Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
TGX201809,IB1,B,2018-09-24T02:16:59,-148.3352,60.2423,150.0,82,3,100.66,99.68481,5.1578,31.5119,1025.3198,16.5021,1,21.071,1,1.261,1,
TGX201809,IB1,B,2018-09-24T02:18:09,-148.3352,60.2423,150.0,82,4,75.7,74.97116,5.9349,31.4674,1025.07845,16.2017,1,21.743,1,1.361,1,
TGX201809,IB1,B,2018-09-24T02:19:27,-148.3352,60.2423,150.0,82,5,51.29,50.79918,6.1043,31.3954,1024.88781,15.4443,1,21.117,1,1.348,1,
TGX201809,IB1,B,2018-09-24T02:20:24,-148.3352,60.2423,150.0,82,6,39.99,39.6084,6.0799,31.3044,1024.76629,14.792,1,19.948,1,1.3,1,
TGX201809,IB1,B,2018-09-24T02:21:39,-148.3352,60.2423,150.0,82,7,30.33,30.04129,7.0127,30.8751,1024.26636,13.8683,1,18.711,1,1.217,1,
TGX201809,IB1,B,2018-09-24T02:22:43,-148.3352,60.2423,150.0,82,8,20.18,19.9884,8.7065,29.1204,1022.61123,10.912,1,14.753,1,0.958,1,
TGX201809,IB1,B,2018-09-24T02:23:38,-148.3352,60.2423,150.0,82,9,9.74,9.64777,5.9037,24.6473,1019.39302,9.0363,1,12.757,1,0.783,1,
TGX201809,IB1,B,2018-09-24T02:25:00,-148.3352,60.2423,150.0,82,10,2.24,2.21883,9.3403,22.3201,1017.12917,2.0253,1,7.074,1,0.229,1,
TGX201809,CG1,B,2018-09-24T18:12:17,-147.0698,60.9915,145.0,85,1,104.55,103.53002,5.8296,32.4827,1026.02668,20.95455,1,32.023,1,1.7715,1,
TGX201809,CG1,B,2018-09-24T18:13:25,-147.0698,60.9915,145.0,85,2,75.86,75.12514,5.7663,32.3011,1025.75772,20.301,1,29.17,1,1.709,1,
TGX201809,CG1,B,2018-09-24T18:14:34,-147.0698,60.9915,145.0,85,3,48.29,47.82541,5.7903,32.0772,1025.44994,18.9279,1,26.279,1,1.606,1,
TGX201809,CG1,B,2018-09-24T18:15:45,-147.0698,60.9915,145.0,85,4,40.23,39.84373,5.8388,32.0287,1025.36824,18.0341,1,25.843,1,1.576,1,
TGX201809,CG1,B,2018-09-24T18:16:41,-147.0698,60.9915,145.0,85,5,30.03,29.7424,6.0677,31.7492,1025.07235,16.0207,1,21.327,1,1.433,1,
TGX201809,CG1,B,2018-09-24T18:17:32,-147.0698,60.9915,145.0,85,6,20.89,20.6904,6.7631,31.2636,1024.5608,13.6775,1,17.706,1,1.259,1,
TGX201809,CG1,B,2018-09-24T18:18:32,-147.0698,60.9915,145.0,85,7,10.01,9.91462,6.5082,28.8566,1022.64577,10.6243,1,13.805,1,0.892,1,
TGX201809,CG1,B,2018-09-24T18:19:27,-147.0698,60.9915,145.0,85,8,2.19,2.16917,8.54,23.5408,1018.18732,0.33545,1,1.714,1,0.032,1,
TGX201809,MS2,B,2018-09-25T16:33:19,-147.8987,59.944,185.0,91,1,180.87,179.08721,6.0104,32.8919,1026.68182,24.89985,1,43.868,1,2.0185,1,
TGX201809,MS2,B,2018-09-25T16:34:33,-147.8987,59.944,185.0,91,2,152.24,150.74985,6.0043,32.8802,1026.54044,24.3697,1,43.065,1,2.014,1,
TGX201809,MS2,B,2018-09-25T16:35:45,-147.8987,59.944,185.0,91,3,125.88,124.65583,5.9919,32.8103,1026.36432,-999,9,-999,9,-999,9,
TGX201809,MS2,B,2018-09-25T16:37:08,-147.8987,59.944,185.0,91,4,101.06,100.08322,6.0313,32.6053,1026.08242,22.1178,1,36.922,1,1.856,1,
TGX201809,MS2,B,2018-09-25T16:38:07,-147.8987,59.944,185.0,91,5,75.82,75.09177,6.162,32.3833,1025.77394,20.2133,1,31.73,1,1.709,1,
TGX201809,MS2,B,2018-09-25T16:39:20,-147.8987,59.944,185.0,91,6,49.82,49.3446,6.6431,31.9309,1025.23592,17.0824,1,25.58,1,1.497,1,
TGX201809,MS2,B,2018-09-25T16:40:22,-147.8987,59.944,185.0,91,7,39.93,39.54993,6.7721,31.7623,1025.04057,16.1604,1,23.462,1,1.425,1,
TGX201809,MS2,B,2018-09-25T16:41:13,-147.8987,59.944,185.0,91,8,31.18,30.88387,7.7154,31.3611,1024.55804,13.1747,1,20.287,1,1.218,1,
TGX201809,MS2,B,2018-09-25T16:42:02,-147.8987,59.944,185.0,91,9,20.07,19.87992,10.005,30.8474,1023.76084,7.9744,1,12.813,1,0.849,1,
TGX201809,MS2,B,2018-09-25T16:43:07,-147.8987,59.944,185.0,91,10,11.03,10.92578,11.8102,28.9611,1021.94723,2.7769,1,6.17,1,0.423,1,
TGX201809,MS2,B,2018-09-25T16:44:29,-147.8987,59.944,185.0,91,11,2.63,2.6052,12.2881,26.0421,1019.56373,0.5412,1,3.383,1,0.144,1,
TGX201809,GAK1,B,2018-09-25T22:30:14,-149.4837,59.845,272.0,92,1,268.99,266.28399,5.9937,33.5153,1027.58424,30.8681,1,58.465,1,2.372,1,
TGX201809,GAK1,B,2018-09-25T22:31:25,-149.4837,59.845,272.0,92,2,252.34,249.81154,6.0085,33.4866,1027.48269,31.5066,1,58.969,1,2.385,1,
TGX201809,GAK1,B,2018-09-25T22:33:12,-149.4837,59.845,272.0,92,3,202.29,200.28728,6.0019,33.405,1027.18724,30.1728,1,52.838,1,2.229,1,
TGX201809,GAK1,B,2018-09-25T22:34:40,-149.4837,59.845,272.0,92,4,151.74,150.25612,5.9228,33.135,1026.74956,20.6892,1,38.536,1,1.841,1,
TGX201809,GAK1,B,2018-09-25T22:35:49,-149.4837,59.845,272.0,92,5,125.65,124.42912,6.0779,32.6721,1026.24353,-999,9,-999,9,-999,9,
TGX201809,GAK1,B,2018-09-25T22:36:57,-149.4837,59.845,272.0,92,6,100.1,99.13352,6.1912,32.5192,1025.98999,19.6987,1,31.509,1,1.623,1,
TGX201809,GAK1,B,2018-09-25T22:38:06,-149.4837,59.845,272.0,92,7,74.96,74.24077,6.522,32.2074,1025.58558,17.9799,1,27.182,1,1.54,1,
TGX201809,GAK1,B,2018-09-25T22:39:34,-149.4837,59.845,272.0,92,8,49.45,48.97857,7.3764,31.7804,1025.01855,14.6746,1,20.731,1,1.285,1,
TGX201809,GAK1,B,2018-09-25T22:40:24,-149.4837,59.845,272.0,92,9,39.43,39.05504,8.147,31.4603,1024.61302,12.19,1,16.289,1,1.07,1,
TGX201809,GAK1,B,2018-09-25T22:41:27,-149.4837,59.845,272.0,92,10,29.7,29.41826,9.6579,30.8511,1023.86302,8.5309,1,12.596,1,0.868,1,
TGX201809,GAK1,B,2018-09-25T22:42:22,-149.4837,59.845,272.0,92,11,20.4,20.20694,11.7918,29.1552,1022.1435,2.3515,1,5.645,1,0.361,1,
TGX201809,GAK1,B,2018-09-25T22:43:22,-149.4837,59.845,272.0,92,12,9.45,9.36082,13.211,27.5036,1020.55681,0.2373,1,0.882,1,0.131,1,
TGX201809,GAK1,B,2018-09-25T22:44:26,-149.4837,59.845,272.0,92,13,2.48,2.45664,12.3209,25.3057,1018.9874,0.2812,1,3.787,1,0.098,1,
