Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
WSD201807,MS3,B,2018-07-08T21:49:32,-147.8558,59.931,162,32,6,50.81,50.32509,7.6587,31.6989,1024.92203,7.94,1,11.05,1,0.91,1,
WSD201807,MS3,B,2018-07-08T21:51:04,-147.8558,59.931,162,32,7,40.97,40.57997,7.9907,31.2947,1024.5127,6.63,1,9.94,1,0.82,1,
WSD201807,MS3,B,2018-07-08T21:52:39,-147.8558,59.931,162,32,8,30.88,30.58677,8.9052,30.8218,1023.96203,4.09,1,7.19,1,0.6,1,
WSD201807,MS3,B,2018-07-08T21:53:57,-147.8558,59.931,162,32,9,19.64,19.45403,10.3256,30.2079,1023.20824,2.42,1,6.0,1,0.42,1,
WSD201807,MS3,B,2018-07-08T21:55:17,-147.8558,59.931,162,32,10,9.65,9.55886,11.6819,29.5508,1022.42102,0.06,1,5.13,1,0.18,1,
WSD201807,MS3,B,2018-07-08T21:56:37,-147.8558,59.931,162,32,11,2.58,2.55568,13.8133,28.6897,1021.32571,0.05,1,5.3,1,0.11,1,
WSD201807,MS2,B,2018-07-08T22:30:39,-147.8928,59.9413,186,33,1,193.17,191.26032,5.9424,32.6721,1026.57416,21.9,1,37.19,1,1.87,1,
WSD201807,MS2,B,2018-07-08T22:32:56,-147.8928,59.9413,186,33,2,152.23,150.73999,5.9026,32.6077,1026.33813,20.81,1,34.19,1,1.8,1,
WSD201807,MS2,B,2018-07-08T22:36:31,-147.8928,59.9413,186,33,4,101.4,100.41987,5.8951,32.2996,1025.85953,17.39,1,24.53,1,1.54,1,
WSD201807,MS2,B,2018-07-08T22:38:30,-147.8928,59.9413,186,33,5,76.6,75.86415,6.1777,32.0325,1025.49889,14.49,1,18.51,1,1.32,1,
WSD201807,MS2,B,2018-07-08T22:40:31,-147.8928,59.9413,186,33,6,51.46,50.96876,7.7123,31.7386,1024.94871,7.95,1,11.23,1,0.93,1,
WSD201807,MS2,B,2018-07-08T22:41:46,-147.8928,59.9413,186,33,7,39.89,39.51032,8.0641,31.5049,1024.66212,6.9,1,10.06,1,0.84,1,
WSD201807,MS2,B,2018-07-08T22:43:04,-147.8928,59.9413,186,33,8,29.73,29.44775,8.6942,30.9614,1024.09749,3.61,1,6.24,1,0.61,1,
WSD201807,MS2,B,2018-07-08T22:44:35,-147.8928,59.9413,186,33,9,19.41,19.22621,11.437,30.5826,1023.30952,0.07,1,5.06,1,0.19,1,
WSD201807,MS2,B,2018-07-08T22:45:47,-147.8928,59.9413,186,33,10,9.6,9.50932,13.0761,29.9992,1022.51156,0.04,1,5.08,1,0.14,1,
WSD201807,MS2,B,2018-07-08T22:47:20,-147.8928,59.9413,186,33,11,2.43,2.40709,14.4099,27.4312,1020.23715,0.11,1,1.95,1,0.06,1,
WSD201807,PWS1,B,2018-07-10T00:59:51,-147.9338,60.3788,325,39,1,324.2,320.88212,5.9804,32.8743,1027.33531,22.9702,1,37.423,1,1.89,1,
WSD201807,PWS1,B,2018-07-10T01:02:34,-147.9338,60.3788,325,39,2,253.09,250.5429,5.9438,32.7503,1026.91365,22.3576,1,34.702,1,1.658,1,
WSD201807,PWS1,B,2018-07-10T01:04:45,-147.9338,60.3788,325,39,3,202.14,200.13031,5.9893,32.6564,1026.59742,22.328,1,34.65,1,1.63,1,
WSD201807,PWS1,B,2018-07-10T01:07:43,-147.9338,60.3788,325,39,4,151.68,150.19033,5.8744,32.4825,1026.24021,20.7725,1,28.977,1,1.593,1,
WSD201807,PWS1,B,2018-07-10T01:11:07,-147.9338,60.3788,325,39,6,101.07,100.08965,5.6992,32.124,1025.74302,16.8615,1,22.192,1,1.431,1,
WSD201807,PWS1,B,2018-07-10T01:13:03,-147.9338,60.3788,325,39,7,76.49,75.75258,5.7166,31.8684,1025.42478,14.838,1,17.946,1,1.245,1,
WSD201807,PWS1,B,2018-07-10T01:14:36,-147.9338,60.3788,325,39,8,50.64,50.15494,6.1238,31.6364,1025.0726,11.5455,1,12.909,1,1.091,1,
WSD201807,PWS1,B,2018-07-10T01:15:47,-147.9338,60.3788,325,39,9,40.26,39.87537,6.4302,31.4396,1024.8313,9.9539,1,12.179,1,1.017,1,
WSD201807,PWS1,B,2018-07-10T01:16:46,-147.9338,60.3788,325,39,10,30.55,30.25885,7.1124,31.2246,1024.52936,8.335,1,11.219,1,0.916,1,
WSD201807,PWS1,B,2018-07-10T01:17:46,-147.9338,60.3788,325,39,11,20.43,20.23579,8.2849,30.4663,1023.72667,5.7209,1,8.877,1,0.645,1,
WSD201807,PWS1,B,2018-07-10T01:18:55,-147.9338,60.3788,325,39,12,10.47,10.37072,9.5256,29.8191,1022.9904,0.1643,1,2.883,1,0.213,1,
WSD201807,PWS1,B,2018-07-10T01:20:22,-147.9338,60.3788,325,39,13,1.95,1.93155,13.439,22.6116,1016.70702,0.0825,1,3.077,1,0.021,1,
WSD201807,KIP2,B,2018-07-10T02:43:34,-147.9863,60.2772,590,40,1,584.87,578.52579,6.006,32.8832,1028.53672,23.44405,1,35.8995,1,1.635,1,
WSD201807,KIP2,B,2018-07-10T02:46:07,-147.9863,60.2772,590,40,2,505.77,500.37896,5.995,32.8778,1028.17143,23.8654,1,36.01,1,1.654,1,
WSD201807,KIP2,B,2018-07-10T02:51:22,-147.9863,60.2772,590,40,3,252.94,250.39652,5.9579,32.8037,1026.95327,22.681,1,36.219,1,1.655,1,
WSD201807,KIP2,B,2018-07-10T02:53:16,-147.9863,60.2772,590,40,4,201.91,199.90433,5.9656,32.7125,1026.6436,22.3506,1,34.316,1,1.613,1,
WSD201807,KIP2,B,2018-07-10T02:55:17,-147.9863,60.2772,590,40,5,152.01,150.51819,5.8216,32.488,1026.25261,20.6825,1,30.084,1,1.545,1,
WSD201807,KIP2,B,2018-07-10T02:57:00,-147.9863,60.2772,590,40,6,125.98,124.75151,5.7471,32.3773,1026.05314,19.6025,1,26.995,1,1.428,1,
WSD201807,KIP2,B,2018-07-10T02:58:23,-147.9863,60.2772,590,40,7,101.26,100.27857,5.725,32.2043,1025.80423,17.7762,1,24.092,1,1.426,1,
WSD201807,KIP2,B,2018-07-10T02:59:51,-147.9863,60.2772,590,40,8,75.64,74.91154,5.7293,32.0484,1025.5615,16.6907,1,20.883,1,1.298,1,
WSD201807,KIP2,B,2018-07-10T03:02:19,-147.9863,60.2772,590,40,9,50.56,50.07612,6.1654,31.652,1025.07945,12.9738,1,15.616,1,1.015,1,
WSD201807,KIP2,B,2018-07-10T03:04:05,-147.9863,60.2772,590,40,10,40.56,40.1728,6.7061,31.5222,1024.86292,11.6235,1,14.397,1,1.02,1,
WSD201807,KIP2,B,2018-07-10T03:05:56,-147.9863,60.2772,590,40,11,30.68,30.38785,7.2361,31.3272,1024.59426,10.2754,1,13.215,1,0.957,1,
WSD201807,KIP2,B,2018-07-10T03:07:31,-147.9863,60.2772,590,40,12,20.56,20.36471,7.599,31.0011,1024.24246,6.0702,1,8.871,1,0.806,1,
WSD201807,KIP2,B,2018-07-10T03:08:42,-147.9863,60.2772,590,40,13,9.98,9.88546,9.1242,29.8388,1023.06464,0.119,1,3.699,1,0.239,1,
WSD201807,KIP2,B,2018-07-10T03:10:07,-147.9863,60.2772,590,40,14,2.23,2.20892,13.0463,23.1116,1017.16398,0.1225,1,3.011,1,0.035,1,
WSD201807,PWS3,B,2018-07-09T16:33:37,-147.665,60.668,732,36,1,744.14,735.76418,6.1815,33.0898,1029.4019,27.8443,1,54.11,1,2.247,1,
WSD201807,PWS3,B,2018-07-09T16:38:51,-147.665,60.668,732,36,2,504.75,499.3556,6.0615,33.0136,1028.26455,25.2152,1,41.421,1,1.952,1,
WSD201807,PWS3,B,2018-07-09T16:45:26,-147.665,60.668,732,36,3,253.63,251.07139,5.9389,32.8242,1026.97499,22.4605,1,34.636,1,1.738,1,
WSD201807,PWS3,B,2018-07-09T16:47:30,-147.665,60.668,732,36,4,201.56,199.55179,5.9249,32.7039,1026.64025,17.9143,1,27.473,1,1.55,1,
WSD201807,PWS3,B,2018-07-09T16:49:56,-147.665,60.668,732,36,5,151.92,150.42444,6.0189,32.5447,1026.27238,21.7967,1,35.319,1,1.78,1,
WSD201807,PWS3,B,2018-07-09T16:52:48,-147.665,60.668,732,36,7,101.77,100.78038,5.5827,32.1462,1025.77764,17.5599,1,23.172,1,1.428,1,
WSD201807,PWS3,B,2018-07-09T16:54:04,-147.665,60.668,732,36,8,76.0,75.26567,5.4882,31.9003,1025.47447,12.8334,1,16.034,1,1.236,1,
WSD201807,PWS3,B,2018-07-09T16:57:25,-147.665,60.668,732,36,9,50.55,50.06467,5.9654,31.6508,1025.10275,8.5616,1,10.281,1,1.015,1,
WSD201807,PWS3,B,2018-07-09T16:58:22,-147.665,60.668,732,36,10,40.82,40.42904,6.1462,31.4315,1024.8625,10.0497,1,12.234,1,1.034,1,
WSD201807,PWS3,B,2018-07-09T17:00:53,-147.665,60.668,732,36,11,29.53,29.24797,7.1266,30.9027,1024.26962,4.7275,1,7.679,1,0.715,1,
WSD201807,PWS3,B,2018-07-09T17:02:13,-147.665,60.668,732,36,12,19.97,19.77973,8.2858,30.5917,1023.82272,1.0996,1,3.47,1,0.442,1,
WSD201807,PWS3,B,2018-07-09T17:04:03,-147.665,60.668,732,36,13,9.78,9.68706,9.1411,30.2707,1023.3988,0.1467,1,2.459,1,0.251,1,
WSD201807,PWS3,B,2018-07-09T17:05:31,-147.665,60.668,732,36,15,1.81,1.79283,12.3279,27.4723,1020.65988,0.10705,1,2.3295,1,0.102,1,
WSD201807,PWS2,B,2018-07-09T19:43:00,-147.8035,60.5312,798,38,1,730.64,722.44731,6.1759,33.0836,1029.33633,28.42,1,53.68,1,2.37,1,
WSD201807,PWS2,B,2018-07-09T19:48:36,-147.8035,60.5312,798,38,2,505.02,499.62779,6.0951,33.0186,1028.26519,26.57,1,43.85,1,2.13,1,
WSD201807,PWS2,B,2018-07-09T19:55:36,-147.8035,60.5312,798,38,3,252.63,250.08478,5.9569,32.8309,1026.97336,23.39,1,37.67,1,1.88,1,
WSD201807,PWS2,B,2018-07-09T19:58:07,-147.8035,60.5312,798,38,4,202.05,200.03884,5.9481,32.692,1026.63024,22.78,1,36.37,1,1.85,1,
WSD201807,PWS2,B,2018-07-09T20:00:15,-147.8035,60.5312,798,38,5,151.93,150.43597,5.982,32.5649,1026.293,22.65,1,35.27,1,1.85,1,
WSD201807,PWS2,B,2018-07-09T20:01:42,-147.8035,60.5312,798,38,6,126.65,125.41224,5.8182,32.4132,1026.07593,20.49,1,31.02,1,1.71,1,
WSD201807,PWS2,B,2018-07-09T20:04:32,-147.8035,60.5312,798,38,7,101.23,100.24685,5.5742,32.1613,1025.78807,18.17,1,26.21,1,1.53,1,
WSD201807,PWS2,B,2018-07-09T20:06:07,-147.8035,60.5312,798,38,8,75.96,75.22688,5.5682,31.8828,1025.45114,15.44,1,19.94,1,1.35,1,
WSD201807,PWS2,B,2018-07-09T20:07:28,-147.8035,60.5312,798,38,9,51.0,50.51084,6.1267,31.5963,1025.0423,13.17,1,15.05,1,1.17,1,
WSD201807,PWS2,B,2018-07-09T20:08:39,-147.8035,60.5312,798,38,10,40.91,40.51861,6.4769,31.4177,1024.81125,10.35,1,13.16,1,1.08,1,
WSD201807,PWS2,B,2018-07-09T20:09:55,-147.8035,60.5312,798,38,11,30.47,30.17925,7.1483,31.1027,1024.4284,7.55,1,10.63,1,0.91,1,
WSD201807,PWS2,B,2018-07-09T20:10:55,-147.8035,60.5312,798,38,12,19.92,19.73043,7.5027,30.8735,1024.15236,6.98,1,9.94,1,0.83,1,
WSD201807,PWS2,B,2018-07-09T20:12:17,-147.8035,60.5312,798,38,13,9.91,9.81593,8.4824,30.3276,1023.54121,0.29,1,4.52,1,0.33,1,
WSD201807,PWS2,B,2018-07-09T20:13:43,-147.8035,60.5312,798,38,15,2.21,2.18906,13.5896,25.0823,1018.58497,0.08,1,2.88,1,0.05,1,
WSD201807,IB1,B,2018-07-10T05:37:35,-148.342,60.2427,172,41,1,164.3,162.68318,5.0128,31.5736,1025.68236,16.16,1,20.72,1,1.28,1,
WSD201807,IB1,B,2018-07-10T05:38:28,-148.342,60.2427,172,41,2,151.86,150.37013,5.0119,31.571,1025.62219,15.28,1,19.67,1,1.24,1,
WSD201807,IB1,B,2018-07-10T05:39:47,-148.342,60.2427,172,41,3,125.81,124.58356,5.0108,31.5637,1025.49463,13.36,1,19.01,1,1.21,1,
WSD201807,IB1,B,2018-07-10T05:41:23,-148.342,60.2427,172,41,4,100.94,99.96202,5.0206,31.5306,1025.35111,15.3,1,20.52,1,1.27,1,
WSD201807,IB1,B,2018-07-10T05:43:03,-148.342,60.2427,172,41,5,76.01,75.27811,5.2115,31.3972,1025.10804,13.48,1,17.24,1,1.21,1,
WSD201807,IB1,B,2018-07-10T05:44:54,-148.342,60.2427,172,41,6,50.59,50.10597,5.4554,31.297,1024.88287,12.34,1,15.58,1,1.15,1,
WSD201807,IB1,B,2018-07-10T05:46:11,-148.342,60.2427,172,41,7,40.44,40.05407,5.5671,31.211,1024.75473,11.58,1,14.69,1,1.1,1,
WSD201807,IB1,B,2018-07-10T05:47:51,-148.342,60.2427,172,41,8,29.97,29.68474,6.1618,30.7875,1024.30176,8.26,1,10.87,1,0.88,1,
WSD201807,IB1,B,2018-07-10T05:49:27,-148.342,60.2427,172,41,9,19.91,19.72097,6.845,30.1773,1023.69054,4.98,1,8.2,1,0.62,1,
WSD201807,IB1,B,2018-07-10T05:50:55,-148.342,60.2427,172,41,10,9.94,9.84587,8.4622,28.3285,1021.97882,1.94,1,5.39,1,0.31,1,
WSD201807,IB1,B,2018-07-10T05:52:43,-148.342,60.2427,172,41,11,1.97,1.95138,3.5557,13.1676,1010.43537,1.62,1,4.58,1,0.13,1,
WSD201807,GAK1,B,2018-07-10T16:43:21,-149.4645,59.8448,269,43,1,266.21,263.53373,5.9293,33.3003,1027.41025,27.51,1,65.59,1,2.58,1,
WSD201807,GAK1,B,2018-07-10T16:45:56,-149.4645,59.8448,269,43,2,252.53,249.99953,5.9036,33.2335,1027.29755,26.97,1,51.4,1,2.2,1,
WSD201807,GAK1,B,2018-07-10T16:49:16,-149.4645,59.8448,269,43,3,202.69,200.68313,5.7674,32.867,1026.79434,20.7,1,32.82,1,1.74,1,
WSD201807,GAK1,B,2018-07-10T16:52:22,-149.4645,59.8448,269,43,4,151.87,150.38481,5.6824,32.6473,1026.39494,18.11,1,25.81,1,1.58,1,
WSD201807,GAK1,B,2018-07-10T16:54:13,-149.4645,59.8448,269,43,5,126.67,125.4389,5.6005,32.3683,1026.06701,16.33,1,19.01,1,1.4,1,
WSD201807,GAK1,B,2018-07-10T16:57:07,-149.4645,59.8448,269,43,6,101.57,100.58897,5.8685,32.1118,1025.71529,14.64,1,15.71,1,1.33,1,
WSD201807,GAK1,B,2018-07-10T16:59:13,-149.4645,59.8448,269,43,7,76.15,75.41914,5.9202,31.7567,1025.31055,10.62,1,11.05,1,1.13,1,
WSD201807,GAK1,B,2018-07-10T17:02:09,-149.4645,59.8448,269,43,8,50.32,49.84017,7.1312,31.3957,1024.75313,6.06,1,8.15,1,0.93,1,
WSD201807,GAK1,B,2018-07-10T17:03:35,-149.4645,59.8448,269,43,9,41.1,40.709,8.2514,31.1252,1024.34302,3.18,1,6.56,1,0.67,1,
WSD201807,GAK1,B,2018-07-10T17:05:18,-149.4645,59.8448,269,43,10,31.27,30.97325,9.2107,30.9039,1023.98134,2.03,1,6.07,1,0.51,1,
WSD201807,GAK1,B,2018-07-10T17:06:39,-149.4645,59.8448,269,43,11,19.31,19.12731,11.3604,30.1715,1023.00312,0.1,1,3.28,1,0.21,1,
WSD201807,GAK1,B,2018-07-10T17:10:28,-149.4645,59.8448,269,43,13,9.46,9.37072,11.9822,29.5265,1022.34772,0.06,1,2.16,1,0.15,1,
WSD201807,GAK1,B,2018-07-10T17:11:56,-149.4645,59.8448,269,43,15,1.91,1.89201,13.0732,25.8352,1019.25977,0.05,1,5.44,1,0.03,1,
WSD201807,GAK2,B,2018-07-10T23:02:30,-149.3273,59.6918,228,46,1,223.89,221.66459,5.8599,33.0394,1027.01724,24.35,1,44.96,1,2.0,1,
WSD201807,GAK2,B,2018-07-10T23:04:36,-149.3273,59.6918,228,46,2,201.76,199.76525,5.8454,32.9377,1026.83606,23.57,1,38.82,1,1.87,1,
WSD201807,GAK2,B,2018-07-10T23:07:46,-149.3273,59.6918,228,46,3,151.5,150.0204,5.8606,32.6545,1026.37703,18.97,1,25.46,1,1.6,1,
WSD201807,GAK2,B,2018-07-10T23:09:40,-149.3273,59.6918,228,46,4,125.57,124.35145,5.955,32.5106,1026.13108,16.05,1,21.54,1,1.45,1,
WSD201807,GAK2,B,2018-07-10T23:11:38,-149.3273,59.6918,228,46,5,101.78,100.79813,5.8694,32.2393,1025.81681,12.02,1,12.38,1,1.25,1,
WSD201807,GAK2,B,2018-07-10T23:13:46,-149.3273,59.6918,228,46,6,75.37,74.64768,6.2535,31.9391,1025.40999,11.43,1,13.14,1,1.18,1,
WSD201807,GAK2,B,2018-07-10T23:15:50,-149.3273,59.6918,228,46,7,50.53,50.04876,6.493,31.5039,1024.92175,7.1,1,9.06,1,1.0,1,
WSD201807,GAK2,B,2018-07-10T23:17:29,-149.3273,59.6918,228,46,8,41.38,40.98681,7.8062,31.4149,1024.6348,5.51,1,8.3,1,0.8,1,
WSD201807,GAK2,B,2018-07-10T23:19:35,-149.3273,59.6918,228,46,9,29.83,29.54738,8.0994,31.1924,1024.36525,3.88,1,7.0,1,0.74,1,
WSD201807,GAK2,B,2018-07-10T23:20:59,-149.3273,59.6918,228,46,10,20.93,20.73215,9.2629,30.7527,1023.80793,1.81,1,4.74,1,0.49,1,
WSD201807,GAK2,B,2018-07-10T23:22:28,-149.3273,59.6918,228,46,11,10.12,10.0246,11.5702,30.0156,1022.80343,0.08,1,1.98,1,0.18,1,
WSD201807,GAK2,B,2018-07-10T23:23:43,-149.3273,59.6918,228,46,12,2.25,2.22883,11.9003,29.9786,1022.68022,0.13,1,2.06,1,0.18,1,
WSD201807,GAK3,B,2018-07-11T01:43:51,-149.1883,59.5538,210,48,2,202.34,200.34146,5.952,33.0676,1026.92777,22.06,1,38.59,1,1.88,1,
WSD201807,GAK3,B,2018-07-11T01:46:07,-149.1883,59.5538,210,48,3,151.7,150.22005,5.89,32.7318,1026.43532,19.98,1,29.0,1,1.65,1,
WSD201807,GAK3,B,2018-07-11T01:47:43,-149.1883,59.5538,210,48,4,126.85,125.62004,6.0418,32.5797,1026.18075,12.82,1,18.21,1,1.36,1,
WSD201807,GAK3,B,2018-07-11T01:49:35,-149.1883,59.5538,210,48,5,101.65,100.67053,6.2588,32.4367,1025.9236,15.22,1,18.71,1,1.34,1,
WSD201807,GAK3,B,2018-07-11T01:51:06,-149.1883,59.5538,210,48,6,76.57,75.83681,6.3972,32.3329,1025.70792,14.58,1,17.37,1,1.29,1,
WSD201807,GAK3,B,2018-07-11T01:52:42,-149.1883,59.5538,210,48,7,50.98,50.49498,7.2096,32.1691,1025.35387,10.69,1,13.63,1,1.07,1,
WSD201807,GAK3,B,2018-07-11T01:53:44,-149.1883,59.5538,210,48,8,40.31,39.92752,7.531,32.0569,1025.17232,8.15,1,11.78,1,1.0,1,
WSD201807,GAK3,B,2018-07-11T01:55:09,-149.1883,59.5538,210,48,9,31.01,30.71646,8.2388,31.9907,1024.97655,6.24,1,10.7,1,0.82,1,
WSD201807,GAK3,B,2018-07-11T01:56:20,-149.1883,59.5538,210,48,10,20.11,19.92017,8.8945,31.8736,1024.73714,2.71,1,8.84,1,0.57,1,
WSD201807,GAK3,B,2018-07-11T01:57:40,-149.1883,59.5538,210,48,11,10.59,10.49027,12.1484,31.3283,1023.71955,0.1,1,6.6,1,0.19,1,
WSD201807,GAK3,B,2018-07-11T01:59:04,-149.1883,59.5538,210,48,12,2.26,2.23876,12.9736,30.2749,1022.71103,0.08,1,5.79,1,0.12,1,
WSD201807,GAK4,B,2018-07-11T04:22:08,-149.0448,59.4115,200,50,1,198.35,196.39502,5.9338,33.1448,1026.97244,25.55,1,41.98,1,1.99,1,
WSD201807,GAK4,B,2018-07-11T04:25:36,-149.0448,59.4115,200,50,2,151.41,149.93471,5.9176,32.9224,1026.58093,22.58,1,34.47,1,1.78,1,
WSD201807,GAK4,B,2018-07-11T04:27:36,-149.0448,59.4115,200,50,3,127.2,125.96799,5.7883,32.7036,1026.31154,20.4,1,28.9,1,1.67,1,
WSD201807,GAK4,B,2018-07-11T04:29:09,-149.0448,59.4115,200,50,4,101.22,100.24593,5.8714,32.5165,1026.0328,17.43,1,21.48,1,1.46,1,
WSD201807,GAK4,B,2018-07-11T04:31:07,-149.0448,59.4115,200,50,5,76.06,75.33265,6.1987,32.3977,1025.78173,15.4,1,18.08,1,1.33,1,
WSD201807,GAK4,B,2018-07-11T04:32:44,-149.0448,59.4115,200,50,6,50.68,50.19844,7.285,32.2686,1025.42047,11.89,1,15.52,1,1.13,1,
WSD201807,GAK4,B,2018-07-11T04:34:29,-149.0448,59.4115,200,50,7,40.66,40.27463,7.6808,32.1493,1025.22562,8.61,1,12.4,1,0.97,1,
WSD201807,GAK4,B,2018-07-11T04:35:43,-149.0448,59.4115,200,50,8,30.19,29.90462,8.4072,32.0332,1024.98135,4.83,1,10.04,1,0.74,1,
WSD201807,GAK4,B,2018-07-11T04:37:07,-149.0448,59.4115,200,50,9,20.29,20.09869,9.8094,31.921,1024.63098,0.11,1,8.0,1,0.38,1,
WSD201807,GAK4,B,2018-07-11T04:38:11,-149.0448,59.4115,200,50,10,10.84,10.73804,12.3326,31.6364,1023.92525,0.1,1,7.11,1,0.2,1,
WSD201807,GAK4,B,2018-07-11T04:39:26,-149.0448,59.4115,200,50,11,2.46,2.43691,12.7039,30.556,1022.98065,0.08,1,5.32,1,0.15,1,
WSD201807,GAK5,B,2018-07-11T19:57:28,-148.9113,59.2595,167,52,1,166.52,164.89348,5.9094,33.0576,1026.75891,24.73,1,40.09,1,1.92,1,
WSD201807,GAK5,B,2018-07-11T19:59:23,-148.9113,59.2595,167,52,2,152.27,150.78787,5.9105,33.0449,1026.6825,20.79,1,38.74,1,1.89,1,
WSD201807,GAK5,B,2018-07-11T20:01:16,-148.9113,59.2595,167,52,3,126.34,125.11812,5.8147,32.7424,1026.33494,20.72,1,29.6,1,1.68,1,
WSD201807,GAK5,B,2018-07-11T20:02:48,-148.9113,59.2595,167,52,4,101.44,100.465,6.0632,32.6034,1026.0787,18.07,1,24.11,1,1.49,1,
WSD201807,GAK5,B,2018-07-11T20:04:26,-148.9113,59.2595,167,52,5,75.54,74.81864,6.2385,32.414,1025.78719,15.71,1,19.15,1,1.34,1,
WSD201807,GAK5,B,2018-07-11T20:05:54,-148.9113,59.2595,167,52,6,51.51,51.02108,6.5997,32.1897,1025.4531,12.23,1,13.26,1,1.16,1,
WSD201807,GAK5,B,2018-07-11T20:06:59,-148.9113,59.2595,167,52,7,40.75,40.36427,7.151,32.1368,1025.28904,10.11,1,12.29,1,1.06,1,
WSD201807,GAK5,B,2018-07-11T20:08:24,-148.9113,59.2595,167,52,8,29.22,28.94422,7.9084,32.0697,1025.07794,6.76,1,10.52,1,0.87,1,
WSD201807,GAK5,B,2018-07-11T20:09:53,-148.9113,59.2595,167,52,9,19.17,18.98953,11.0277,31.7521,1024.28905,0.1,1,7.69,1,0.28,1,
WSD201807,GAK5,B,2018-07-11T20:11:15,-148.9113,59.2595,167,52,11,9.75,9.65843,11.7017,31.7152,1024.09771,0.31,1,6.95,1,0.2,1,
WSD201807,GAK5,B,2018-07-11T20:12:32,-148.9113,59.2595,167,52,12,2.98,2.95206,13.1644,30.8452,1023.11865,0.63,1,6.04,1,0.19,1,
WSD201807,GAK6,B,2018-07-11T22:58:56,-148.772,59.1147,151,53,1,149.6,148.14656,5.8887,33.6079,1027.11715,30.6,1,51.61,1,2.28,1,
WSD201807,GAK6,B,2018-07-11T23:01:37,-148.772,59.1147,151,53,2,127.45,126.21853,5.9341,32.9043,1026.45311,20.88,1,30.36,1,1.71,1,
WSD201807,GAK6,B,2018-07-11T23:03:10,-148.772,59.1147,151,53,3,101.82,100.84244,6.0185,32.6184,1026.09787,17.62,1,23.81,1,1.51,1,
WSD201807,GAK6,B,2018-07-11T23:04:40,-148.772,59.1147,151,53,4,75.37,74.65117,6.2986,32.4238,1025.78656,14.88,1,18.62,1,1.33,1,
WSD201807,GAK6,B,2018-07-11T23:06:06,-148.772,59.1147,151,53,5,51.77,51.27919,6.941,32.2677,1025.47111,12.27,1,15.43,1,1.17,1,
WSD201807,GAK6,B,2018-07-11T23:07:12,-148.772,59.1147,151,53,6,40.15,39.77047,7.122,32.197,1025.33751,11.31,1,14.27,1,1.12,1,
WSD201807,GAK6,B,2018-07-11T23:08:10,-148.772,59.1147,151,53,7,30.39,30.10344,7.2654,32.0629,1025.16733,10.03,1,12.88,1,1.02,1,
WSD201807,GAK6,B,2018-07-11T23:09:29,-148.772,59.1147,151,53,8,21.12,20.92132,8.5459,32.0138,1024.9041,5.62,1,10.77,1,0.75,1,
WSD201807,GAK6,B,2018-07-11T23:10:35,-148.772,59.1147,151,53,9,9.77,9.67836,11.9357,31.7854,1024.10961,0.08,1,7.59,1,0.25,1,
WSD201807,GAK6,B,2018-07-11T23:11:57,-148.772,59.1147,151,53,10,2.26,2.23884,12.5182,31.5402,1023.77701,0.06,1,6.97,1,0.2,1,
WSD201807,GAK7,B,2018-07-12T00:52:57,-148.6327,58.9695,243,54,1,240.87,238.47998,4.9128,33.8898,1027.88385,35.26,1,72.7,1,2.53,1,
WSD201807,GAK7,B,2018-07-12T00:56:16,-148.6327,58.9695,243,54,2,201.73,199.74725,5.5184,33.8234,1027.576,30.64,1,59.55,1,2.24,1,
WSD201807,GAK7,B,2018-07-12T00:59:32,-148.6327,58.9695,243,54,3,152.67,151.1874,5.9677,33.5242,1027.05536,24.62,1,48.8,1,1.73,1,
WSD201807,GAK7,B,2018-07-12T01:01:37,-148.6327,58.9695,243,54,4,124.99,123.7845,5.9826,33.0968,1026.58752,18.19,1,36.65,1,1.36,1,
WSD201807,GAK7,B,2018-07-12T01:03:16,-148.6327,58.9695,243,54,5,99.76,98.80388,5.8007,32.7009,1026.18026,13.71,1,22.94,1,1.11,1,
WSD201807,GAK7,B,2018-07-12T01:05:04,-148.6327,58.9695,243,54,6,75.16,74.44409,5.8995,32.5542,1025.93809,10.98,1,17.88,1,0.95,1,
WSD201807,GAK7,B,2018-07-12T01:06:25,-148.6327,58.9695,243,54,7,49.99,49.51686,6.6198,32.3324,1025.5559,7.01,1,17.16,1,0.61,1,
WSD201807,GAK7,B,2018-07-12T01:07:37,-148.6327,58.9695,243,54,8,40.89,40.50388,7.1652,32.2425,1025.37092,7.62,1,14.42,1,0.71,1,
WSD201807,GAK7,B,2018-07-12T01:08:58,-148.6327,58.9695,243,54,9,29.19,28.91519,7.5517,32.1834,1025.21728,6.5,1,13.34,1,0.69,1,
WSD201807,GAK7,B,2018-07-12T01:10:08,-148.6327,58.9695,243,54,10,20.06,19.87158,9.9393,31.9794,1024.65434,0.06,1,9.51,1,0.36,1,
WSD201807,GAK7,B,2018-07-12T01:11:19,-148.6327,58.9695,243,54,11,10.34,10.24312,12.1491,31.7012,1024.00748,0.05,1,7.77,1,0.22,1,
