Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
TGX201904,MID3,B,2019-04-28T21:09:50,-145.7958,59.9512,85.0,8,5,39.91,39.53009,6.4707,32.0667,1025.31904,12.19675,1,17.98,1,1.1265,1,
TGX201904,MID3,B,2019-04-28T21:09:55,-145.7958,59.9512,85.0,8,6,40.27,39.88663,6.4708,32.0668,1025.32078,11.5987,1,17.074,1,1.071,1,
TGX201904,MID3,B,2019-04-28T21:10:38,-145.7958,59.9512,85.0,8,7,29.6,29.31897,6.4998,32.0272,1025.2362,11.2631,1,16.567,1,1.045,1,
TGX201904,MID3,B,2019-04-28T21:12:38,-145.7958,59.9512,85.0,8,11,9.14,9.05367,6.6445,31.9059,1025.02755,10.5052,1,15.773,1,0.984,1,
TGX201904,MID3,B,2019-04-28T21:13:11,-145.7958,59.9512,85.0,8,13,2.59,2.56558,6.9211,31.8736,1024.93612,10.4859,1,15.827,1,0.994,1,
TGX201904,MID4,B,2019-04-28T23:16:36,-145.9467,59.7997,89.0,10,1,88.28,87.43046,6.5441,32.3597,1025.76445,14.36865,1,21.9685,1,1.3215,1,
TGX201904,MID4,B,2019-04-28T23:17:48,-145.9467,59.7997,89.0,10,2,75.74,75.01342,6.6052,32.3111,1025.66028,13.7566,1,20.969,1,1.268,1,
TGX201904,MID4,B,2019-04-28T23:19:02,-145.9467,59.7997,89.0,10,3,50.52,50.03842,6.5067,32.2367,1025.49774,14.4458,1,22.125,1,1.308,1,
TGX201904,MID4,B,2019-04-28T23:20:06,-145.9467,59.7997,89.0,10,4,40.3,39.91683,6.5735,32.2025,1025.41477,13.5012,1,20.187,1,1.247,1,
TGX201904,MID4,B,2019-04-28T23:21:04,-145.9467,59.7997,89.0,10,5,30.36,30.07206,6.5552,32.065,1025.26246,11.61255,1,17.162,1,1.137,1,
TGX201904,MID4,B,2019-04-28T23:22:15,-145.9467,59.7997,89.0,10,6,20.1,19.90987,6.5176,31.9939,1025.16377,11.4094,1,16.366,1,1.115,1,
TGX201904,MID4,B,2019-04-28T23:23:39,-145.9467,59.7997,89.0,10,7,10.17,10.07404,6.6518,31.9231,1025.04492,9.7328,1,14.121,1,0.991,1,
TGX201904,MID4,B,2019-04-28T23:24:42,-145.9467,59.7997,89.0,10,9,3.13,3.10052,7.1883,31.9048,1024.92789,10.40455,1,15.368,1,1.0095,1,
TGX201904,MID5,B,2019-04-29T01:17:32,-146.097,59.6517,91.0,12,2,89.85,88.98608,6.6733,32.3177,1025.72184,12.81065,1,19.4235,1,1.229,1,
TGX201904,MID5,B,2019-04-29T01:18:51,-146.097,59.6517,91.0,12,3,76.26,75.52923,6.6724,32.3148,1025.65686,12.9034,1,20.013,1,1.228,1,
TGX201904,MID5,B,2019-04-29T01:20:04,-146.097,59.6517,91.0,12,5,49.47,48.99913,6.6695,32.2105,1025.45127,11.3866,1,16.733,1,1.137,1,
TGX201904,MID5,B,2019-04-29T01:20:59,-146.097,59.6517,91.0,12,6,40.26,39.87769,6.668,32.1932,1025.39508,10.933,1,16.336,1,1.106,1,
TGX201904,MID5,B,2019-04-29T01:22:05,-146.097,59.6517,91.0,12,9,29.8,29.51777,6.8095,32.1598,1025.30174,10.5699,1,16.176,1,1.034,1,
TGX201904,MID5,B,2019-04-29T01:23:17,-146.097,59.6517,91.0,12,11,20.02,19.83086,6.8595,32.049,1025.16284,10.6356,1,17.398,1,1.024,1,
TGX201904,MID5,B,2019-04-29T01:24:47,-146.097,59.6517,91.0,12,13,10.34,10.24255,6.8519,31.9219,1025.01897,8.9787,1,13.585,1,0.97,1,
TGX201904,MID5,B,2019-04-29T01:25:31,-146.097,59.6517,91.0,12,15,3.39,3.35811,6.9648,31.8433,1024.91022,9.1083,1,16.2695,1,0.945,1,
TGX201904,MID6,B,2019-04-29T03:57:07,-146.2522,59.4995,40.0,14,1,30.35,30.06289,6.7264,32.3205,1025.44167,-999,9,-999,9,-999,9,
TGX201904,MID6,B,2019-04-29T03:57:57,-146.2522,59.4995,40.0,14,2,20.34,20.14807,6.7308,32.3178,1025.39276,13.2618,1,20.23,1,1.2195,1,
TGX201904,MID6,B,2019-04-29T03:58:29,-146.2522,59.4995,40.0,14,3,10.05,9.95542,6.7358,32.3146,1025.342,13.1831,1,20.257,1,1.214,1,
TGX201904,MID6,B,2019-04-29T03:59:23,-146.2522,59.4995,40.0,14,4,2.54,2.51614,6.7443,32.3088,1025.30158,13.1981,1,19.646,1,1.21,1,
TGX201904,MS2,B,2019-04-30T01:39:40,-147.8965,59.9443,191.0,19,2,186.21,184.37218,6.3546,32.406,1026.2795,19.2736,1,32.2175,1,1.5935,1,
TGX201904,MS2,B,2019-04-30T01:41:19,-147.8965,59.9443,191.0,19,3,151.01,149.53234,6.3375,32.1984,1025.95489,15.8604,1,24.946,1,1.344,1,
TGX201904,MS2,B,2019-04-30T01:42:50,-147.8965,59.9443,191.0,19,4,126.83,125.5963,6.3185,32.1006,1025.76793,15.1219,1,24.996,1,1.293,1,
TGX201904,MS2,B,2019-04-30T01:44:06,-147.8965,59.9443,191.0,19,5,101.01,100.03371,6.3309,32.0177,1025.58123,14.002,1,23.468,1,1.213,1,
TGX201904,MS2,B,2019-04-30T01:45:31,-147.8965,59.9443,191.0,19,6,77.3,76.55728,6.2973,31.9226,1025.40056,13.3996,1,22.452,1,1.169,1,
TGX201904,MS2,B,2019-04-30T01:46:34,-147.8965,59.9443,191.0,19,7,49.66,49.18615,6.2892,31.8277,1025.19856,12.1144,1,19.707,1,1.087,1,
TGX201904,MS2,B,2019-04-30T01:47:43,-147.8965,59.9443,191.0,19,8,40.77,40.38185,6.3369,31.8084,1025.13604,11.5388,1,18.022,1,1.056,1,
TGX201904,MS2,B,2019-04-30T01:48:31,-147.8965,59.9443,191.0,19,9,30.77,30.47779,6.3161,31.7777,1025.06776,11.1295,1,17.321,1,1.014,1,
TGX201904,MS2,B,2019-04-30T01:49:15,-147.8965,59.9443,191.0,19,10,19.72,19.53325,6.1366,31.386,1024.72952,5.97795,1,8.9115,1,0.766,1,
TGX201904,MS2,B,2019-04-30T01:50:11,-147.8965,59.9443,191.0,19,11,9.82,9.72724,6.2574,31.0615,1024.41287,2.7748,1,4.084,1,0.483,1,
TGX201904,MS2,B,2019-04-30T01:50:58,-147.8965,59.9443,191.0,19,12,2.75,2.72407,6.2389,30.8569,1024.22081,2.4147,1,3.169,1,0.435,1,
TGX201904,PWSA,B,2019-04-30T14:29:10,-147.3928,60.8255,462.0,21,1,455.73,450.9071,6.1489,33.1141,1028.10682,26.94495,1,47.674,1,2.15,1,
TGX201904,PWSA,B,2019-04-30T14:33:45,-147.3928,60.8255,462.0,21,2,252.24,249.69315,6.5179,32.6064,1026.72147,20.63,1,33.054,1,1.708,1,
TGX201904,PWSA,B,2019-04-30T14:35:34,-147.3928,60.8255,462.0,21,3,202.06,200.04409,6.4855,32.3819,1026.31675,18.3935,1,29.482,1,1.531,1,
TGX201904,PWSA,B,2019-04-30T14:36:59,-147.3928,60.8255,462.0,21,4,151.11,149.62086,6.421,32.1823,1025.93184,16.0635,1,23.87,1,1.413,1,
TGX201904,PWSA,B,2019-04-30T14:38:24,-147.3928,60.8255,462.0,21,5,125.69,124.45902,6.1709,32.0543,1025.7447,15.88625,1,23.8615,1,1.361,1,
TGX201904,PWSA,B,2019-04-30T14:39:32,-147.3928,60.8255,462.0,21,6,101.11,100.12572,5.8978,31.924,1025.56139,15.0379,1,22.035,1,1.291,1,
TGX201904,PWSA,B,2019-04-30T14:41:06,-147.3928,60.8255,462.0,21,7,75.66,74.92809,5.7552,31.7408,1025.31558,13.2663,1,19.44,1,1.239,1,
TGX201904,PWSA,B,2019-04-30T14:42:33,-147.3928,60.8255,462.0,21,8,49.87,49.39066,6.0888,31.5984,1025.04337,9.7682,1,14.835,1,1.07,1,
TGX201904,PWSA,B,2019-04-30T14:43:57,-147.3928,60.8255,462.0,21,9,40.34,39.95319,6.0934,31.4584,1024.88791,7.6889,1,11.263,1,0.935,1,
TGX201904,PWSA,B,2019-04-30T14:44:58,-147.3928,60.8255,462.0,21,10,29.94,29.65366,6.059,31.3609,1024.76649,4.83175,1,5.054,1,0.746,1,
TGX201904,PWSA,B,2019-04-30T14:46:24,-147.3928,60.8255,462.0,21,11,19.55,19.36352,6.2442,31.2448,1024.60437,2.3167,1,1.338,1,0.413,1,
TGX201904,PWSA,B,2019-04-30T14:47:53,-147.3928,60.8255,462.0,21,12,9.73,9.63742,6.6761,30.9829,1024.29892,0.1815,1,0.153,1,0.217,1,
TGX201904,PWSA,B,2019-04-30T14:49:20,-147.3928,60.8255,462.0,21,13,2.7,2.67435,6.7977,30.9115,1024.19471,0.42745,1,0.2045,1,0.2215,1,
TGX201904,PWS3,B,2019-04-30T16:31:56,-147.67,60.6682,740.0,22,1,741.87,733.52371,6.1385,33.2217,1029.50113,27.5504,1,47.8605,1,2.2295,1,
TGX201904,PWS3,B,2019-04-30T16:32:01,-147.67,60.6682,740.0,22,2,741.9,733.55332,6.1385,33.2216,1029.50119,26.8385,1,44.537,1,2.133,1,
TGX201904,PWS3,B,2019-04-30T16:41:35,-147.67,60.6682,740.0,22,4,252.14,249.59731,6.5754,32.5569,1026.6744,21.4509,1,33.702,1,1.75,1,
TGX201904,PWS3,B,2019-04-30T16:43:11,-147.67,60.6682,740.0,22,5,202.04,200.02677,6.642,32.3821,1026.29615,19.24465,1,26.6365,1,1.5955,1,
TGX201904,PWS3,B,2019-04-30T16:44:45,-147.67,60.6682,740.0,22,6,151.35,149.86026,6.4748,32.1789,1025.92334,17.1025,1,24.292,1,1.439,1,
TGX201904,PWS3,B,2019-04-30T16:46:03,-147.67,60.6682,740.0,22,7,126.09,124.85653,6.3591,32.0834,1025.74573,16.2973,1,23.213,1,1.398,1,
TGX201904,PWS3,B,2019-04-30T16:47:19,-147.67,60.6682,740.0,22,8,100.97,99.98835,6.1791,31.9437,1025.54174,15.2324,1,22.08,1,1.332,1,
TGX201904,PWS3,B,2019-04-30T16:48:30,-147.67,60.6682,740.0,22,9,75.78,75.04784,6.0995,31.7949,1025.31734,13.8472,1,20.028,1,1.254,1,
TGX201904,PWS3,B,2019-04-30T16:49:41,-147.67,60.6682,740.0,22,10,50.56,50.07457,5.9958,31.5274,1025.00174,7.52815,1,10.2135,1,0.915,1,
TGX201904,PWS3,B,2019-04-30T16:50:30,-147.67,60.6682,740.0,22,11,39.95,39.56745,6.0478,31.4567,1024.89021,5.9096,1,7.087,1,0.812,1,
TGX201904,PWS3,B,2019-04-30T16:51:38,-147.67,60.6682,740.0,22,12,29.9,29.61441,6.033,31.3975,1024.79828,6.8548,1,7.248,1,0.821,1,
TGX201904,PWS3,B,2019-04-30T16:52:30,-147.67,60.6682,740.0,22,13,20.19,19.99763,6.0615,31.2521,1024.6351,4.3182,1,3.473,1,0.729,1,
TGX201904,PWS3,B,2019-04-30T16:53:24,-147.67,60.6682,740.0,22,14,10.19,10.09315,6.1433,31.0014,1024.38093,5.7947,1,8.619,1,0.814,1,
TGX201904,PWS3,B,2019-04-30T16:54:10,-147.67,60.6682,740.0,22,15,2.77,2.74372,6.4974,30.545,1023.94365,0.3798,1,0.6365,1,0.2745,1,
TGX201904,PWS2,B,2019-04-30T19:46:01,-147.7983,60.5347,734.0,24,1,726.64,718.49885,6.137,33.2213,1029.43164,27.53495,1,47.977,1,2.1935,1,
TGX201904,PWS2,B,2019-04-30T19:50:49,-147.7983,60.5347,734.0,24,2,506.04,500.63553,6.1204,33.1613,1028.37863,26.8603,1,45.5,1,2.094,1,
TGX201904,PWS2,B,2019-04-30T19:55:28,-147.7983,60.5347,734.0,24,3,253.71,251.15318,6.5524,32.5777,1026.70113,21.9684,1,33.953,1,1.72,1,
TGX201904,PWS2,B,2019-04-30T19:56:50,-147.7983,60.5347,734.0,24,4,202.53,200.51377,6.4508,32.3958,1026.33446,19.4051,1,28.908,1,1.618,1,
TGX201904,PWS2,B,2019-04-30T19:58:20,-147.7983,60.5347,734.0,24,5,151.15,149.66388,6.4556,32.1938,1025.93664,17.36275,1,24.756,1,1.4655,1,
TGX201904,PWS2,B,2019-04-30T19:59:29,-147.7983,60.5347,734.0,24,6,126.04,124.80835,6.4857,32.1144,1025.7537,16.8626,1,23.782,1,1.417,1,
TGX201904,PWS2,B,2019-04-30T20:00:42,-147.7983,60.5347,734.0,24,7,101.17,100.18742,6.31,32.0074,1025.57649,15.4647,1,22.052,1,1.372,1,
TGX201904,PWS2,B,2019-04-30T20:01:44,-147.7983,60.5347,734.0,24,8,75.92,75.18725,6.0845,31.8687,1025.37804,14.9489,1,22.127,1,1.317,1,
TGX201904,PWS2,B,2019-04-30T20:03:01,-147.7983,60.5347,734.0,24,10,50.75,50.26325,6.0529,31.7308,1025.15625,12.53895,1,18.922,1,1.2085,1,
TGX201904,PWS2,B,2019-04-30T20:04:05,-147.7983,60.5347,734.0,24,11,40.19,39.80555,6.0368,31.6867,1025.07417,9.8599,1,14.704,1,1.034,1,
TGX201904,PWS2,B,2019-04-30T20:04:52,-147.7983,60.5347,734.0,24,12,30.19,29.90194,6.034,31.6113,1024.96825,9.9315,1,14.616,1,1.086,1,
TGX201904,PWS2,B,2019-04-30T20:05:37,-147.7983,60.5347,734.0,24,13,19.79,19.60166,6.0233,31.4855,1024.82203,7.4383,1,10.448,1,0.944,1,
TGX201904,PWS2,B,2019-04-30T20:06:29,-147.7983,60.5347,734.0,24,14,10.72,10.61821,6.1224,31.3332,1024.64772,2.2377,1,1.949,1,0.435,1,
TGX201904,PWS2,B,2019-04-30T20:07:23,-147.7983,60.5347,734.0,24,15,2.46,2.43669,7.0048,30.9768,1024.21846,0.03295,1,0.3805,1,0.1785,1,
TGX201904,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,10.18045,1,17.6565,1,0.989,1,
TGX201904,PWS1,B,2019-04-30T23:42:43,-147.9435,60.371,336.0,25,1,329.66,326.28214,6.3338,32.749,1027.21533,23.27395,1,34.8545,1,1.8615,1,
TGX201904,PWS1,B,2019-04-30T23:44:41,-147.9435,60.371,336.0,25,2,252.69,250.14732,6.387,32.4944,1026.65282,20.8378,1,32.367,1,1.703,1,
TGX201904,PWS1,B,2019-04-30T23:46:37,-147.9435,60.371,336.0,25,3,201.37,199.36846,6.3332,32.3047,1026.27269,18.3825,1,27.858,1,1.54,1,
TGX201904,PWS1,B,2019-04-30T23:48:22,-147.9435,60.371,336.0,25,4,151.53,150.04195,6.1952,32.1037,1025.90071,16.3017,1,24.805,1,1.412,1,
TGX201904,PWS1,B,2019-04-30T23:49:41,-147.9435,60.371,336.0,25,5,126.5,125.26534,6.142,32.0344,1025.73641,16.01225,1,23.07,1,1.37,1,
TGX201904,PWS1,B,2019-04-30T23:51:00,-147.9435,60.371,336.0,25,6,101.35,100.36693,6.0791,31.8993,1025.52087,14.8615,1,22.023,1,1.302,1,
TGX201904,PWS1,B,2019-04-30T23:53:18,-147.9435,60.371,336.0,25,8,50.43,49.94701,6.0376,31.5056,1024.97886,9.0062,1,13.044,1,1.024,1,
TGX201904,PWS1,B,2019-04-30T23:54:20,-147.9435,60.371,336.0,25,9,40.46,40.07346,6.0445,31.357,1024.81427,6.7477,1,8.759,1,0.898,1,
TGX201904,PWS1,B,2019-04-30T23:55:20,-147.9435,60.371,336.0,25,10,30.33,30.04098,6.0324,31.1725,1024.62274,2.4439,1,1.548,1,0.6385,1,
TGX201904,PWS1,B,2019-04-30T23:56:26,-147.9435,60.371,336.0,25,11,20.31,20.11695,6.2143,30.8889,1024.33073,0.5656,1,0.372,1,0.344,1,
TGX201904,PWS1,B,2019-04-30T23:57:35,-147.9435,60.371,336.0,25,12,10.16,10.06368,6.4832,30.2576,1023.75323,0.2457,1,1.118,1,0.283,1,
TGX201904,PWS1,B,2019-04-30T23:58:52,-147.9435,60.371,336.0,25,13,2.56,2.53578,7.171,29.476,1023.01706,0.2511,1,2.923,1,0.277,1,
TGX201904,KIP2,B,2019-05-01T01:03:45,-147.9862,60.2785,590.0,26,1,581.55,575.24634,6.3155,32.8233,1028.43191,24.30465,1,40.5695,1,1.935,1,
TGX201904,KIP2,B,2019-05-01T01:06:25,-147.9862,60.2785,590.0,26,2,505.77,500.37891,6.3263,32.8034,1028.06797,24.1739,1,39.17,1,1.908,1,
TGX201904,KIP2,B,2019-05-01T01:11:21,-147.9862,60.2785,590.0,26,3,253.55,250.99999,6.3898,32.5179,1026.67495,20.7722,1,33.276,1,1.711,1,
TGX201904,KIP2,B,2019-05-01T01:12:31,-147.9862,60.2785,590.0,26,4,202.41,200.3991,6.3562,32.3368,1026.29984,18.8479,1,30.6,1,1.556,1,
TGX201904,KIP2,B,2019-05-01T01:13:42,-147.9862,60.2785,590.0,26,5,151.38,149.89458,6.2575,32.1514,1025.92973,16.95825,1,24.57,1,1.4235,1,
TGX201904,KIP2,B,2019-05-01T01:14:56,-147.9862,60.2785,590.0,26,6,126.56,125.32566,6.1495,32.0285,1025.73111,16.0487,1,23.772,1,1.348,1,
TGX201904,KIP2,B,2019-05-01T01:16:29,-147.9862,60.2785,590.0,26,7,100.79,99.81323,6.0847,31.9108,1025.52665,15.2893,1,22.361,1,1.293,1,
TGX201904,KIP2,B,2019-05-01T01:18:00,-147.9862,60.2785,590.0,26,8,75.78,75.05016,6.0611,31.7399,1025.27863,14.0985,1,20.481,1,1.233,1,
TGX201904,KIP2,B,2019-05-01T01:19:03,-147.9862,60.2785,590.0,26,9,50.52,50.0365,6.0482,31.4734,1024.95258,8.3748,1,12.447,1,0.979,1,
TGX201904,KIP2,B,2019-05-01T01:20:15,-147.9862,60.2785,590.0,26,10,40.19,39.80636,6.0312,31.2545,1024.73371,4.1946,1,5.053,1,0.783,1,
TGX201904,KIP2,B,2019-05-01T01:21:06,-147.9862,60.2785,590.0,26,11,30.22,29.93226,6.0247,31.1627,1024.6154,2.5317,1,2.534,1,0.65,1,
TGX201904,KIP2,B,2019-05-01T01:21:45,-147.9862,60.2785,590.0,26,12,19.73,19.54264,6.2047,30.7706,1024.23586,0.5692,1,0.221,1,0.263,1,
TGX201904,KIP2,B,2019-05-01T01:22:44,-147.9862,60.2785,590.0,26,13,9.73,9.63783,6.6056,30.4448,1023.88373,0.203,1,2.803,1,0.211,1,
TGX201904,KIP2,B,2019-05-01T01:23:21,-147.9862,60.2785,590.0,26,14,2.32,2.29807,6.7769,29.8668,1023.3729,0.3037,1,2.983,1,0.256,1,
TGX201904,IB1,B,2019-05-01T03:45:42,-148.3358,60.2425,168.0,28,1,164.92,163.29683,5.303,31.5583,1025.64029,16.8859,1,19.112,1,1.101,1,
TGX201904,IB1,B,2019-05-01T03:46:54,-148.3358,60.2425,168.0,28,2,151.71,150.22165,5.3608,31.5577,1025.57145,18.0333,1,20.603,1,1.125,1,
TGX201904,IB1,B,2019-05-01T03:47:57,-148.3358,60.2425,168.0,28,3,125.85,124.62316,5.5959,31.5554,1025.42156,17.2322,1,20.512,1,1.164,1,
TGX201904,IB1,B,2019-05-01T03:48:58,-148.3358,60.2425,168.0,28,4,101.07,100.09073,6.0644,31.5457,1025.24245,15.3464,1,20.867,1,1.24,1,
TGX201904,IB1,B,2019-05-01T03:49:44,-148.3358,60.2425,168.0,28,5,75.64,74.91174,6.1325,31.5339,1025.10671,15.05025,1,20.3985,1,1.2445,1,
TGX201904,IB1,B,2019-05-01T03:50:41,-148.3358,60.2425,168.0,28,6,50.44,49.95742,6.1874,31.4885,1024.94719,14.6444,1,19.86,1,1.247,1,
TGX201904,IB1,B,2019-05-01T03:51:51,-148.3358,60.2425,168.0,28,7,40.19,39.80648,6.1441,31.3463,1024.79253,14.2041,1,19.057,1,1.222,1,
TGX201904,IB1,B,2019-05-01T03:52:34,-148.3358,60.2425,168.0,28,8,30.31,30.02148,6.1059,31.1154,1024.56874,12.3648,1,16.813,1,1.153,1,
TGX201904,IB1,B,2019-05-01T03:53:33,-148.3358,60.2425,168.0,28,9,20.02,19.82992,5.65,30.4489,1024.04771,7.0469,1,10.653,1,0.891,1,
TGX201904,IB1,B,2019-05-01T03:54:04,-148.3358,60.2425,168.0,28,10,9.7,9.60815,6.0959,29.5366,1023.22841,2.94775,1,6.582,1,0.5735,1,
TGX201904,IB1,B,2019-05-01T03:54:44,-148.3358,60.2425,168.0,28,11,2.47,2.44665,5.5624,28.7751,1022.65258,1.8605,1,5.477,1,0.465,1,
TGX201904,IB0,B,2019-05-01T04:52:34,-148.3613,60.2657,330.0,29,1,325.33,322.00257,5.0979,31.5779,1026.42698,19.0445,1,22.053,1,0.994,1,
TGX201904,IB0,B,2019-05-01T04:54:18,-148.3613,60.2657,330.0,29,2,252.38,249.84272,5.0934,31.5768,1026.08733,18.9157,1,20.766,1,0.991,1,
TGX201904,IB0,B,2019-05-01T04:55:52,-148.3613,60.2657,330.0,29,3,201.78,199.77586,5.1076,31.5724,1025.84582,18.9724,1,21.973,1,1.044,1,
TGX201904,IB0,B,2019-05-01T04:57:18,-148.3613,60.2657,330.0,29,4,151.35,149.86504,5.2147,31.5564,1025.58546,18.3586,1,19.891,1,1.099,1,
TGX201904,IB0,B,2019-05-01T04:58:30,-148.3613,60.2657,330.0,29,5,126.35,125.1179,5.4602,31.5456,1025.43197,17.57235,1,19.7675,1,1.119,1,
TGX201904,IB0,B,2019-05-01T04:59:39,-148.3613,60.2657,330.0,29,6,100.92,99.94204,5.9576,31.5404,1025.25055,15.7833,1,19.603,1,1.225,1,
TGX201904,IB0,B,2019-05-01T05:01:22,-148.3613,60.2657,330.0,29,7,75.99,75.25817,6.095,31.5272,1025.10763,15.1364,1,20.028,1,1.234,1,
TGX201904,IB0,B,2019-05-01T05:02:53,-148.3613,60.2657,330.0,29,8,50.77,50.28413,6.1585,31.4847,1024.94926,14.7503,1,19.486,1,1.235,1,
TGX201904,IB0,B,2019-05-01T05:03:51,-148.3613,60.2657,330.0,29,9,40.01,39.62814,6.1849,31.385,1024.81727,15.4526,1,20.006,1,1.248,1,
TGX201904,IB0,B,2019-05-01T05:04:47,-148.3613,60.2657,330.0,29,10,30.01,29.7243,5.9888,31.1455,1024.60506,13.21745,1,17.6725,1,1.165,1,
