Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ202010S,TSG,2020-09-01T16:08:00Z,-149.3589,60.0251,291.69,0.0,76.14,146.54,-0.2,0.37,-0.0,1000.72,12.6,92.8,174.0,2.0,402.32,11.14,68.12
SKQ202010S,TSG,2020-09-01T16:09:00Z,-149.3589,60.0251,291.35,0.0,215.79,146.49,-0.14,0.38,-0.0,1000.78,12.5,92.8,171.9,1.5,401.53,12.08,70.8
SKQ202010S,TSG,2020-09-01T16:10:00Z,-149.3589,60.0251,291.71,0.0,40.6,146.47,-0.16,0.36,-0.0,1000.77,12.6,93.5,295.9,1.1,401.28,12.9,73.36
SKQ202010S,TSG,2020-09-01T16:11:00Z,-149.3589,60.0251,291.43,0.0,19.68,146.49,-0.12,0.37,-0.0,1000.8,12.5,94.2,318.5,1.2,401.31,13.74,75.96
SKQ202010S,TSG,2020-09-01T16:12:00Z,-149.3589,60.0251,292.8,0.0,300.83,146.48,0.07,0.38,0.0,1000.8,12.5,94.6,295.7,1.5,401.14,14.58,78.55
SKQ202010S,TSG,2020-09-01T16:13:00Z,-149.3589,60.0251,292.29,0.0,46.82,146.54,0.04,0.36,-0.0,1000.8,12.4,94.9,301.7,1.3,400.99,15.26,80.89
SKQ202010S,TSG,2020-09-01T16:14:00Z,-149.3589,60.0251,291.45,0.0,3.47,146.47,-0.13,0.36,0.0,1000.8,12.4,95.1,301.3,1.7,401.41,15.96,83.25
SKQ202010S,TSG,2020-09-01T16:15:00Z,-149.3589,60.0251,291.55,0.0,31.42,146.52,-0.08,0.36,0.0,1000.8,12.4,95.3,293.2,1.1,401.6,16.69,85.45
SKQ202010S,TSG,2020-09-01T16:16:00Z,-149.3589,60.0251,293.35,0.0,208.12,146.63,-0.14,0.35,0.0,1000.82,12.4,95.4,304.1,1.5,401.65,17.42,87.74
SKQ202010S,TSG,2020-09-01T16:17:00Z,-149.3589,60.0251,291.5,0.0,222.7,146.58,-0.17,0.36,-0.0,1000.89,12.4,95.5,287.0,1.3,401.5,18.21,90.21
SKQ202010S,TSG,2020-09-01T16:18:00Z,-149.3589,60.0251,291.32,0.0,7.93,146.48,-0.16,0.35,0.0,1000.9,12.4,95.5,295.0,1.5,401.48,19.1,92.88
SKQ202010S,TSG,2020-09-01T16:19:00Z,-149.3589,60.0251,291.34,0.0,20.05,146.43,-0.11,0.36,0.0,1000.9,12.4,95.6,313.8,0.7,401.47,20.21,95.87
SKQ202010S,TSG,2020-09-01T16:20:00Z,-149.3589,60.0251,291.53,0.0,19.43,146.51,-0.17,0.35,0.0,1000.9,12.3,95.8,282.2,1.2,401.57,21.44,99.28
SKQ202010S,TSG,2020-09-01T16:21:00Z,-149.3589,60.0251,292.64,0.0,348.15,146.56,-0.15,0.36,0.0,1000.9,12.3,96.3,289.8,1.0,401.33,22.89,102.91
SKQ202010S,TSG,2020-09-01T16:22:00Z,-149.3589,60.0251,291.61,0.0,43.81,146.56,-0.13,0.36,-0.0,1000.9,12.3,96.5,320.9,0.9,400.78,24.38,106.6
SKQ202010S,TSG,2020-09-01T16:23:00Z,-149.3589,60.0251,291.4,0.0,207.77,146.54,-0.12,0.36,0.0,1000.9,12.3,96.9,275.6,0.6,400.6,25.72,110.13
SKQ202010S,TSG,2020-09-01T16:24:00Z,-149.3589,60.0251,291.3,0.0,12.06,146.46,-0.08,0.37,-0.0,1000.91,12.3,97.0,345.6,0.5,400.09,26.88,113.51
SKQ202010S,TSG,2020-09-01T16:25:00Z,-149.3589,60.0251,290.9,0.0,194.23,146.48,-0.09,0.36,-0.0,1000.9,12.3,97.0,297.7,0.7,399.71,27.83,116.67
SKQ202010S,TSG,2020-09-01T16:26:00Z,-149.3589,60.0251,291.77,0.0,332.87,146.51,-0.13,0.36,0.0,1000.94,12.3,97.0,351.3,1.5,400.34,28.52,119.48
SKQ202010S,TSG,2020-09-01T16:27:00Z,-149.3589,60.0251,291.37,0.0,197.94,146.5,-0.09,0.36,-0.0,1000.96,12.2,96.8,356.5,1.8,400.37,29.12,121.87
SKQ202010S,TSG,2020-09-01T16:28:00Z,-149.3589,60.0251,291.29,0.0,145.75,146.51,-0.1,0.36,0.01,1000.95,12.2,96.9,357.6,1.8,400.55,29.61,124.04
SKQ202010S,TSG,2020-09-01T16:29:00Z,-149.3589,60.0251,291.98,0.0,180.4,146.55,-0.1,0.36,-0.0,1000.98,12.2,97.0,356.4,1.8,400.64,30.08,125.86
SKQ202010S,TSG,2020-09-01T16:30:00Z,-149.3589,60.0251,292.0,0.0,5.36,146.52,-0.1,0.36,-0.0,1000.98,12.2,97.3,356.7,1.7,400.55,30.36,127.3
SKQ202010S,TSG,2020-09-01T16:31:00Z,-149.3589,60.0251,291.57,0.0,326.81,146.5,-0.1,0.36,0.01,1001.0,12.2,97.8,357.3,1.8,401.08,30.41,128.29
SKQ202010S,TSG,2020-09-01T16:32:00Z,-149.3589,60.0251,291.94,0.0,15.53,146.49,-0.09,0.36,-0.0,1001.0,12.2,98.3,0.2,1.5,400.81,30.37,129.12
SKQ202010S,TSG,2020-09-01T16:33:00Z,-149.3589,60.0251,292.29,0.0,106.46,146.54,-0.04,0.37,0.0,1001.0,12.2,98.7,355.3,1.6,400.5,30.31,129.77
SKQ202010S,TSG,2020-09-01T16:34:00Z,-149.3589,60.0251,291.87,0.0,22.08,146.55,-0.15,0.37,0.0,1001.0,12.2,98.9,357.3,1.8,400.41,30.23,130.48
SKQ202010S,TSG,2020-09-01T16:35:00Z,-149.3589,60.0251,292.42,0.0,75.12,146.55,-0.1,0.36,-0.0,1001.06,12.2,98.9,357.1,1.7,400.46,30.28,131.39
SKQ202010S,TSG,2020-09-01T16:36:00Z,-149.3589,60.0251,291.51,0.0,217.29,146.53,-0.03,0.36,-0.0,1001.09,12.1,99.0,359.6,1.8,400.36,30.38,132.34
SKQ202010S,TSG,2020-09-01T16:37:00Z,-149.3589,60.0251,291.87,0.0,191.56,146.53,0.01,0.37,-0.0,1001.1,12.2,99.1,359.1,1.8,400.45,30.49,133.3
SKQ202010S,TSG,2020-09-01T16:38:00Z,-149.3589,60.0251,291.99,0.0,1.49,146.51,0.04,0.37,0.0,1001.1,12.2,99.1,358.0,1.8,400.5,30.65,134.34
SKQ202010S,TSG,2020-09-01T16:39:00Z,-149.3589,60.0251,291.59,0.0,18.67,146.5,-0.29,0.35,0.0,1001.1,12.2,99.2,356.1,1.8,400.52,30.92,135.67
SKQ202010S,TSG,2020-09-01T16:40:00Z,-149.3589,60.0251,292.0,0.0,17.71,146.53,-0.43,0.35,0.0,1001.1,12.2,99.4,357.8,1.7,400.47,31.26,137.21
SKQ202010S,TSG,2020-09-01T16:41:00Z,-149.3589,60.0251,291.7,0.0,187.51,146.55,-0.45,0.35,-0.0,1001.1,12.1,99.2,354.8,1.9,400.35,31.66,138.64
SKQ202010S,TSG,2020-09-01T16:42:00Z,-149.3589,60.0251,291.33,0.0,183.11,146.47,-0.43,0.35,0.0,1001.1,12.1,99.2,355.8,2.2,400.05,32.22,140.21
SKQ202010S,TSG,2020-09-01T16:43:00Z,-149.3589,60.0251,291.49,0.0,23.99,146.45,-0.5,0.35,0.0,1001.12,12.1,99.2,351.7,2.1,399.99,32.95,142.14
SKQ202010S,TSG,2020-09-01T16:44:00Z,-149.3589,60.0251,291.66,0.0,200.45,146.52,-0.5,0.34,-0.0,1001.13,12.1,99.3,356.5,2.4,399.38,33.81,144.48
SKQ202010S,TSG,2020-09-01T16:45:00Z,-149.3589,60.0251,291.37,0.0,14.7,146.53,-0.47,0.35,-0.0,1001.18,11.9,99.0,352.2,3.2,399.06,34.91,147.46
SKQ202010S,TSG,2020-09-01T16:46:00Z,-149.3589,60.0251,291.32,0.0,281.36,146.51,-0.46,0.35,-0.0,1001.2,11.8,99.4,355.7,2.8,399.75,36.29,151.01
SKQ202010S,TSG,2020-09-01T16:47:00Z,-149.3589,60.0251,292.04,0.0,41.25,146.58,-0.5,0.35,0.0,1001.2,11.8,99.7,356.3,3.0,400.36,37.91,154.89
SKQ202010S,TSG,2020-09-01T16:48:00Z,-149.3589,60.0251,291.9,0.0,44.26,146.61,-0.46,0.35,-0.0,1001.2,11.9,99.8,358.0,2.9,400.44,39.41,158.73
SKQ202010S,TSG,2020-09-01T16:49:00Z,-149.3589,60.0251,291.75,0.0,173.2,146.52,-0.47,0.35,0.0,1001.2,11.9,100.0,357.9,2.5,399.26,40.79,162.32
SKQ202010S,TSG,2020-09-01T16:50:00Z,-149.3589,60.0251,291.67,0.0,5.58,146.44,-0.46,0.35,0.0,1001.2,11.9,100.1,350.2,2.6,397.94,41.83,165.55
SKQ202010S,TSG,2020-09-01T16:51:00Z,-149.3589,60.0251,293.17,0.0,24.89,146.54,0.02,0.37,-0.0,1001.2,11.7,100.0,349.0,2.7,398.52,42.88,168.56
SKQ202010S,TSG,2020-09-01T16:52:00Z,-149.3589,60.0251,293.32,0.0,4.25,146.59,0.19,0.38,-0.0,1001.2,11.7,100.3,346.4,1.8,398.84,44.01,171.71
SKQ202010S,TSG,2020-09-01T16:53:00Z,-149.3589,60.0251,292.16,0.0,198.45,146.55,0.12,0.38,-0.0,1001.21,11.7,100.1,355.6,2.9,399.07,45.37,175.06
SKQ202010S,TSG,2020-09-01T16:54:00Z,-149.3589,60.0251,292.89,0.0,344.2,146.56,0.18,0.38,-0.0,1001.25,11.7,100.2,352.3,3.0,399.06,46.91,178.65
SKQ202010S,TSG,2020-09-01T16:55:00Z,-149.3589,60.0251,293.22,0.0,186.09,146.59,0.17,0.38,0.0,1001.3,11.7,100.2,356.9,2.8,398.54,48.68,182.46
SKQ202010S,TSG,2020-09-01T16:56:00Z,-149.3589,60.0251,294.04,0.0,8.71,146.6,0.16,0.38,0.0,1001.3,11.7,100.5,352.2,2.3,398.75,50.5,186.44
SKQ202010S,TSG,2020-09-01T16:57:00Z,-149.3589,60.0251,292.92,0.0,337.59,146.6,0.19,0.38,-0.0,1001.3,11.7,100.6,349.0,1.6,398.29,52.25,190.43
SKQ202010S,TSG,2020-09-01T16:58:00Z,-149.3589,60.0251,293.28,0.0,193.94,146.67,0.17,0.38,0.01,1001.3,11.6,100.6,351.7,3.1,398.2,53.63,193.85
SKQ202010S,TSG,2020-09-01T16:59:00Z,-149.3589,60.0251,292.26,0.0,212.88,146.66,-0.03,0.37,0.01,1001.3,11.6,100.4,352.0,2.3,398.21,54.51,196.29
SKQ202010S,TSG,2020-09-01T17:00:00Z,-149.3589,60.0251,291.43,0.0,138.96,146.53,-0.24,0.36,0.0,1001.3,11.5,100.5,355.6,3.2,398.32,54.87,197.56
SKQ202010S,TSG,2020-09-01T17:01:00Z,-149.3589,60.0251,291.23,0.0,188.94,146.46,-0.34,0.35,-0.0,1001.38,11.5,100.4,349.5,2.2,398.13,54.81,197.86
SKQ202010S,TSG,2020-09-01T17:02:00Z,-149.3589,60.0251,291.45,0.0,337.11,146.47,-0.35,0.35,-0.0,1001.4,11.5,100.5,351.4,2.3,398.29,54.49,197.65
SKQ202010S,TSG,2020-09-01T17:03:00Z,-149.3589,60.0251,291.78,0.0,10.46,146.56,-0.4,0.36,-0.0,1001.4,11.5,100.7,350.3,2.3,398.05,54.17,197.47
SKQ202010S,TSG,2020-09-01T17:04:00Z,-149.3589,60.0251,291.77,0.0,202.31,146.56,-0.33,0.35,0.01,1001.4,11.5,100.7,349.8,2.2,398.48,54.0,197.4
SKQ202010S,TSG,2020-09-01T17:05:00Z,-149.3589,60.0251,291.4,0.0,6.79,146.54,-0.35,0.35,-0.0,1001.4,11.5,100.7,348.8,2.3,398.44,53.86,197.45
SKQ202010S,TSG,2020-09-01T17:06:00Z,-149.3589,60.0251,292.08,0.0,198.31,146.56,-0.37,0.35,0.0,1001.4,11.5,100.8,341.0,1.2,398.19,53.8,197.88
SKQ202010S,TSG,2020-09-01T17:07:00Z,-149.3589,60.0251,291.99,0.0,28.48,146.54,-0.37,0.36,-0.0,1001.4,11.6,101.0,315.5,0.5,398.28,53.78,198.35
SKQ202010S,TSG,2020-09-01T17:08:00Z,-149.3589,60.0251,291.66,0.0,335.97,146.53,-0.35,0.35,0.01,1001.4,11.6,101.1,317.3,0.3,398.71,53.66,198.64
SKQ202010S,TSG,2020-09-01T17:09:00Z,-149.3589,60.0251,291.33,0.0,345.55,146.43,-0.36,0.35,0.0,1001.4,11.7,101.1,183.6,0.1,398.57,53.44,198.76
SKQ202010S,TSG,2020-09-01T17:10:00Z,-149.3589,60.0251,292.05,0.0,41.74,146.48,-0.37,0.35,-0.0,1001.42,11.7,101.0,312.3,0.9,398.6,53.09,198.57
SKQ202010S,TSG,2020-09-01T17:11:00Z,-149.3589,60.0251,292.92,0.0,21.11,146.6,-0.37,0.36,0.0,1001.45,11.7,100.4,296.6,1.5,398.7,52.54,197.84
SKQ202010S,TSG,2020-09-01T17:12:00Z,-149.3589,60.0251,292.58,0.0,201.05,146.68,-0.33,0.34,0.0,1001.5,11.7,99.8,298.1,1.1,398.72,51.99,196.98
SKQ202010S,TSG,2020-09-01T17:13:00Z,-149.3589,60.0251,292.04,0.0,329.08,146.58,-0.39,0.36,0.0,1001.5,11.7,99.5,300.3,1.7,399.19,51.69,196.62
SKQ202010S,TSG,2020-09-01T17:14:00Z,-149.3589,60.0251,291.25,0.0,157.76,146.46,-0.4,0.35,0.0,1001.5,11.7,99.3,304.4,1.7,398.9,51.68,196.74
SKQ202010S,TSG,2020-09-01T17:15:00Z,-149.3589,60.0251,291.41,0.0,5.56,146.55,-0.36,0.35,-0.0,1001.5,11.8,99.1,296.1,1.0,398.81,52.06,197.63
SKQ202010S,TSG,2020-09-01T17:16:00Z,-149.3589,60.0251,291.55,0.0,238.6,146.61,-0.35,0.35,-0.0,1001.5,11.8,99.2,307.0,1.5,398.69,52.8,199.6
SKQ202010S,TSG,2020-09-01T17:17:00Z,-149.3589,60.0251,291.32,0.0,203.94,146.57,-0.33,0.36,0.0,1001.5,11.8,98.9,297.3,1.0,398.68,53.98,202.47
SKQ202010S,TSG,2020-09-01T17:18:00Z,-149.3589,60.0251,292.67,0.2,136.01,146.47,-0.34,0.35,-0.0,1001.5,11.8,98.7,298.9,1.3,398.64,55.37,205.97
SKQ202010S,TSG,2020-09-01T17:19:00Z,-149.3587,60.025,292.01,0.5,141.57,149.52,-0.31,0.36,-0.0,1001.51,11.8,98.6,301.6,1.7,398.45,56.73,209.01
SKQ202010S,TSG,2020-09-01T17:20:00Z,-149.3585,60.0249,291.6,0.9,143.68,151.39,-0.37,0.36,0.0,1001.57,11.8,98.5,324.6,1.9,398.17,58.02,212.28
SKQ202010S,TSG,2020-09-01T17:21:00Z,-149.3582,60.0246,292.89,1.1,148.79,160.91,0.13,0.38,-0.0,1001.59,11.8,98.4,315.7,3.4,398.05,59.32,215.42
SKQ202010S,TSG,2020-09-01T17:22:00Z,-149.3579,60.0244,292.81,1.1,160.17,168.16,0.17,0.4,0.0,1001.6,11.7,97.9,317.4,3.9,398.0,60.68,218.64
SKQ202010S,TSG,2020-09-01T17:23:00Z,-149.3577,60.0239,292.77,2.5,164.35,166.29,0.2,0.4,0.01,1001.6,11.7,98.5,313.9,3.5,398.37,61.62,220.53
SKQ202010S,TSG,2020-09-01T17:24:00Z,-149.3572,60.023,292.85,4.5,170.84,172.87,0.08,0.4,-0.0,1001.6,11.7,98.4,304.3,3.7,398.72,64.11,225.94
SKQ202010S,TSG,2020-09-01T17:25:00Z,-149.3569,60.0214,293.07,6.7,174.67,175.24,0.23,0.41,0.0,1001.6,11.6,98.5,315.8,3.9,398.93,66.65,231.12
SKQ202010S,TSG,2020-09-01T17:26:00Z,-149.3565,60.0194,291.81,7.9,175.44,175.63,0.17,0.39,-0.0,1001.6,11.6,98.9,316.8,4.0,399.16,67.6,233.47
SKQ202010S,TSG,2020-09-01T17:27:00Z,-149.3562,60.0171,291.64,8.5,175.37,175.53,0.2,0.39,0.0,1001.6,11.6,99.4,318.8,3.7,399.95,66.91,232.22
SKQ202010S,TSG,2020-09-01T17:28:00Z,-149.3558,60.0147,291.47,9.0,175.65,175.85,0.17,0.39,-0.0,1001.6,11.5,99.8,320.6,4.2,401.37,63.67,226.92
SKQ202010S,TSG,2020-09-01T17:29:00Z,-149.3554,60.0122,291.27,9.2,175.68,175.7,0.18,0.39,0.0,1001.6,11.6,100.2,315.7,4.4,402.84,58.86,219.28
SKQ202010S,TSG,2020-09-01T17:30:00Z,-149.355,60.0096,290.86,9.3,175.95,175.9,0.19,0.38,-0.0,1001.6,11.6,100.2,314.7,4.4,403.96,55.03,213.91
SKQ202010S,TSG,2020-09-01T17:31:00Z,-149.3547,60.0071,290.83,9.3,176.11,175.79,0.23,0.39,-0.0,1001.6,11.6,100.2,319.0,4.8,404.58,53.46,213.57
SKQ202010S,TSG,2020-09-01T17:32:00Z,-149.3543,60.0045,292.05,9.3,176.23,175.85,0.17,0.39,-0.0,1001.6,11.6,100.2,317.8,4.8,404.6,54.65,219.46
SKQ202010S,TSG,2020-09-01T17:33:00Z,-149.354,60.0019,292.39,9.3,176.57,175.82,0.17,0.38,-0.0,1001.6,11.6,100.2,320.1,5.1,404.16,60.27,233.84
SKQ202010S,TSG,2020-09-01T17:34:00Z,-149.3537,59.9994,292.21,9.4,176.09,175.5,0.17,0.39,-0.0,1001.6,11.5,99.2,320.6,5.0,403.08,67.93,251.68
SKQ202010S,TSG,2020-09-01T17:35:00Z,-149.3533,59.9968,293.75,9.4,176.56,175.96,0.17,0.39,0.0,1001.6,11.5,99.9,323.5,5.1,402.24,73.81,266.5
SKQ202010S,TSG,2020-09-01T17:36:00Z,-149.353,59.9941,293.22,9.5,176.25,175.86,0.22,0.39,-0.0,1001.61,11.5,100.6,322.1,5.0,401.58,78.02,278.02
SKQ202010S,TSG,2020-09-01T17:37:00Z,-149.3527,59.9915,294.43,9.5,176.11,175.88,0.18,0.39,0.0,1001.66,11.5,101.0,326.3,5.1,400.93,80.24,286.35
SKQ202010S,TSG,2020-09-01T17:38:00Z,-149.3523,59.9889,295.75,9.6,175.68,175.7,0.19,0.39,0.0,1001.68,11.5,101.4,330.3,5.1,399.23,85.9,301.05
SKQ202010S,TSG,2020-09-01T17:39:00Z,-149.3519,59.9862,296.11,9.6,175.73,175.75,0.16,0.38,-0.0,1001.69,11.6,101.8,335.3,5.1,397.05,94.24,320.72
SKQ202010S,TSG,2020-09-01T17:40:00Z,-149.3515,59.9836,296.0,9.6,175.99,176.0,0.18,0.38,-0.0,1001.7,11.6,102.0,335.7,4.9,395.2,101.97,340.4
