Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ202010S,TSG,2020-07-02T17:21:00Z,-149.3856,60.052,210.73,9.9,151.64,150.89,0.58,0.19,-0.0,1019.03,18.9,38.7,12.9,17.2,360.37,454.06,1741.06
SKQ202010S,TSG,2020-07-02T17:22:00Z,-149.383,60.0496,233.53,9.9,150.79,150.22,0.56,0.19,0.0,1019.01,19.0,38.3,8.9,16.6,360.72,458.59,1750.53
SKQ202010S,TSG,2020-07-02T17:23:00Z,-149.3803,60.0472,265.81,9.9,151.07,150.46,0.59,0.19,-0.0,1019.0,18.9,39.8,4.2,16.5,360.38,461.43,1755.47
SKQ202010S,TSG,2020-07-02T17:24:00Z,-149.3776,60.0448,291.83,9.9,150.37,150.13,0.53,0.19,0.0,1019.0,18.8,40.5,1.2,16.7,360.02,462.24,1749.65
SKQ202010S,TSG,2020-07-02T17:25:00Z,-149.375,60.0424,292.59,9.9,151.1,150.75,0.49,0.19,0.0,1019.0,18.7,40.8,359.8,16.1,360.11,461.21,1745.65
SKQ202010S,TSG,2020-07-02T17:26:00Z,-149.3723,60.04,292.36,9.9,150.82,150.56,0.44,0.19,-0.0,1019.0,18.7,40.8,355.6,15.5,360.53,463.4,1741.72
SKQ202010S,TSG,2020-07-02T17:27:00Z,-149.3697,60.0377,292.21,9.8,150.56,150.35,0.38,0.18,0.0,1019.03,18.7,41.6,351.4,15.8,360.76,466.53,1744.04
SKQ202010S,TSG,2020-07-02T17:28:00Z,-149.367,60.0353,292.36,9.8,150.32,150.24,0.37,0.18,0.01,1019.08,18.6,43.3,350.3,13.5,360.59,474.02,1757.6
SKQ202010S,TSG,2020-07-02T17:29:00Z,-149.3644,60.0329,292.33,9.7,152.6,152.97,0.2,0.17,0.0,1019.08,18.0,50.9,356.2,12.5,359.16,376.46,1418.74
SKQ202010S,TSG,2020-07-02T17:30:00Z,-149.3622,60.0307,292.19,8.2,155.14,154.65,0.35,0.16,-0.0,1019.0,17.5,50.9,353.2,13.1,357.38,188.74,792.89
SKQ202010S,TSG,2020-07-02T17:31:00Z,-149.3605,60.0288,292.67,6.8,155.1,153.85,0.43,0.19,0.01,1019.0,17.2,52.6,357.5,12.9,356.52,153.62,676.31
SKQ202010S,TSG,2020-07-02T17:32:00Z,-149.359,60.0273,293.21,5.7,156.7,155.85,0.32,0.19,0.0,1018.96,17.4,49.1,357.5,14.7,356.27,274.05,1127.02
SKQ202010S,TSG,2020-07-02T17:33:00Z,-149.3579,60.0259,293.88,4.8,154.55,148.79,0.56,0.22,0.0,1018.86,17.8,46.4,359.8,16.6,358.57,438.19,1618.74
SKQ202010S,TSG,2020-07-02T17:34:00Z,-149.3569,60.0249,294.17,3.2,151.77,140.47,0.56,0.22,-0.0,1018.79,18.4,42.9,0.7,16.5,358.83,404.65,1242.28
SKQ202010S,TSG,2020-07-02T17:35:00Z,-149.3563,60.0244,293.89,1.4,155.42,127.48,0.89,0.23,-0.0,1018.73,18.6,41.7,357.9,16.4,356.65,115.07,507.2
SKQ202010S,TSG,2020-07-02T17:36:00Z,-149.3562,60.0241,294.18,1.0,190.17,136.31,0.64,0.2,0.0,1018.7,18.6,42.1,358.5,16.5,357.57,217.31,722.41
SKQ202010S,TSG,2020-07-02T17:37:00Z,-149.3563,60.0239,293.13,0.8,203.0,131.24,0.48,0.19,0.0,1018.69,18.8,41.1,354.9,15.7,355.94,100.64,469.78
SKQ202010S,TSG,2020-07-02T17:38:00Z,-149.3566,60.0237,293.5,0.8,230.1,132.24,0.44,0.19,-0.0,1018.68,18.6,42.9,353.5,15.5,356.61,101.62,471.54
SKQ202010S,TSG,2020-07-02T17:39:00Z,-149.3569,60.0236,294.25,0.8,221.11,129.33,0.49,0.19,-0.0,1018.7,18.5,43.1,358.9,15.5,356.43,98.25,462.11
SKQ202010S,TSG,2020-07-02T17:40:00Z,-149.3573,60.0234,293.53,1.1,219.75,109.32,0.43,0.2,0.0,1018.65,18.2,44.8,359.4,16.1,355.67,164.47,726.09
SKQ202010S,TSG,2020-07-02T17:41:00Z,-149.3576,60.0231,294.35,1.1,208.64,75.46,0.6,0.2,0.0,1018.6,17.9,47.2,356.6,16.2,357.11,226.26,924.27
SKQ202010S,TSG,2020-07-02T17:42:00Z,-149.3578,60.0228,294.32,1.1,185.0,55.21,0.45,0.2,0.01,1018.58,18.2,43.8,355.2,16.8,358.26,321.96,1236.93
SKQ202010S,TSG,2020-07-02T17:43:00Z,-149.3578,60.0226,294.06,0.7,149.08,31.53,0.47,0.2,0.01,1018.5,18.7,40.6,356.5,16.5,360.25,518.58,1818.65
SKQ202010S,TSG,2020-07-02T17:44:00Z,-149.3574,60.0225,294.54,0.8,56.24,10.48,0.68,0.23,-0.0,1018.57,19.0,39.8,356.3,15.4,362.46,546.88,1881.85
SKQ202010S,TSG,2020-07-02T17:45:00Z,-149.3572,60.0228,294.16,1.1,6.94,357.54,0.37,0.19,-0.0,1018.65,19.1,40.4,2.5,14.8,362.71,546.81,1893.56
SKQ202010S,TSG,2020-07-02T17:46:00Z,-149.3572,60.023,295.08,0.8,346.38,351.3,0.15,0.18,0.0,1018.7,18.9,41.4,6.2,14.3,362.75,545.49,1895.7
SKQ202010S,TSG,2020-07-02T17:47:00Z,-149.3573,60.0232,293.52,0.3,359.99,353.28,0.12,0.17,-0.0,1018.69,18.9,41.5,5.3,14.1,362.85,540.92,1879.23
SKQ202010S,TSG,2020-07-02T17:48:00Z,-149.3573,60.0232,293.55,0.1,183.29,352.7,0.15,0.17,-0.0,1018.7,18.9,40.1,3.2,14.1,363.01,527.46,1834.75
SKQ202010S,TSG,2020-07-02T17:49:00Z,-149.3573,60.0232,293.95,0.0,136.77,352.01,0.2,0.18,0.0,1018.7,18.9,40.1,6.4,14.6,363.15,521.77,1816.04
SKQ202010S,TSG,2020-07-02T17:50:00Z,-149.3573,60.0232,293.59,0.0,10.19,352.03,0.43,0.19,0.0,1018.7,18.9,40.1,8.1,15.6,363.01,515.53,1786.24
SKQ202010S,TSG,2020-07-02T17:51:00Z,-149.3573,60.0232,293.77,0.0,90.0,351.87,0.38,0.19,0.0,1018.7,18.9,40.1,9.5,15.5,364.42,506.16,1757.46
SKQ202010S,TSG,2020-07-02T17:52:00Z,-149.3573,60.0232,293.75,0.0,87.21,352.38,0.37,0.19,-0.0,1018.7,18.9,40.1,14.1,15.2,364.17,501.93,1746.16
SKQ202010S,TSG,2020-07-02T17:53:00Z,-149.3573,60.0232,293.84,0.0,90.0,353.02,0.42,0.19,-0.0,1018.7,18.9,40.1,8.9,13.7,363.95,500.64,1741.49
SKQ202010S,TSG,2020-07-02T17:54:00Z,-149.3573,60.0232,293.55,0.0,90.0,352.9,0.44,0.19,0.0,1018.6,19.3,40.5,6.6,13.7,363.61,512.09,1775.78
SKQ202010S,TSG,2020-07-02T17:55:00Z,-149.3573,60.0232,293.65,0.0,90.0,352.76,0.43,0.19,0.0,1018.6,19.0,40.9,8.1,14.6,363.31,515.79,1785.93
SKQ202010S,TSG,2020-07-02T17:56:00Z,-149.3573,60.0232,293.85,0.0,90.0,352.81,0.46,0.19,0.0,1018.6,19.2,39.7,9.7,15.2,363.61,511.73,1773.93
SKQ202010S,TSG,2020-07-02T17:57:00Z,-149.3573,60.0232,293.81,0.0,19.63,352.88,0.46,0.19,0.0,1018.6,19.3,39.5,9.9,14.3,363.41,519.82,1799.48
SKQ202010S,TSG,2020-07-02T17:58:00Z,-149.3573,60.0232,293.91,0.0,90.0,352.91,0.46,0.19,-0.0,1018.6,19.1,40.9,6.2,14.9,363.7,521.45,1803.56
SKQ202010S,TSG,2020-07-02T17:59:00Z,-149.3573,60.0232,293.83,0.0,90.0,352.78,0.51,0.19,-0.0,1018.58,19.0,41.3,3.3,15.3,364.16,532.82,1838.07
SKQ202010S,TSG,2020-07-02T18:00:00Z,-149.3573,60.0232,293.72,0.0,90.0,352.52,0.51,0.19,-0.0,1018.53,18.9,42.2,4.5,15.4,364.22,545.81,1871.93
SKQ202010S,TSG,2020-07-02T18:01:00Z,-149.3573,60.0232,293.92,0.0,186.89,352.95,0.51,0.19,-0.0,1018.51,18.7,43.4,4.7,15.2,364.38,523.89,1803.76
SKQ202010S,TSG,2020-07-02T18:02:00Z,-149.3573,60.0232,293.97,0.0,211.01,353.04,0.47,0.2,0.01,1018.49,18.6,43.6,2.3,16.3,364.19,527.95,1816.18
SKQ202010S,TSG,2020-07-02T18:03:00Z,-149.3573,60.0232,293.9,0.0,90.0,352.65,0.45,0.19,-0.0,1018.47,19.4,38.9,1.6,16.1,364.72,508.92,1758.99
SKQ202010S,TSG,2020-07-02T18:04:00Z,-149.3573,60.0232,293.89,0.0,47.41,353.16,0.51,0.19,0.0,1018.43,19.2,41.6,0.3,14.2,364.85,530.15,1818.41
SKQ202010S,TSG,2020-07-02T18:05:00Z,-149.3573,60.0232,294.05,0.0,90.0,353.24,0.57,0.2,-0.0,1018.4,18.8,43.6,354.4,14.5,364.8,543.88,1855.79
SKQ202010S,TSG,2020-07-02T18:06:00Z,-149.3573,60.0232,293.47,0.0,90.0,352.86,0.59,0.2,-0.0,1018.4,19.1,41.0,352.4,15.6,364.94,548.08,1867.22
SKQ202010S,TSG,2020-07-02T18:07:00Z,-149.3573,60.0232,293.73,0.0,7.95,352.49,0.59,0.2,-0.0,1018.36,19.1,41.0,351.9,15.9,364.52,542.26,1849.51
SKQ202010S,TSG,2020-07-02T18:08:00Z,-149.3573,60.0232,293.83,0.0,184.54,352.43,0.6,0.2,0.01,1018.35,18.8,43.2,352.4,15.3,363.61,543.13,1850.13
SKQ202010S,TSG,2020-07-02T18:09:00Z,-149.3573,60.0232,293.71,0.0,90.0,352.51,0.61,0.2,0.0,1018.31,18.6,44.0,351.9,15.9,363.5,541.36,1840.39
SKQ202010S,TSG,2020-07-02T18:10:00Z,-149.3573,60.0232,293.98,0.0,21.35,352.73,0.58,0.2,0.0,1018.3,18.9,41.6,355.9,16.3,364.38,536.0,1824.92
SKQ202010S,TSG,2020-07-02T18:11:00Z,-149.3573,60.0232,293.98,0.0,302.68,352.63,0.57,0.2,0.0,1018.3,19.1,41.7,357.8,15.3,364.38,546.93,1857.08
SKQ202010S,TSG,2020-07-02T18:12:00Z,-149.3573,60.0232,294.0,0.0,212.36,352.72,0.54,0.19,0.01,1018.3,18.9,43.5,358.8,14.8,364.06,554.96,1880.93
SKQ202010S,TSG,2020-07-02T18:13:00Z,-149.3573,60.0232,293.99,0.0,90.0,352.75,0.54,0.2,-0.0,1018.35,18.6,45.6,359.7,13.8,363.77,559.41,1889.85
SKQ202010S,TSG,2020-07-02T18:14:00Z,-149.3573,60.0232,293.82,0.0,90.0,352.76,0.54,0.19,0.0,1018.3,18.6,44.8,358.5,14.8,364.51,564.74,1903.6
SKQ202010S,TSG,2020-07-02T18:15:00Z,-149.3573,60.0232,293.74,0.0,6.79,352.53,0.53,0.19,0.0,1018.3,18.6,45.7,355.8,15.1,364.17,566.64,1908.16
SKQ202010S,TSG,2020-07-02T18:16:00Z,-149.3573,60.0232,293.85,0.0,190.46,352.55,0.51,0.2,0.0,1018.31,18.6,46.2,0.1,14.3,363.71,553.26,1865.11
SKQ202010S,TSG,2020-07-02T18:17:00Z,-149.3573,60.0232,294.14,0.0,188.34,352.94,0.59,0.2,-0.0,1018.26,18.8,43.5,357.7,16.4,365.09,541.42,1827.02
SKQ202010S,TSG,2020-07-02T18:18:00Z,-149.3573,60.0232,293.7,0.0,228.59,352.58,0.35,0.19,0.01,1018.2,19.5,39.9,356.4,17.4,365.55,537.52,1823.79
SKQ202010S,TSG,2020-07-02T18:19:00Z,-149.3573,60.0232,293.99,0.0,90.0,352.57,0.21,0.17,0.0,1018.2,19.8,38.3,353.0,16.3,365.84,551.64,1862.13
SKQ202010S,TSG,2020-07-02T18:20:00Z,-149.3573,60.0232,294.09,0.0,15.13,352.86,0.19,0.18,0.0,1018.19,19.4,41.5,352.6,16.7,365.45,544.85,1839.27
SKQ202010S,TSG,2020-07-02T18:21:00Z,-149.3573,60.0232,294.17,0.0,90.0,352.98,0.15,0.18,0.0,1018.2,19.4,41.1,356.3,16.9,366.02,532.02,1795.87
SKQ202010S,TSG,2020-07-02T18:22:00Z,-149.3573,60.0232,294.1,0.0,9.37,352.7,0.14,0.18,0.0,1018.18,19.6,38.6,354.2,17.1,367.18,537.49,1806.21
SKQ202010S,TSG,2020-07-02T18:23:00Z,-149.3573,60.0232,293.78,0.0,210.61,352.39,0.11,0.18,0.0,1018.13,20.2,35.3,352.6,18.0,368.86,526.15,1762.01
SKQ202010S,TSG,2020-07-02T18:24:00Z,-149.3573,60.0232,293.92,0.0,170.21,352.7,0.16,0.18,0.0,1018.09,20.3,36.2,350.3,17.5,368.53,535.31,1784.52
SKQ202010S,TSG,2020-07-02T18:25:00Z,-149.3573,60.0232,293.89,0.0,90.0,352.61,0.16,0.18,0.0,1018.1,19.8,39.3,352.0,17.4,368.37,558.9,1849.28
SKQ202010S,TSG,2020-07-02T18:26:00Z,-149.3573,60.0232,294.09,0.0,90.0,352.53,0.15,0.18,-0.0,1018.1,20.0,36.2,355.6,17.4,369.93,570.02,1878.94
SKQ202010S,TSG,2020-07-02T18:27:00Z,-149.3573,60.0232,294.22,0.0,15.87,353.0,0.26,0.19,0.0,1018.1,20.2,36.9,356.6,16.5,369.9,548.52,1812.42
SKQ202010S,TSG,2020-07-02T18:28:00Z,-149.3573,60.0232,294.2,0.0,6.02,352.84,0.44,0.17,0.0,1018.1,20.1,38.0,351.5,15.7,368.67,539.17,1781.59
SKQ202010S,TSG,2020-07-02T18:29:00Z,-149.3573,60.0232,293.78,0.0,352.48,352.54,0.18,0.16,0.0,1018.1,19.7,38.6,351.7,16.3,368.13,537.21,1780.7
SKQ202010S,TSG,2020-07-02T18:30:00Z,-149.3573,60.0232,294.22,0.0,23.81,352.74,0.24,0.16,0.0,1018.08,19.5,40.6,352.8,16.3,367.65,560.34,1843.07
SKQ202010S,TSG,2020-07-02T18:31:00Z,-149.3573,60.0232,294.23,0.0,350.13,352.63,0.17,0.16,-0.0,1018.1,19.4,41.0,355.7,16.0,368.24,566.76,1864.71
SKQ202010S,TSG,2020-07-02T18:32:00Z,-149.3573,60.0232,294.14,0.0,192.03,352.38,0.26,0.17,0.0,1018.08,19.3,41.7,353.7,14.9,367.78,570.86,1876.01
SKQ202010S,TSG,2020-07-02T18:33:00Z,-149.3573,60.0232,294.17,0.0,90.0,352.37,0.28,0.17,-0.0,1018.03,19.2,42.8,351.1,15.5,367.87,576.41,1890.17
SKQ202010S,TSG,2020-07-02T18:34:00Z,-149.3573,60.0232,294.13,0.0,196.97,352.49,0.4,0.17,-0.0,1018.0,19.3,41.6,351.3,16.6,368.18,570.93,1868.07
SKQ202010S,TSG,2020-07-02T18:35:00Z,-149.3573,60.0232,294.2,0.0,90.0,352.77,0.61,0.18,0.0,1018.0,19.9,37.2,350.7,16.6,369.03,571.81,1862.6
SKQ202010S,TSG,2020-07-02T18:36:00Z,-149.3573,60.0232,293.94,0.0,14.78,352.67,0.63,0.19,0.0,1018.0,19.9,38.7,351.0,15.9,368.1,559.87,1827.3
SKQ202010S,TSG,2020-07-02T18:37:00Z,-149.3573,60.0232,294.23,0.0,13.2,352.7,0.79,0.19,-0.0,1018.0,19.3,42.9,350.5,15.1,366.61,556.58,1814.51
SKQ202010S,TSG,2020-07-02T18:38:00Z,-149.3573,60.0232,294.23,0.0,10.06,352.69,0.81,0.19,0.01,1018.01,19.0,44.1,349.0,15.2,366.92,556.31,1809.58
SKQ202010S,TSG,2020-07-02T18:39:00Z,-149.3573,60.0232,293.9,0.0,90.0,352.63,0.86,0.19,0.0,1017.97,19.0,43.3,348.5,15.9,367.61,530.22,1735.23
SKQ202010S,TSG,2020-07-02T18:40:00Z,-149.3573,60.0232,294.01,0.0,90.0,352.7,0.84,0.2,-0.0,1017.9,19.3,41.2,349.6,18.3,368.27,509.75,1686.29
SKQ202010S,TSG,2020-07-02T18:41:00Z,-149.3573,60.0232,294.09,0.0,90.0,352.81,0.5,0.18,0.0,1017.91,19.9,37.7,352.3,17.8,368.47,558.0,1826.2
SKQ202010S,TSG,2020-07-02T18:42:00Z,-149.3573,60.0232,294.02,0.0,90.0,352.64,0.49,0.18,0.0,1017.91,20.4,35.2,349.4,17.7,369.41,545.9,1787.88
SKQ202010S,TSG,2020-07-02T18:43:00Z,-149.3573,60.0232,294.04,0.0,13.58,352.66,0.54,0.18,-0.0,1017.9,20.2,37.0,344.9,17.0,368.36,557.48,1816.25
SKQ202010S,TSG,2020-07-02T18:44:00Z,-149.3573,60.0232,293.95,0.0,90.0,353.0,0.58,0.18,0.0,1017.9,20.1,37.8,345.3,16.8,367.83,585.07,1891.92
SKQ202010S,TSG,2020-07-02T18:45:00Z,-149.3573,60.0232,294.36,0.0,23.78,352.93,0.58,0.18,0.0,1017.86,20.1,37.5,345.1,17.4,368.31,608.33,1954.1
SKQ202010S,TSG,2020-07-02T18:46:00Z,-149.3573,60.0232,294.36,0.0,90.0,352.82,0.59,0.18,0.0,1017.87,20.5,34.5,346.1,17.0,369.5,624.83,2002.25
SKQ202010S,TSG,2020-07-02T18:47:00Z,-149.3573,60.0232,294.27,0.0,90.0,352.6,0.56,0.18,0.0,1017.9,20.6,34.9,348.3,17.2,369.8,625.79,2011.02
SKQ202010S,TSG,2020-07-02T18:48:00Z,-149.3573,60.0232,294.12,0.0,191.44,352.2,0.54,0.18,0.0,1017.91,20.2,38.1,345.4,16.6,369.08,437.81,1974.79
SKQ202010S,TSG,2020-07-02T18:49:00Z,-149.3573,60.0232,294.31,0.0,187.56,352.49,0.57,0.18,0.01,1017.9,20.0,37.4,345.1,17.8,368.93,432.19,1917.39
SKQ202010S,TSG,2020-07-02T18:50:00Z,-149.3573,60.0232,293.95,0.0,90.0,352.58,0.59,0.18,-0.0,1017.87,20.2,37.3,342.2,17.4,368.1,385.45,1850.06
SKQ202010S,TSG,2020-07-02T18:51:00Z,-149.3573,60.0232,294.22,0.0,56.61,353.09,0.59,0.18,-0.0,1017.81,19.9,38.4,340.6,17.7,366.9,478.3,1834.39
SKQ202010S,TSG,2020-07-02T18:52:00Z,-149.3573,60.0232,295.68,0.1,100.99,348.1,0.48,0.18,-0.0,1017.87,20.7,34.4,345.6,18.4,369.38,550.18,1773.27
SKQ202010S,TSG,2020-07-02T18:53:00Z,-149.3572,60.0232,294.84,0.0,4.65,342.5,0.35,0.17,0.01,1017.9,20.5,35.6,346.6,18.6,370.01,563.76,1811.1
SKQ202010S,TSG,2020-07-02T18:54:00Z,-149.3572,60.0232,293.78,0.0,125.24,340.69,0.29,0.17,0.0,1017.93,20.9,34.1,348.1,18.5,370.01,559.86,1798.63
SKQ202010S,TSG,2020-07-02T18:55:00Z,-149.3572,60.0232,294.2,0.0,29.93,339.6,0.22,0.17,-0.0,1017.96,20.5,36.3,349.8,18.5,369.62,540.68,1742.76
SKQ202010S,TSG,2020-07-02T18:56:00Z,-149.3572,60.0232,294.23,0.0,90.0,339.76,0.2,0.16,0.0,1017.98,20.6,35.4,352.1,18.9,369.8,533.24,1720.97
SKQ202010S,TSG,2020-07-02T18:57:00Z,-149.3572,60.0232,294.03,0.0,199.54,339.77,0.25,0.17,0.0,1017.91,20.8,33.9,349.5,19.5,369.97,530.88,1713.8
SKQ202010S,TSG,2020-07-02T18:58:00Z,-149.3572,60.0232,294.08,0.0,14.85,339.46,0.12,0.16,-0.0,1017.91,20.9,33.6,348.4,18.6,370.28,538.43,1738.13
SKQ202010S,TSG,2020-07-02T18:59:00Z,-149.3572,60.0232,293.89,0.0,90.0,339.6,0.16,0.16,0.01,1017.89,20.8,33.9,347.7,19.0,370.56,559.61,1798.14
SKQ202010S,TSG,2020-07-02T19:00:00Z,-149.3572,60.0232,293.92,0.0,90.0,339.86,0.12,0.16,-0.0,1017.89,21.0,33.8,349.0,18.9,370.47,581.62,1860.59
SKQ202010S,TSG,2020-07-02T19:01:00Z,-149.3572,60.0232,293.9,0.0,90.0,339.77,0.16,0.16,-0.0,1017.89,20.6,35.2,349.0,19.3,370.46,596.68,1903.01
SKQ202010S,TSG,2020-07-02T19:02:00Z,-149.3572,60.0232,294.04,0.0,190.42,339.81,0.27,0.17,0.0,1017.89,21.0,33.1,350.5,19.7,371.17,603.47,1918.67
SKQ202010S,TSG,2020-07-02T19:03:00Z,-149.3572,60.0232,294.02,0.0,90.0,339.82,0.6,0.18,0.0,1017.88,21.1,33.1,350.8,19.5,371.34,597.41,1893.93
SKQ202010S,TSG,2020-07-02T19:04:00Z,-149.3572,60.0232,293.93,0.0,205.41,339.8,0.55,0.18,0.01,1017.83,20.9,34.3,350.4,19.0,370.94,594.35,1884.71
SKQ202010S,TSG,2020-07-02T19:05:00Z,-149.3572,60.0232,293.91,0.0,90.0,339.69,0.52,0.18,0.0,1017.87,20.8,34.5,353.1,19.5,371.1,597.26,1889.9
SKQ202010S,TSG,2020-07-02T19:06:00Z,-149.3572,60.0232,293.93,0.0,90.0,339.49,0.52,0.18,-0.0,1017.89,21.1,32.5,353.7,19.5,371.93,594.83,1882.97
SKQ202010S,TSG,2020-07-02T19:07:00Z,-149.3572,60.0232,293.9,0.0,90.0,339.4,0.48,0.18,0.0,1017.9,21.4,31.6,354.7,20.1,371.99,599.27,1894.96
SKQ202010S,TSG,2020-07-02T19:08:00Z,-149.3572,60.0232,293.97,0.0,90.0,339.69,0.46,0.17,0.0,1017.9,21.4,31.6,354.8,18.3,372.73,613.22,1932.14
SKQ202010S,TSG,2020-07-02T19:09:00Z,-149.3572,60.0232,293.95,0.0,358.54,339.77,0.47,0.18,-0.0,1017.9,21.3,31.9,356.0,18.5,372.08,623.93,1960.17
SKQ202010S,TSG,2020-07-02T19:10:00Z,-149.3572,60.0232,294.03,0.0,343.34,339.89,0.52,0.18,0.0,1017.9,21.2,32.7,355.5,18.2,372.35,634.12,1987.33
SKQ202010S,TSG,2020-07-02T19:11:00Z,-149.3572,60.0232,293.98,0.0,203.59,339.74,0.53,0.18,0.0,1017.9,21.2,32.3,356.7,17.8,372.46,644.99,2017.11
SKQ202010S,TSG,2020-07-02T19:12:00Z,-149.3572,60.0232,293.96,0.0,90.0,339.7,0.54,0.18,0.0,1017.89,21.1,33.3,356.0,18.4,372.09,649.16,2027.71
SKQ202010S,TSG,2020-07-02T19:13:00Z,-149.3572,60.0232,293.93,0.0,90.0,339.62,0.51,0.18,0.0,1017.9,21.0,33.3,355.1,18.4,371.87,655.18,2045.97
SKQ202010S,TSG,2020-07-02T19:14:00Z,-149.3572,60.0232,294.0,0.0,90.0,339.71,0.51,0.18,-0.0,1017.87,21.4,31.7,355.9,18.1,372.66,665.01,2072.63
SKQ202010S,TSG,2020-07-02T19:15:00Z,-149.3572,60.0232,294.0,0.0,204.34,339.71,0.51,0.18,0.01,1017.89,21.3,32.4,357.5,17.6,372.85,668.66,2081.36
SKQ202010S,TSG,2020-07-02T19:16:00Z,-149.3572,60.0232,294.04,0.0,90.0,339.62,0.49,0.17,0.0,1017.9,21.3,32.6,358.1,18.7,373.02,663.61,2065.85
SKQ202010S,TSG,2020-07-02T19:17:00Z,-149.3572,60.0232,293.99,0.0,5.55,339.5,0.5,0.18,0.0,1017.88,21.3,32.7,356.9,19.4,373.3,655.17,2041.02
SKQ202010S,TSG,2020-07-02T19:18:00Z,-149.3572,60.0232,293.97,0.0,55.03,339.46,0.49,0.18,-0.0,1017.88,21.3,31.9,355.7,18.4,373.96,653.55,2035.15
SKQ202010S,TSG,2020-07-02T19:19:00Z,-149.3572,60.0232,294.13,0.0,90.0,339.8,0.49,0.18,-0.0,1017.89,21.4,32.1,359.6,18.3,373.81,653.83,2033.31
SKQ202010S,TSG,2020-07-02T19:20:00Z,-149.3572,60.0232,294.01,0.0,90.0,339.67,0.48,0.18,0.0,1017.9,21.3,32.4,358.4,18.3,374.14,651.33,2025.08
SKQ202010S,TSG,2020-07-02T19:21:00Z,-149.3572,60.0232,294.63,0.0,90.0,339.87,0.57,0.18,-0.0,1017.89,21.5,31.7,355.4,16.0,374.98,646.1,2007.18
SKQ202010S,TSG,2020-07-02T19:22:00Z,-149.3572,60.0232,294.86,0.0,191.01,339.92,0.57,0.18,0.01,1017.88,21.5,31.7,357.0,17.1,376.06,647.95,2008.48
SKQ202010S,TSG,2020-07-02T19:23:00Z,-149.3572,60.0232,294.02,0.0,90.0,339.62,0.51,0.18,-0.0,1017.85,21.3,32.7,1.2,17.7,375.74,654.44,2023.87
SKQ202010S,TSG,2020-07-02T19:24:00Z,-149.3572,60.0232,294.21,0.0,8.84,339.68,0.53,0.17,0.0,1017.82,21.0,34.3,4.0,17.7,375.42,662.93,2043.64
SKQ202010S,TSG,2020-07-02T19:25:00Z,-149.3572,60.0232,294.08,0.0,6.32,339.58,0.46,0.17,-0.0,1017.79,20.7,35.0,4.4,18.6,375.54,666.57,2054.28
SKQ202010S,TSG,2020-07-02T19:26:00Z,-149.3572,60.0232,293.99,0.0,90.0,339.4,0.43,0.17,0.0,1017.77,21.3,32.2,3.9,18.4,377.19,674.3,2075.61
SKQ202010S,TSG,2020-07-02T19:27:00Z,-149.3572,60.0232,294.03,0.0,20.74,339.54,0.51,0.18,0.0,1017.79,21.7,31.0,4.1,16.4,379.0,678.73,2085.64
SKQ202010S,TSG,2020-07-02T19:28:00Z,-149.3572,60.0232,294.27,0.0,90.0,339.88,0.52,0.17,0.01,1017.78,21.6,31.3,3.0,16.5,379.51,678.01,2081.19
SKQ202010S,TSG,2020-07-02T19:29:00Z,-149.3572,60.0232,294.03,0.0,33.58,339.82,0.55,0.17,0.0,1017.78,21.4,32.8,1.3,15.8,379.48,680.92,2087.32
SKQ202010S,TSG,2020-07-02T19:30:00Z,-149.3572,60.0232,294.08,0.0,90.0,339.66,0.6,0.18,-0.0,1017.77,20.9,34.5,1.4,17.4,379.18,688.16,2104.54
SKQ202010S,TSG,2020-07-02T19:31:00Z,-149.3572,60.0232,294.12,0.0,23.02,339.53,0.59,0.18,-0.0,1017.8,21.2,33.2,359.3,18.0,378.84,692.07,2114.44
SKQ202010S,TSG,2020-07-02T19:32:00Z,-149.3572,60.0232,294.15,0.0,17.04,339.56,0.6,0.17,0.0,1017.78,21.2,32.9,355.3,17.5,378.61,694.91,2121.56
SKQ202010S,TSG,2020-07-02T19:33:00Z,-149.3572,60.0232,294.21,0.0,90.0,339.76,0.59,0.18,-0.0,1017.73,21.4,32.1,357.9,17.5,379.71,693.35,2118.17
SKQ202010S,TSG,2020-07-02T19:34:00Z,-149.3572,60.0232,294.21,0.0,90.0,339.84,0.59,0.17,0.0,1017.7,21.5,32.0,357.3,16.0,380.21,693.19,2119.15
SKQ202010S,TSG,2020-07-02T19:35:00Z,-149.3572,60.0232,294.36,0.0,204.09,339.84,0.62,0.18,0.0,1017.7,21.5,32.0,356.3,15.0,381.13,694.09,2121.48
SKQ202010S,TSG,2020-07-02T19:36:00Z,-149.3572,60.0232,294.23,0.0,107.95,339.79,0.63,0.18,-0.0,1017.69,21.4,32.1,355.3,14.3,381.78,702.41,2140.88
SKQ202010S,TSG,2020-07-02T19:37:00Z,-149.3572,60.0232,294.31,0.0,217.61,339.71,0.7,0.18,-0.0,1017.64,21.4,32.2,348.8,15.8,382.66,702.71,2139.67
