Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ201810S,TSG,2018-04-21T19:14:00Z,-149.8143,58.3046,74.47,9.5,33.14,29.77,-0.19,0.8,-0.0,1005.4,4.4,86.8,122.1,17.8,497.55,284.11,1046.55
SKQ201810S,TSG,2018-04-21T19:15:00Z,-149.8116,58.3068,75.54,9.5,32.87,29.38,-0.11,0.81,0.0,1005.47,4.4,86.8,126.5,16.7,500.56,297.49,1081.71
SKQ201810S,TSG,2018-04-21T19:16:00Z,-149.8088,58.309,76.35,9.5,33.81,29.88,-0.13,0.79,-0.0,1005.48,4.4,87.8,126.0,15.8,500.6,306.26,1107.77
SKQ201810S,TSG,2018-04-21T19:17:00Z,-149.806,58.3112,77.56,9.6,33.76,29.78,-0.13,0.81,0.03,1005.5,4.4,87.3,127.0,15.8,510.24,311.72,1128.07
SKQ201810S,TSG,2018-04-21T19:18:00Z,-149.8032,58.3134,78.83,9.6,33.41,29.35,-0.13,0.83,0.01,1005.53,4.4,87.1,127.3,15.8,502.44,309.41,1118.63
SKQ201810S,TSG,2018-04-21T19:19:00Z,-149.8004,58.3156,80.16,9.6,33.11,29.23,-0.07,0.81,0.0,1005.48,4.5,86.6,125.7,16.2,500.33,308.32,1114.72
SKQ201810S,TSG,2018-04-21T19:20:00Z,-149.7976,58.3179,81.1,9.6,33.54,29.57,-0.25,0.81,0.0,1005.51,4.5,86.1,127.1,16.0,502.86,316.88,1150.33
SKQ201810S,TSG,2018-04-21T19:21:00Z,-149.7948,58.3201,82.0,9.7,33.31,29.4,-0.23,0.79,-0.0,1005.53,4.5,85.8,126.7,16.6,506.67,323.43,1167.28
SKQ201810S,TSG,2018-04-21T19:22:00Z,-149.7921,58.3223,83.33,9.7,32.09,29.16,0.0,0.83,0.02,1005.55,4.5,85.9,127.9,16.0,501.57,331.39,1186.93
SKQ201810S,TSG,2018-04-21T19:23:00Z,-149.7894,58.3246,85.01,9.8,31.45,29.75,-0.34,0.81,-0.0,1005.55,4.6,85.6,128.1,16.4,507.08,335.29,1192.01
SKQ201810S,TSG,2018-04-21T19:24:00Z,-149.7867,58.327,85.74,9.9,31.99,29.97,-0.38,0.78,0.0,1005.6,4.6,85.4,129.0,15.5,500.34,338.03,1195.37
SKQ201810S,TSG,2018-04-21T19:25:00Z,-149.7839,58.3293,87.04,9.9,31.83,29.69,-0.15,0.81,0.0,1005.59,4.6,85.5,128.5,16.4,500.3,333.38,1184.61
SKQ201810S,TSG,2018-04-21T19:26:00Z,-149.7811,58.3316,87.97,9.9,32.05,29.74,-0.16,0.8,0.01,1005.58,4.6,85.0,129.1,16.8,502.85,339.32,1215.38
SKQ201810S,TSG,2018-04-21T19:27:00Z,-149.7784,58.334,88.94,9.9,31.79,29.77,-0.36,0.79,0.0,1005.63,4.7,84.9,128.3,16.9,499.88,346.97,1217.26
SKQ201810S,TSG,2018-04-21T19:28:00Z,-149.7756,58.3363,88.89,9.9,32.32,29.84,-0.0,0.83,0.02,1005.66,4.7,84.6,130.8,16.5,508.03,363.78,1298.72
SKQ201810S,TSG,2018-04-21T19:29:00Z,-149.7729,58.3386,91.44,9.9,31.83,29.33,-0.05,0.82,0.0,1005.65,4.7,84.8,128.8,16.9,511.18,547.37,1841.28
SKQ201810S,TSG,2018-04-21T19:30:00Z,-149.7701,58.3409,99.22,10.0,32.6,29.88,-0.24,0.8,0.01,1005.66,4.8,84.5,128.1,17.0,507.88,353.24,1144.21
SKQ201810S,TSG,2018-04-21T19:31:00Z,-149.7672,58.3433,105.32,10.0,32.04,29.34,-0.19,0.82,0.01,1005.68,4.8,84.5,130.6,17.3,508.33,286.89,953.43
SKQ201810S,TSG,2018-04-21T19:32:00Z,-149.7644,58.3456,109.85,10.1,32.75,29.85,-0.17,0.78,0.0,1005.69,4.8,84.1,131.5,17.6,510.88,243.46,836.79
SKQ201810S,TSG,2018-04-21T19:33:00Z,-149.7615,58.348,113.78,10.1,32.34,29.61,-0.07,0.85,0.01,1005.69,4.8,84.7,131.4,18.1,512.72,209.24,737.14
SKQ201810S,TSG,2018-04-21T19:34:00Z,-149.7586,58.3504,117.41,10.1,32.45,29.37,-0.1,0.8,-0.0,1005.68,4.8,84.2,129.5,19.2,511.57,179.5,655.26
SKQ201810S,TSG,2018-04-21T19:35:00Z,-149.7558,58.3527,120.61,10.1,32.56,29.59,-0.36,0.78,0.01,1005.72,4.8,82.6,133.6,19.4,509.44,163.7,606.02
SKQ201810S,TSG,2018-04-21T19:36:00Z,-149.7529,58.3551,123.58,10.2,32.59,29.53,-0.26,0.79,0.0,1005.74,4.8,83.4,133.7,18.6,509.98,141.62,546.99
SKQ201810S,TSG,2018-04-21T19:37:00Z,-149.75,58.3575,125.84,10.1,33.0,29.9,-0.01,0.81,-0.0,1005.79,4.8,83.3,135.6,18.5,511.41,116.82,490.61
SKQ201810S,TSG,2018-04-21T19:38:00Z,-149.7471,58.3598,127.4,10.1,33.44,30.09,-0.35,0.81,0.01,1005.75,4.8,83.9,134.3,19.2,508.96,91.13,432.24
SKQ201810S,TSG,2018-04-21T19:39:00Z,-149.7442,58.3621,128.66,10.0,32.45,29.02,-0.2,0.78,-0.0,1005.82,4.8,84.5,136.4,17.5,514.17,66.93,386.35
SKQ201810S,TSG,2018-04-21T19:40:00Z,-149.7414,58.3645,130.46,10.1,30.76,26.9,-0.11,0.8,-0.0,1005.87,4.7,84.5,136.3,16.1,521.1,59.04,397.54
SKQ201810S,TSG,2018-04-21T19:41:00Z,-149.7387,58.3669,132.68,10.1,29.38,26.24,-0.15,0.86,-0.0,1005.82,4.8,85.3,127.0,17.3,518.85,94.7,518.82
SKQ201810S,TSG,2018-04-21T19:42:00Z,-149.7361,58.3694,134.65,10.0,29.51,26.42,-0.3,0.79,0.0,1005.73,4.7,85.2,125.0,21.0,510.7,158.41,696.7
SKQ201810S,TSG,2018-04-21T19:43:00Z,-149.7336,58.3718,136.85,10.0,28.77,25.94,-0.2,0.82,-0.0,1005.8,4.6,84.9,130.4,20.1,511.65,209.43,863.86
SKQ201810S,TSG,2018-04-21T19:44:00Z,-149.731,58.3742,138.37,10.1,28.26,25.49,-0.29,0.79,0.02,1005.84,4.6,84.7,132.8,18.4,511.97,288.95,1125.51
SKQ201810S,TSG,2018-04-21T19:45:00Z,-149.7285,58.3767,140.07,10.1,28.68,25.76,-0.21,0.82,0.01,1005.87,4.6,83.5,132.3,17.6,516.24,311.42,1094.95
SKQ201810S,TSG,2018-04-21T19:46:00Z,-149.726,58.3792,140.85,10.1,28.05,25.15,-0.04,0.77,0.0,1005.89,4.6,82.5,132.3,17.4,511.71,281.04,964.96
SKQ201810S,TSG,2018-04-21T19:47:00Z,-149.7235,58.3816,142.68,10.1,27.64,25.2,-0.05,0.85,-0.0,1005.92,4.6,82.9,132.3,16.9,515.94,222.6,796.62
SKQ201810S,TSG,2018-04-21T19:48:00Z,-149.721,58.3841,143.69,10.2,27.6,25.33,-0.04,0.82,0.01,1005.94,4.6,83.2,130.8,16.5,509.94,176.05,666.77
SKQ201810S,TSG,2018-04-21T19:49:00Z,-149.7185,58.3866,145.13,10.2,27.69,25.42,-0.1,0.83,0.0,1005.94,4.6,83.0,131.9,17.1,510.65,138.96,570.13
SKQ201810S,TSG,2018-04-21T19:50:00Z,-149.716,58.3891,146.72,10.2,28.08,25.77,-0.3,0.8,0.01,1005.97,4.7,83.0,128.3,17.2,516.74,110.26,494.05
SKQ201810S,TSG,2018-04-21T19:51:00Z,-149.7134,58.3916,148.16,10.3,28.33,26.17,-0.61,0.79,0.0,1005.87,4.6,85.8,131.8,22.6,515.24,87.87,439.94
SKQ201810S,TSG,2018-04-21T19:52:00Z,-149.7108,58.3941,149.39,10.3,28.25,25.71,-0.48,0.77,0.0,1005.9,4.4,87.6,133.2,23.1,517.98,82.63,433.75
SKQ201810S,TSG,2018-04-21T19:53:00Z,-149.7083,58.3966,150.31,10.3,28.28,25.82,-0.34,0.84,0.01,1005.9,4.3,87.9,134.0,22.6,510.94,91.76,463.44
SKQ201810S,TSG,2018-04-21T19:54:00Z,-149.7057,58.3992,150.56,10.2,28.12,25.75,-0.5,0.74,0.01,1005.92,4.3,87.8,134.0,23.2,510.09,110.3,505.06
SKQ201810S,TSG,2018-04-21T19:55:00Z,-149.7032,58.4017,152.07,10.3,27.79,25.75,-0.32,0.83,-0.0,1005.91,4.3,87.5,135.1,24.0,514.87,117.57,525.65
SKQ201810S,TSG,2018-04-21T19:56:00Z,-149.7006,58.4042,152.32,10.3,27.6,25.85,-0.37,0.81,0.0,1005.95,4.2,86.3,137.0,23.5,511.15,110.26,523.53
SKQ201810S,TSG,2018-04-21T19:57:00Z,-149.6981,58.4067,152.79,10.4,27.6,25.83,-0.39,0.78,0.0,1005.97,4.3,87.2,136.2,23.1,514.22,105.5,524.62
SKQ201810S,TSG,2018-04-21T19:58:00Z,-149.6956,58.4093,153.85,10.3,27.41,25.84,-0.41,0.79,0.0,1005.95,4.3,86.5,135.4,24.5,513.58,110.03,537.21
SKQ201810S,TSG,2018-04-21T19:59:00Z,-149.6931,58.4118,154.49,10.2,26.88,25.61,-0.29,0.79,0.01,1005.96,4.3,86.6,134.1,24.1,514.56,115.12,546.68
SKQ201810S,TSG,2018-04-21T20:00:00Z,-149.6907,58.4144,154.74,10.4,26.3,25.35,-0.55,0.81,0.0,1005.95,4.2,86.3,133.8,24.9,513.37,117.9,549.73
SKQ201810S,TSG,2018-04-21T20:01:00Z,-149.6882,58.4169,154.52,10.4,26.37,25.57,-0.32,0.79,0.02,1006.01,4.1,87.2,132.5,23.7,510.28,115.52,542.08
SKQ201810S,TSG,2018-04-21T20:02:00Z,-149.6858,58.4195,154.61,10.4,26.35,25.97,-0.56,0.84,0.0,1005.98,4.0,86.3,128.5,24.7,518.54,114.44,545.57
SKQ201810S,TSG,2018-04-21T20:03:00Z,-149.6834,58.4221,153.9,10.4,25.81,25.16,-0.44,0.75,-0.0,1006.08,3.8,85.6,125.0,22.6,512.65,130.75,590.34
SKQ201810S,TSG,2018-04-21T20:04:00Z,-149.681,58.4247,154.69,10.4,25.26,25.03,-0.43,0.81,0.01,1006.08,3.8,87.0,124.2,21.9,514.78,151.15,637.5
SKQ201810S,TSG,2018-04-21T20:05:00Z,-149.6787,58.4273,155.49,10.4,25.51,26.01,-0.2,0.83,0.01,1006.13,3.8,86.1,125.4,21.6,513.37,150.09,635.35
SKQ201810S,TSG,2018-04-21T20:06:00Z,-149.6763,58.4299,155.66,10.4,25.71,25.43,-0.3,0.77,0.0,1006.16,3.8,86.0,127.1,20.6,520.01,133.07,606.53
SKQ201810S,TSG,2018-04-21T20:07:00Z,-149.6739,58.4325,154.6,10.3,26.23,25.81,-0.6,0.8,0.01,1006.23,3.7,86.5,129.0,18.4,519.72,129.2,610.94
SKQ201810S,TSG,2018-04-21T20:08:00Z,-149.6715,58.4351,155.5,10.3,26.06,25.43,-0.38,0.83,0.0,1006.3,3.7,86.6,131.0,16.7,519.52,132.09,639.08
SKQ201810S,TSG,2018-04-21T20:09:00Z,-149.6691,58.4376,156.46,10.3,25.76,25.15,-0.15,0.77,0.0,1006.34,3.7,87.6,133.8,15.7,520.77,147.51,705.81
SKQ201810S,TSG,2018-04-21T20:10:00Z,-149.6668,58.4402,157.71,10.2,25.74,25.37,0.06,0.83,0.01,1006.32,3.8,86.6,135.5,15.8,512.95,178.15,818.41
SKQ201810S,TSG,2018-04-21T20:11:00Z,-149.6644,58.4427,158.14,10.2,26.17,25.57,-0.15,0.84,0.02,1006.37,3.9,85.7,138.5,15.4,512.52,225.64,974.66
SKQ201810S,TSG,2018-04-21T20:12:00Z,-149.6621,58.4452,158.43,10.2,25.64,25.33,-0.38,0.79,0.0,1006.37,3.9,86.9,139.9,14.6,515.89,298.73,1220.63
SKQ201810S,TSG,2018-04-21T20:13:00Z,-149.6598,58.4478,159.87,10.1,25.68,25.56,0.06,0.83,-0.0,1006.39,4.0,86.7,135.8,14.5,513.52,343.29,1344.52
SKQ201810S,TSG,2018-04-21T20:14:00Z,-149.6575,58.4503,156.81,10.2,25.01,25.52,-0.08,0.79,-0.0,1006.38,4.1,86.0,131.6,15.2,510.39,421.45,1603.06
SKQ201810S,TSG,2018-04-21T20:15:00Z,-149.6551,58.4529,145.73,10.4,25.03,25.67,-0.09,0.81,0.01,1006.36,4.2,85.4,132.4,16.2,511.89,641.65,2203.15
SKQ201810S,TSG,2018-04-21T20:16:00Z,-149.6528,58.4555,143.21,10.3,24.59,25.62,-0.11,0.82,0.02,1006.36,4.3,85.0,133.1,15.6,508.52,475.53,1621.09
SKQ201810S,TSG,2018-04-21T20:17:00Z,-149.6506,58.4581,144.21,10.3,24.85,26.0,-0.11,0.79,0.0,1006.37,4.3,85.0,132.2,15.8,501.76,604.83,2040.17
SKQ201810S,TSG,2018-04-21T20:18:00Z,-149.6483,58.4607,144.3,10.3,24.61,25.49,-0.17,0.82,0.01,1006.35,4.4,85.1,131.4,16.9,505.54,416.2,1464.56
SKQ201810S,TSG,2018-04-21T20:19:00Z,-149.646,58.4633,143.09,10.3,24.7,25.51,0.03,0.83,0.0,1006.37,4.3,85.0,133.4,16.0,506.73,391.31,1391.27
SKQ201810S,TSG,2018-04-21T20:20:00Z,-149.6438,58.4659,142.08,10.2,24.5,25.66,0.04,0.77,0.01,1006.38,4.4,85.9,133.9,16.3,506.86,346.73,1271.29
SKQ201810S,TSG,2018-04-21T20:21:00Z,-149.6415,58.4685,141.53,10.2,24.54,25.32,-0.1,0.84,0.0,1006.37,4.4,86.5,132.9,15.5,498.52,328.09,1233.32
SKQ201810S,TSG,2018-04-21T20:22:00Z,-149.6393,58.471,140.73,10.2,25.08,25.93,-0.03,0.82,0.0,1006.36,4.4,84.8,130.0,16.8,499.41,332.95,1266.09
SKQ201810S,TSG,2018-04-21T20:23:00Z,-149.637,58.4736,141.39,10.2,24.57,25.33,0.03,0.79,-0.0,1006.35,4.5,82.3,127.7,17.4,494.62,419.27,1549.85
SKQ201810S,TSG,2018-04-21T20:24:00Z,-149.6348,58.4762,142.34,10.2,24.15,25.72,0.12,0.83,0.01,1006.37,4.5,81.5,128.3,17.1,490.0,523.4,1864.02
SKQ201810S,TSG,2018-04-21T20:25:00Z,-149.6325,58.4788,143.28,10.3,24.21,25.54,-0.06,0.82,0.0,1006.35,4.5,79.6,127.8,17.3,487.02,683.08,2414.16
SKQ201810S,TSG,2018-04-21T20:26:00Z,-149.6303,58.4814,144.74,10.3,23.85,25.48,-0.27,0.82,0.0,1006.38,4.6,78.0,130.0,17.5,482.83,752.9,2659.65
SKQ201810S,TSG,2018-04-21T20:27:00Z,-149.6281,58.484,146.22,10.3,24.25,25.54,-0.05,0.81,0.0,1006.44,4.7,78.1,136.1,16.5,475.94,752.56,2675.79
SKQ201810S,TSG,2018-04-21T20:28:00Z,-149.6259,58.4866,148.68,10.4,23.89,25.85,-0.04,0.81,0.0,1006.42,4.7,78.6,126.7,15.7,471.73,696.39,2498.1
SKQ201810S,TSG,2018-04-21T20:29:00Z,-149.6237,58.4892,150.15,10.4,23.87,25.69,-0.05,0.82,0.0,1006.4,4.7,76.9,126.3,17.1,469.14,657.05,2417.0
SKQ201810S,TSG,2018-04-21T20:30:00Z,-149.6214,58.4918,149.66,10.4,24.23,25.8,-0.06,0.81,-0.0,1006.4,4.7,76.9,128.5,16.4,465.02,633.92,2379.93
SKQ201810S,TSG,2018-04-21T20:31:00Z,-149.6192,58.4945,149.71,10.4,24.08,25.66,-0.08,0.81,0.0,1006.42,4.7,76.6,130.4,16.6,464.75,693.06,2356.47
SKQ201810S,TSG,2018-04-21T20:32:00Z,-149.617,58.4971,149.47,10.4,23.5,25.54,-0.08,0.78,0.01,1006.45,4.7,78.5,128.3,16.0,461.4,676.96,2338.96
SKQ201810S,TSG,2018-04-21T20:33:00Z,-149.6148,58.4997,147.84,10.4,23.6,25.56,-0.01,0.86,0.0,1006.46,4.7,79.5,125.9,15.5,456.83,699.9,2317.22
SKQ201810S,TSG,2018-04-21T20:34:00Z,-149.6126,58.5024,146.44,10.4,23.56,25.74,-0.14,0.82,0.01,1006.47,4.7,80.0,126.2,16.2,457.79,695.05,2310.85
SKQ201810S,TSG,2018-04-21T20:35:00Z,-149.6104,58.505,146.84,10.3,23.49,25.56,-0.07,0.78,0.01,1006.5,4.7,80.6,125.1,15.8,456.15,684.19,2314.36
SKQ201810S,TSG,2018-04-21T20:36:00Z,-149.6082,58.5076,144.57,10.4,23.25,25.69,-0.26,0.8,0.0,1006.48,4.7,81.4,125.8,17.6,456.82,694.42,2326.05
SKQ201810S,TSG,2018-04-21T20:37:00Z,-149.606,58.5103,144.82,10.4,23.57,25.98,-0.28,0.84,-0.0,1006.5,4.7,80.6,129.0,17.0,451.69,698.52,2346.11
SKQ201810S,TSG,2018-04-21T20:38:00Z,-149.6038,58.5129,143.87,10.4,24.22,26.68,-0.12,0.79,0.0,1006.52,4.7,81.2,128.5,17.6,454.11,701.15,2376.51
SKQ201810S,TSG,2018-04-21T20:39:00Z,-149.6015,58.5155,142.98,10.4,24.34,26.46,-0.13,0.8,0.02,1006.51,4.7,83.8,122.7,17.6,456.76,722.13,2420.83
SKQ201810S,TSG,2018-04-21T20:40:00Z,-149.5992,58.5182,141.46,10.4,25.14,27.34,-0.03,0.81,0.01,1006.51,4.6,84.9,122.4,17.7,455.68,732.69,2433.21
SKQ201810S,TSG,2018-04-21T20:41:00Z,-149.5969,58.5208,141.14,10.4,24.79,26.76,-0.21,0.82,-0.0,1006.53,4.6,85.0,124.6,18.0,450.88,663.5,2318.9
SKQ201810S,TSG,2018-04-21T20:42:00Z,-149.5946,58.5234,140.53,10.4,25.24,26.75,0.02,0.78,-0.0,1006.55,4.6,84.7,123.6,18.6,454.5,702.53,2277.34
SKQ201810S,TSG,2018-04-21T20:43:00Z,-149.5922,58.526,138.95,10.3,25.31,26.81,-0.06,0.85,0.0,1006.52,4.5,84.4,125.6,18.9,455.43,527.02,1882.34
SKQ201810S,TSG,2018-04-21T20:44:00Z,-149.5899,58.5285,137.53,10.4,25.51,26.79,0.2,0.84,0.0,1006.57,4.6,84.8,129.2,18.4,459.07,745.82,2379.98
SKQ201810S,TSG,2018-04-21T20:45:00Z,-149.5875,58.5311,135.81,10.4,25.31,26.52,-0.02,0.82,0.0,1006.58,4.6,84.5,128.2,17.9,462.33,702.88,2100.46
SKQ201810S,TSG,2018-04-21T20:46:00Z,-149.5852,58.5338,134.11,10.4,25.6,26.76,-0.27,0.81,0.01,1006.59,4.6,84.7,130.1,17.9,459.79,506.7,1754.72
SKQ201810S,TSG,2018-04-21T20:47:00Z,-149.5828,58.5364,132.98,10.4,25.32,26.35,-0.16,0.83,0.01,1006.57,4.6,85.2,127.4,17.6,463.41,506.36,1657.47
SKQ201810S,TSG,2018-04-21T20:48:00Z,-149.5804,58.539,130.94,10.3,25.69,26.59,-0.11,0.79,0.0,1006.58,4.6,84.6,128.1,18.0,469.02,609.12,1920.75
SKQ201810S,TSG,2018-04-21T20:49:00Z,-149.578,58.5415,126.69,10.2,26.16,26.88,-0.03,0.81,0.01,1006.6,4.6,83.8,131.6,17.5,470.52,534.54,1724.49
SKQ201810S,TSG,2018-04-21T20:50:00Z,-149.5757,58.5441,121.17,10.2,25.56,26.65,-0.14,0.83,0.0,1006.63,4.6,84.7,132.3,18.2,465.54,644.06,1993.01
SKQ201810S,TSG,2018-04-21T20:51:00Z,-149.5733,58.5466,117.18,10.2,26.26,26.7,-0.07,0.77,0.01,1006.64,4.7,84.2,133.2,17.6,455.59,765.24,2283.88
SKQ201810S,TSG,2018-04-21T20:52:00Z,-149.5709,58.5491,115.29,10.2,26.37,26.89,0.23,0.87,0.0,1006.62,4.7,84.6,131.2,18.7,456.11,749.26,2280.96
SKQ201810S,TSG,2018-04-21T20:53:00Z,-149.5685,58.5517,117.15,10.2,26.3,26.48,-0.02,0.81,-0.0,1006.65,4.6,84.3,131.7,17.5,453.95,741.24,2398.05
SKQ201810S,TSG,2018-04-21T20:54:00Z,-149.5661,58.5542,120.22,10.2,26.21,26.44,-0.09,0.81,0.0,1006.66,4.7,84.1,132.9,17.7,454.56,735.86,2398.29
SKQ201810S,TSG,2018-04-21T20:55:00Z,-149.5637,58.5567,120.93,10.2,26.55,26.58,-0.06,0.81,0.02,1006.68,4.7,83.5,136.0,18.8,453.39,737.73,2374.56
SKQ201810S,TSG,2018-04-21T20:56:00Z,-149.5613,58.5593,120.92,10.3,27.26,27.19,0.29,0.86,0.0,1006.68,4.7,83.8,135.6,18.5,455.49,751.01,2375.66
SKQ201810S,TSG,2018-04-21T20:57:00Z,-149.5587,58.5618,121.68,10.3,27.92,27.35,0.09,0.8,0.01,1006.69,4.8,83.4,139.5,17.8,454.67,747.33,2395.0
SKQ201810S,TSG,2018-04-21T20:58:00Z,-149.5562,58.5643,122.42,10.3,26.9,26.18,0.05,0.81,0.0,1006.72,4.8,82.5,139.0,17.3,459.1,567.49,1977.78
SKQ201810S,TSG,2018-04-21T20:59:00Z,-149.5538,58.5669,122.75,10.3,26.76,26.11,-0.05,0.83,0.01,1006.71,4.8,82.9,138.1,17.2,458.15,634.06,2142.93
SKQ201810S,TSG,2018-04-21T21:00:00Z,-149.5513,58.5694,123.19,10.3,26.22,26.42,0.04,0.86,0.0,1006.72,4.8,82.9,138.3,16.9,454.04,404.39,1443.37
SKQ201810S,TSG,2018-04-21T21:01:00Z,-149.5489,58.572,124.42,10.3,26.64,26.84,0.09,0.78,-0.0,1006.77,4.8,82.1,139.8,16.9,460.92,617.69,2158.45
SKQ201810S,TSG,2018-04-21T21:02:00Z,-149.5465,58.5746,125.04,10.3,25.2,26.27,0.12,0.85,0.01,1006.75,4.9,82.1,140.2,17.2,464.4,815.9,2560.47
SKQ201810S,TSG,2018-04-21T21:03:00Z,-149.5441,58.5772,126.63,10.5,25.78,26.77,0.28,0.83,0.0,1006.77,4.9,81.7,138.4,17.1,463.93,796.38,2519.34
SKQ201810S,TSG,2018-04-21T21:04:00Z,-149.5417,58.5798,128.26,10.5,25.91,26.74,0.16,0.79,0.02,1006.8,4.9,81.8,138.7,16.5,473.46,715.26,2219.61
SKQ201810S,TSG,2018-04-21T21:05:00Z,-149.5393,58.5824,128.85,10.6,25.28,26.44,0.19,0.87,0.01,1006.76,4.9,82.8,135.9,17.1,487.63,792.26,2467.29
SKQ201810S,TSG,2018-04-21T21:06:00Z,-149.5369,58.5851,128.52,10.6,25.82,26.99,0.01,0.81,0.0,1006.75,5.0,82.7,131.3,19.8,478.49,622.29,2032.82
SKQ201810S,TSG,2018-04-21T21:07:00Z,-149.5344,58.5877,129.16,10.6,26.15,26.98,-0.08,0.81,0.0,1006.73,5.0,82.0,132.6,20.8,462.58,765.68,2371.04
SKQ201810S,TSG,2018-04-21T21:08:00Z,-149.5319,58.5903,130.93,10.6,25.98,26.74,0.1,0.84,0.0,1006.77,4.9,81.4,134.9,19.9,460.91,679.96,2183.76
SKQ201810S,TSG,2018-04-21T21:09:00Z,-149.5295,58.593,132.39,10.7,25.72,26.23,-0.29,0.8,0.0,1006.78,5.0,82.1,134.3,19.5,455.91,742.31,2306.83
SKQ201810S,TSG,2018-04-21T21:10:00Z,-149.5271,58.5956,133.26,10.4,24.94,26.36,-0.08,0.8,0.0,1006.79,5.0,82.6,132.7,18.6,463.88,624.25,2013.07
SKQ201810S,TSG,2018-04-21T21:11:00Z,-149.5247,58.5982,133.76,10.4,25.18,27.01,0.03,0.83,0.02,1006.81,4.9,83.0,130.2,19.2,461.81,645.05,2047.27
SKQ201810S,TSG,2018-04-21T21:12:00Z,-149.5224,58.6009,134.7,10.4,24.73,26.54,0.19,0.8,0.0,1006.8,4.9,84.2,127.2,19.6,459.53,755.79,2316.92
SKQ201810S,TSG,2018-04-21T21:13:00Z,-149.5201,58.6035,136.81,10.4,25.84,27.23,-0.12,0.84,0.01,1006.82,4.8,83.3,128.5,19.5,454.88,722.6,2262.31
SKQ201810S,TSG,2018-04-21T21:14:00Z,-149.5176,58.6061,138.89,10.4,25.99,26.95,-0.08,0.82,-0.0,1006.82,4.8,83.0,127.0,19.3,452.77,621.31,1981.86
SKQ201810S,TSG,2018-04-21T21:15:00Z,-149.5152,58.6086,140.03,10.4,25.35,26.32,0.03,0.82,0.0,1006.86,4.9,81.5,126.8,19.1,448.4,642.5,2107.88
SKQ201810S,TSG,2018-04-21T21:16:00Z,-149.5129,58.6113,139.78,10.5,24.97,26.59,0.02,0.81,0.02,1006.82,4.9,80.9,125.2,20.6,456.28,743.54,2322.65
SKQ201810S,TSG,2018-04-21T21:17:00Z,-149.5105,58.6139,140.22,10.6,25.62,26.66,-0.06,0.85,0.0,1006.83,4.9,79.9,125.6,20.4,455.11,754.52,2346.83
SKQ201810S,TSG,2018-04-21T21:18:00Z,-149.5081,58.6166,142.36,10.5,25.19,26.88,-0.19,0.8,0.0,1006.82,4.8,79.1,123.7,21.1,454.76,682.77,2111.13
SKQ201810S,TSG,2018-04-21T21:19:00Z,-149.5057,58.6192,142.61,10.5,24.93,26.87,-0.31,0.8,0.01,1006.8,4.8,78.5,124.2,21.9,454.29,621.39,1970.2
SKQ201810S,TSG,2018-04-21T21:20:00Z,-149.5034,58.6218,137.57,10.6,24.93,26.48,-0.07,0.86,-0.0,1006.83,4.8,79.7,124.9,20.5,455.73,528.29,1771.14
SKQ201810S,TSG,2018-04-21T21:21:00Z,-149.501,58.6245,134.19,10.6,25.18,27.15,-0.11,0.81,0.0,1006.87,4.8,80.3,124.2,21.5,457.98,634.43,1990.92
SKQ201810S,TSG,2018-04-21T21:22:00Z,-149.4985,58.6271,134.29,10.5,26.98,29.21,-0.14,0.81,0.02,1006.87,4.8,80.1,127.0,21.5,459.93,501.19,1675.35
SKQ201810S,TSG,2018-04-21T21:23:00Z,-149.496,58.6298,132.34,10.6,26.74,28.64,-0.11,0.82,0.0,1006.84,4.8,81.9,127.4,20.5,457.93,745.55,2316.56
SKQ201810S,TSG,2018-04-21T21:24:00Z,-149.4934,58.6324,130.89,10.6,27.05,28.71,-0.12,0.79,-0.0,1006.89,4.8,83.3,127.2,20.2,463.37,774.3,2324.82
SKQ201810S,TSG,2018-04-21T21:25:00Z,-149.4908,58.635,130.53,10.7,27.1,28.69,-0.25,0.79,0.0,1006.91,4.8,83.5,124.3,20.1,461.88,749.47,2272.9
SKQ201810S,TSG,2018-04-21T21:26:00Z,-149.4883,58.6376,130.22,10.7,27.26,28.85,-0.18,0.84,0.0,1006.92,4.8,82.7,127.4,20.8,469.17,731.31,2236.96
SKQ201810S,TSG,2018-04-21T21:27:00Z,-149.4856,58.6402,129.38,10.6,27.66,28.83,0.01,0.84,0.04,1006.92,4.8,82.6,130.0,21.1,462.05,724.28,2218.44
SKQ201810S,TSG,2018-04-21T21:28:00Z,-149.483,58.6429,127.81,10.6,27.64,29.02,0.07,0.81,0.0,1006.95,4.8,82.7,131.5,21.7,462.94,720.94,2209.57
SKQ201810S,TSG,2018-04-21T21:29:00Z,-149.4804,58.6455,127.2,10.7,26.4,28.02,-0.01,0.84,0.01,1006.96,4.8,83.5,131.4,21.5,468.66,719.96,2211.17
SKQ201810S,TSG,2018-04-21T21:30:00Z,-149.4779,58.6481,127.23,10.7,27.85,29.3,-0.09,0.79,0.0,1006.97,4.9,83.3,133.5,21.3,470.38,724.59,2231.89
