Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],<20_Phaeo_[ug/L],>20_Chl_A_[ug/L],>20_Phaeo_[ug/L],Total_Chl_A_[ug/L],Total_Phaeo_[ug/L],Fraction Chl >20,Data flag
TGX202209,GAK10,B,2022-09-12T16:40:12,-148.2025,58.5315,1456,24,10.8,14,0.89,0.67,0.06,0.08,0.95,0.75,0.06,1
TGX202209,GAK10,B,2022-09-12T16:38:30,-148.2025,58.5315,1456,24,21.4,13,0.55,0.38,0.03,0.06,0.58,0.44,0.06,1
TGX202209,GAK10,B,2022-09-12T16:37:04,-148.2025,58.5315,1456,24,30.7,12,0.34,0.24,0.02,0.04,0.36,0.29,0.06,1
TGX202209,GAK10,B,2022-09-12T16:34:10,-148.2025,58.5315,1456,24,40.2,11,0.15,0.12,0.01,0.02,0.16,0.13,0.06,1
TGX202209,GAK10,B,2022-09-12T16:32:27,-148.2025,58.5315,1456,24,50.6,10,0.07,0.07,0.01,0.01,0.08,0.07,0.11,1
TGX202209,GAK10,B,2022-09-12T16:30:30,-148.2025,58.5315,1456,24,75,9,0.03,0.03,0.01,0.01,0.04,0.04,0.16,1
TGX202209,GAK11,B,2022-09-12T19:19:12,-148.0662,58.3932,1430,25,3,15,1.4,0.69,0.09,0.1,1.49,0.79,0.06,1
TGX202209,GAK11,B,2022-09-12T19:17:38,-148.0662,58.3932,1430,25,9.9,14,1.22,1,0.09,0.1,1.31,1.1,0.07,1
TGX202209,GAK11,B,2022-09-12T19:16:20,-148.0662,58.3932,1430,25,20.6,13,1.24,0.68,0.08,0.09,1.31,0.76,0.06,1
TGX202209,GAK11,B,2022-09-12T19:14:53,-148.0662,58.3932,1430,25,30.8,12,0.46,0.35,0.03,0.06,0.49,0.41,0.06,1
TGX202209,GAK11,B,2022-09-12T19:13:30,-148.0662,58.3932,1430,25,40.3,11,0.2,0.1,0.01,0.01,0.21,0.11,0.05,1
TGX202209,GAK11,B,2022-09-12T19:11:52,-148.0662,58.3932,1430,25,50.7,10,0.12,0.07,0.02,0.02,0.14,0.1,0.11,1
TGX202209,GAK11,B,2022-09-12T19:09:58,-148.0662,58.3932,1430,25,74.9,9,0.05,0,0,0,0.06,0,0.07,1
TGX202209,GAK12,B,2022-09-13T12:03:32,-147.9275,58.2437,2179,26,3.1,15,1.04,0.67,0.05,0.07,1.09,0.74,0.04,1
TGX202209,GAK12,B,2022-09-13T12:01:49,-147.9275,58.2437,2179,26,10.2,14,1.04,0.62,0.05,0.08,1.1,0.7,0.05,1
TGX202209,GAK12,B,2022-09-13T12:00:26,-147.9275,58.2437,2179,26,19.5,13,0.85,0.44,0.05,0.06,0.89,0.5,0.05,1
TGX202209,GAK12,B,2022-09-13T11:58:59,-147.9275,58.2437,2179,26,29.6,12,0.43,0.21,0.03,0.02,0.46,0.23,0.06,1
TGX202209,GAK12,B,2022-09-13T11:57:37,-147.9275,58.2437,2179,26,40.6,11,0.3,0.15,0.02,0.03,0.32,0.18,0.06,1
TGX202209,GAK12,B,2022-09-13T11:56:07,-147.9275,58.2437,2179,26,50.3,10,0.2,0.11,0.02,0.02,0.23,0.13,0.1,1
TGX202209,GAK12,B,2022-09-13T11:54:41,-147.9275,58.2437,2179,26,76.3,9,0.52,0.35,0.03,0.04,0.55,0.39,0.06,1
TGX202209,GAK13,B,2022-09-13T14:37:21,-147.785,58.096,2059,27,2.7,15,0.54,0.25,0.04,0.02,0.58,0.27,0.07,1
TGX202209,GAK13,B,2022-09-13T14:35:40,-147.785,58.096,2059,27,10.2,14,0.52,0.27,0.04,0.01,0.56,0.29,0.07,1
TGX202209,GAK13,B,2022-09-13T14:34:10,-147.785,58.096,2059,27,20.2,13,0.56,0.28,0.05,0.02,0.61,0.3,0.08,1
TGX202209,GAK13,B,2022-09-13T14:32:43,-147.785,58.096,2059,27,29.8,12,0.56,0.32,0.05,0.03,0.61,0.35,0.08,1
TGX202209,GAK13,B,2022-09-13T14:31:13,-147.785,58.096,2059,27,39.6,11,0.34,0.22,0.03,0.02,0.37,0.24,0.08,1
TGX202209,GAK13,B,2022-09-13T14:29:38,-147.785,58.096,2059,27,50.4,10,0.3,0.17,0.02,0.02,0.33,0.19,0.08,1
TGX202209,GAK13,B,2022-09-13T14:27:50,-147.785,58.096,2059,27,74.7,9,0.12,0.07,0.02,0.01,0.14,0.09,0.13,1
TGX202209,GAK14,B,2022-09-13T17:07:26,-147.6447,57.9417,3040,28,2.7,15,0.53,0.26,0.05,0.01,0.58,0.27,0.09,1
TGX202209,GAK14,B,2022-09-13T17:05:57,-147.6447,57.9417,3040,28,10.6,14,0.52,0.28,0.05,0.02,0.57,0.3,0.09,1
TGX202209,GAK14,B,2022-09-13T17:04:21,-147.6447,57.9417,3040,28,20.9,13,0.59,0.24,0.05,0.02,0.64,0.26,0.08,1
TGX202209,GAK14,B,2022-09-13T17:02:59,-147.6447,57.9417,3040,28,30.3,12,0.6,0.34,0.05,0.02,0.66,0.36,0.08,1
TGX202209,GAK14,B,2022-09-13T17:01:16,-147.6447,57.9417,3040,28,40.4,11,0.42,0.21,0.05,0.02,0.47,0.24,0.1,1
TGX202209,GAK14,B,2022-09-13T16:59:36,-147.6447,57.9417,3040,28,49.4,10,0.24,0.15,0.02,0.01,0.26,0.16,0.08,1
TGX202209,GAK14,B,2022-09-13T16:57:32,-147.6447,57.9417,3040,28,76.3,9,0.08,0.06,0.01,0,0.09,0.06,0.13,1
TGX202209,GAK15,B,2022-09-14T12:30:29,-147.5013,57.7985,4607,31,3,13,0.45,0.23,0.05,0.03,0.5,0.26,0.09,1
TGX202209,GAK15,B,2022-09-14T12:28:44,-147.5013,57.7985,4607,31,9.4,12,0.47,0.24,0.05,0.04,0.52,0.28,0.09,1
TGX202209,GAK15,B,2022-09-14T12:26:33,-147.5013,57.7985,4607,31,20.8,9,0.52,0.22,0.05,0.03,0.57,0.25,0.08,1
TGX202209,GAK15,B,2022-09-14T12:24:41,-147.5013,57.7985,4607,31,29.8,6,0.53,0.37,0.04,0.04,0.56,0.41,0.07,1
TGX202209,GAK15,B,2022-09-14T12:23:03,-147.5013,57.7985,4607,31,40.2,5,0.36,0.28,0.02,0.02,0.38,0.31,0.06,1
TGX202209,GAK15,B,2022-09-14T12:20:58,-147.5013,57.7985,4607,31,50.8,2,0.27,0.16,0.03,0.02,0.3,0.19,0.09,1
TGX202209,GAK15,B,2022-09-14T12:19:17,-147.5013,57.7985,4607,31,75.2,1,0.09,0.06,0.01,0.02,0.1,0.07,0.11,1
TGX202209,MS2,B,2022-09-15T09:48:18,-147.8973,59.944,190,35,3,14,0.31,0.18,0.21,0.08,0.51,0.26,0.4,1
TGX202209,MS2,B,2022-09-15T09:45:59,-147.8973,59.944,190,35,9.9,12,0.45,0.19,0.06,0.03,0.51,0.21,0.12,1
TGX202209,MS2,B,2022-09-15T09:43:49,-147.8973,59.944,190,35,20.6,10,0.35,0.33,0.09,0.05,0.44,0.38,0.21,1
TGX202209,MS2,B,2022-09-15T09:42:07,-147.8973,59.944,190,35,30.8,9,0.29,0.24,0.07,0.05,0.35,0.29,0.19,1
TGX202209,MS2,B,2022-09-15T09:40:01,-147.8973,59.944,190,35,40.3,8,0.24,0.2,0.05,0.05,0.29,0.25,0.19,1
TGX202209,MS2,B,2022-09-15T09:38:11,-147.8973,59.944,190,35,51.1,7,0.06,0.11,0.03,0.02,0.09,0.13,0.31,1
TGX202209,MS2,B,2022-09-15T09:36:14,-147.8973,59.944,190,35,76,6,0.03,0.1,0.01,0.02,0.04,0.12,0.29,1
TGX202209,IB2,B,2022-09-15T14:01:18,-148.2302,60.275,158,37,2.9,15,0.59,0.24,0.25,0.03,0.84,0.27,0.3,1
TGX202209,IB2,B,2022-09-15T13:59:17,-148.2302,60.275,158,37,9.9,12,0.4,0.15,0.2,0.06,0.61,0.21,0.33,1
TGX202209,IB2,B,2022-09-15T13:57:41,-148.2302,60.275,158,37,19.9,11,0.25,0.2,0.16,0.12,0.41,0.32,0.39,1
TGX202209,IB2,B,2022-09-15T13:56:12,-148.2302,60.275,158,37,30.1,8,0.16,0.17,0.05,0.04,0.21,0.21,0.26,1
TGX202209,IB2,B,2022-09-15T13:54:54,-148.2302,60.275,158,37,40.2,7,0.11,0.11,0.03,0.04,0.15,0.15,0.23,1
TGX202209,IB2,B,2022-09-15T13:52:53,-148.2302,60.275,158,37,50.1,6,0.06,0.07,0.02,0.02,0.08,0.08,0.24,1
TGX202209,IB2,B,2022-09-15T13:50:37,-148.2302,60.275,158,37,76,5,0.03,0.04,0.01,0,0.03,0.04,0.27,1
TGX202209,IB1,B,2022-09-15T15:10:30,-148.3352,60.2418,143,38,2.9,15,0.21,0.07,0.09,0.01,0.3,0.08,0.29,1
TGX202209,IB1,B,2022-09-15T15:08:32,-148.3352,60.2418,143,38,10.4,12,0.27,0.12,0.15,0.04,0.42,0.16,0.36,1
TGX202209,IB1,B,2022-09-15T15:07:01,-148.3352,60.2418,143,38,20.5,11,0.23,0.16,0.07,0.02,0.29,0.18,0.22,1
TGX202209,IB1,B,2022-09-15T15:05:17,-148.3352,60.2418,143,38,30.6,8,0.15,0.12,0.06,0.02,0.21,0.14,0.29,1
TGX202209,IB1,B,2022-09-15T15:03:47,-148.3352,60.2418,143,38,40.3,7,0.07,0.04,0.03,0,0.11,0.04,0.31,1
TGX202209,IB1,B,2022-09-15T15:02:12,-148.3352,60.2418,143,38,51,6,0.03,0.02,0.02,0,0.05,0.01,0.37,1
TGX202209,IB1,B,2022-09-15T15:00:27,-148.3352,60.2418,143,38,75.2,5,0.02,0.01,0.01,0,0.02,0.01,0.33,1
TGX202209,IB0,B,2022-09-15T16:20:50,-148.364,60.264,332,39,2.7,14,0.16,0.06,0.08,0,0.24,0.07,0.32,1
TGX202209,IB0,B,2022-09-15T16:18:59,-148.364,60.264,332,39,11.1,13,0.17,0.08,0.05,0,0.22,0.08,0.25,1
TGX202209,IB0,B,2022-09-15T16:17:31,-148.364,60.264,332,39,20.5,12,0.22,0.14,0.06,0.01,0.29,0.15,0.23,1
TGX202209,IB0,B,2022-09-15T16:15:43,-148.364,60.264,332,39,30.6,11,0.13,0.11,0.04,0.01,0.18,0.12,0.25,1
TGX202209,IB0,B,2022-09-15T16:14:19,-148.364,60.264,332,39,40.6,10,0.07,0.03,0.04,0,0.11,0.04,0.34,1
TGX202209,IB0,B,2022-09-15T16:12:32,-148.364,60.264,332,39,50.9,9,0.04,0.01,0.03,0,0.07,0.01,0.37,1
TGX202209,IB0,B,2022-09-15T16:10:57,-148.364,60.264,332,39,75.4,8,0.02,0,0.01,0,0.03,0,0.35,1
TGX202209,PWS3,B,2022-09-16T08:55:14,-147.6718,60.6715,750,40,2.8,14,0.34,0.17,0.38,0.14,0.72,0.31,0.53,1
TGX202209,PWS3,B,2022-09-16T08:53:51,-147.6718,60.6715,750,40,10.1,13,0.4,0.23,0.19,0.11,0.59,0.34,0.32,1
TGX202209,PWS3,B,2022-09-16T08:51:35,-147.6718,60.6715,750,40,19.9,12,0.3,0.24,0.15,0.13,0.45,0.37,0.34,1
TGX202209,PWS3,B,2022-09-16T08:49:49,-147.6718,60.6715,750,40,30.6,11,0.12,0.16,0.06,0.07,0.18,0.23,0.34,1
TGX202209,PWS3,B,2022-09-16T08:48:03,-147.6718,60.6715,750,40,41,10,0.09,0.14,0.04,0.04,0.12,0.18,0.31,1
TGX202209,PWS3,B,2022-09-16T08:45:59,-147.6718,60.6715,750,40,50.8,9,0.06,0.12,0.03,0.06,0.09,0.18,0.3,1
TGX202209,PWS3,B,2022-09-16T08:44:11,-147.6718,60.6715,750,40,76.6,8,0.04,0.11,0.02,0.05,0.05,0.16,0.3,1
TGX202209,PWS2,B,2022-09-16T15:07:11,-147.8057,60.534,736,43,2.8,13,0.42,0.16,0.15,0.06,0.57,0.22,0.26,1
TGX202209,PWS2,B,2022-09-16T15:05:43,-147.8057,60.534,736,43,10.6,12,0.55,0.22,0.12,0.09,0.67,0.31,0.18,1
TGX202209,PWS2,B,2022-09-16T15:04:04,-147.8057,60.534,736,43,20.9,10,0.43,0.29,0.16,0.11,0.59,0.4,0.27,1
TGX202209,PWS2,B,2022-09-16T15:02:13,-147.8057,60.534,736,43,30.9,7,0.23,0.27,0.12,0.1,0.35,0.37,0.34,1
TGX202209,PWS2,B,2022-09-16T15:00:50,-147.8057,60.534,736,43,40.6,6,0.1,0.15,0.04,0.04,0.14,0.19,0.27,1
TGX202209,PWS2,B,2022-09-16T14:58:59,-147.8057,60.534,736,43,51.4,4,0.07,0.11,0.03,0.04,0.1,0.15,0.26,1
TGX202209,PWS2,B,2022-09-16T14:57:06,-147.8057,60.534,736,43,77,2,0.04,0.09,0.02,0.02,0.06,0.11,0.31,1
TGX202209,PWS1,B,2022-09-16T18:48:42,-147.9442,60.372,431,44,3,14,0.21,0.11,0.47,0.1,0.68,0.22,0.69,1
TGX202209,PWS1,B,2022-09-16T18:47:09,-147.9442,60.372,431,44,10,13,0.59,0.26,0.24,0.13,0.82,0.39,0.29,1
TGX202209,PWS1,B,2022-09-16T18:45:30,-147.9442,60.372,431,44,20.1,11,0.66,0.24,0.47,0.22,1.13,0.46,0.41,1
TGX202209,PWS1,B,2022-09-16T18:44:01,-147.9442,60.372,431,44,30.1,10,0.18,0.18,0.15,0.12,0.34,0.3,0.45,1
TGX202209,PWS1,B,2022-09-16T18:42:33,-147.9442,60.372,431,44,40,9,0.08,0.18,0.05,0.06,0.13,0.25,0.4,1
TGX202209,PWS1,B,2022-09-16T18:41:12,-147.9442,60.372,431,44,51,8,0.08,0.14,0.04,0.04,0.11,0.18,0.33,1
TGX202209,PWS1,B,2022-09-16T18:39:37,-147.9442,60.372,431,44,76.1,7,0.04,0.08,0.02,0.02,0.05,0.11,0.33,1
TGX202209,KIP2,B,2022-09-16T20:23:11,-147.9855,60.2735,591,45,2.7,15,0.16,0.06,0.46,0.08,0.62,0.15,0.74,1
TGX202209,KIP2,B,2022-09-16T20:21:30,-147.9855,60.2735,591,45,10.2,14,0.69,0.33,0.18,0.09,0.87,0.42,0.2,1
TGX202209,KIP2,B,2022-09-16T20:19:47,-147.9855,60.2735,591,45,19.7,13,0.58,0.33,0.29,0.1,0.87,0.43,0.33,1
TGX202209,KIP2,B,2022-09-16T20:18:27,-147.9855,60.2735,591,45,30.2,12,0.19,0.22,0.11,0.11,0.3,0.33,0.38,1
TGX202209,KIP2,B,2022-09-16T20:16:49,-147.9855,60.2735,591,45,39.8,11,0.13,0.16,0.06,0.08,0.19,0.24,0.31,1
TGX202209,KIP2,B,2022-09-16T20:15:23,-147.9855,60.2735,591,45,50.8,10,0.07,0.12,0.03,0.03,0.1,0.15,0.3,1
TGX202209,KIP2,B,2022-09-16T20:13:48,-147.9855,60.2735,591,45,77,9,0.04,0.07,0.02,0.01,0.05,0.08,0.28,1
