Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
TGX201909,PWS2,B,2019-09-12T21:45:59,-147.7962,60.535,732,6,20.46,8,0.45,0.07,0.52,0.46,0.13,1.00
TGX201909,PWS2,B,2019-09-12T21:46:57,-147.7962,60.535,732,6,10.66,10,0.89,0.05,0.94,0.59,0.05,1.00
TGX201909,PWS2,B,2019-09-12T21:48:30,-147.7962,60.535,732,6,2.12,11,0.76,0.03,0.79,0.45,0.03,1.00
TGX201909,PWS3,B,2019-09-13T03:29:50,-147.6678,60.6705,750,8,75.79,8,0.05,0.02,0.07,0.11,0.23,1.00
TGX201909,PWS3,B,2019-09-13T03:31:03,-147.6678,60.6705,750,8,49.67,9,0.06,0.02,0.08,0.13,0.28,1.00
TGX201909,PWS3,B,2019-09-13T03:32:09,-147.6678,60.6705,750,8,40.22,10,0.08,0.03,0.11,0.20,0.24,1.00
TGX201909,PWS3,B,2019-09-13T03:33:11,-147.6678,60.6705,750,8,30.4,11,0.14,0.04,0.18,0.29,0.23,1.00
TGX201909,PWS3,B,2019-09-13T03:34:02,-147.6678,60.6705,750,8,20.49,12,0.29,0.04,0.32,0.29,0.11,1.00
TGX201909,PWS3,B,2019-09-13T03:34:52,-147.6678,60.6705,750,8,10.3,13,0.81,0.02,0.82,0.59,0.02,1.00
TGX201909,PWS3,B,2019-09-13T03:35:39,-147.6678,60.6705,750,8,2.3,14,0.81,0.02,0.83,0.52,0.03,1.00
TGX201909,MS2,B,2019-09-14T00:28:30,-147.8955,59.9438,193,14,75.9,5,0.02,0.01,0.02,0.06,0.28,1.00
TGX201909,MS2,B,2019-09-14T00:30:13,-147.8955,59.9438,193,14,50.2,6,0.04,0.04,0.09,0.14,0.50,1.00
TGX201909,MS2,B,2019-09-14T00:31:46,-147.8955,59.9438,193,14,40.33,7,0.05,0.06,0.12,0.17,0.54,1.00
TGX201909,MS2,B,2019-09-14T00:33:09,-147.8955,59.9438,193,14,29.89,8,0.17,0.21,0.39,0.25,0.55,1.00
TGX201909,MS2,B,2019-09-14T00:34:35,-147.8955,59.9438,193,14,19.74,9,0.30,1.13,1.43,0.22,0.79,1.00
TGX201909,MS2,B,2019-09-14T00:35:38,-147.8955,59.9438,193,14,10.19,10,0.37,1.15,1.53,0.15,0.75,1.00
TGX201909,MS2,B,2019-09-14T00:37:31,-147.8955,59.9438,193,14,2.07,11,0.41,0.77,1.18,0.20,0.65,1.00
TGX201909,MID1,B,2019-09-14T17:21:24,-145.5068,60.2495,16,16,13.9,1,0.51,0.02,0.53,0.25,0.03,1.00
TGX201909,MID1,B,2019-09-14T17:22:19,-145.5068,60.2495,16,16,9.5,2,0.42,0.01,0.43,0.16,0.03,1.00
TGX201909,MID1,B,2019-09-14T17:24:09,-145.5068,60.2495,16,16,2.28,3,0.43,0.02,0.46,0.21,0.05,1.00
TGX201909,MID2,B,2019-09-14T20:53:31,-145.6487,60.1018,118,19,75.29,3,0.03,0.01,0.04,0.06,0.17,1.00
TGX201909,MID2,B,2019-09-14T20:54:32,-145.6487,60.1018,118,19,50.74,4,0.21,0.01,0.22,0.21,0.06,1.00
TGX201909,MID2,B,2019-09-14T20:55:34,-145.6487,60.1018,118,19,40.22,6,0.39,0.01,0.40,0.40,0.03,1.00
TGX201909,MID2,B,2019-09-14T20:56:32,-145.6487,60.1018,118,19,30.01,8,0.98,0.03,1.01,0.83,0.03,1.00
TGX201909,MID2,B,2019-09-14T21:00:04,-145.6487,60.1018,118,19,19.88,10,0.97,0.03,0.99,0.41,0.03,1.00
TGX201909,MID2,B,2019-09-14T21:00:54,-145.6487,60.1018,118,19,10.1,13,0.39,0.01,0.40,0.20,0.02,1.00
TGX201909,MID2,B,2019-09-14T21:02:41,-145.6487,60.1018,118,19,2.39,15,0.32,0.01,0.32,0.15,0.02,1.00
TGX201909,MID3,B,2019-09-14T22:45:55,-145.7993,59.9528,86,21,76.42,2,0.03,0.01,0.04,0.08,0.29,1.00
TGX201909,MID3,B,2019-09-14T22:48:18,-145.7993,59.9528,86,21,49.48,3,0.05,0.01,0.06,0.09,0.19,1.00
TGX201909,MID3,B,2019-09-14T22:49:55,-145.7993,59.9528,86,21,39.57,4,0.09,0.02,0.11,0.17,0.14,1.00
TGX201909,MID3,B,2019-09-14T22:51:41,-145.7993,59.9528,86,21,29.91,5,0.30,0.01,0.32,0.28,0.04,1.00
TGX201909,MID3,B,2019-09-14T22:53:08,-145.7993,59.9528,86,21,19.75,6,1.11,0.03,1.14,0.72,0.03,1.00
TGX201909,MID3,B,2019-09-14T22:54:20,-145.7993,59.9528,86,21,9.8,7,0.36,0.01,0.37,0.20,0.02,1.00
TGX201909,MID3,B,2019-09-14T22:55:44,-145.7993,59.9528,86,21,2.68,8,0.26,0.00,0.26,0.10,0.02,1.00
TGX201909,MID4,B,2019-09-15T00:49:00,-145.9498,59.7995,90,23,75.63,2,0.02,0.00,0.02,0.06,0.17,1.00
TGX201909,MID4,B,2019-09-15T00:52:15,-145.9498,59.7995,90,23,49.82,3,0.17,0.01,0.18,0.16,0.05,1.00
TGX201909,MID4,B,2019-09-15T00:53:36,-145.9498,59.7995,90,23,40.07,4,0.34,0.02,0.36,0.22,0.04,1.00
TGX201909,MID4,B,2019-09-15T00:55:15,-145.9498,59.7995,90,23,29.68,5,0.45,0.02,0.47,0.27,0.04,1.00
TGX201909,MID4,B,2019-09-15T00:56:31,-145.9498,59.7995,90,23,20.82,6,0.55,0.04,0.59,0.31,0.07,1.00
TGX201909,MID4,B,2019-09-15T00:57:49,-145.9498,59.7995,90,23,9.51,7,0.34,0.51,0.85,0.25,0.60,1.00
TGX201909,MID4,B,2019-09-15T00:59:14,-145.9498,59.7995,90,23,2.4,8,0.14,0.22,0.36,0.08,0.62,1.00
TGX201909,MID5,B,2019-09-15T02:42:54,-146.1018,59.6493,92,25,76.45,2,0.04,0.02,0.06,0.10,0.40,1.00
TGX201909,MID5,B,2019-09-15T02:44:06,-146.1018,59.6493,92,25,50.1,3,0.06,0.02,0.08,0.10,0.25,1.00
TGX201909,MID5,B,2019-09-15T02:44:56,-146.1018,59.6493,92,25,40.58,4,0.11,0.21,0.32,0.17,0.67,1.00
TGX201909,MID5,B,2019-09-15T02:45:44,-146.1018,59.6493,92,25,30.76,5,0.28,0.18,0.46,0.22,0.39,1.00
TGX201909,MID5,B,2019-09-15T02:46:47,-146.1018,59.6493,92,25,19.82,6,0.63,0.58,1.21,0.37,0.48,1.00
TGX201909,MID5,B,2019-09-15T02:47:59,-146.1018,59.6493,92,25,10.18,7,0.21,0.10,0.31,0.14,0.32,1.00
TGX201909,MID5,B,2019-09-15T02:49:41,-146.1018,59.6493,92,25,2.54,8,0.13,0.23,0.36,0.06,0.63,1.00
TGX201909,MID6,B,2019-09-15T04:37:39,-146.2568,59.5053,37,27,30.34,2,0.15,0.11,0.26,0.06,0.42,1.00
TGX201909,MID6,B,2019-09-15T04:38:28,-146.2568,59.5053,37,27,18.99,3,0.20,0.13,0.34,0.11,0.40,1.00
TGX201909,MID6,B,2019-09-15T04:39:19,-146.2568,59.5053,37,27,10,4,0.19,2.26,2.45,0.84,0.92,1.00
TGX201909,MID6,B,2019-09-15T04:40:46,-146.2568,59.5053,37,27,2.38,5,0.14,0.49,0.64,0.39,0.78,1.00
TGX201909,MID5,B,2019-09-15T18:42:40,-146.1133,59.6578,92,29,75.84,2,0.04,0.02,0.06,0.10,0.35,1.00
TGX201909,MID5,B,2019-09-15T18:43:57,-146.1133,59.6578,92,29,49.59,3,0.04,0.09,0.13,0.14,0.70,1.00
TGX201909,MID5,B,2019-09-15T18:45:00,-146.1133,59.6578,92,29,39.99,5,0.06,0.20,0.26,0.20,0.76,1.00
TGX201909,MID5,B,2019-09-15T18:45:57,-146.1133,59.6578,92,29,30.39,7,0.06,0.40,0.46,0.19,0.88,1.00
TGX201909,MID5,B,2019-09-15T18:47:04,-146.1133,59.6578,92,29,20,9,0.16,1.29,1.45,0.37,0.89,1.00
TGX201909,MID5,B,2019-09-15T18:48:05,-146.1133,59.6578,92,29,10.03,12,0.16,0.94,1.10,0.20,0.85,1.00
TGX201909,MID5,B,2019-09-15T18:50:06,-146.1133,59.6578,92,29,2.57,14,0.14,0.27,0.42,0.09,0.66,1.00
TGX201909,MID7,B,2019-09-15T21:38:30,-146.288,59.378,73,31,71.75,1,0.10,0.03,0.12,0.12,0.22,1.00
TGX201909,MID7,B,2019-09-15T21:39:34,-146.288,59.378,73,31,51.3,2,0.10,0.02,0.12,0.12,0.17,1.00
TGX201909,MID7,B,2019-09-15T21:40:26,-146.288,59.378,73,31,40.94,3,0.13,0.01,0.14,0.13,0.09,1.00
TGX201909,MID7,B,2019-09-15T21:41:28,-146.288,59.378,73,31,30.58,4,0.49,0.02,0.51,0.34,0.04,1.00
TGX201909,MID7,B,2019-09-15T21:42:38,-146.288,59.378,73,31,21.34,5,0.96,0.18,1.14,0.53,0.16,1.00
TGX201909,MID7,B,2019-09-15T21:44:06,-146.288,59.378,73,31,11.27,7,0.58,0.33,0.91,0.29,0.37,1.00
TGX201909,MID7,B,2019-09-15T21:45:34,-146.288,59.378,73,31,2.08,8,0.30,0.41,0.71,0.19,0.57,1.00
TGX201909,MID8,B,2019-09-16T00:08:01,-146.2088,59.2312,533,33,75.84,8,0.01,0.00,0.01,0.04,0.22,1.00
TGX201909,MID8,B,2019-09-16T00:09:33,-146.2088,59.2312,533,33,51.49,9,0.09,0.02,0.11,0.09,0.14,1.00
TGX201909,MID8,B,2019-09-16T00:11:14,-146.2088,59.2312,533,33,40.79,10,0.30,0.03,0.33,0.25,0.09,1.00
TGX201909,MID8,B,2019-09-16T00:12:14,-146.2088,59.2312,533,33,29.07,11,0.63,0.04,0.67,0.44,0.06,1.00
TGX201909,MID8,B,2019-09-16T00:13:14,-146.2088,59.2312,533,33,19.75,12,0.88,0.02,0.90,0.58,0.02,1.00
TGX201909,MID8,B,2019-09-16T00:14:16,-146.2088,59.2312,533,33,10.11,13,0.39,0.01,0.40,0.14,0.01,1.00
TGX201909,MID8,B,2019-09-16T00:15:20,-146.2088,59.2312,533,33,2.24,14,0.38,0.01,0.38,0.13,0.02,1.00
TGX201909,MID9,B,2019-09-16T02:39:34,-146.1048,59.0725,2800,34,76.27,9,0.01,0.00,0.02,0.05,0.23,1.00
TGX201909,MID9,B,2019-09-16T02:40:40,-146.1048,59.0725,2800,34,50.25,10,0.15,0.03,0.18,0.16,0.15,1.00
TGX201909,MID9,B,2019-09-16T02:41:40,-146.1048,59.0725,2800,34,39.9,11,0.39,0.04,0.43,0.30,0.10,1.00
TGX201909,MID9,B,2019-09-16T02:42:49,-146.1048,59.0725,2800,34,30.27,12,0.71,0.06,0.77,0.46,0.07,1.00
TGX201909,MID9,B,2019-09-16T02:43:48,-146.1048,59.0725,2800,34,19.96,13,0.27,0.01,0.28,0.16,0.03,1.00
TGX201909,MID9,B,2019-09-16T02:44:44,-146.1048,59.0725,2800,34,10.44,14,0.28,0.01,0.29,0.11,0.04,1.00
TGX201909,MID9,B,2019-09-16T02:45:49,-146.1048,59.0725,2800,34,2.25,15,0.37,0.01,0.38,0.11,0.02,1.00
TGX201909,MID10,B,2019-09-16T05:21:39,-146.001,58.914,4443,35,75.78,9,0.02,0.01,0.04,0.07,0.35,1.00
TGX201909,MID10,B,2019-09-16T05:23:03,-146.001,58.914,4443,35,51.61,10,0.10,0.16,0.26,0.24,0.62,1.00
TGX201909,MID10,B,2019-09-16T05:24:01,-146.001,58.914,4443,35,39.97,11,0.25,0.17,0.43,0.37,0.41,1.00
TGX201909,MID10,B,2019-09-16T05:24:50,-146.001,58.914,4443,35,30.13,12,0.49,0.08,0.57,0.40,0.14,1.00
TGX201909,MID10,B,2019-09-16T05:25:38,-146.001,58.914,4443,35,20.97,13,0.19,0.01,0.20,0.09,0.06,1.00
TGX201909,MID10,B,2019-09-16T05:26:57,-146.001,58.914,4443,35,10.26,14,0.19,0.02,0.21,0.06,0.11,1.00
TGX201909,MID10,B,2019-09-16T05:27:57,-146.001,58.914,4443,35,2.23,15,0.18,0.01,0.19,0.08,0.06,1.00
TGX201909,GAK1,B,2019-09-16T20:46:05,-149.4833,59.8438,271,38,76.81,2,0.02,0.02,0.04,0.08,0.40,1.00
TGX201909,GAK1,B,2019-09-16T20:47:48,-149.4833,59.8438,271,38,51.65,3,0.04,0.04,0.08,0.14,0.50,1.00
TGX201909,GAK1,B,2019-09-16T20:49:11,-149.4833,59.8438,271,38,39.62,5,0.08,0.34,0.42,0.33,0.81,1.00
TGX201909,GAK1,B,2019-09-16T20:50:15,-149.4833,59.8438,271,38,30.4,7,0.08,0.01,0.09,0.10,0.15,1.00
TGX201909,GAK1,B,2019-09-16T20:51:59,-149.4833,59.8438,271,38,20.51,8,0.26,0.03,0.29,0.23,0.12,1.00
TGX201909,GAK1,B,2019-09-16T20:53:06,-149.4833,59.8438,271,38,9.67,10,0.63,0.08,0.72,0.28,0.12,1.00
TGX201909,GAK1,B,2019-09-16T20:54:43,-149.4833,59.8438,271,38,2.34,11,0.68,0.06,0.74,0.25,0.09,1.00
TGX201909,GAK2,B,2019-09-16T23:28:02,-149.3343,59.696,233,40,74.52,6,0.03,0.02,0.05,0.10,0.47,1.00
TGX201909,GAK2,B,2019-09-16T23:29:30,-149.3343,59.696,233,40,50.48,7,0.04,0.05,0.09,0.14,0.53,1.00
TGX201909,GAK2,B,2019-09-16T23:30:38,-149.3343,59.696,233,40,39.24,8,0.05,0.06,0.11,0.21,0.55,1.00
TGX201909,GAK2,B,2019-09-16T23:32:06,-149.3343,59.696,233,40,29.16,9,0.10,0.16,0.26,0.25,0.62,1.00
TGX201909,GAK2,B,2019-09-16T23:33:33,-149.3343,59.696,233,40,20.19,10,0.28,0.60,0.89,0.21,0.68,1.00
TGX201909,GAK2,B,2019-09-16T23:34:31,-149.3343,59.696,233,40,9.91,11,0.33,1.04,1.37,0.38,0.76,1.00
TGX201909,GAK2,B,2019-09-16T23:35:50,-149.3343,59.696,233,40,2.9,12,0.36,0.89,1.25,0.30,0.71,1.00
TGX201909,GAK3,B,2019-09-17T02:02:44,-149.1915,59.555,214,42,75.11,6,0.02,0.01,0.03,0.08,0.33,1.00
TGX201909,GAK3,B,2019-09-17T02:03:49,-149.1915,59.555,214,42,50.7,7,0.04,0.03,0.07,0.09,0.47,1.00
TGX201909,GAK3,B,2019-09-17T02:14:00,-149.1915,59.555,214,42,40.11,8,0.08,0.03,0.12,0.16,0.30,1.00
TGX201909,GAK3,B,2019-09-17T02:14:54,-149.1915,59.555,214,42,29.97,9,0.13,0.06,0.18,0.16,0.32,1.00
TGX201909,GAK3,B,2019-09-17T02:15:54,-149.1915,59.555,214,42,20.58,11,0.26,0.10,0.36,0.26,0.28,1.00
TGX201909,GAK3,B,2019-09-17T02:17:12,-149.1915,59.555,214,42,9,13,0.26,1.83,2.09,0.48,0.88,1.00
TGX201909,GAK3,B,2019-09-17T02:18:52,-149.1915,59.555,214,42,2.64,15,0.24,1.16,1.40,0.29,0.83,1.00
TGX201909,GAK4,B,2019-09-17T04:41:23,-149.0437,59.4095,198,44,50.86,8,0.55,0.15,0.70,0.29,0.22,1.00
TGX201909,GAK4,B,2019-09-17T04:42:24,-149.0437,59.4095,198,44,40.59,9,0.04,0.02,0.06,0.09,0.33,1.00
TGX201909,GAK4,B,2019-09-17T04:43:30,-149.0437,59.4095,198,44,29.71,10,0.06,0.03,0.08,0.13,0.31,1.00
TGX201909,GAK4,B,2019-09-17T04:45:29,-149.0437,59.4095,198,44,22.46,11,0.18,0.04,0.22,0.20,0.17,1.00
TGX201909,GAK4,B,2019-09-17T04:46:50,-149.0437,59.4095,198,44,11.54,12,0.79,0.04,0.83,0.41,0.05,1.00
TGX201909,GAK4,B,2019-09-17T04:47:00,-149.0437,59.4095,198,44,11.32,13,0.72,0.19,0.90,0.34,0.21,1.00
TGX201909,GAK4,B,2019-09-17T04:48:32,-149.0437,59.4095,198,44,2.74,15,0.60,0.28,0.87,0.34,0.32,1.00
TGX201909,GAK5,B,2019-09-17T19:42:48,-148.9268,59.2452,169,47,74.28,5,0.03,0.01,0.04,0.07,0.24,1.00
TGX201909,GAK5,B,2019-09-17T19:44:00,-148.9268,59.2452,169,47,52.21,6,0.08,0.05,0.13,0.12,0.38,1.00
TGX201909,GAK5,B,2019-09-17T19:45:06,-148.9268,59.2452,169,47,42.58,8,0.16,0.04,0.20,0.17,0.19,1.00
TGX201909,GAK5,B,2019-09-17T19:46:20,-148.9268,59.2452,169,47,30.63,10,0.23,0.38,0.62,0.27,0.62,1.00
TGX201909,GAK5,B,2019-09-17T19:47:05,-148.9268,59.2452,169,47,19.62,11,0.28,1.88,2.16,0.52,0.87,1.00
TGX201909,GAK5,B,2019-09-17T19:47:54,-148.9268,59.2452,169,47,9.85,13,0.33,2.36,2.69,0.44,0.88,1.00
TGX201909,GAK5,B,2019-09-17T19:49:19,-148.9268,59.2452,169,47,2.92,15,0.30,2.32,2.62,0.36,0.89,1.00
TGX201909,GAK6,B,2019-09-17T22:24:07,-148.769,59.1182,150,49,75.5,4,0.02,0.00,0.02,0.05,0.20,1.00
TGX201909,GAK6,B,2019-09-17T22:25:52,-148.769,59.1182,150,49,49.49,5,0.10,0.01,0.11,0.10,0.12,1.00
TGX201909,GAK6,B,2019-09-17T22:27:25,-148.769,59.1182,150,49,39.94,6,0.13,0.02,0.16,0.12,0.14,1.00
TGX201909,GAK6,B,2019-09-17T22:28:33,-148.769,59.1182,150,49,30.28,7,0.35,0.03,0.38,0.27,0.07,1.00
TGX201909,GAK6,B,2019-09-17T22:29:27,-148.769,59.1182,150,49,19.11,8,1.03,0.03,1.06,0.55,0.03,1.00
TGX201909,GAK6,B,2019-09-17T22:30:33,-148.769,59.1182,150,49,9.54,9,1.50,0.05,1.55,0.51,0.03,1.00
TGX201909,GAK6,B,2019-09-17T22:32:08,-148.769,59.1182,150,49,2.82,10,1.47,0.05,1.53,0.52,0.04,1.00
TGX201909,GAK7,B,2019-09-18T00:53:07,-148.634,58.9732,244,51,75.38,6,0.02,0.00,0.02,0.05,0.13,1.00
TGX201909,GAK7,B,2019-09-18T00:55:14,-148.634,58.9732,244,51,51.6,7,0.04,0.01,0.05,0.07,0.16,1.00
TGX201909,GAK7,B,2019-09-18T00:56:50,-148.634,58.9732,244,51,39.34,8,0.07,0.02,0.09,0.10,0.17,1.00
TGX201909,GAK7,B,2019-09-18T00:57:58,-148.634,58.9732,244,51,30.12,9,0.19,0.03,0.22,0.19,0.15,1.00
TGX201909,GAK7,B,2019-09-18T00:59:24,-148.634,58.9732,244,51,19.25,10,0.86,0.04,0.90,0.39,0.04,1.00
TGX201909,GAK7,B,2019-09-18T01:01:02,-148.634,58.9732,244,51,9.55,11,0.90,0.05,0.95,0.32,0.05,1.00
TGX201909,GAK7,B,2019-09-18T01:02:51,-148.634,58.9732,244,51,2.52,12,0.81,0.04,0.86,0.36,0.05,1.00
TGX201909,GAK8,B,2019-09-18T03:47:28,-148.4875,58.8105,290,53,76.08,7,0.02,0.02,0.04,0.06,0.42,1.00
TGX201909,GAK8,B,2019-09-18T03:48:41,-148.4875,58.8105,290,53,50.56,8,0.09,0.05,0.13,0.12,0.35,1.00
TGX201909,GAK8,B,2019-09-18T03:49:37,-148.4875,58.8105,290,53,40.36,9,0.15,0.05,0.19,0.17,0.24,1.00
TGX201909,GAK8,B,2019-09-18T03:50:42,-148.4875,58.8105,290,53,30.53,10,0.45,0.04,0.48,0.24,0.08,1.00
TGX201909,GAK8,B,2019-09-18T03:51:43,-148.4875,58.8105,290,53,21.71,11,0.77,0.05,0.82,0.44,0.06,1.00
TGX201909,GAK8,B,2019-09-18T03:52:42,-148.4875,58.8105,290,53,8.97,12,0.80,0.06,0.85,0.32,0.07,1.00
TGX201909,GAK8,B,2019-09-18T03:52:41,-148.4875,58.8105,290,53,0,13,0.81,0.05,0.86,0.35,0.06,1.00
TGX201909,RES2.5,B,2019-09-18T18:00:30,-149.3563,60.0203,293,54,75.25,7,0.01,0.01,0.02,0.05,0.32,1.00
TGX201909,RES2.5,B,2019-09-18T18:01:32,-149.3563,60.0203,293,54,50.97,8,0.01,0.00,0.02,0.04,0.17,1.00
TGX201909,RES2.5,B,2019-09-18T18:02:19,-149.3563,60.0203,293,54,39.61,9,0.02,0.02,0.04,0.06,0.42,1.00
TGX201909,RES2.5,B,2019-09-18T18:03:14,-149.3563,60.0203,293,54,29.86,10,0.05,0.01,0.06,0.08,0.15,1.00
TGX201909,RES2.5,B,2019-09-18T18:04:20,-149.3563,60.0203,293,54,19.9,11,0.41,0.02,0.43,0.24,0.04,1.00
TGX201909,RES2.5,B,2019-09-18T18:05:06,-149.3563,60.0203,293,54,9.78,12,0.51,0.02,0.54,0.43,0.04,1.00
TGX201909,RES2.5,B,2019-09-18T18:06:32,-149.3563,60.0203,293,54,2.03,13,1.06,0.11,1.17,0.49,0.09,1.00
TGX201909,GAK9,B,2019-09-19T18:56:33,-148.3438,58.6778,280,58,76.31,7,0.01,0.00,0.02,0.03,0.25,1.00
TGX201909,GAK9,B,2019-09-19T18:57:44,-148.3438,58.6778,280,58,51.21,9,0.06,0.02,0.08,0.07,0.28,1.00
TGX201909,GAK9,B,2019-09-19T18:58:35,-148.3438,58.6778,280,58,40.44,10,0.14,0.04,0.18,0.16,0.20,1.00
TGX201909,GAK9,B,2019-09-19T18:59:40,-148.3438,58.6778,280,58,28.66,11,0.42,0.03,0.45,0.32,0.07,1.00
TGX201909,GAK9,B,2019-09-19T19:01:25,-148.3438,58.6778,280,58,20.05,12,0.72,0.03,0.76,0.39,0.04,1.00
TGX201909,GAK9,B,2019-09-19T19:02:21,-148.3438,58.6778,280,58,9.95,14,1.00,0.04,1.04,0.34,0.04,1.00
TGX201909,GAK9,B,2019-09-19T19:03:43,-148.3438,58.6778,280,58,2.06,15,1.01,0.04,1.05,0.45,0.04,1.00
TGX201909,GAK10,B,2019-09-19T22:09:15,-148.2023,58.5288,1459,60,75.91,9,0.01,0.00,0.01,0.04,0.18,1.00
TGX201909,GAK10,B,2019-09-19T22:10:17,-148.2023,58.5288,1459,60,51.6,10,0.09,0.02,0.12,0.11,0.20,1.00
TGX201909,GAK10,B,2019-09-19T22:11:13,-148.2023,58.5288,1459,60,40.46,11,0.16,0.04,0.19,0.16,0.18,1.00
TGX201909,GAK10,B,2019-09-19T22:12:09,-148.2023,58.5288,1459,60,30.46,12,0.30,0.03,0.33,0.27,0.10,1.00
TGX201909,GAK10,B,2019-09-19T22:13:09,-148.2023,58.5288,1459,60,19.2,13,0.83,0.04,0.87,0.46,0.04,1.00
TGX201909,GAK10,B,2019-09-19T22:13:55,-148.2023,58.5288,1459,60,10.25,14,0.89,0.04,0.94,0.31,0.05,1.00
TGX201909,GAK10,B,2019-09-19T22:15:18,-148.2023,58.5288,1459,60,2.33,15,0.87,0.04,0.91,0.37,0.04,1.00
TGX201909,GAK11,B,2019-09-20T00:33:45,-148.0698,58.3867,1443,61,76.01,9,0.01,0.00,0.01,0.04,0.19,1.00
TGX201909,GAK11,B,2019-09-20T00:35:09,-148.0698,58.3867,1443,61,52.34,10,0.17,0.03,0.20,0.16,0.13,1.00
TGX201909,GAK11,B,2019-09-20T00:36:25,-148.0698,58.3867,1443,61,39.33,11,0.49,0.04,0.53,0.35,0.08,1.00
TGX201909,GAK11,B,2019-09-20T00:37:28,-148.0698,58.3867,1443,61,29.34,12,0.58,0.05,0.63,0.32,0.07,1.00
TGX201909,GAK11,B,2019-09-20T00:38:36,-148.0698,58.3867,1443,61,20.24,13,0.76,0.04,0.80,0.36,0.05,1.00
TGX201909,GAK11,B,2019-09-20T00:40:04,-148.0698,58.3867,1443,61,9.37,14,0.72,0.04,0.75,0.30,0.05,1.00
TGX201909,GAK11,B,2019-09-20T00:42:36,-148.0698,58.3867,1443,61,2.35,15,0.75,0.04,0.79,0.31,0.05,1.00
TGX201909,GAK12,B,2019-09-20T02:55:41,-147.9363,58.2423,2179,62,74.62,9,0.02,0.01,0.03,0.07,0.30,1.00
TGX201909,GAK12,B,2019-09-20T02:56:59,-147.9363,58.2423,2179,62,50.7,10,0.11,0.03,0.14,0.14,0.21,1.00
TGX201909,GAK12,B,2019-09-20T02:58:00,-147.9363,58.2423,2179,62,39.35,11,0.23,0.03,0.26,0.23,0.11,1.00
TGX201909,GAK12,B,2019-09-20T02:58:51,-147.9363,58.2423,2179,62,31.59,12,0.38,0.03,0.42,0.28,0.08,1.00
TGX201909,GAK12,B,2019-09-20T02:59:36,-147.9363,58.2423,2179,62,20.46,13,0.56,0.03,0.59,0.30,0.04,1.00
TGX201909,GAK12,B,2019-09-20T03:00:44,-147.9363,58.2423,2179,62,10.09,14,0.51,0.02,0.53,0.22,0.04,1.00
