Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
TGX201809,GAK5,B,2018-09-13T17:33:05,-148.9175,59.2448,168,12,40.12,7,0.28,0.01,0.29,0.18,0.04,1
TGX201809,GAK5,B,2018-09-13T17:33:56,-148.9175,59.2448,168,12,29.48,8,0.65,0.01,0.66,0.31,0.02,1
TGX201809,GAK5,B,2018-09-13T17:35:20,-148.9175,59.2448,168,12,19.67,9,0.87,0.03,0.89,0.37,0.03,1
TGX201809,GAK5,B,2018-09-13T17:36:17,-148.9175,59.2448,168,12,10.34,11,0.43,0.02,0.45,0.18,0.04,1
TGX201809,GAK5,B,2018-09-13T17:37:31,-148.9175,59.2448,168,12,2.43,13,0.42,0.04,0.45,0.13,0.08,1
TGX201809,GAK6,B,2018-09-13T20:08:25,-148.7632,59.1173,150,14,76.01,4,0.2,0.01,0.21,NA,0.04,5
TGX201809,GAK6,B,2018-09-13T20:09:35,-148.7632,59.1173,150,14,51.05,5,0.28,0.01,0.29,0.16,0.04,1
TGX201809,GAK6,B,2018-09-13T20:10:34,-148.7632,59.1173,150,14,40.54,6,0.42,0.01,0.44,0.24,0.03,1
TGX201809,GAK6,B,2018-09-13T20:11:33,-148.7632,59.1173,150,14,30.05,7,0.57,0.02,0.58,0.29,0.03,1
TGX201809,GAK6,B,2018-09-13T20:12:35,-148.7632,59.1173,150,14,19.31,8,0.85,0.02,0.87,0.39,0.02,1
TGX201809,GAK6,B,2018-09-13T20:13:30,-148.7632,59.1173,150,14,9.99,9,0.66,0.02,0.68,0.37,0.03,1
TGX201809,GAK6,B,2018-09-13T20:15:10,-148.7632,59.1173,150,14,3.07,10,0.53,0.02,0.55,0.24,0.04,1
TGX201809,GAK7,B,2018-09-13T22:46:21,-148.6312,58.9708,254,16,75.28,6,0.03,0.01,0.03,0.05,0.17,1
TGX201809,GAK7,B,2018-09-13T22:47:44,-148.6312,58.9708,254,16,50.02,7,0.17,0.01,0.18,0.11,0.04,1
TGX201809,GAK7,B,2018-09-13T22:48:31,-148.6312,58.9708,254,16,39.63,8,0.28,0.01,0.29,0.14,0.04,1
TGX201809,GAK7,B,2018-09-13T22:49:27,-148.6312,58.9708,254,16,30.3,9,0.37,0.01,0.39,0.21,0.03,1
TGX201809,GAK7,B,2018-09-13T22:50:26,-148.6312,58.9708,254,16,19.75,10,1.25,0.01,1.26,0.44,0.01,1
TGX201809,GAK7,B,2018-09-13T22:51:14,-148.6312,58.9708,254,16,9.24,11,0.45,0.01,0.46,0.18,0.01,1
TGX201809,GAK7,B,2018-09-13T22:52:18,-148.6312,58.9708,254,16,2.61,12,0.37,0,0.38,0.12,0.01,1
TGX201809,GAK8,B,2018-09-14T01:29:35,-148.4967,58.8108,293,18,77.1,7,0.01,0,0.01,0.03,0.17,1
TGX201809,GAK8,B,2018-09-14T01:30:51,-148.4967,58.8108,293,18,50.07,8,0.05,0.01,0.06,0.07,0.12,1
TGX201809,GAK8,B,2018-09-14T01:31:59,-148.4967,58.8108,293,18,40.03,9,0.19,0.01,0.2,0.13,0.07,1
TGX201809,GAK8,B,2018-09-14T01:33:09,-148.4967,58.8108,293,18,29.25,10,0.29,0.02,0.31,0.2,0.05,1
TGX201809,GAK8,B,2018-09-14T01:34:41,-148.4967,58.8108,293,18,20.13,11,0.42,0.02,0.44,0.28,0.04,1
TGX201809,GAK8,B,2018-09-14T01:35:48,-148.4967,58.8108,293,18,9.66,12,0.42,0.02,0.45,0.25,0.05,1
TGX201809,GAK8,B,2018-09-14T01:37:03,-148.4967,58.8108,293,18,2.54,13,0.4,0.04,0.44,0.22,0.08,1
TGX201809,GAK9,B,2018-09-14T18:31:45,-148.3483,58.6762,280,21,75.54,7,0.07,0.01,0.09,NA,0.14,5
TGX201809,GAK9,B,2018-09-14T18:32:49,-148.3483,58.6762,280,21,50.17,8,0.07,0.01,0.09,0.07,0.16,1
TGX201809,GAK9,B,2018-09-14T18:33:46,-148.3483,58.6762,280,21,39.68,9,0.12,0.02,0.14,0.1,0.12,1
TGX201809,GAK9,B,2018-09-14T18:34:49,-148.3483,58.6762,280,21,30.09,10,0.27,0.02,0.29,0.18,0.07,1
TGX201809,GAK9,B,2018-09-14T18:35:42,-148.3483,58.6762,280,21,20.16,12,0.58,0.02,0.6,0.32,0.04,1
TGX201809,GAK9,B,2018-09-14T18:36:49,-148.3483,58.6762,280,21,9.56,14,0.53,0.02,0.56,0.28,0.04,1
TGX201809,GAK9,B,2018-09-14T18:38:09,-148.3483,58.6762,280,21,2.94,15,0.31,0.02,0.32,0.1,0.05,1
TGX201809,GAK10,B,2018-09-14T21:58:59,-148.2007,58.5287,1442,23,75.91,9,0.04,0.01,0.05,0.05,0.22,1
TGX201809,GAK10,B,2018-09-14T22:00:02,-148.2007,58.5287,1442,23,51.1,10,0.1,0.01,0.12,0.07,0.1,1
TGX201809,GAK10,B,2018-09-14T22:00:54,-148.2007,58.5287,1442,23,40.7,11,0.26,0.03,0.29,0.12,0.1,1
TGX201809,GAK10,B,2018-09-14T22:01:58,-148.2007,58.5287,1442,23,30.01,12,0.25,0.03,0.28,0.14,0.09,1
TGX201809,GAK10,B,2018-09-14T22:02:55,-148.2007,58.5287,1442,23,19.82,13,0.57,0.03,0.6,0.33,0.05,1
TGX201809,GAK10,B,2018-09-14T22:03:47,-148.2007,58.5287,1442,23,10.15,14,0.3,0.01,0.32,0.1,0.05,1
TGX201809,GAK10,B,2018-09-14T22:04:50,-148.2007,58.5287,1442,23,2.16,15,0.3,0.02,0.32,0.08,0.07,1
TGX201809,GAK11,B,2018-09-15T00:34:44,-148.0703,58.3913,1432,24,75.78,9,0.04,0.01,0.05,0.04,0.13,1
TGX201809,GAK11,B,2018-09-15T00:35:56,-148.0703,58.3913,1432,24,51.18,10,0.09,0.01,0.1,0.08,0.11,1
TGX201809,GAK11,B,2018-09-15T00:36:51,-148.0703,58.3913,1432,24,41.36,11,0.27,0.04,0.31,0.15,0.13,1
TGX201809,GAK11,B,2018-09-15T00:37:41,-148.0703,58.3913,1432,24,29.16,12,0.3,0.05,0.35,0.2,0.13,1
TGX201809,GAK11,B,2018-09-15T00:38:41,-148.0703,58.3913,1432,24,19.46,13,0.8,0.15,0.95,0.31,0.15,1
TGX201809,GAK11,B,2018-09-15T00:39:33,-148.0703,58.3913,1432,24,9.75,14,0.29,0.04,0.33,0.09,0.12,1
TGX201809,GAK11,B,2018-09-15T00:40:30,-148.0703,58.3913,1432,24,2.2,15,0.25,0.03,0.28,0.08,0.12,1
TGX201809,GAK12,B,2018-09-15T03:04:27,-147.9348,58.2437,2135,25,76.42,9,0.03,0.01,0.03,0.03,0.19,1
TGX201809,GAK12,B,2018-09-15T03:05:36,-147.9348,58.2437,2135,25,50.62,10,0.11,0.02,0.12,0.08,0.12,1
TGX201809,GAK12,B,2018-09-15T03:06:23,-147.9348,58.2437,2135,25,41.19,11,0.07,0.01,0.08,0.06,0.15,1
TGX201809,GAK12,B,2018-09-15T03:07:18,-147.9348,58.2437,2135,25,30.38,12,0.29,0.03,0.32,0.16,0.1,1
TGX201809,GAK12,B,2018-09-15T03:08:02,-147.9348,58.2437,2135,25,19.83,13,0.66,0.16,0.82,0.31,0.19,1
TGX201809,GAK12,B,2018-09-15T03:08:48,-147.9348,58.2437,2135,25,9.87,14,0.31,0.05,0.37,0.09,0.15,1
TGX201809,GAK12,B,2018-09-15T03:10:02,-147.9348,58.2437,2135,25,2.62,15,0.29,0.07,0.36,0.08,0.19,1
TGX201809,GAK13,B,2018-09-15T05:56:58,-147.7885,58.1028,2060,26,77,9,0.03,0,0.03,0.04,0.14,1
TGX201809,GAK13,B,2018-09-15T05:57:59,-147.7885,58.1028,2060,26,51.08,10,0.11,0.01,0.12,0.08,0.1,1
TGX201809,GAK13,B,2018-09-15T05:58:49,-147.7885,58.1028,2060,26,41.51,11,0.19,0.03,0.21,0.13,0.12,1
TGX201809,GAK13,B,2018-09-15T05:59:33,-147.7885,58.1028,2060,26,30.62,12,0.45,0.05,0.5,0.2,0.1,1
TGX201809,GAK13,B,2018-09-15T06:00:36,-147.7885,58.1028,2060,26,20.49,13,0.81,0.13,0.94,0.32,0.14,1
TGX201809,GAK13,B,2018-09-15T06:01:27,-147.7885,58.1028,2060,26,10.03,14,0.25,0.04,0.28,0.08,0.13,1
TGX201809,GAK13,B,2018-09-15T06:02:31,-147.7885,58.1028,2060,26,2.59,15,0.24,0.04,0.28,0.07,0.13,1
TGX201809,GAK15,B,2018-09-15T18:30:05,-147.496,57.7927,4555,28,50.7,8,0.19,0.03,0.22,0.12,0.14,1
TGX201809,GAK15,B,2018-09-15T18:31:05,-147.496,57.7927,4555,28,40.79,9,0.66,0.08,0.74,0.39,0.11,1
TGX201809,GAK15,B,2018-09-15T18:31:50,-147.496,57.7927,4555,28,31.12,10,0.56,0.06,0.62,0.29,0.1,1
TGX201809,GAK15,B,2018-09-15T18:32:49,-147.496,57.7927,4555,28,19.77,12,0.3,0.03,0.33,0.11,0.09,1
TGX201809,GAK15,B,2018-09-15T18:33:55,-147.496,57.7927,4555,28,9.49,14,0.27,0.03,0.3,0.13,0.1,1
TGX201809,GAK15,B,2018-09-15T18:35:06,-147.496,57.7927,4555,28,2.69,15,0.3,0.03,0.33,0.09,0.08,1
TGX201809,GAK14,B,2018-09-15T21:02:42,-147.6577,57.9487,3088,29,76.34,9,0.06,0.01,0.07,NA,0.14,5
TGX201809,GAK14,B,2018-09-15T21:03:54,-147.6577,57.9487,3088,29,50.24,10,0.07,0.01,0.08,0.06,0.14,1
TGX201809,GAK14,B,2018-09-15T21:04:55,-147.6577,57.9487,3088,29,39.34,11,0.07,0.01,0.09,0.07,0.13,1
TGX201809,GAK14,B,2018-09-15T21:05:50,-147.6577,57.9487,3088,29,30.52,12,0.22,0.04,0.26,0.16,0.15,1
TGX201809,GAK14,B,2018-09-15T21:06:57,-147.6577,57.9487,3088,29,19.41,13,0.54,0.04,0.58,0.25,0.08,1
TGX201809,GAK14,B,2018-09-15T21:07:55,-147.6577,57.9487,3088,29,9.35,14,0.29,0.02,0.32,0.09,0.08,1
TGX201809,GAK14,B,2018-09-15T21:09:09,-147.6577,57.9487,3088,29,3.22,15,0.28,0.02,0.3,0.1,0.07,1
TGX201809,KOD10,B,2018-09-16T18:00:18,-149.7657,57.2105,2500,31,76.64,7,0.1,0.02,0.12,NA,0.15,5
TGX201809,KOD10,B,2018-09-16T18:01:31,-149.7657,57.2105,2500,31,50.48,8,0.12,0.02,0.14,0.07,0.11,1
TGX201809,KOD10,B,2018-09-16T18:02:31,-149.7657,57.2105,2500,31,39.95,9,0.21,0.05,0.26,0.12,0.18,1
TGX201809,KOD10,B,2018-09-16T18:03:21,-149.7657,57.2105,2500,31,29.78,11,0.32,0.03,0.35,0.16,0.09,1
TGX201809,KOD10,B,2018-09-16T18:04:15,-149.7657,57.2105,2500,31,19.67,12,0.3,0.03,0.34,0.12,0.1,1
TGX201809,KOD10,B,2018-09-16T18:05:11,-149.7657,57.2105,2500,31,10.08,13,0.32,0.04,0.36,0.1,0.1,1
TGX201809,KOD10,B,2018-09-16T18:05:13,-149.7657,57.2105,2500,31,10.08,14,0.32,0.03,0.35,0.11,0.1,1
TGX201809,KOD10,B,2018-09-16T18:06:18,-149.7657,57.2105,2500,31,2.82,15,0.12,0.02,0.13,NA,0.13,5
TGX201809,KOD9,B,2018-09-16T20:18:41,-149.9232,57.3197,1323,32,50.71,10,0.22,0.04,0.25,0.12,0.15,1
TGX201809,KOD9,B,2018-09-16T20:19:51,-149.9232,57.3197,1323,32,39.55,11,0.29,0.03,0.32,0.18,0.11,1
TGX201809,KOD9,B,2018-09-16T20:20:49,-149.9232,57.3197,1323,32,30.27,12,0.35,0.04,0.39,0.15,0.1,1
TGX201809,KOD9,B,2018-09-16T20:21:55,-149.9232,57.3197,1323,32,20.66,13,0.35,0.04,0.39,0.13,0.11,1
TGX201809,KOD9,B,2018-09-16T20:22:58,-149.9232,57.3197,1323,32,10.28,14,0.35,0.04,0.39,0.14,0.1,1
TGX201809,KOD9,B,2018-09-16T20:24:38,-149.9232,57.3197,1323,32,2.97,15,0.34,0.04,0.37,0.17,0.1,1
TGX201809,KOD8,B,2018-09-16T22:41:12,-150.1323,57.4367,723,33,75.34,8,0.11,0.03,0.14,NA,0.2,5
TGX201809,KOD8,B,2018-09-16T22:42:44,-150.1323,57.4367,723,33,49.94,9,0.11,0.03,0.13,0.09,0.2,1
TGX201809,KOD8,B,2018-09-16T22:44:08,-150.1323,57.4367,723,33,41,10,0.18,0.04,0.22,0.17,0.19,1
TGX201809,KOD8,B,2018-09-16T22:45:00,-150.1323,57.4367,723,33,29.25,11,0.19,0.04,0.23,0.15,0.18,1
TGX201809,KOD8,B,2018-09-16T22:46:36,-150.1323,57.4367,723,33,19.76,12,0.35,0.05,0.4,0.19,0.13,1
TGX201809,KOD8,B,2018-09-16T22:47:33,-150.1323,57.4367,723,33,8.8,13,0.57,0.06,0.63,0.18,0.1,1
TGX201809,KOD8,B,2018-09-16T22:48:37,-150.1323,57.4367,723,33,2.51,14,0.38,0.05,0.43,0.14,0.11,1
TGX201809,KOD7,B,2018-09-17T00:38:50,-150.3373,57.5537,188,34,77.23,5,0.05,0,0.05,NA,0.09,5
TGX201809,KOD7,B,2018-09-17T00:40:00,-150.3373,57.5537,188,34,49.87,6,0.04,0,0.04,0.08,0.1,1
TGX201809,KOD7,B,2018-09-17T00:41:05,-150.3373,57.5537,188,34,41.1,7,0.1,0.01,0.11,0.11,0.07,1
TGX201809,KOD7,B,2018-09-17T00:42:13,-150.3373,57.5537,188,34,31.46,8,0.22,0.01,0.23,0.2,0.03,1
TGX201809,KOD7,B,2018-09-17T00:43:02,-150.3373,57.5537,188,34,19.42,9,0.55,0.02,0.57,0.37,0.03,1
TGX201809,KOD7,B,2018-09-17T00:43:55,-150.3373,57.5537,188,34,9.2,10,0.86,0.03,0.89,0.26,0.04,1
TGX201809,KOD7,B,2018-09-17T00:44:53,-150.3373,57.5537,188,34,2.57,11,0.84,0.02,0.86,0.3,0.03,1
TGX201809,KOD6,B,2018-09-17T02:31:24,-150.5492,57.6707,100,35,75.64,2,0.05,0.02,0.07,NA,0.25,5
TGX201809,KOD6,B,2018-09-17T02:32:33,-150.5492,57.6707,100,35,50.44,3,0.04,0.02,0.06,0.11,0.28,1
TGX201809,KOD6,B,2018-09-17T02:33:28,-150.5492,57.6707,100,35,41.05,4,0.07,0.02,0.09,0.15,0.21,1
TGX201809,KOD6,B,2018-09-17T02:34:18,-150.5492,57.6707,100,35,30.6,5,0.21,0.01,0.22,0.25,0.05,1
TGX201809,KOD6,B,2018-09-17T02:35:09,-150.5492,57.6707,100,35,19.99,6,0.35,0.06,0.41,0.37,0.15,1
TGX201809,KOD6,B,2018-09-17T02:36:08,-150.5492,57.6707,100,35,9.97,7,0.78,0.1,0.88,0.58,0.11,1
TGX201809,KOD6,B,2018-09-17T02:37:21,-150.5492,57.6707,100,35,2.94,8,0.92,0.08,1,0.48,0.08,1
TGX201809,KOD5,B,2018-09-17T19:27:40,-150.76,57.7843,86,37,76.32,2,0.06,0.28,0.34,NA,0.82,5
TGX201809,KOD5,B,2018-09-17T19:28:53,-150.76,57.7843,86,37,50.88,3,0.05,0.22,0.27,0.21,0.81,1
TGX201809,KOD5,B,2018-09-17T19:29:45,-150.76,57.7843,86,37,40.59,4,0.12,0.58,0.7,0.36,0.83,1
TGX201809,KOD5,B,2018-09-17T19:30:29,-150.76,57.7843,86,37,30.76,5,0.21,0.62,0.83,0.38,0.74,1
TGX201809,KOD5,B,2018-09-17T19:31:19,-150.76,57.7843,86,37,19.96,6,0.31,0.48,0.79,0.36,0.61,1
TGX201809,KOD5,B,2018-09-17T19:32:11,-150.76,57.7843,86,37,9.54,8,0.67,0.27,0.94,0.5,0.29,1
TGX201809,KOD5,B,2018-09-17T19:33:19,-150.76,57.7843,86,37,2.91,10,0.65,0.21,0.86,0.45,0.24,1
TGX201809,KOD4,B,2018-09-17T21:17:23,-150.9707,57.8983,74,38,73.01,2,0.2,0.18,0.38,NA,0.48,5
TGX201809,KOD4,B,2018-09-17T21:18:46,-150.9707,57.8983,74,38,51.24,3,0.2,0.19,0.4,0.28,0.49,1
TGX201809,KOD4,B,2018-09-17T21:19:45,-150.9707,57.8983,74,38,40.52,4,0.21,0.19,0.4,0.24,0.47,1
TGX201809,KOD4,B,2018-09-17T21:20:41,-150.9707,57.8983,74,38,30.22,5,0.09,0.27,0.37,0.19,0.74,1
TGX201809,KOD4,B,2018-09-17T21:21:53,-150.9707,57.8983,74,38,20.5,6,0.12,0.39,0.51,0.23,0.76,1
TGX201809,KOD4,B,2018-09-17T21:22:45,-150.9707,57.8983,74,38,9.76,7,0.47,0.42,0.89,0.42,0.47,1
TGX201809,KOD4,B,2018-09-17T21:23:33,-150.9707,57.8983,74,38,2.58,8,0.42,0.37,0.8,0.28,0.47,1
TGX201809,KOD3,B,2018-09-17T23:25:35,-151.1777,58.0172,80,39,78.93,1,0.1,0.05,0.15,NA,0.36,5
TGX201809,KOD3,B,2018-09-17T23:27:01,-151.1777,58.0172,80,39,48.83,2,0.09,0.1,0.19,0.17,0.51,1
TGX201809,KOD3,B,2018-09-17T23:28:01,-151.1777,58.0172,80,39,40.95,3,0.11,0.03,0.14,0.18,0.22,1
TGX201809,KOD3,B,2018-09-17T23:29:08,-151.1777,58.0172,80,39,30.01,4,0.12,0.05,0.17,0.16,0.28,1
TGX201809,KOD3,B,2018-09-17T23:30:12,-151.1777,58.0172,80,39,18.86,5,0.22,0.06,0.29,0.17,0.22,1
TGX201809,KOD3,B,2018-09-17T23:31:18,-151.1777,58.0172,80,39,10.15,6,0.82,0.25,1.06,0.53,0.23,1
TGX201809,KOD3,B,2018-09-17T23:32:20,-151.1777,58.0172,80,39,2.85,7,0.92,0.31,1.23,0.44,0.25,1
TGX201809,KOD2,B,2018-09-18T01:20:06,-151.3882,58.1307,125,40,75.74,3,0.11,0.02,0.13,NA,0.14,5
TGX201809,KOD2,B,2018-09-18T01:21:24,-151.3882,58.1307,125,40,49.89,4,0.13,0.02,0.15,0.19,0.14,1
TGX201809,KOD2,B,2018-09-18T01:22:26,-151.3882,58.1307,125,40,39.96,5,0.13,0.02,0.15,0.2,0.13,1
TGX201809,KOD2,B,2018-09-18T01:23:12,-151.3882,58.1307,125,40,29.12,6,0.21,0.04,0.24,0.24,0.15,1
TGX201809,KOD2,B,2018-09-18T01:24:04,-151.3882,58.1307,125,40,20.76,7,0.35,0.06,0.41,0.31,0.16,1
TGX201809,KOD2,B,2018-09-18T01:24:56,-151.3882,58.1307,125,40,9.39,8,0.66,0.06,0.72,0.49,0.09,1
TGX201809,KOD2,B,2018-09-18T01:26:02,-151.3882,58.1307,125,40,3.08,9,0.87,0.09,0.96,0.44,0.1,1
TGX201809,KOD1,B,2018-09-18T03:06:24,-151.5952,58.2418,69,41,68.76,1,0.1,0.34,0.44,NA,0.77,5
TGX201809,KOD1,B,2018-09-18T03:07:29,-151.5952,58.2418,69,41,50.1,2,0.11,0.23,0.34,0.22,0.68,1
TGX201809,KOD1,B,2018-09-18T03:08:29,-151.5952,58.2418,69,41,40.64,3,0.11,0.61,0.72,0.29,0.85,1
TGX201809,KOD1,B,2018-09-18T03:09:32,-151.5952,58.2418,69,41,30.35,4,0.14,0.72,0.87,0.32,0.84,1
TGX201809,KOD1,B,2018-09-18T03:10:33,-151.5952,58.2418,69,41,20.23,5,0.41,0.3,0.71,0.22,0.43,1
TGX201809,KOD1,B,2018-09-18T03:11:34,-151.5952,58.2418,69,41,10,6,0.39,0.26,0.64,0.35,0.4,1
TGX201809,KOD1,B,2018-09-18T03:12:34,-151.5952,58.2418,69,41,2.18,7,0.47,0.58,1.05,0.44,0.55,1
TGX201809,MID1,B,2018-09-19T15:25:15,-145.5005,60.2537,16,42,10.12,2,0.38,0.2,0.58,0.2,0.35,1
TGX201809,MID1,B,2018-09-19T15:26:11,-145.5005,60.2537,16,42,2.69,3,0.31,0.27,0.57,0.15,0.47,1
TGX201809,MID2,B,2018-09-19T18:18:21,-145.6487,60.1028,118,45,75.98,3,0.05,0.05,0.1,NA,0.46,5
TGX201809,MID2,B,2018-09-19T18:19:31,-145.6487,60.1028,118,45,50.42,4,0.05,0.04,0.09,0.12,0.4,1
TGX201809,MID2,B,2018-09-19T18:20:55,-145.6487,60.1028,118,45,40.7,5,0.07,0.07,0.14,0.12,0.52,1
TGX201809,MID2,B,2018-09-19T18:21:44,-145.6487,60.1028,118,45,29.65,6,0.12,0.14,0.26,0.22,0.53,1
TGX201809,MID2,B,2018-09-19T18:22:58,-145.6487,60.1028,118,45,19.96,8,0.2,0.82,1.01,0.52,0.81,1
TGX201809,MID2,B,2018-09-19T18:23:40,-145.6487,60.1028,118,45,10,9,0.22,0.24,0.46,0.22,0.52,1
TGX201809,MID2,B,2018-09-19T18:25:20,-145.6487,60.1028,118,45,2.2,12,0.23,0.41,0.64,0.13,0.64,1
TGX201809,MID3,B,2018-09-19T20:13:27,-145.796,59.9493,85,47,75.54,2,0.12,0.12,0.24,NA,0.49,5
TGX201809,MID3,B,2018-09-19T20:14:22,-145.796,59.9493,85,47,50.41,3,0.14,0.05,0.2,0.2,0.27,1
TGX201809,MID3,B,2018-09-19T20:15:32,-145.796,59.9493,85,47,40.08,4,0.12,0.28,0.39,0.19,0.71,1
TGX201809,MID3,B,2018-09-19T20:16:29,-145.796,59.9493,85,47,30.31,5,0.1,0.2,0.31,0.28,0.66,1
TGX201809,MID3,B,2018-09-19T20:17:24,-145.796,59.9493,85,47,20.51,6,0.2,0.92,1.11,0.5,0.82,1
TGX201809,MID3,B,2018-09-19T20:18:16,-145.796,59.9493,85,47,9.81,7,0.16,1.43,1.59,0.38,0.9,1
TGX201809,MID3,B,2018-09-19T20:19:55,-145.796,59.9493,85,47,2.27,8,0.15,0.39,0.54,0.1,0.72,1
TGX201809,MID4,B,2018-09-19T22:14:35,-145.9517,59.8,90,49,74.79,2,0.1,0.07,0.17,NA,0.41,5
TGX201809,MID4,B,2018-09-19T22:15:45,-145.9517,59.8,90,49,49.98,3,0.13,0.1,0.22,0.15,0.44,1
