Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ202210S,PWS1,B,,,,,6,50,9,0.09,0.01,0.09,0.21,0.07,1
SKQ202210S,PWS1,B,,,,,6,75,8,0.03,0,0.03,0.11,0.09,1
SKQ202210S,KIP2,B,,,,,7,0,14,0.66,0.26,0.92,0.21,0.28,1
SKQ202210S,KIP2,B,,,,,7,10,13,1.07,0.23,1.3,0.58,0.18,1
SKQ202210S,KIP2,B,,,,,7,20,12,0.5,0.09,0.58,0.34,0.15,1
SKQ202210S,KIP2,B,,,,,7,30,11,0.19,0.02,0.22,0.3,0.11,1
SKQ202210S,KIP2,B,,,,,7,40,10,0.09,0.01,0.1,0.23,0.12,1
SKQ202210S,KIP2,B,,,,,7,50,9,0.08,0.01,0.09,0.2,0.12,1
SKQ202210S,KIP2,B,,,,,7,75,8,0.03,0,0.03,0.16,0.14,1
SKQ202210S,MID10,B,,,,,13,0,20,0.61,0.07,0.68,0.23,0.1,1
SKQ202210S,MID10,B,,,,,13,10,18,0.39,0.02,0.4,0.24,0.04,1
SKQ202210S,MID10,B,,,,,13,20,16,0.58,0.08,0.66,0.3,0.12,1
SKQ202210S,MID10,B,,,,,13,30,14,0.76,0.06,0.82,0.3,0.07,1
SKQ202210S,MID10,B,,,,,13,40,13,0.51,0.02,0.54,0.3,0.04,1
SKQ202210S,MID10,B,,,,,13,50,12,0.25,0.02,0.26,0.19,0.06,1
SKQ202210S,MID10,B,,,,,13,75,11,0.06,0.02,0.08,0.06,0.25,1
SKQ202210S,MID9,B,,,,,14,0,19,0.33,0.07,0.4,0.16,0.17,1
SKQ202210S,MID9,B,,,,,14,10,17,0.34,0.02,0.35,0.12,0.05,1
SKQ202210S,MID9,B,,,,,14,20,15,0.66,0.08,0.75,0.27,0.11,1
SKQ202210S,MID9,B,,,,,14,30,14,0.97,0.06,1.03,0.44,0.06,1
SKQ202210S,MID9,B,,,,,14,40,12,0.37,0.02,0.39,0.31,0.06,1
SKQ202210S,MID9,B,,,,,14,50,11,0.17,0.02,0.19,0.17,0.08,1
SKQ202210S,MID9,B,,,,,14,75,10,0.01,0.02,0.03,0.05,0.61,1
SKQ202210S,MID8,B,,,,,15,0,18,0.18,0.07,0.25,0.12,0.28,1
SKQ202210S,MID8,B,,,,,15,10,16,0.24,0.02,0.25,0.15,0.06,1
SKQ202210S,MID8,B,,,,,15,20,14,1.19,0.08,1.27,0.67,0.06,1
SKQ202210S,MID8,B,,,,,15,30,12,0.63,0.06,0.69,0.45,0.08,1
SKQ202210S,MID8,B,,,,,15,40,11,0.33,0.02,0.36,0.28,0.06,1
SKQ202210S,MID8,B,,,,,15,50,10,0.13,0.02,0.14,0.14,0.11,1
SKQ202210S,MID8,B,,,,,15,75,9,0.02,0.02,0.04,0.05,0.56,1
SKQ202210S,MID7,B,,,,,16,0,12,0.85,0.03,0.87,0.48,0.03,1
SKQ202210S,MID7,B,,,,,16,10,10,0.57,0.02,0.59,0.4,0.04,1
SKQ202210S,MID7,B,,,,,16,20,8,0.48,0.02,0.5,0.36,0.04,1
SKQ202210S,MID7,B,,,,,16,30,6,0.18,0,0.18,0.2,0.02,1
SKQ202210S,MID7,B,,,,,16,40,5,0.09,0,0.09,0.12,0.03,1
SKQ202210S,MID7,B,,,,,16,50,3,0.06,0,0.06,0.11,0.03,1
SKQ202210S,MID5,B,,,,,18,0,12,0.27,0,0.27,0.13,0.02,1
SKQ202210S,MID5,B,,,,,18,10,10,0.27,0.01,0.28,0.17,0.03,1
SKQ202210S,MID5,B,,,,,18,20,8,0.38,0.04,0.41,0.28,0.09,1
SKQ202210S,MID5,B,,,,,18,30,6,0.83,0.01,0.85,0.81,0.02,1
SKQ202210S,MID5,B,,,,,18,40,5,0.06,0.01,0.06,0.18,0.08,1
SKQ202210S,MID5,B,,,,,18,50,4,0.03,0,0.03,0.1,0.13,1
SKQ202210S,MID5,B,,,,,18,75,3,0.01,0,0.01,0.06,0,1
SKQ202210S,MID6,B,,,,,19,0,8,0.92,0.03,0.95,0.59,0.03,1
SKQ202210S,MID6,B,,,,,19,10,6,0.64,0.02,0.66,0.74,0.03,1
SKQ202210S,MID6,B,,,,,19,20,4,0.4,0.01,0.41,0.35,0.03,1
SKQ202210S,MID6,B,,,,,19,29,2,0.26,0.01,0.26,0.28,0.02,1
SKQ202210S,MID4,B,,,,,22,0,12,0.23,0.02,0.24,0.21,0.08,1
SKQ202210S,MID4,B,,,,,22,10,10,0.26,0.02,0.29,0.17,0.08,1
SKQ202210S,MID4,B,,,,,22,20,8,0.76,0.04,0.8,0.57,0.05,1
SKQ202210S,MID4,B,,,,,22,30,6,0.26,0.01,0.27,0.42,0.04,1
SKQ202210S,MID4,B,,,,,22,40,5,0.05,0.01,0.06,0.16,0.16,1
SKQ202210S,MID4,B,,,,,22,50,4,0.02,0,0.03,0.08,0.12,1
SKQ202210S,MID4,B,,,,,22,75,3,0.01,0,0.01,0.07,0,1
SKQ202210S,MID3,B,,,,,24,0,11,0.27,0.02,0.3,0.2,0.08,1
SKQ202210S,MID3,B,,,,,24,10,9,0.49,0.03,0.52,0.37,0.06,1
SKQ202210S,MID3,B,,,,,24,20,7,0.58,0.01,0.6,0.63,0.02,1
SKQ202210S,MID3,B,,,,,24,30,6,0.17,0.01,0.18,0.25,0.04,1
SKQ202210S,MID3,B,,,,,24,40,5,0.05,0.01,0.05,0.13,0.1,1
SKQ202210S,MID3,B,,,,,24,50,4,0.02,0,0.03,0.09,0.15,1
SKQ202210S,MID3,B,,,,,24,75,3,0.01,0,0.01,0.04,0.05,1
SKQ202210S,MID2,B,,,,,27,0,14,0.63,0.04,0.67,0.58,0.06,1
SKQ202210S,MID2,B,,,,,27,10,11,0.46,0.01,0.47,0.39,0.02,1
SKQ202210S,MID2,B,,,,,27,20,9,0.47,0.01,0.48,0.39,0.01,1
SKQ202210S,MID2,B,,,,,27,30,7,0.19,0.01,0.2,0.25,0.03,1
SKQ202210S,MID2,B,,,,,27,40,6,0.08,0,0.08,0.16,0.05,1
SKQ202210S,MID2,B,,,,,27,50,5,0.03,0,0.04,0.11,0.09,1
SKQ202210S,MID2,B,,,,,27,75,4,0.01,0,0.01,0.04,0,1
SKQ202210S,MID1,B,,,,,29,0,6,0.88,0.16,1.03,0.45,0.15,1
SKQ202210S,MID1,B,,,,,29,10,4,0.39,0.01,0.4,0.27,0.02,1
SKQ202210S,MID1,B,,,,,29,14,2,0.39,0.01,0.4,0.23,0.03,1
SKQ202210S,PL31,B,,,,,31,0,15,0.72,0.05,0.77,0.22,0.07,1
SKQ202210S,PL31,B,,,,,31,5,11,0.65,0.03,0.68,0.39,0.04,1
SKQ202210S,PL31,B,,,,,31,10,7,0.45,0.01,0.46,0.41,0.02,1
SKQ202210S,PL31,B,,,,,31,20,6,0.84,0.01,0.84,0.83,0.01,1
SKQ202210S,PL31,B,,,,,31,30,5,0.34,0,0.34,0.37,0.01,1
SKQ202210S,PL31,B,,,,,31,40,4,0.12,0,0.12,0.25,0.04,1
SKQ202210S,PL31,B,,,,,31,50,3,0.09,0.01,0.09,0.18,0.06,1
SKQ202210S,PL33,B,,,,,34,0,13,0.43,0.1,0.53,0.22,0.19,1
SKQ202210S,PL33,B,,,,,34,4,11,0.65,0.07,0.72,0.51,0.1,1
SKQ202210S,PL33,B,,,,,34,10,9,0.78,0.02,0.8,0.58,0.03,1
SKQ202210S,PL33,B,,,,,34,20,5,1.28,0.01,1.28,0.67,0.01,1
SKQ202210S,PL33,B,,,,,34,30,4,0.14,0,0.14,0.15,0.02,1
SKQ202210S,PL33,B,,,,,34,40,3,0.06,0.01,0.06,0.06,0.08,1
SKQ202210S,PL33,B,,,,,34,50,2,0.04,0,0.04,0.07,0,1
SKQ202210S,GAK11i,B,,,,,35,0,24,0.67,0.05,0.72,0.18,0.07,1
SKQ202210S,GAK11i,B,,,,,35,10,17,0.76,0.05,0.81,0.25,0.07,1
SKQ202210S,GAK11i,B,,,,,35,20,13,0.77,0.04,0.81,0.26,0.05,1
SKQ202210S,GAK11i,B,,,,,35,30,11,0.65,0.03,0.68,0.3,0.04,1
SKQ202210S,GAK11i,B,,,,,35,40,9,0.42,0.02,0.44,0.28,0.05,1
SKQ202210S,GAK11i,B,,,,,35,50,8,0.27,0.02,0.29,0.17,0.08,1
SKQ202210S,GAK11i,B,,,,,35,75,7,0.1,0.02,0.13,0.07,0.2,1
SKQ202210S,GAK1,B,,,,,36,0,23,0.52,0.08,0.59,0.26,0.13,1
SKQ202210S,GAK1,B,,,,,36,10,14,0.8,0.01,0.81,0.51,0.01,1
SKQ202210S,GAK1,B,,,,,36,20,11,0.38,0.01,0.39,0.49,0.02,1
SKQ202210S,GAK1,B,,,,,36,30,9,0.14,0.01,0.15,0.33,0.04,1
SKQ202210S,GAK1,B,,,,,36,40,8,0.05,0,0.05,0.23,0.06,1
SKQ202210S,GAK1,B,,,,,36,50,7,0.04,0,0.05,0.17,0.09,1
SKQ202210S,GAK1,B,,,,,36,75,6,0.03,0,0.03,0.12,0.07,1
SKQ202210S,GAK1,B,,,,,37,0,19,1.32,0.09,1.41,0.57,0.07,1
SKQ202210S,GAK1,B,,,,,37,10,15,1.08,0.02,1.1,0.56,0.02,1
SKQ202210S,GAK1,B,,,,,37,20,13,0.4,0.01,0.41,0.45,0.02,1
SKQ202210S,GAK1,B,,,,,37,30,11,0.14,0.01,0.15,0.34,0.04,1
SKQ202210S,GAK1,B,,,,,37,40,10,0.07,0,0.07,0.23,0.06,1
SKQ202210S,GAK1,B,,,,,37,50,9,0.04,0,0.05,0.17,0.07,1
SKQ202210S,GAK1,B,,,,,37,75,8,0.03,0,0.03,0.13,0.1,1
SKQ202210S,GAK2,B,,,,,38,0,15,0.98,0.01,0.99,0.6,0.01,1
SKQ202210S,GAK2,B,,,,,38,10,13,1.24,0.02,1.26,0.87,0.01,1
SKQ202210S,GAK2,B,,,,,38,20,11,1.49,0.02,1.51,0.98,0.01,1
SKQ202210S,GAK2,B,,,,,38,30,10,0.56,0.01,0.56,0.62,0.02,1
SKQ202210S,GAK2,B,,,,,38,40,9,0.32,0.01,0.33,0.38,0.02,1
SKQ202210S,GAK2,B,,,,,38,50,8,0.08,0,0.08,0.16,0.03,1
SKQ202210S,GAK2,B,,,,,38,75,7,0.04,0,0.04,0.12,0.06,1
SKQ202210S,GAK3,B,,,,,39,0,15,0.98,0.01,0.98,0.42,0.01,1
SKQ202210S,GAK3,B,,,,,39,10,13,0.88,0.01,0.89,0.41,0.01,1
SKQ202210S,GAK3,B,,,,,39,20,11,1.05,0.01,1.06,0.56,0.01,1
SKQ202210S,GAK3,B,,,,,39,30,10,0.5,0.01,0.51,0.5,0.02,1
SKQ202210S,GAK3,B,,,,,39,40,9,0.21,0,0.21,0.2,0.01,1
SKQ202210S,GAK3,B,,,,,39,50,8,0.04,0,0.04,0.09,0.07,1
SKQ202210S,GAK3,B,,,,,39,75,7,0.02,0,0.02,0.06,0.04,1
SKQ202210S,GAK4,B,,,,,40,0,15,0.77,0.01,0.78,0.42,0.01,1
SKQ202210S,GAK4,B,,,,,40,10,13,0.95,0.01,0.96,0.43,0.01,1
SKQ202210S,GAK4,B,,,,,40,20,11,0.75,0.01,0.76,0.53,0.01,1
SKQ202210S,GAK4,B,,,,,40,30,9,0.21,0,0.22,0.23,0.02,1
SKQ202210S,GAK4,B,,,,,40,40,8,0.03,0,0.04,0.09,0.03,1
SKQ202210S,GAK4,B,,,,,40,50,7,0.02,0,0.02,0.08,0.1,1
SKQ202210S,GAK4,B,,,,,40,75,6,0.01,0,0.01,0.07,0.13,1
SKQ202210S,GAK5,B,,,,,42,0,15,0.89,0.01,0.89,0.39,0.01,1
SKQ202210S,GAK5,B,,,,,42,10,13,0.85,0.01,0.85,0.48,0.01,1
SKQ202210S,GAK5,B,,,,,42,20,11,0.99,0.01,1,0.73,0.01,1
SKQ202210S,GAK5,B,,,,,42,30,9,0.11,0,0.11,0.22,0.03,1
SKQ202210S,GAK5,B,,,,,42,40,8,0.05,0,0.05,0.14,0.04,1
SKQ202210S,GAK5,B,,,,,42,50,7,0.03,0,0.03,0.15,0.06,1
SKQ202210S,GAK5,B,,,,,42,75,6,0.02,0,0.02,0.1,0.04,1
SKQ202210S,GAK6,B,,,,,43,0,15,1.34,0.02,1.36,0.65,0.01,1
SKQ202210S,GAK6,B,,,,,43,10,13,1.37,0.02,1.38,0.69,0.01,1
SKQ202210S,GAK6,B,,,,,43,18,11,1.88,0.02,1.9,0.68,0.01,1
SKQ202210S,GAK6,B,,,,,43,20,9,1.09,0.02,1.11,0.54,0.02,1
SKQ202210S,GAK6,B,,,,,43,30,8,0.78,0.01,0.79,-0.1,0.02,1
SKQ202210S,GAK6,B,,,,,43,40,7,0.23,0.01,0.24,0.2,0.04,1
SKQ202210S,GAK6,B,,,,,43,50,6,0.16,0.01,0.17,0.14,0.05,1
SKQ202210S,GAK6,B,,,,,43,75,5,0.05,0,0.05,0.07,0.1,1
SKQ202210S,GEO,B,,,,,44,0,16,0.74,0.02,0.76,0.23,0.02,1
SKQ202210S,GEO,B,,,,,44,10,14,0.71,0.01,0.73,0.28,0.02,1
SKQ202210S,GEO,B,,,,,44,20,13,1.15,0.02,1.17,0.26,0.02,1
SKQ202210S,GEO,B,,,,,44,30,12,1.73,0.02,1.75,0.9,0.01,1
SKQ202210S,GEO,B,,,,,44,35,10,1.3,0.02,1.32,0.96,0.01,1
SKQ202210S,GEO,B,,,,,44,40,9,1.11,0.02,1.13,0.75,0.02,1
SKQ202210S,GEO,B,,,,,44,50,8,0.72,0.03,0.75,0.4,0.03,1
SKQ202210S,GEO,B,,,,,44,75,7,0.2,0.01,0.2,0.17,0.04,1
SKQ202210S,GAK7,B,,,,,45,0,16,0.62,0.02,0.65,0.25,0.03,1
SKQ202210S,GAK7,B,,,,,45,10,14,0.83,0.03,0.86,0.32,0.04,1
SKQ202210S,GAK7,B,,,,,45,20,12,0.8,0.02,0.82,0.47,0.02,1
SKQ202210S,GAK7,B,,,,,45,30,10,0.45,0.01,0.46,0.35,0.02,1
SKQ202210S,GAK7,B,,,,,45,40,9,0.32,0.02,0.34,0.29,0.05,1
SKQ202210S,GAK7,B,,,,,45,50,8,0.19,0.01,0.2,0.18,0.05,1
SKQ202210S,GAK7,B,,,,,45,75,7,0.03,0.01,0.03,0.04,0.17,1
SKQ202210S,GAK8,B,,,,,46,0,17,1.05,0.04,1.09,0.49,0.04,1
SKQ202210S,GAK8,B,,,,,46,10,15,1.07,0.04,1.11,0.55,0.03,1
SKQ202210S,GAK8,B,,,,,46,20,13,2.08,0.03,2.12,0.99,0.02,1
SKQ202210S,GAK8,B,,,,,46,30,11,0.71,0.02,0.73,0.45,0.03,1
SKQ202210S,GAK8,B,,,,,46,40,10,0.55,0.02,0.56,0.4,0.03,1
SKQ202210S,GAK8,B,,,,,46,50,9,0.17,0.01,0.18,0.16,0.06,1
SKQ202210S,GAK8,B,,,,,46,75,8,0.04,0.01,0.05,0.05,0.19,1
SKQ202210S,GAK9,B,,,,,48,0,18,1.02,0.05,1.07,0.34,0.05,1
SKQ202210S,GAK9,B,,,,,48,10,15,1.35,0.06,1.41,0.67,0.04,1
SKQ202210S,GAK9,B,,,,,48,20,13,1.47,0.06,1.53,0.66,0.04,1
SKQ202210S,GAK9,B,,,,,48,30,12,1.3,0.03,1.33,0.69,0.02,1
SKQ202210S,GAK9,B,,,,,48,40,10,0.93,0.02,0.95,0.58,0.02,1
SKQ202210S,GAK9,B,,,,,48,50,9,0.22,0.01,0.23,0.16,0.04,1
SKQ202210S,GAK9,B,,,,,48,75,8,0.05,0.01,0.06,0.08,0.22,1
SKQ202210S,GAK10,B,,,,,49,0,19,1.24,0.02,1.26,0.51,0.01,1
SKQ202210S,GAK10,B,,,,,49,10,18,1.81,0.02,1.83,0.6,0.01,1
SKQ202210S,GAK10,B,,,,,49,20,16,1.93,0.03,1.96,0.76,0.01,1
SKQ202210S,GAK10,B,,,,,49,30,14,0.7,0.01,0.71,0.41,0.02,1
SKQ202210S,GAK10,B,,,,,49,40,13,0.11,0,0.11,0.1,0.04,1
SKQ202210S,GAK10,B,,,,,49,50,12,0.09,0.01,0.11,0.08,0.1,1
SKQ202210S,GAK10,B,,,,,49,75,11,0.03,0.01,0.04,0.03,0.22,1
SKQ202210S,GAK11,B,,,,,50,0,20,2.3,0.21,2.51,0.88,0.08,1
SKQ202210S,GAK11,B,,,,,50,10,18,1.46,0.15,1.61,0.71,0.09,1
SKQ202210S,GAK11,B,,,,,50,20,16,0.6,0.04,0.64,0.33,0.07,1
SKQ202210S,GAK11,B,,,,,50,30,14,0.54,0.04,0.57,0.27,0.06,1
SKQ202210S,GAK11,B,,,,,50,40,13,0.32,0.02,0.34,0.14,0.05,1
SKQ202210S,GAK11,B,,,,,50,50,12,0.26,0.02,0.28,0.18,0.08,1
SKQ202210S,GAK11,B,,,,,50,75,11,0.17,0.03,0.19,0.17,0.14,1
SKQ202210S,GAK12,B,,,,,51,0,24,0.85,0.14,0.99,0.27,0.14,1
SKQ202210S,GAK12,B,,,,,51,10,19,0.83,0.1,0.92,0.34,0.11,1
SKQ202210S,GAK12,B,,,,,51,20,17,0.65,0.06,0.7,0.38,0.08,1
SKQ202210S,GAK12,B,,,,,51,30,14,0.4,0.08,0.48,0.27,0.17,1
SKQ202210S,GAK12,B,,,,,51,40,13,0.23,0.06,0.29,0.16,0.22,1
SKQ202210S,GAK12,B,,,,,51,50,12,0.19,0.06,0.25,0.15,0.23,1
SKQ202210S,GAK12,B,,,,,51,75,11,0.11,0.02,0.12,0.09,0.14,1
SKQ202210S,GAK13,B,,,,,52,0,19,0.57,0.03,0.61,0.23,0.06,1
SKQ202210S,GAK13,B,,,,,52,10,17,0.55,0.03,0.58,0.28,0.05,1
SKQ202210S,GAK13,B,,,,,52,20,15,0.5,0.03,0.53,0.2,0.05,1
SKQ202210S,GAK13,B,,,,,52,30,14,0.32,0.04,0.36,0.15,0.11,1
SKQ202210S,GAK13,B,,,,,52,40,13,0.23,0.03,0.27,0.12,0.13,1
SKQ202210S,GAK13,B,,,,,52,50,12,0.17,0.02,0.2,0.12,0.13,1
SKQ202210S,GAK13,B,,,,,52,75,11,0.13,0.02,0.15,0.1,0.13,1
SKQ202210S,GAK14,B,,,,,53,0,20,0.66,0.05,0.71,0.22,0.07,1
SKQ202210S,GAK14,B,,,,,53,10,18,0.62,0.04,0.66,0.29,0.06,1
SKQ202210S,GAK14,B,,,,,53,20,16,0.55,0.04,0.58,0.31,0.06,1
SKQ202210S,GAK14,B,,,,,53,30,14,0.44,0.03,0.47,0.14,0.07,1
SKQ202210S,GAK14,B,,,,,53,40,13,0.31,0.04,0.36,0.17,0.12,1
SKQ202210S,GAK14,B,,,,,53,50,12,0.22,0.04,0.26,0.11,0.14,1
SKQ202210S,GAK14,B,,,,,53,75,11,0.13,0.02,0.15,0.11,0.13,1
SKQ202210S,GAK15,B,,,,,56,0,23,0.44,0.04,0.48,0.18,0.08,1
SKQ202210S,GAK15,B,,,,,56,10,20,0.47,0.05,0.52,0.23,0.09,1
SKQ202210S,GAK15,B,,,,,56,20,18,0.52,0.05,0.57,0.22,0.09,1
SKQ202210S,GAK15,B,,,,,56,30,17,0.42,0.03,0.46,0.16,0.07,1
SKQ202210S,GAK15,B,,,,,56,40,15,0.4,0.04,0.44,0.07,0.1,1
SKQ202210S,GAK15,B,,,,,56,50,14,0.3,0.05,0.34,0.13,0.14,1
SKQ202210S,GAK15,B,,,,,56,75,13,0.17,0.02,0.19,0.13,0.11,1
SKQ202210S,EABG3,B,,,,,63,0,11,0.64,0,0.65,0.66,0,1
SKQ202210S,EABG3,B,,,,,63,10,9,0.48,0,0.48,0.49,0.01,1
SKQ202210S,EABG3,B,,,,,63,20,7,0.04,0,0.04,0.11,0.05,1
SKQ202210S,EABG3,B,,,,,63,30,6,0.02,0.01,0.03,0.07,0.21,1
SKQ202210S,EABG3,B,,,,,63,40,5,0.03,0,0.03,0.08,0.04,1
SKQ202210S,EABG3,B,,,,,63,50,4,0.02,0,0.02,0.04,0.1,1
SKQ202210S,EABG3,B,,,,,63,75,3,0.01,0,0.02,0.03,0.29,1
