Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ201810S,GAK11,B,2018-05-02T09:33:23,-148.1027,58.3803,1636,76,3.54,16,0.93,2.68,3.62,1.35,0.74,1
SKQ201810S,GAK9,B,2018-05-02T15:56:58,-148.3467,58.6782,277,77,75.28,7,0.04,0.15,0.2,NA,0.78,5
SKQ201810S,GAK9,B,2018-05-02T15:58:49,-148.3467,58.6782,277,77,50.39,9,0.2,0.77,0.97,0.55,0.79,1
SKQ201810S,GAK9,B,2018-05-02T16:00:24,-148.3467,58.6782,277,77,39.47,11,0.23,0.77,1,0.5,0.77,1
SKQ201810S,GAK9,B,2018-05-02T16:02:29,-148.3467,58.6782,277,77,30.1,13,0.15,0.96,1.11,0.51,0.87,1
SKQ201810S,GAK9,B,2018-05-02T16:04:00,-148.3467,58.6782,277,77,19.8,15,0.31,0.73,1.03,0.63,0.7,1
SKQ201810S,GAK9,B,2018-05-02T16:05:34,-148.3467,58.6782,277,77,10.06,17,0.17,0.78,0.95,0.52,0.82,1
SKQ201810S,GAK9,B,2018-05-02T16:07:17,-148.3467,58.6782,277,77,4.45,19,0.09,0.98,1.08,0.74,0.91,1
SKQ201810S,GAK8,B,2018-05-02T20:33:13,-148.49,58.8068,277,79,76.23,7,0.07,0.45,0.53,NA,0.86,5
SKQ201810S,GAK8,B,2018-05-02T20:35:03,-148.49,58.8068,277,79,50.05,8,0.12,0.57,0.69,0.68,0.82,1
SKQ201810S,GAK8,B,2018-05-02T20:36:28,-148.49,58.8068,277,79,39.83,9,0.16,1.42,1.59,0.83,0.9,1
SKQ201810S,GAK8,B,2018-05-02T20:38:06,-148.49,58.8068,277,79,30.15,10,0.18,1.54,1.72,1.01,0.89,1
SKQ201810S,GAK8,B,2018-05-02T20:39:54,-148.49,58.8068,277,79,20.2,11,0.16,1.58,1.74,0.82,0.91,1
SKQ201810S,GAK8,B,2018-05-02T20:41:19,-148.49,58.8068,277,79,9.85,12,0.18,1.37,1.55,0.79,0.88,1
SKQ201810S,GAK8,B,2018-05-02T20:43:03,-148.49,58.8068,277,79,2.68,13,0.18,1.4,1.58,0.81,0.88,1
SKQ201810S,GAK7,B,2018-05-02T22:37:30,-148.6312,58.9723,241,80,76.26,6,0.08,0.26,0.34,NA,0.78,5
SKQ201810S,GAK7,B,2018-05-02T22:39:16,-148.6312,58.9723,241,80,50.22,7,0.12,0.29,0.4,0.62,0.71,1
SKQ201810S,GAK7,B,2018-05-02T22:40:36,-148.6312,58.9723,241,80,40.41,8,0.13,0.69,0.81,0.82,0.85,1
SKQ201810S,GAK7,B,2018-05-02T22:41:56,-148.6312,58.9723,241,80,30.33,9,0.18,1.46,1.65,0.89,0.89,1
SKQ201810S,GAK7,B,2018-05-02T22:43:23,-148.6312,58.9723,241,80,21.01,10,0.14,1.44,1.58,0.77,0.91,1
SKQ201810S,GAK7,B,2018-05-02T22:44:36,-148.6312,58.9723,241,80,10.64,11,0.17,1.23,1.4,0.71,0.88,1
SKQ201810S,GAK7,B,2018-05-02T22:46:44,-148.6312,58.9723,241,80,2.69,12,0.15,1.36,1.52,0.69,0.9,1
SKQ201810S,GAK6,B,2018-05-03T16:09:28,-148.7693,59.1168,151,81,75.53,4,0.05,0.32,0.38,NA,0.86,5
SKQ201810S,GAK6,B,2018-05-03T16:11:04,-148.7693,59.1168,151,81,50.87,5,0.1,0.54,0.65,0.62,0.84,1
SKQ201810S,GAK6,B,2018-05-03T16:12:24,-148.7693,59.1168,151,81,40.3,6,0.11,0.74,0.85,0.61,0.87,1
SKQ201810S,GAK6,B,2018-05-03T16:13:31,-148.7693,59.1168,151,81,30.2,7,0.15,0.96,1.11,0.68,0.87,1
SKQ201810S,GAK6,B,2018-05-03T16:14:48,-148.7693,59.1168,151,81,20.36,8,0.17,1.01,1.18,0.53,0.86,1
SKQ201810S,GAK6,B,2018-05-03T16:16:06,-148.7693,59.1168,151,81,10.12,9,0.18,0.99,1.17,0.51,0.85,1
SKQ201810S,GAK6,B,2018-05-03T16:17:23,-148.7693,59.1168,151,81,4.17,10,0.18,0.99,1.18,0.56,0.84,1
SKQ201810S,GAK5,B,2018-05-03T19:14:05,-148.9082,59.2627,166,83,76.49,5,0.08,0.39,0.47,NA,0.83,5
SKQ201810S,GAK5,B,2018-05-03T19:16:41,-148.9082,59.2627,166,83,50.56,6,0.23,0.92,1.14,1.01,0.8,1
SKQ201810S,GAK5,B,2018-05-03T19:18:26,-148.9082,59.2627,166,83,40.5,8,0.2,1.31,1.51,0.99,0.87,1
SKQ201810S,GAK5,B,2018-05-03T19:19:58,-148.9082,59.2627,166,83,30.34,10,0.2,1.57,1.77,0.84,0.88,1
SKQ201810S,GAK5,B,2018-05-03T19:21:34,-148.9082,59.2627,166,83,19.45,12,0.22,1.04,1.26,0.78,0.83,1
SKQ201810S,GAK5,B,2018-05-03T19:23:17,-148.9082,59.2627,166,83,11.33,14,0.24,0.54,0.78,0.49,0.69,1
SKQ201810S,GAK5,B,2018-05-03T19:25:14,-148.9082,59.2627,166,83,4.76,18,0.26,0.53,0.79,0.41,0.67,1
SKQ201810S,GAK4,B,2018-05-04T00:44:19,-149.0492,59.4097,201,84,75.17,5,0.08,0.03,0.11,NA,0.3,5
SKQ201810S,GAK4,B,2018-05-04T00:46:25,-149.0492,59.4097,201,84,49.97,6,0.09,0.04,0.13,0.26,0.33,1
SKQ201810S,GAK4,B,2018-05-04T00:47:57,-149.0492,59.4097,201,84,40.01,7,0.08,0.03,0.11,0.26,0.28,1
SKQ201810S,GAK4,B,2018-05-04T00:49:37,-149.0492,59.4097,201,84,29.98,8,0.09,0.09,0.18,0.29,0.5,1
SKQ201810S,GAK4,B,2018-05-04T00:51:16,-149.0492,59.4097,201,84,19.94,9,0.12,0.16,0.27,0.24,0.58,1
SKQ201810S,GAK4,B,2018-05-04T00:52:45,-149.0492,59.4097,201,84,10.37,10,0.21,0.23,0.44,0.22,0.52,1
SKQ201810S,GAK4,B,2018-05-04T00:54:07,-149.0492,59.4097,201,84,4.84,11,0.16,0.19,0.35,0.2,0.53,1
SKQ201810S,GAK3,B,2018-05-04T02:43:20,-149.1882,59.5542,213,85,75.1,6,0.04,0.04,0.08,NA,0.51,5
SKQ201810S,GAK3,B,2018-05-04T02:45:17,-149.1882,59.5542,213,85,49.82,7,0.04,0.05,0.09,0.34,0.52,1
SKQ201810S,GAK3,B,2018-05-04T02:47:03,-149.1882,59.5542,213,85,40.8,8,0.05,0.05,0.1,0.29,0.49,1
SKQ201810S,GAK3,B,2018-05-04T02:48:31,-149.1882,59.5542,213,85,29.8,9,0.11,0.08,0.19,0.17,0.43,1
SKQ201810S,GAK3,B,2018-05-04T02:49:56,-149.1882,59.5542,213,85,20.44,10,0.13,0.09,0.22,0.14,0.41,1
SKQ201810S,GAK3,B,2018-05-04T02:51:18,-149.1882,59.5542,213,85,10.67,11,0.14,0.1,0.24,0.12,0.42,1
SKQ201810S,GAK3,B,2018-05-04T02:52:12,-149.1882,59.5542,213,85,4.54,12,0.13,0.08,0.2,0.1,0.38,1
SKQ201810S,GAK2,B,2018-05-04T04:48:51,-149.3282,59.6922,227,86,76.37,6,0.05,0.11,0.16,NA,0.67,5
SKQ201810S,GAK2,B,2018-05-04T04:50:36,-149.3282,59.6922,227,86,51.33,7,0.06,0.13,0.19,0.35,0.68,1
SKQ201810S,GAK2,B,2018-05-04T04:51:45,-149.3282,59.6922,227,86,41.82,8,0.06,0.12,0.19,0.4,0.65,1
SKQ201810S,GAK2,B,2018-05-04T04:52:58,-149.3282,59.6922,227,86,30.21,9,0.09,0.11,0.2,0.33,0.56,1
SKQ201810S,GAK2,B,2018-05-04T04:54:09,-149.3282,59.6922,227,86,20.23,10,0.13,0.16,0.29,0.22,0.56,1
SKQ201810S,GAK2,B,2018-05-04T04:55:22,-149.3282,59.6922,227,86,10.36,11,0.13,0.14,0.27,0.23,0.52,1
SKQ201810S,GAK2,B,2018-05-04T04:56:44,-149.3282,59.6922,227,86,4.7,12,0.13,0.13,0.26,0.24,0.5,1
SKQ201810S,GAK1,B,2018-05-04T16:35:34,-149.4658,59.8465,268,87,75.59,7,0.05,0.01,0.06,NA,0.19,5
SKQ201810S,GAK1,B,2018-05-04T16:36:29,-149.4658,59.8465,268,87,50.72,8,0.04,0.01,0.05,0.17,0.24,1
SKQ201810S,GAK1,B,2018-05-04T16:38:15,-149.4658,59.8465,268,87,40.49,10,0.06,0.01,0.07,0.12,0.14,1
SKQ201810S,GAK1,B,2018-05-04T16:39:33,-149.4658,59.8465,268,87,29.47,12,0.07,0.02,0.09,0.11,0.23,1
SKQ201810S,GAK1,B,2018-05-04T16:40:51,-149.4658,59.8465,268,87,21.43,14,0.12,0.06,0.18,0.11,0.34,1
SKQ201810S,GAK1,B,2018-05-04T16:42:14,-149.4658,59.8465,268,87,8.82,16,0.11,0.08,0.19,0.11,0.4,1
SKQ201810S,GAK1,B,2018-05-04T16:43:41,-149.4658,59.8465,268,87,3.98,18,0.13,0.07,0.2,0.14,0.35,1
SKQ201810S,RES2.5,B,2018-05-05T14:49:28,-149.3592,60.0255,295,89,75.46,7,0.09,0.04,0.13,NA,0.33,5
SKQ201810S,RES2.5,B,2018-05-05T14:51:09,-149.3592,60.0255,295,89,50.67,8,0.1,0.04,0.14,0.33,0.27,1
SKQ201810S,RES2.5,B,2018-05-05T14:52:53,-149.3592,60.0255,295,89,40.53,9,0.12,0.08,0.2,0.35,0.38,1
SKQ201810S,RES2.5,B,2018-05-05T14:54:28,-149.3592,60.0255,295,89,30.38,10,0.11,0.07,0.18,0.26,0.38,1
SKQ201810S,RES2.5,B,2018-05-05T14:55:57,-149.3592,60.0255,295,89,20.51,11,0.15,0.04,0.19,0.18,0.22,1
SKQ201810S,RES2.5,B,2018-05-05T14:57:14,-149.3592,60.0255,295,89,10.32,12,0.26,0.02,0.28,0.15,0.07,1
SKQ201810S,RES2.5,B,2018-05-05T14:58:34,-149.3592,60.0255,295,89,3.21,13,0.47,0.02,0.5,0.16,0.04,1
