Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
TGX201904,KOD4,B,2019-05-08T18:31:31,-150.9698,57.8985,73,70,29.5,8,0.29,0.48,0.77,0.31,0.62,1
TGX201904,KOD4,B,2019-05-08T18:32:19,-150.9698,57.8985,73,70,19.75,10,0.33,0.49,0.81,0.31,0.6,1
TGX201904,KOD4,B,2019-05-08T18:32:55,-150.9698,57.8985,73,70,10.82,12,0.33,0.5,0.83,0.33,0.61,1
TGX201904,KOD4,B,2019-05-08T18:33:40,-150.9698,57.8985,73,70,2.01,14,0.31,0.45,0.76,0.28,0.59,1
TGX201904,KOD5,B,2019-05-08T20:05:01,-150.7558,57.7808,85,71,56,3,0.29,0.36,0.65,0.31,0.56,1
TGX201904,KOD5,B,2019-05-08T20:06:28,-150.7558,57.7808,85,71,42.47,6,0.29,0.32,0.6,0.27,0.53,1
TGX201904,KOD5,B,2019-05-08T20:06:57,-150.7558,57.7808,85,71,29.36,7,0.29,0.38,0.68,0.23,0.57,1
TGX201904,KOD5,B,2019-05-08T20:07:03,-150.7558,57.7808,85,71,30.17,8,0.29,0.32,0.61,0.29,0.52,1
TGX201904,KOD5,B,2019-05-08T20:07:46,-150.7558,57.7808,85,71,22.89,9,0.34,0.28,0.62,0.29,0.45,1
TGX201904,KOD5,B,2019-05-08T20:08:36,-150.7558,57.7808,85,71,12.38,11,0.44,0.49,0.93,0.23,0.52,1
TGX201904,KOD5,B,2019-05-08T20:09:18,-150.7558,57.7808,85,71,9.15,12,0.42,0.43,0.85,0.28,0.51,1
