Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ201915S,MID3,B,2019-07-02T02:17:08,-145.8012,59.9508,87,10.00,40.33,5,0.06,0,0.06,0.14,0.07,1
SKQ201915S,MID3,B,2019-07-02T02:18:57,-145.8012,59.9508,87,10.00,30.64,7,0.16,0.02,0.18,0.26,0.11,1
SKQ201915S,MID3,B,2019-07-02T02:21:03,-145.8012,59.9508,87,10.00,20.51,9,1.24,0.06,1.3,1.03,0.05,1
SKQ201915S,MID3,B,2019-07-02T02:22:49,-145.8012,59.9508,87,10.00,10.14,10,0.35,0.02,0.38,0.31,0.07,1
SKQ201915S,MID3,B,2019-07-02T02:24:50,-145.8012,59.9508,87,10.00,4.08,12,0.28,0.02,0.3,0.15,0.07,1
SKQ201915S,MID4,B,2019-07-02T05:20:54,-145.9532,59.8045,94,12.00,76.22,3,0.01,0,0.01,0.07,0.08,1
SKQ201915S,MID4,B,2019-07-02T05:23:49,-145.9532,59.8045,94,12.00,50.73,4,0.02,0,0.02,0.11,0.08,1
SKQ201915S,MID4,B,2019-07-02T05:25:43,-145.9532,59.8045,94,12.00,40.73,5,0.09,0.01,0.1,0.15,0.07,1
SKQ201915S,MID4,B,2019-07-02T05:27:57,-145.9532,59.8045,94,12.00,30.47,7,0.33,0.02,0.34,0.28,0.05,1
SKQ201915S,MID4,B,2019-07-02T05:30:17,-145.9532,59.8045,94,12.00,20.58,9,0.9,0.03,0.93,0.52,0.03,1
SKQ201915S,MID4,B,2019-07-02T05:31:59,-145.9532,59.8045,94,12.00,10.24,10,0.37,0.01,0.38,0.31,0.03,1
SKQ201915S,MID4,B,2019-07-02T05:33:35,-145.9532,59.8045,94,12.00,3.97,12,0.35,0.01,0.37,0.29,0.04,1
SKQ201915S,MID5,B,2019-07-02T20:48:59,-146.0987,59.6502,96,14.00,75.9,3,0.01,0,0.01,0.08,0.08,1
SKQ201915S,MID5,B,2019-07-02T20:51:52,-146.0987,59.6502,96,14.00,50.39,4,0.02,0,0.02,0.08,0.05,1
SKQ201915S,MID5,B,2019-07-02T20:53:30,-146.0987,59.6502,96,14.00,40.1,5,0.04,0,0.04,0.12,0.02,1
SKQ201915S,MID5,B,2019-07-02T20:55:28,-146.0987,59.6502,96,14.00,30.15,7,0.1,0,0.1,0.17,0.03,1
SKQ201915S,MID5,B,2019-07-02T20:57:19,-146.0987,59.6502,96,14.00,20.1,9,0.51,0.01,0.52,0.36,0.01,1
SKQ201915S,MID5,B,2019-07-02T20:59:32,-146.0987,59.6502,96,14.00,10.11,11,0.87,0.03,0.9,0.5,0.03,1
SKQ201915S,MID5,B,2019-07-02T21:01:51,-146.0987,59.6502,96,14.00,4.18,13,0.3,0,0.3,0.13,0.01,1
SKQ201915S,MID6,B,2019-07-02T23:21:53,-146.249,59.5017,43,15.00,37.34,2,0.55,0.09,0.63,0.45,0.14,1
SKQ201915S,MID6,B,2019-07-02T23:23:30,-146.249,59.5017,43,15.00,30.78,3,0.53,0.09,0.62,0.5,0.14,1
SKQ201915S,MID6,B,2019-07-02T23:25:40,-146.249,59.5017,43,15.00,20.3,5,0.67,0.13,0.8,0.53,0.17,1
SKQ201915S,MID6,B,2019-07-02T23:27:40,-146.249,59.5017,43,15.00,10,8,0.96,0.2,1.16,0.65,0.17,1
SKQ201915S,MID6,B,2019-07-02T23:30:25,-146.249,59.5017,43,15.00,4.24,11,1.2,0.31,1.51,0.85,0.21,1
SKQ201915S,MID7,B,2019-07-03T01:19:27,-146.2998,59.3828,60,16.00,38.74,2,0.12,0.01,0.13,0.18,0.08,1
SKQ201915S,MID7,B,2019-07-03T01:21:27,-146.2998,59.3828,60,16.00,30.62,3,0.37,0.07,0.44,0.4,0.17,1
SKQ201915S,MID7,B,2019-07-03T01:23:15,-146.2998,59.3828,60,16.00,20.73,4,0.58,0.11,0.69,0.53,0.16,1
SKQ201915S,MID7,B,2019-07-03T01:25:53,-146.2998,59.3828,60,16.00,10.09,7,0.61,0.1,0.72,0.54,0.15,1
SKQ201915S,MID7,B,2019-07-03T01:28:35,-146.2998,59.3828,60,16.00,3.47,9,0.6,0.1,0.7,0.5,0.14,1
SKQ201915S,MID10,B,2019-07-03T19:41:26,-146.001,58.911,4464,18.00,75.61,10,0.03,0.01,0.04,0.05,0.21,1
SKQ201915S,MID10,B,2019-07-03T19:43:51,-146.001,58.911,4464,18.00,50.5,11,0.18,0.04,0.22,0.11,0.18,1
SKQ201915S,MID10,B,2019-07-03T19:45:33,-146.001,58.911,4464,18.00,40.61,12,0.35,0.08,0.44,0.17,0.19,1
SKQ201915S,MID10,B,2019-07-03T19:47:10,-146.001,58.911,4464,18.00,30.26,13,0.43,0.09,0.52,0.25,0.16,1
SKQ201915S,MID10,B,2019-07-03T19:49:00,-146.001,58.911,4464,18.00,20.3,15,0.38,0.32,0.7,0.31,0.45,1
SKQ201915S,MID10,B,2019-07-03T19:50:45,-146.001,58.911,4464,18.00,10.29,17,0.17,0.19,0.35,0.12,0.53,1
SKQ201915S,MID10,B,2019-07-03T19:52:28,-146.001,58.911,4464,18.00,4.54,19,0.14,0.1,0.24,0.05,0.43,1
SKQ201915S,MID9,B,2019-07-04T00:55:31,-146.1002,59.0685,3126,19.00,50.7,13,0.02,0,0.02,0.05,0.11,1
SKQ201915S,MID9,B,2019-07-04T00:57:02,-146.1002,59.0685,3126,19.00,40.26,14,0.13,0.01,0.15,0.1,0.08,1
SKQ201915S,MID9,B,2019-07-04T00:58:37,-146.1002,59.0685,3126,19.00,29.99,15,0.41,0.01,0.42,0.2,0.02,1
SKQ201915S,MID9,B,2019-07-04T01:00:31,-146.1002,59.0685,3126,19.00,20.5,17,0.61,0.08,0.69,0.51,0.12,1
SKQ201915S,MID9,B,2019-07-04T01:02:07,-146.1002,59.0685,3126,19.00,10.02,18,0.47,0.14,0.6,0.34,0.23,1
SKQ201915S,MID9,B,2019-07-04T01:04:16,-146.1002,59.0685,3126,19.00,4.38,20,0.25,0.11,0.35,0.16,0.3,1
SKQ201915S,MID9,B,2019-07-04T01:04:25,-146.1002,59.0685,3126,19.00,4.32,21,0.11,0.05,0.16,0.05,0.31,1
SKQ201915S,MID8,B,2019-07-04T03:23:16,-146.203,59.2252,620,20.00,75.7,9,0.03,0,0.03,0.07,0.05,1
SKQ201915S,MID8,B,2019-07-04T03:25:06,-146.203,59.2252,620,20.00,50.95,10,0.1,0.01,0.11,0.1,0.05,1
SKQ201915S,MID8,B,2019-07-04T03:26:25,-146.203,59.2252,620,20.00,40.93,11,0.18,0.01,0.19,0.16,0.04,1
SKQ201915S,MID8,B,2019-07-04T03:27:45,-146.203,59.2252,620,20.00,30.02,12,0.53,0.07,0.59,0.3,0.11,1
SKQ201915S,MID8,B,2019-07-04T03:29:09,-146.203,59.2252,620,20.00,20.49,14,1.09,0.29,1.39,0.62,0.21,1
SKQ201915S,MID8,B,2019-07-04T03:30:32,-146.203,59.2252,620,20.00,10.2,16,0.28,0.02,0.3,0.17,0.07,1
SKQ201915S,MID8,B,2019-07-04T03:32:08,-146.203,59.2252,620,20.00,4.37,18,0.21,0,0.22,0.1,0.01,1
SKQ201915S,PL1,B,2019-07-04T17:13:48,-145.929,59.8275,102,22.00,75.82,3,0.17,0,0.17,0.09,0.03,1
SKQ201915S,PL1,B,2019-07-04T17:15:56,-145.929,59.8275,102,22.00,50.45,4,0.44,0.01,0.45,0.32,0.03,1
SKQ201915S,PL1,B,2019-07-04T17:17:40,-145.929,59.8275,102,22.00,40.05,5,0.53,0.02,0.54,0.57,0.03,1
SKQ201915S,PL1,B,2019-07-04T17:19:47,-145.929,59.8275,102,22.00,29.99,7,0.1,0,0.11,0.18,0.03,1
SKQ201915S,PL1,B,2019-07-04T17:21:34,-145.929,59.8275,102,22.00,20.18,9,0.04,0,0.04,0.13,0.06,1
SKQ201915S,PL1,B,2019-07-04T17:23:10,-145.929,59.8275,102,22.00,10.27,10,0.03,0,0.03,0.1,0.06,1
SKQ201915S,PL1,B,2019-07-04T17:25:34,-145.929,59.8275,102,22.00,4.58,17,0.01,0,0.01,0.08,0.04,1
SKQ201915S,PL2,B,2019-07-04T23:43:23,-145.5013,60.2497,20,23.00,18.13,2,0.23,0.01,0.24,0.24,0.04,1
SKQ201915S,PL2,B,2019-07-04T23:44:55,-145.5013,60.2497,20,23.00,15.2,3,0.34,0.01,0.35,0.24,0.03,1
SKQ201915S,PL2,B,2019-07-04T23:47:09,-145.5013,60.2497,20,23.00,10.52,5,0.41,0.02,0.43,0.33,0.05,1
SKQ201915S,PL2,B,2019-07-04T23:49:10,-145.5013,60.2497,20,23.00,5.13,6,0.48,0.03,0.51,0.24,0.06,1
SKQ201915S,PL2,B,2019-07-04T23:50:52,-145.5013,60.2497,20,23.00,3.39,8,0.39,0.01,0.4,0.08,0.04,1
SKQ201915S,PL3,B,2019-07-05T08:31:23,-145.8032,60.2348,102,24.00,76.34,3,0.23,0,0.24,-0.13,0.02,1
SKQ201915S,PL3,B,2019-07-05T08:33:34,-145.8032,60.2348,102,24.00,50.32,4,0.04,0.01,0.05,0.14,0.11,1
SKQ201915S,PL3,B,2019-07-05T08:35:18,-145.8032,60.2348,102,24.00,40.55,5,0.06,0.01,0.06,0.15,0.11,1
SKQ201915S,PL3,B,2019-07-05T08:37:05,-145.8032,60.2348,102,24.00,30.51,7,0.1,0.01,0.11,0.17,0.05,1
SKQ201915S,PL3,B,2019-07-05T08:38:37,-145.8032,60.2348,102,24.00,20.18,8,0.53,0.02,0.54,0.55,0.03,1
SKQ201915S,PL3,B,2019-07-05T08:40:43,-145.8032,60.2348,102,24.00,10.02,12,1.19,0.87,2.06,0.93,0.42,1
SKQ201915S,PL3,B,2019-07-05T08:42:24,-145.8032,60.2348,102,24.00,3.89,14,0.97,0.1,1.07,0.34,0.09,1
SKQ201915S,PL4,B,2019-07-05T17:41:17,-146.0842,60.2813,54,26.00,40.58,3,0.07,0.01,0.07,0.24,0.1,1
SKQ201915S,PL4,B,2019-07-05T17:43:08,-146.0842,60.2813,54,26.00,30.59,5,0.21,0.01,0.23,0.34,0.06,1
SKQ201915S,PL4,B,2019-07-05T17:45:00,-146.0842,60.2813,54,26.00,20.35,7,0.41,0.02,0.44,0.57,0.05,1
SKQ201915S,PL4,B,2019-07-05T17:46:59,-146.0842,60.2813,54,26.00,10.59,10,1.74,0.65,2.39,1.64,0.27,1
SKQ201915S,PL4,B,2019-07-05T17:50:32,-146.0842,60.2813,54,26.00,3.53,16,0.91,0.23,1.13,0.74,0.2,1
SKQ201915S,PL4,B,2019-07-05T17:50:40,-146.0842,60.2813,54,26.00,3.48,17,1.17,1.91,3.09,0.57,0.62,1
SKQ201915S,PL5,B,2019-07-06T00:22:02,-146.288,59.9018,79,27.00,75.66,1,0.03,0,0.03,0.1,0.12,1
SKQ201915S,PL5,B,2019-07-06T00:24:09,-146.288,59.9018,79,27.00,50.46,3,0.03,0,0.03,0.11,0.13,1
SKQ201915S,PL5,B,2019-07-06T00:25:36,-146.288,59.9018,79,27.00,40.17,4,0.06,0.01,0.07,0.17,0.12,1
SKQ201915S,PL5,B,2019-07-06T00:27:09,-146.288,59.9018,79,27.00,30.23,6,0.58,0.02,0.6,0.62,0.04,1
SKQ201915S,PL5,B,2019-07-06T00:28:43,-146.288,59.9018,79,27.00,20.38,8,0.65,0.01,0.66,0.67,0.02,1
SKQ201915S,PL5,B,2019-07-06T00:30:19,-146.288,59.9018,79,27.00,9.93,11,0.4,0.01,0.41,0.31,0.03,1
SKQ201915S,PL5,B,2019-07-06T00:31:49,-146.288,59.9018,79,27.00,4.46,13,0.32,0.12,0.45,0.17,0.28,1
SKQ201915S,PL6,B,2019-07-06T08:24:27,-145.258,60.1537,52,28.00,48.25,2,0.02,0,0.02,0.06,0.1,1
SKQ201915S,PL6,B,2019-07-06T08:26:28,-145.258,60.1537,52,28.00,40.6,3,0.03,0,0.03,0.04,0.16,1
SKQ201915S,PL6,B,2019-07-06T08:27:59,-145.258,60.1537,52,28.00,30.38,4,0.05,0.01,0.06,0.15,0.15,1
SKQ201915S,PL6,B,2019-07-06T08:30:17,-145.258,60.1537,52,28.00,20.14,6,0.26,0.01,0.27,0.37,0.05,1
SKQ201915S,PL6,B,2019-07-06T08:34:02,-145.258,60.1537,52,28.00,10.09,10,0.49,0.05,0.54,0.42,0.09,1
SKQ201915S,PL6,B,2019-07-06T08:36:11,-145.258,60.1537,52,28.00,4.05,12,0.52,0.09,0.61,0.21,0.15,1
SKQ201915S,PL7,B,2019-07-06T17:28:09,-144.954,60.0672,110,30.00,76.06,3,0.02,0,0.02,0.08,0.02,1
SKQ201915S,PL7,B,2019-07-06T17:30:59,-144.954,60.0672,110,30.00,50.81,5,0.03,0,0.03,0.11,0.09,1
SKQ201915S,PL7,B,2019-07-06T17:32:58,-144.954,60.0672,110,30.00,40.48,6,0.09,0.01,0.09,0.28,0.06,1
SKQ201915S,PL7,B,2019-07-06T17:35:29,-144.954,60.0672,110,30.00,30.53,7,0.37,0.02,0.39,0.51,0.04,1
SKQ201915S,PL7,B,2019-07-06T17:39:36,-144.954,60.0672,110,30.00,10.13,9,0.45,0.02,0.47,0.38,0.05,1
SKQ201915S,PL7,B,2019-07-06T17:42:28,-144.954,60.0672,110,30.00,3.73,17,0.45,0.15,0.59,0.54,0.25,1
SKQ201915S,PL7,B,2019-07-06T17:41:39,-144.954,60.0672,110,30.00,3.57,12,0.08,0,0.09,0.03,0.03,1
SKQ201915S,PL8,B,2019-07-07T00:49:42,-144.9402,59.9363,205,31.00,75.69,6,0.01,0,0.01,0.12,0.08,1
SKQ201915S,PL8,B,2019-07-07T00:51:37,-144.9402,59.9363,205,31.00,50.56,7,0.02,0,0.02,0.12,0.11,1
SKQ201915S,PL8,B,2019-07-07T00:52:59,-144.9402,59.9363,205,31.00,40.47,8,0.07,0,0.08,0.18,0.04,1
SKQ201915S,PL8,B,2019-07-07T00:54:27,-144.9402,59.9363,205,31.00,30.09,10,0.12,0.01,0.13,0.24,0.04,1
SKQ201915S,PL8,B,2019-07-07T00:55:57,-144.9402,59.9363,205,31.00,20.38,11,0.32,0.02,0.34,0.32,0.06,1
SKQ201915S,PL8,B,2019-07-07T00:57:42,-144.9402,59.9363,205,31.00,10.18,15,0.54,0.03,0.57,0.31,0.05,1
SKQ201915S,PL8,B,2019-07-07T00:59:28,-144.9402,59.9363,205,31.00,4,16,0.21,0.05,0.26,0.08,0.18,1
SKQ201915S,PL9,B,2019-07-07T08:39:58,-144.5943,59.5505,158,32.00,75.83,3,0.03,0,0.03,0.06,0.06,1
SKQ201915S,PL9,B,2019-07-07T08:43:23,-144.5943,59.5505,158,32.00,50.64,5,0.22,0.01,0.22,0.16,0.03,1
SKQ201915S,PL9,B,2019-07-07T08:44:56,-144.5943,59.5505,158,32.00,40.29,6,0.33,0.01,0.34,0.21,0.03,1
SKQ201915S,PL9,B,2019-07-07T08:46:32,-144.5943,59.5505,158,32.00,30.31,7,0.7,0.01,0.71,0.42,0.02,1
SKQ201915S,PL9,B,2019-07-07T08:48:27,-144.5943,59.5505,158,32.00,20.07,9,1.56,0.01,1.57,0.52,0.01,1
SKQ201915S,PL9,B,2019-07-07T08:50:32,-144.5943,59.5505,158,32.00,10.13,13,0.44,0.09,0.53,0.16,0.17,1
SKQ201915S,PL9,B,2019-07-07T08:52:27,-144.5943,59.5505,158,32.00,4.29,14,0.38,0.37,0.75,0.17,0.49,1
SKQ201915S,PL10,B,2019-07-07T18:39:06,-146.0717,59.6677,78,34.00,76.05,3,0.08,0.03,0.11,0.18,0.24,1
SKQ201915S,PL10,B,2019-07-07T18:43:49,-146.0717,59.6677,78,34.00,40.77,6,0.35,0.09,0.45,0.41,0.21,1
SKQ201915S,PL10,B,2019-07-07T18:45:34,-146.0717,59.6677,78,34.00,30.7,7,0.36,0.1,0.46,0.47,0.22,1
SKQ201915S,PL10,B,2019-07-07T18:47:24,-146.0717,59.6677,78,34.00,20.54,9,0.35,0.11,0.47,0.42,0.24,1
SKQ201915S,PL10,B,2019-07-07T18:49:34,-146.0717,59.6677,78,34.00,10.17,12,0.44,0.21,0.64,0.36,0.32,1
SKQ201915S,PL10,B,2019-07-07T18:53:11,-146.0717,59.6677,78,34.00,3.86,18,0.4,0.22,0.62,0.29,0.35,1
SKQ201915S,GAK15,B,2019-07-09T23:51:19,-147.5025,57.7915,4400,36.00,76.21,16,0.09,0.01,0.1,0.06,0.08,1
SKQ201915S,GAK15,B,2019-07-09T23:53:32,-147.5025,57.7915,4400,36.00,49.95,18,0.21,0.01,0.22,0.15,0.04,1
SKQ201915S,GAK15,B,2019-07-09T23:55:17,-147.5025,57.7915,4400,36.00,40.04,19,0.44,0.02,0.47,0.29,0.05,1
SKQ201915S,GAK15,B,2019-07-09T23:56:52,-147.5025,57.7915,4400,36.00,30.45,21,0.51,0.03,0.53,0.39,0.05,1
SKQ201915S,GAK15,B,2019-07-09T23:58:21,-147.5025,57.7915,4400,36.00,20.35,22,0.63,0.1,0.73,0.35,0.14,1
SKQ201915S,GAK15,B,2019-07-09T23:59:53,-147.5025,57.7915,4400,36.00,10.31,23,0.49,0.07,0.57,0.16,0.13,1
SKQ201915S,GAK15,B,2019-07-10T00:01:41,-147.5025,57.7915,4400,36.00,4.33,24,0.41,0.08,0.49,0.07,0.17,1
SKQ201915S,GAK14,B,2019-07-10T03:34:23,-147.6415,57.9435,3187,37.00,75.5,11,0.1,0.01,0.1,0.08,0.05,1
SKQ201915S,GAK14,B,2019-07-10T03:36:46,-147.6415,57.9435,3187,37.00,50.96,13,0.31,0.01,0.32,0.18,0.04,1
SKQ201915S,GAK14,B,2019-07-10T03:38:28,-147.6415,57.9435,3187,37.00,40.76,14,0.57,0.03,0.6,0.39,0.05,1
SKQ201915S,GAK14,B,2019-07-10T03:40:15,-147.6415,57.9435,3187,37.00,30.31,16,0.63,0.05,0.68,0.36,0.07,1
SKQ201915S,GAK14,B,2019-07-10T03:41:54,-147.6415,57.9435,3187,37.00,19.82,17,0.43,0.05,0.48,0.29,0.1,1
SKQ201915S,GAK14,B,2019-07-10T03:53:08,-147.6487,57.938,3187,38.00,9.81,1,0.43,0.09,0.52,0.19,0.17,1
SKQ201915S,GAK14,B,2019-07-10T03:55:11,-147.6487,57.938,3187,38.00,3.85,4,0.34,0.06,0.4,0.09,0.15,1
SKQ201915S,GAK13,B,2019-07-10T07:00:57,-147.7905,58.097,2068,40.00,75.68,11,0.05,0.01,0.06,0.05,0.22,1
SKQ201915S,GAK13,B,2019-07-10T07:03:17,-147.7905,58.097,2068,40.00,50.96,13,0.17,0.02,0.19,0.1,0.1,1
SKQ201915S,GAK13,B,2019-07-10T07:04:54,-147.7905,58.097,2068,40.00,40.56,14,0.26,0.02,0.28,0.16,0.06,1
SKQ201915S,GAK13,B,2019-07-10T07:06:20,-147.7905,58.097,2068,40.00,30.7,15,0.36,0.04,0.4,0.27,0.09,1
SKQ201915S,GAK13,B,2019-07-10T07:08:11,-147.7905,58.097,2068,40.00,20.85,17,0.47,0.07,0.55,0.23,0.13,1
SKQ201915S,GAK13,B,2019-07-10T07:09:56,-147.7905,58.097,2068,40.00,10.02,18,0.48,0.13,0.61,0.2,0.22,1
SKQ201915S,GAK13,B,2019-07-10T07:11:46,-147.7905,58.097,2068,40.00,3.73,20,0.45,0.13,0.58,0.21,0.23,1
SKQ201915S,GAK9,B,2019-07-10T19:00:35,-148.3468,58.6815,278,42.00,75.74,12,0,0,0,0.02,0.24,1
SKQ201915S,GAK9,B,2019-07-10T19:02:32,-148.3468,58.6815,278,42.00,50.34,13,0.04,0,0.04,0.08,0.11,1
SKQ201915S,GAK9,B,2019-07-10T19:04:08,-148.3468,58.6815,278,42.00,40.25,14,0.07,0,0.07,0.11,0.07,1
SKQ201915S,GAK9,B,2019-07-10T19:06:00,-148.3468,58.6815,278,42.00,30.3,16,0.13,0.01,0.14,0.17,0.06,1
SKQ201915S,GAK9,B,2019-07-10T19:07:38,-148.3468,58.6815,278,42.00,20.3,17,0.54,0.02,0.56,0.39,0.04,1
SKQ201915S,GAK9,B,2019-07-10T19:09:06,-148.3468,58.6815,278,42.00,15.38,19,0.6,0.02,0.62,0.37,0.02,1
SKQ201915S,GAK9,B,2019-07-10T19:10:36,-148.3468,58.6815,278,42.00,10.34,21,0.52,0.02,0.54,0.31,0.04,1
SKQ201915S,GAK9,B,2019-07-10T19:12:52,-148.3468,58.6815,278,42.00,3.7,23,0.49,0.01,0.51,0.17,0.02,1
SKQ201915S,GAK10,B,2019-07-10T22:06:14,-148.2162,58.5405,1462,43.00,75.34,11,0.09,0.01,0.1,0.07,0.14,1
SKQ201915S,GAK10,B,2019-07-10T22:08:27,-148.2162,58.5405,1462,43.00,50.38,13,0.22,0.02,0.24,0.19,0.07,1
SKQ201915S,GAK10,B,2019-07-10T22:10:02,-148.2162,58.5405,1462,43.00,40.22,14,0.43,0.03,0.46,0.33,0.06,1
SKQ201915S,GAK10,B,2019-07-10T22:11:25,-148.2162,58.5405,1462,43.00,30.37,15,0.41,0.04,0.45,0.29,0.1,1
SKQ201915S,GAK10,B,2019-07-10T22:13:53,-148.2162,58.5405,1462,43.00,20.56,17,0.43,0.07,0.5,0.26,0.14,1
SKQ201915S,GAK10,B,2019-07-10T22:15:32,-148.2162,58.5405,1462,43.00,10.01,18,0.52,0.05,0.57,0.19,0.09,1
SKQ201915S,GAK10,B,2019-07-10T22:17:22,-148.2162,58.5405,1462,43.00,4.16,20,0.47,0.03,0.5,0.14,0.07,1
SKQ201915S,GAK11,B,2019-07-11T00:51:31,-148.0715,58.3885,1414,44.00,75.8,11,0.13,0.02,0.15,0.09,0.15,1
SKQ201915S,GAK11,B,2019-07-11T00:53:43,-148.0715,58.3885,1414,44.00,50.18,13,0.28,0.02,0.3,0.19,0.07,1
SKQ201915S,GAK11,B,2019-07-11T00:55:03,-148.0715,58.3885,1414,44.00,40.48,14,0.33,0.04,0.38,0.21,0.11,1
SKQ201915S,GAK11,B,2019-07-11T00:56:57,-148.0715,58.3885,1414,44.00,30.82,15,0.31,0.07,0.38,0.17,0.18,1
SKQ201915S,GAK11,B,2019-07-11T01:00:07,-148.0715,58.3885,1414,44.00,20.12,17,0.31,0.09,0.4,0.14,0.21,1
