Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],<20_Phaeo_[ug/L],>20_Chl_A_[ug/L],>20_Phaeo_[ug/L],Total_Chl_A_[ug/L],Total_Phaeo_[ug/L],Fraction Chl >20,Data flag
TGX202109,IB2,B,2021-09-21T23:22:16,-148.235,60.276,160,41,19.6,9,0.35,0.28,0.01,0.01,0.36,0.30,0.03,1
TGX202109,IB2,B,2021-09-21T23:21:18,-148.235,60.276,160,41,30.13,8,0.11,0.14,0.01,0.01,0.11,0.15,0.06,1
TGX202109,IB2,B,2021-09-21T23:20:39,-148.235,60.276,160,41,39.69,7,0.06,0.09,0.00,0.01,0.07,0.10,0.05,1
TGX202109,IB2,B,2021-09-21T23:19:18,-148.235,60.276,160,41,49.99,6,0.02,0.05,0.00,0.01,0.02,0.05,0.04,1
TGX202109,IB2,B,2021-09-21T23:17:59,-148.235,60.276,160,41,75.19,5,0.02,0.03,0.00,0.00,0.02,0.04,0.09,1
TGX202109,MS2,B,2021-09-22T02:43:09,-147.8973,59.9442,188,43,2.51,11,0.82,0.37,0.06,0.05,0.88,0.41,0.07,1
TGX202109,MS2,B,2021-09-22T02:42:20,-147.8973,59.9442,188,43,10.42,10,0.63,0.41,0.14,0.07,0.78,0.48,0.18,1
TGX202109,MS2,B,2021-09-22T02:41:24,-147.8973,59.9442,188,43,20.14,9,0.38,0.23,0.09,0.04,0.47,0.27,0.19,1
TGX202109,MS2,B,2021-09-22T02:40:37,-147.8973,59.9442,188,43,30.2,8,0.33,0.16,0.10,0.04,0.43,0.20,0.23,1
TGX202109,MS2,B,2021-09-22T02:39:43,-147.8973,59.9442,188,43,40.09,7,0.27,0.18,0.08,0.06,0.36,0.23,0.24,1
TGX202109,MS2,B,2021-09-22T02:38:55,-147.8973,59.9442,188,43,51.14,6,0.08,0.09,0.02,0.02,0.10,0.12,0.18,1
TGX202109,MS2,B,2021-09-22T02:37:47,-147.8973,59.9442,188,43,76.03,5,0.03,0.06,0.00,0.01,0.03,0.07,0.12,1
TGX202109,GAK4,B,2021-09-22T14:55:00,-149.048,59.407,200,46,3.24,11,0.68,0.34,0.26,0.11,0.94,0.45,0.28,1
TGX202109,GAK4,B,2021-09-22T14:54:02,-149.048,59.407,200,46,9.64,10,0.64,0.38,0.26,0.12,0.90,0.50,0.29,1
TGX202109,GAK4,B,2021-09-22T14:53:09,-149.048,59.407,200,46,19.5,9,0.49,0.32,0.20,0.13,0.68,0.45,0.29,1
TGX202109,GAK4,B,2021-09-22T14:52:13,-149.048,59.407,200,46,30.28,8,0.48,0.27,0.20,0.11,0.68,0.38,0.29,1
TGX202109,GAK4,B,2021-09-22T14:51:19,-149.048,59.407,200,46,40.1,7,0.48,0.23,0.18,0.14,0.66,0.37,0.27,1
TGX202109,GAK4,B,2021-09-22T14:50:16,-149.048,59.407,200,46,50.35,6,0.33,0.23,0.12,0.09,0.45,0.32,0.27,1
TGX202109,GAK4,B,2021-09-22T14:49:23,-149.048,59.407,200,46,76.11,5,0.04,0.07,0.01,0.03,0.04,0.10,0.18,1
TGX202109,GAK5,B,2021-09-22T17:06:08,-148.9285,59.2432,166,48,2.92,11,0.96,0.37,0.23,0.07,1.20,0.45,0.19,1
TGX202109,GAK5,B,2021-09-22T17:04:58,-148.9285,59.2432,166,48,8.98,10,0.91,0.34,0.21,0.07,1.13,0.41,0.19,1
TGX202109,GAK5,B,2021-09-22T17:04:02,-148.9285,59.2432,166,48,19.91,9,1.00,0.33,0.21,0.08,1.21,0.41,0.17,1
TGX202109,GAK5,B,2021-09-22T17:03:15,-148.9285,59.2432,166,48,30.49,8,0.95,0.40,0.20,0.08,1.15,0.48,0.17,1
TGX202109,GAK5,B,2021-09-22T17:02:34,-148.9285,59.2432,166,48,40.7,7,0.83,0.30,0.19,0.09,1.03,0.40,0.19,1
TGX202109,GAK5,B,2021-09-22T17:01:36,-148.9285,59.2432,166,48,51.39,6,0.24,0.15,0.07,0.04,0.31,0.19,0.22,1
TGX202109,GAK5,B,2021-09-22T17:00:19,-148.9285,59.2432,166,48,77.01,5,0.02,0.04,0.00,0.02,0.03,0.06,0.17,1
TGX202109,GAK6,B,2021-09-22T19:02:40,-148.7738,59.113,151,50,2.68,10,0.93,0.29,0.11,0.04,1.04,0.34,0.11,1
TGX202109,GAK6,B,2021-09-22T19:01:50,-148.7738,59.113,151,50,9.56,9,0.98,0.37,0.19,0.06,1.17,0.43,0.16,1
TGX202109,GAK6,B,2021-09-22T19:00:59,-148.7738,59.113,151,50,20.38,8,0.86,0.34,0.22,0.05,1.08,0.39,0.20,1
TGX202109,GAK6,B,2021-09-22T19:00:10,-148.7738,59.113,151,50,29.66,7,0.79,0.36,0.20,0.09,0.99,0.45,0.20,1
TGX202109,GAK6,B,2021-09-22T18:59:27,-148.7738,59.113,151,50,40.83,6,0.63,0.29,0.13,0.08,0.75,0.37,0.17,1
TGX202109,GAK6,B,2021-09-22T18:58:29,-148.7738,59.113,151,50,50.34,5,0.19,0.15,0.04,0.03,0.24,0.19,0.19,1
TGX202109,GAK6,B,2021-09-22T18:57:16,-148.7738,59.113,151,50,77.1,4,0.02,0.04,0.00,0.00,0.03,0.04,0.15,1
TGX202109,GAK7,B,2021-09-22T21:06:05,-148.6403,58.9737,240,52,3.23,12,0.49,0.35,0.05,0.02,0.54,0.37,0.09,1
TGX202109,GAK7,B,2021-09-22T21:05:17,-148.6403,58.9737,240,52,10.52,11,0.57,0.24,0.04,0.03,0.62,0.27,0.07,1
TGX202109,GAK7,B,2021-09-22T21:04:31,-148.6403,58.9737,240,52,19.66,10,0.59,0.21,0.05,0.04,0.64,0.25,0.07,1
TGX202109,GAK7,B,2021-09-22T21:03:44,-148.6403,58.9737,240,52,29.64,9,0.51,0.22,0.04,0.03,0.56,0.25,0.08,1
TGX202109,GAK7,B,2021-09-22T21:02:39,-148.6403,58.9737,240,52,39.2,8,0.54,0.15,0.03,0.03,0.57,0.19,0.05,1
TGX202109,GAK7,B,2021-09-22T21:01:30,-148.6403,58.9737,240,52,51.25,7,0.31,0.14,0.03,0.03,0.33,0.17,0.08,1
TGX202109,GAK7,B,2021-09-22T21:00:31,-148.6403,58.9737,240,52,76.55,6,0.05,0.04,0.01,0.01,0.06,0.05,0.14,1
TGX202109,GAK8,B,2021-09-22T23:32:06,-148.4982,58.8108,293,54,3.05,13,0.43,0.19,0.04,0.02,0.48,0.20,0.09,1
TGX202109,GAK8,B,2021-09-22T23:31:12,-148.4982,58.8108,293,54,10.6,12,0.47,0.20,0.05,0.02,0.52,0.22,0.09,1
TGX202109,GAK8,B,2021-09-22T23:30:14,-148.4982,58.8108,293,54,20.82,11,0.55,0.22,0.07,0.01,0.63,0.23,0.12,1
TGX202109,GAK8,B,2021-09-22T23:29:19,-148.4982,58.8108,293,54,28.23,10,0.25,0.11,0.03,0.02,0.28,0.13,0.11,1
TGX202109,GAK8,B,2021-09-22T23:28:29,-148.4982,58.8108,293,54,40.42,9,0.11,0.07,0.03,0.01,0.13,0.09,0.20,1
TGX202109,GAK8,B,2021-09-22T23:27:35,-148.4982,58.8108,293,54,50.33,8,0.07,0.05,0.01,0.01,0.08,0.06,0.17,1
TGX202109,GAK8,B,2021-09-22T23:26:34,-148.4982,58.8108,293,54,74.87,7,0.04,0.03,0.01,0.01,0.05,0.04,0.17,1
TGX202109,GEO3,B,2021-09-23T04:44:51,-148.701,59.0092,235,56,2.77,15,0.73,0.25,0.05,0.02,0.78,0.27,0.07,1
TGX202109,GEO3,B,2021-09-23T04:43:54,-148.701,59.0092,235,56,9.52,14,0.70,0.29,0.05,0.02,0.75,0.31,0.07,1
TGX202109,GEO3,B,2021-09-23T04:42:51,-148.701,59.0092,235,56,20.44,12,0.64,0.21,0.05,0.03,0.70,0.24,0.07,1
TGX202109,GEO3,B,2021-09-23T04:40:29,-148.701,59.0092,235,56,30.35,9,0.61,0.22,0.05,0.03,0.67,0.26,0.08,1
TGX202109,GEO3,B,2021-09-23T04:39:10,-148.701,59.0092,235,56,40.67,8,0.19,0.10,0.02,0.01,0.21,0.11,0.11,1
TGX202109,GEO3,B,2021-09-23T04:38:18,-148.701,59.0092,235,56,50.78,7,0.10,0.07,0.02,0.01,0.12,0.08,0.14,1
TGX202109,GAK1,B,2021-09-25T18:49:18,-149.486,59.8458,269,59,2.93,12,0.70,0.33,0.19,0.04,0.89,0.37,0.21,1
TGX202109,GAK1,B,2021-09-25T18:47:39,-149.486,59.8458,269,59,10.16,11,0.67,0.34,0.13,0.04,0.80,0.38,0.17,1
TGX202109,GAK1,B,2021-09-25T18:46:36,-149.486,59.8458,269,59,19.75,8,0.43,0.23,0.10,0.02,0.53,0.25,0.20,1
TGX202109,GAK1,B,2021-09-25T18:45:37,-149.486,59.8458,269,59,30.12,7,0.29,0.14,0.09,0.01,0.38,0.15,0.23,1
TGX202109,GAK1,B,2021-09-25T18:44:38,-149.486,59.8458,269,59,40.28,5,0.26,0.13,0.08,0.02,0.34,0.15,0.24,1
TGX202109,GAK1,B,2021-09-25T18:43:32,-149.486,59.8458,269,59,50.38,2,0.29,0.16,0.09,0.02,0.38,0.18,0.24,1
TGX202109,GAK1,B,2021-09-25T18:42:24,-149.486,59.8458,269,59,76.11,1,0.04,0.03,0.01,0.01,0.06,0.04,0.26,1
TGX202109,GAK2,B,2021-09-25T21:07:50,-149.3243,59.693,228,61,2.88,12,0.65,0.28,0.53,0.10,1.19,0.38,0.45,1
TGX202109,GAK2,B,2021-09-25T21:06:39,-149.3243,59.693,228,61,10.32,11,0.71,0.29,0.51,0.09,1.22,0.38,0.42,1
TGX202109,GAK2,B,2021-09-25T21:05:41,-149.3243,59.693,228,61,20.08,10,0.63,0.30,0.16,0.04,0.79,0.34,0.20,1
TGX202109,GAK2,B,2021-09-25T21:04:40,-149.3243,59.693,228,61,30.12,9,0.50,0.23,0.14,0.02,0.63,0.25,0.22,1
TGX202109,GAK2,B,2021-09-25T21:03:47,-149.3243,59.693,228,61,41.71,8,0.24,0.16,0.07,0.02,0.31,0.18,0.23,1
TGX202109,GAK2,B,2021-09-25T21:02:46,-149.3243,59.693,228,61,50.66,7,0.13,0.11,0.03,0.01,0.16,0.12,0.19,1
TGX202109,GAK2,B,2021-09-25T21:01:51,-149.3243,59.693,228,61,74.7,6,0.39,0.22,0.22,0.04,0.60,0.26,0.36,1
TGX202109,GAK3,B,2021-09-25T23:09:32,-149.1888,59.5558,216,63,2.7,12,0.65,0.25,0.14,0.03,0.78,0.29,0.17,1
TGX202109,GAK3,B,2021-09-25T23:08:33,-149.1888,59.5558,216,63,9.96,11,0.55,0.29,0.13,0.05,0.67,0.34,0.19,1
TGX202109,GAK3,B,2021-09-25T23:07:34,-149.1888,59.5558,216,63,20.77,10,0.19,0.11,0.04,0.02,0.23,0.13,0.18,1
TGX202109,GAK3,B,2021-09-25T23:06:19,-149.1888,59.5558,216,63,29.92,9,0.07,0.06,0.02,0.00,0.09,0.06,0.19,1
TGX202109,GAK3,B,2021-09-25T23:05:25,-149.1888,59.5558,216,63,39.73,8,0.04,0.04,0.01,0.00,0.05,0.05,0.21,1
TGX202109,GAK3,B,2021-09-25T23:04:30,-149.1888,59.5558,216,63,49.45,7,0.04,0.03,0.00,0.00,0.04,0.03,0.07,1
TGX202109,GAK3,B,2021-09-25T23:02:52,-149.1888,59.5558,216,63,76.25,6,0.02,0.03,0.00,0.00,0.02,0.03,0.00,1
