Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ202207S,MID5,B,,,,,17,50,5,0.08,0.04,0.13,0.27,0.34,1
SKQ202207S,MID5,B,,,,,17,75,3,0.09,0.03,0.13,0.24,0.27,1
SKQ202207S,MID4,B,,,,,19,0,12,0.63,0.5,1.13,0.49,0.44,1
SKQ202207S,MID4,B,,,,,19,10,10,0.68,3.69,4.37,1.42,0.85,1
SKQ202207S,MID4,B,,,,,19,20,8,0.51,6.53,7.04,2.26,0.93,1
SKQ202207S,MID4,B,,,,,19,30,6,0.59,5.32,5.91,1.57,0.9,1
SKQ202207S,MID4,B,,,,,19,40,5,0.44,2.44,2.88,1.15,0.85,1
SKQ202207S,MID4,B,,,,,19,50,4,0.24,0.96,1.2,0.7,0.8,1
SKQ202207S,MID4,B,,,,,19,75,3,0.19,0.72,0.9,0.54,0.79,1
SKQ202207S,MID3,B,,,,,21,0,17,1.38,5.19,6.57,1.98,0.79,1
SKQ202207S,MID3,B,,,,,21,10,14,1.03,3.79,4.82,1.54,0.79,1
SKQ202207S,MID3,B,,,,,21,20,11,1.11,3.27,4.37,1.57,0.75,1
SKQ202207S,MID3,B,,,,,21,30,9,0.95,3.23,4.19,1.38,0.77,1
SKQ202207S,MID3,B,,,,,21,40,6,0.8,2.94,3.74,1.64,0.79,1
SKQ202207S,MID3,B,,,,,21,50,5,0.45,1.67,2.12,1.16,0.79,1
SKQ202207S,MID3,B,,,,,21,75,3,0.07,0.02,0.09,0.31,0.23,1
SKQ202207S,MID2,B,,,,,23,0,21,1.36,4.34,5.7,2.17,0.76,1
SKQ202207S,MID2,B,,,,,23,10,17,1.36,4.8,6.15,2.19,0.78,1
SKQ202207S,MID2,B,,,,,23,20,12,1.08,5.39,6.47,2.52,0.83,1
SKQ202207S,MID2,B,,,,,23,30,10,1.17,5.09,6.26,2.57,0.81,1
SKQ202207S,MID2,B,,,,,23,40,7,1.12,4.77,5.88,2.37,0.81,1
SKQ202207S,MID2,B,,,,,23,50,6,0.45,2.39,2.85,1.94,0.84,1
SKQ202207S,MID2,B,,,,,23,75,4,0.06,0.05,0.11,0.36,0.43,1
SKQ202207S,MID1,B,,,,,25,0,6,2.1,15.97,18.07,4.76,0.88,1
SKQ202207S,MID1,B,,,,,25,10,4,1.78,10.97,12.75,4.53,0.86,1
SKQ202207S,MID1,B,,,,,25,15,2,1.55,13.65,15.2,3.64,0.9,1
SKQ202207S,MID9,B,,,,,26,0,21,0.13,0.16,0.3,0.2,0.55,1
SKQ202207S,MID9,B,,,,,26,10,19,0.2,0.17,0.37,0.18,0.46,1
SKQ202207S,MID9,B,,,,,26,20,17,0.2,0.18,0.39,0.27,0.48,1
SKQ202207S,MID9,B,,,,,26,30,16,0.21,0.21,0.42,0.25,0.5,1
SKQ202207S,MID9,B,,,,,26,40,15,0.17,0.24,0.41,0.34,0.59,1
SKQ202207S,MID9,B,,,,,26,50,13,0.09,0.07,0.16,0.18,0.42,1
SKQ202207S,MID9,B,,,,,26,75,12,0.13,0.23,0.36,0.29,0.63,1
SKQ202207S,MID9,B,,,,,26,100,11,0.03,0.06,0.09,0.17,0.64,1
SKQ202207S,MID8,B,,,,,27,0,18,0.21,0.04,0.25,0.14,0.17,1
SKQ202207S,MID8,B,,,,,27,10,15,0.19,0.04,0.23,0.16,0.16,1
SKQ202207S,MID8,B,,,,,27,20,14,0.21,0.05,0.26,0.21,0.18,1
SKQ202207S,MID8,B,,,,,27,30,13,0.24,0.05,0.29,0.28,0.18,1
SKQ202207S,MID8,B,,,,,27,40,12,0.19,0.05,0.24,0.31,0.21,1
SKQ202207S,MID8,B,,,,,27,50,11,0.19,0.05,0.24,0.31,0.2,1
SKQ202207S,MID8,B,,,,,27,75,10,0.14,0.22,0.36,0.31,0.62,1
SKQ202207S,MID8,B,,,,,27,100,11,0.14,0.16,0.14,0.19,0,1
SKQ202207S,MID7,B,,,,,29,0,11,0.86,7.48,8.34,2.77,0.9,1
SKQ202207S,MID7,B,,,,,29,10,9,0.64,3.33,3.97,2.14,0.84,1
SKQ202207S,MID7,B,,,,,29,20,7,0.44,2.16,2.6,1.12,0.83,1
SKQ202207S,MID7,B,,,,,29,30,6,0.44,2.58,3.03,0.94,0.85,1
SKQ202207S,MID7,B,,,,,29,40,4,0.42,2.6,3.02,0.92,0.86,1
SKQ202207S,MID7,B,,,,,29,50,3,0.44,2.61,3.04,1.11,0.86,1
SKQ202207S,MID7,B,,,,,29,59,2,0.4,2.75,3.15,0.82,0.87,1
SKQ202207S,MID10,B,,,,,30,0,22,0.2,0.53,0.73,0.32,0.72,1
SKQ202207S,MID10,B,,,,,30,10,20,0.25,0.52,0.77,0.35,0.68,1
SKQ202207S,MID10,B,,,,,30,20,17,0.24,0.52,0.75,0.43,0.69,1
SKQ202207S,MID10,B,,,,,30,30,16,0.23,0.5,0.73,0.48,0.69,1
SKQ202207S,MID10,B,,,,,30,40,14,0.18,0.43,0.62,0.48,0.7,1
SKQ202207S,MID10,B,,,,,30,50,13,0.17,0.41,0.59,0.43,0.71,1
SKQ202207S,MID10,B,,,,,30,75,12,0.1,0.22,0.32,0.32,0.67,1
SKQ202207S,MID10,B,,,,,30,100,11,0.03,0.03,0.06,0.14,0.52,1
SKQ202207S,KOD10,B,,,,,33,0,21,0.06,0.02,0.09,0.05,0.27,1
SKQ202207S,KOD10,B,,,,,33,10,18,0.1,0.04,0.14,0.09,0.28,1
SKQ202207S,KOD10,B,,,,,33,20,16,0.1,0.02,0.12,0.08,0.17,1
SKQ202207S,KOD10,B,,,,,33,30,15,0.13,0.02,0.15,0.1,0.15,1
SKQ202207S,KOD10,B,,,,,33,40,14,0.14,0.04,0.18,0.09,0.2,1
SKQ202207S,KOD10,B,,,,,33,50,13,0.14,0.04,0.17,0.14,0.22,1
SKQ202207S,KOD10,B,,,,,33,75,11,0.16,0.08,0.24,0.22,0.33,1
SKQ202207S,KOD10,B,,,,,33,100,10,0.03,0.02,0.05,0.1,0.46,1
SKQ202207S,KOD9,B,,,,,34,0,20,0.41,0.38,0.79,0.22,0.48,1
SKQ202207S,KOD9,B,,,,,34,10,17,0.43,0.24,0.66,0.24,0.36,1
SKQ202207S,KOD9,B,,,,,34,20,15,0.2,0.12,0.32,0.17,0.37,1
SKQ202207S,KOD9,B,,,,,34,30,14,0.16,0.06,0.22,0.14,0.28,1
SKQ202207S,KOD9,B,,,,,34,40,13,0.13,0.06,0.18,0.18,0.31,1
SKQ202207S,KOD9,B,,,,,34,50,12,0.12,0.08,0.19,0.19,0.41,1
SKQ202207S,KOD9,B,,,,,34,75,11,0.08,0.07,0.16,0.16,0.46,1
SKQ202207S,KOD8,B,,,,,35,0,17,0.22,0.34,0.56,0.25,0.61,1
SKQ202207S,KOD8,B,,,,,35,10,15,0.2,0.29,0.5,0.18,0.59,1
SKQ202207S,KOD8,B,,,,,35,20,14,0.85,1.15,2,0.77,0.57,1
SKQ202207S,KOD8,B,,,,,35,30,13,0.75,0.59,1.34,0.8,0.44,1
SKQ202207S,KOD8,B,,,,,35,40,11,0.24,0.19,0.44,0.41,0.44,1
SKQ202207S,KOD8,B,,,,,35,50,10,0.26,0.11,0.36,0.39,0.29,1
SKQ202207S,KOD8,B,,,,,35,75,9,0.11,0.04,0.15,0.22,0.24,1
SKQ202207S,KOD7,B,,,,,36,0,15,0.73,10.12,10.85,3.31,0.93,1
SKQ202207S,KOD7,B,,,,,36,10,12,0.8,10.29,11.08,2.72,0.93,1
SKQ202207S,KOD7,B,,,,,36,20,11,0.27,3.95,4.22,1.65,0.94,1
SKQ202207S,KOD7,B,,,,,36,30,10,0.56,7.15,7.71,2.47,0.93,1
SKQ202207S,KOD7,B,,,,,36,40,9,0.11,0.41,0.52,0.64,0.79,1
SKQ202207S,KOD7,B,,,,,36,50,7,0.15,0.57,0.72,0.67,0.79,1
SKQ202207S,KOD7,B,,,,,36,75,6,0.14,0.26,0.4,0.73,0.65,1
SKQ202207S,KOD6,B,,,,,37,0,12,0.52,0.42,0.94,0.45,0.45,1
SKQ202207S,KOD6,B,,,,,37,10,10,0.56,0.4,0.96,0.36,0.42,1
SKQ202207S,KOD6,B,,,,,37,20,8,0.79,0.62,1.41,0.6,0.44,1
SKQ202207S,KOD6,B,,,,,37,30,7,0.96,1.36,2.32,0.96,0.58,1
SKQ202207S,KOD6,B,,,,,37,40,5,0.67,0.63,1.31,0.65,0.49,1
SKQ202207S,KOD6,B,,,,,37,50,4,0.56,0.46,1.01,0.75,0.45,1
SKQ202207S,KOD6,B,,,,,37,75,3,0.21,0.13,0.33,0.43,0.38,1
SKQ202207S,KOD5,B,,,,,39,0,20,0.4,9.5,9.9,2.65,0.96,1
SKQ202207S,KOD5,B,,,,,39,10,15,0.33,9.6,9.93,1.44,0.97,1
SKQ202207S,KOD5,B,,,,,39,20,12,0.25,8,8.25,0.98,0.97,1
SKQ202207S,KOD5,B,,,,,39,30,9,0.21,4.08,4.29,1.07,0.95,1
SKQ202207S,KOD5,B,,,,,39,40,7,0.22,3.98,4.2,1.52,0.95,1
SKQ202207S,KOD5,B,,,,,39,50,5,0.17,3.4,3.56,1.21,0.95,1
SKQ202207S,KOD5,B,,,,,39,75,3,0.13,1.21,1.34,0.74,0.9,1
SKQ202207S,KOD4,B,,,,,40,0,18,0.2,4.11,4.31,1.53,0.95,1
SKQ202207S,KOD4,B,,,,,40,10,14,0.2,4.34,4.54,1.57,0.96,1
SKQ202207S,KOD4,B,,,,,40,20,11,0.22,3.85,4.07,1.67,0.95,1
SKQ202207S,KOD4,B,,,,,40,30,9,0.24,3.95,4.19,1.16,0.94,1
SKQ202207S,KOD4,B,,,,,40,40,6,0.17,4.11,4.29,1.6,0.96,1
SKQ202207S,KOD4,B,,,,,40,50,5,0.24,4.31,4.55,2.06,0.95,1
SKQ202207S,KOD4,B,,,,,40,70,1,0.22,5.16,5.38,1.98,0.96,1
SKQ202207S,KOD3,B,,,,,39,0,18,0.51,21.01,21.52,4.88,0.98,1
SKQ202207S,KOD3,B,,,,,39,10,15,0.45,14.99,15.44,4.04,0.97,1
SKQ202207S,KOD3,B,,,,,39,20,12,0.02,15.2,15.22,4.71,1,1
SKQ202207S,KOD3,B,,,,,39,30,9,0.29,11.93,12.22,2.8,0.98,1
SKQ202207S,KOD3,B,,,,,39,40,7,0.2,2.61,2.81,1.16,0.93,1
SKQ202207S,KOD3,B,,,,,39,50,5,0.17,1.36,1.53,0.91,0.89,1
SKQ202207S,KOD3,B,,,,,39,75,3,0.16,1.03,1.19,0.88,0.86,1
SKQ202207S,KOD2,B,,,,,42,0,22,0.56,20.8,21.36,2.97,0.97,1
SKQ202207S,KOD2,B,,,,,42,10,19,0.42,19.44,19.86,4.73,0.98,1
SKQ202207S,KOD2,B,,,,,42,20,16,0.4,12.77,13.16,4.33,0.97,1
SKQ202207S,KOD2,B,,,,,42,30,13,0.34,10.38,10.72,3.1,0.97,1
SKQ202207S,KOD2,B,,,,,42,40,11,0.34,11.89,12.22,0.7,0.97,1
SKQ202207S,KOD2,B,,,,,42,50,9,0.31,9.44,9.74,2.34,0.97,1
SKQ202207S,KOD2,B,,,,,42,75,7,0.24,1.36,1.6,1.12,0.85,1
SKQ202207S,GEO,B,,,,,43,0,20,2.48,12.51,14.99,4.14,0.83,1
SKQ202207S,GEO,B,,,,,43,10,19,1.93,10.09,12.02,3.59,0.84,1
SKQ202207S,GEO,B,,,,,43,20,16,0.74,1.42,2.16,2.34,0.66,1
SKQ202207S,GEO,B,,,,,43,30,11,0.69,1.99,2.67,2.06,0.74,1
SKQ202207S,GEO,B,,,,,43,40,9,0.63,1.69,2.32,1.39,0.73,1
SKQ202207S,GEO,B,,,,,43,50,8,0.4,1.26,1.67,1.15,0.76,1
SKQ202207S,GEO,B,,,,,43,75,7,0.14,0.17,0.31,0.35,0.55,1
SKQ202207S,RES2.5,B,,,,,44,0,23,0.24,0.42,0.66,0.88,0.64,1
SKQ202207S,RES2.5,B,,,,,44,10,20,0.15,0.5,0.65,1.54,0.77,1
SKQ202207S,RES2.5,B,,,,,44,20,17,0.1,0.24,0.34,1.11,0.71,1
SKQ202207S,RES2.5,B,,,,,44,30,14,0.08,0.16,0.23,0.7,0.68,1
SKQ202207S,RES2.5,B,,,,,44,40,13,0.08,0.19,0.26,0.51,0.71,1
SKQ202207S,RES2.5,B,,,,,44,50,10,0.09,0.18,0.27,0.46,0.68,1
SKQ202207S,RES2.5,B,,,,,44,75,9,0.1,0.12,0.22,0.42,0.55,1
SKQ202207S,GAK1,B,,,,,47,0,24,1.02,1.94,2.96,1.57,0.66,1
SKQ202207S,GAK1,B,,,,,47,10,20,0.65,2.15,2.79,1.51,0.77,1
SKQ202207S,GAK1,B,,,,,47,20,17,0.56,1.51,2.07,1.69,0.73,1
SKQ202207S,GAK1,B,,,,,47,30,16,0.55,1.12,1.67,1.68,0.67,1
SKQ202207S,GAK1,B,,,,,47,40,15,0.5,1.68,2.18,2.19,0.77,1
SKQ202207S,GAK1,B,,,,,47,50,14,0.62,2.07,2.69,1.98,0.77,1
SKQ202207S,GAK1,B,,,,,47,75,13,0.7,2,2.71,2.31,0.74,1
SKQ202207S,GAK1,B,,,,,47,100,11,0.59,2.59,3.18,1.92,0.81,1
SKQ202207S,GAK1,B,,,,,47,125,10,0.48,1.45,1.93,1.45,0.75,1
SKQ202207S,GAK1,B,,,,,47,150,7,0.1,0.1,0.2,0.59,0.51,1
SKQ202207S,GAK2,B,,,,,48,0,24,0.56,2.13,2.69,1.56,0.79,1
SKQ202207S,GAK2,B,,,,,48,10,21,0.56,2.11,2.67,1.44,0.79,1
SKQ202207S,GAK2,B,,,,,48,20,18,0.5,2.51,3.01,2.34,0.84,1
SKQ202207S,GAK2,B,,,,,48,30,16,0.43,2.21,2.63,2.29,0.84,1
SKQ202207S,GAK2,B,,,,,48,40,14,0.55,2.38,2.93,2.9,0.81,1
SKQ202207S,GAK2,B,,,,,48,50,12,0.47,1.56,2.03,2.49,0.77,1
SKQ202207S,GAK2,B,,,,,48,75,10,0.49,1.18,1.67,1.76,0.71,1
SKQ202207S,GAK2,B,,,,,48,100,8,0.35,1.46,1.82,2.02,0.81,1
SKQ202207S,GAK2,B,,,,,48,125,5,0.3,1.24,1.54,2.01,0.8,1
SKQ202207S,GAK2,B,,,,,48,150,4,0.17,0.27,0.44,1.19,0.62,1
SKQ202207S,GAK3,B,,,,,49,0,22,0.89,9.34,10.23,2.64,0.91,1
SKQ202207S,GAK3,B,,,,,49,10,20,0.64,9.34,9.98,2.33,0.94,1
SKQ202207S,GAK3,B,,,,,49,20,17,0.66,8.55,9.22,3.08,0.93,1
SKQ202207S,GAK3,B,,,,,49,30,15,0.63,8.69,9.31,2.59,0.93,1
SKQ202207S,GAK3,B,,,,,49,40,13,0.62,7.15,7.77,3.4,0.92,1
SKQ202207S,GAK3,B,,,,,49,50,10,0.55,8.2,8.74,3.01,0.94,1
SKQ202207S,GAK3,B,,,,,49,75,8,0.73,8.36,9.09,2.68,0.92,1
SKQ202207S,GAK3,B,,,,,49,100,6,0.23,0.86,1.09,1.07,0.79,1
SKQ202207S,GAK4,B,,,,,50,0,24,0.7,1.34,2.04,1.12,0.66,1
SKQ202207S,GAK4,B,,,,,50,10,21,0.69,1.37,2.07,0.86,0.67,1
SKQ202207S,GAK4,B,,,,,50,20,19,0.74,1.55,2.3,1.11,0.68,1
SKQ202207S,GAK4,B,,,,,50,30,16,0.6,1.47,2.06,0.89,0.71,1
SKQ202207S,GAK4,B,,,,,50,40,15,0.33,2.94,3.27,1.57,0.9,1
SKQ202207S,GAK4,B,,,,,50,50,12,0.38,2.58,2.95,1.99,0.87,1
SKQ202207S,GAK4,B,,,,,50,75,10,0.31,1.34,1.65,1.98,0.81,1
SKQ202207S,GAK4,B,,,,,50,100,9,0.25,0.79,1.04,1.41,0.76,1
SKQ202207S,GAK5,B,,,,,52,0,19,0.4,5.03,5.43,2.11,0.93,1
SKQ202207S,GAK5,B,,,,,52,10,16,0.36,5.06,5.42,2.15,0.93,1
SKQ202207S,GAK5,B,,,,,52,20,14,0.34,6.07,6.41,2.35,0.95,1
SKQ202207S,GAK5,B,,,,,52,30,13,0.48,6.6,7.07,2,0.93,1
SKQ202207S,GAK5,B,,,,,52,40,11,0.29,5.39,5.67,2.19,0.95,1
SKQ202207S,GAK5,B,,,,,52,50,10,0.38,4.96,5.34,2.02,0.93,1
SKQ202207S,GAK5,B,,,,,52,75,8,0.29,1.59,1.88,2.04,0.85,1
SKQ202207S,GAK6,B,,,,,53,0,22,0.52,6.11,6.62,1.7,0.92,1
SKQ202207S,GAK6,B,,,,,53,10,19,0.49,6.04,6.53,1.97,0.93,1
SKQ202207S,GAK6,B,,,,,53,20,16,0.5,5.39,5.88,2.12,0.92,1
SKQ202207S,GAK6,B,,,,,53,30,14,0.48,5.45,5.94,2.12,0.92,1
SKQ202207S,GAK6,B,,,,,53,40,11,0.39,3.4,3.78,1.92,0.9,1
SKQ202207S,GAK6,B,,,,,53,50,9,0.14,0.38,0.51,0.61,0.73,1
SKQ202207S,GAK6,B,,,,,53,75,7,0.08,0.15,0.23,0.41,0.64,1
SKQ202207S,GAK7,B,,,,,54,0,23,0.37,5.98,6.34,1.84,0.94,1
SKQ202207S,GAK7,B,,,,,54,10,20,0.31,6.33,6.64,1.54,0.95,1
SKQ202207S,GAK7,B,,,,,54,20,17,0.29,6.6,6.88,1.3,0.96,1
SKQ202207S,GAK7,B,,,,,54,30,16,0.27,6.14,6.41,1.83,0.96,1
SKQ202207S,GAK7,B,,,,,54,40,13,0.29,4.8,5.09,2.04,0.94,1
SKQ202207S,GAK7,B,,,,,54,50,12,0.3,5.03,5.33,1.81,0.94,1
SKQ202207S,GAK7,B,,,,,54,75,8,0.21,0.78,0.99,0.73,0.79,1
SKQ202207S,GAK7,B,,,,,54,100,7,0.14,0.2,0.34,0.46,0.59,1
SKQ202207S,GAK8,B,,,,,55,0,17,0.76,4.31,5.07,2.07,0.85,1
SKQ202207S,GAK8,B,,,,,55,10,14,0.81,4.73,5.55,1.72,0.85,1
SKQ202207S,GAK8,B,,,,,55,20,13,0.43,5.19,5.63,1.46,0.92,
SKQ202207S,GAK8,B,,,,,55,30,12,0.26,1.67,1.93,0.96,0.86,
SKQ202207S,GAK8,B,,,,,55,40,10,0.13,0.28,0.4,0.58,0.69,
SKQ202207S,GAK8,B,,,,,55,50,9,0.12,0.2,0.32,0.54,0.62,
SKQ202207S,GAK8,B,,,,,55,75,8,0.1,0.19,0.29,0.65,0.64,
SKQ202207S,GAK8,B,,,,,55,100,7,0.12,0.18,0.3,0.58,0.6,
SKQ202207S,GAK9,B,,,,,57,0,22,0.48,6.14,6.62,1.87,0.93,
SKQ202207S,GAK9,B,,,,,57,10,19,0.55,6.04,6.59,1.93,0.92,
SKQ202207S,GAK9,B,,,,,57,20,17,0.37,6.43,6.8,1.71,0.95,
SKQ202207S,GAK9,B,,,,,57,30,16,0.43,5.78,6.21,1.45,0.93,
SKQ202207S,GAK9,B,,,,,57,40,14,0.45,5.58,6.03,1.74,0.93,
SKQ202207S,GAK9,B,,,,,57,50,13,0.16,1.34,1.5,0.46,0.89,
SKQ202207S,GAK9,B,,,,,57,75,12,0.06,0.11,0.17,0.37,0.66,
SKQ202207S,GAK10,B,,,,,58,0,20,0.34,2.1,2.44,0.69,0.86,
SKQ202207S,GAK10,B,,,,,58,10,18,0.31,1.8,2.11,0.89,0.85,
SKQ202207S,GAK10,B,,,,,58,20,17,0.33,1.75,2.09,0.71,0.84,
SKQ202207S,GAK10,B,,,,,58,30,15,0.29,1.82,2.11,0.65,0.86,
SKQ202207S,GAK10,B,,,,,58,40,14,0.31,1.26,1.57,0.68,0.8,
SKQ202207S,GAK10,B,,,,,58,50,13,0.28,1.12,1.41,0.61,0.8,
SKQ202207S,GAK10,B,,,,,58,75,12,0.1,0.13,0.24,0.44,0.57,
SKQ202207S,GAK11,B,,,,,59,0,19,0.32,0.15,0.47,0.18,0.31,
SKQ202207S,GAK11,B,,,,,59,10,16,0.32,0.15,0.48,0.16,0.32,
SKQ202207S,GAK11,B,,,,,59,20,15,0.28,0.18,0.46,0.2,0.39,
SKQ202207S,GAK11,B,,,,,59,30,14,0.25,0.24,0.49,0.2,0.49,
SKQ202207S,GAK11,B,,,,,59,40,12,0.24,0.18,0.41,0.19,0.43,
SKQ202207S,GAK11,B,,,,,59,50,11,0.16,0.09,0.26,0.17,0.36,
SKQ202207S,GAK11,B,,,,,59,75,10,0.03,0.02,0.05,0.08,0.34,
SKQ202207S,GAK12,B,,,,,60,0,18,0.78,6.6,7.38,2.01,0.89,
SKQ202207S,GAK12,B,,,,,60,10,16,0.45,4.34,4.79,1.32,0.91,
SKQ202207S,GAK12,B,,,,,60,20,15,0.22,3.17,3.38,1.09,0.94,
SKQ202207S,GAK12,B,,,,,60,30,14,0.18,2.62,2.8,0.91,0.94,
SKQ202207S,GAK12,B,,,,,60,40,13,0.18,2.01,2.19,0.95,0.92,
SKQ202207S,GAK12,B,,,,,60,50,11,0.15,1.49,1.64,0.61,0.91,
SKQ202207S,GAK12,B,,,,,60,75,10,0.07,0.11,0.18,0.4,0.61,
SKQ202207S,GAK13,B,,,,,62,0,21,0.21,5.32,5.53,1.65,0.96,
SKQ202207S,GAK13,B,,,,,62,10,18,0.27,5.42,5.69,1.22,0.95,
SKQ202207S,GAK13,B,,,,,62,20,16,0.29,3.98,4.28,1.22,0.93,
SKQ202207S,GAK13,B,,,,,62,30,15,0.24,0.8,1.04,0.62,0.77,
SKQ202207S,GAK13,B,,,,,62,40,14,0.23,0.22,0.45,0.45,0.49,
SKQ202207S,GAK13,B,,,,,62,50,13,0.2,0.13,0.33,0.26,0.39,
SKQ202207S,GAK13,B,,,,,62,75,11,0.14,0.09,0.23,0.21,0.39,
