Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ202010S,GAK6,B,2020-07-05T05:55:19,-148.7735,59.1197,148.7,10,20.44,10,0.89,0.01,0.9,0.41,0.01,1
SKQ202010S,GAK6,B,2020-07-05T05:52:58,-148.7735,59.1197,148.7,10,29.94,9,0.38,0.01,0.39,0.28,0.02,1
SKQ202010S,GAK6,B,2020-07-05T05:50:40,-148.7735,59.1197,148.7,10,40.26,7,0.17,0,0.18,0.23,0.02,1
SKQ202010S,GAK6,B,2020-07-05T05:48:36,-148.7735,59.1197,148.7,10,50.11,6,0.09,0,0.09,0.19,0.03,1
SKQ202010S,GAK6,B,2020-07-05T05:45:46,-148.7735,59.1197,148.7,10,76.33,4,0.03,0,0.03,0.12,0.07,1
SKQ202010S,GEO,B,2020-07-05T19:15:25,-148.6965,59.0137,232,11,2.92,14,0.68,0.01,0.69,0.16,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:13:51,-148.6965,59.0137,232,11,9.96,13,0.69,0.01,0.7,0.2,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:12:38,-148.6965,59.0137,232,11,20.44,12,0.76,0.01,0.76,0.24,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:11:20,-148.6965,59.0137,232,11,25.35,10,0.87,0.01,0.87,0.42,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:10:24,-148.6965,59.0137,232,11,29.86,9,0.65,0.01,0.65,0.4,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:09:15,-148.6965,59.0137,232,11,40.37,8,0.15,0,0.15,0.18,0.01,1
SKQ202010S,GEO,B,2020-07-05T19:08:04,-148.6965,59.0137,232,11,50.85,7,0.05,0,0.05,0.13,0.04,1
SKQ202010S,GEO,B,2020-07-05T19:06:21,-148.6965,59.0137,232,11,74.78,6,0.03,0,0.03,0.11,0.09,1
SKQ202010S,GAK7,B,2020-07-05T20:53:44,-148.6305,58.9722,239,12,3.4,16,0.9,0.01,0.91,0.37,0.01,1
SKQ202010S,GAK7,B,2020-07-05T20:51:18,-148.6305,58.9722,239,12,10.3,14,1.1,0,1.11,0.48,0,1
SKQ202010S,GAK7,B,2020-07-05T20:49:26,-148.6305,58.9722,239,12,20.33,13,0.91,0.01,0.92,0.41,0.01,1
SKQ202010S,GAK7,B,2020-07-05T20:47:25,-148.6305,58.9722,239,12,30.08,11,0.43,0.01,0.43,0.29,0.02,1
SKQ202010S,GAK7,B,2020-07-05T20:45:32,-148.6305,58.9722,239,12,40.56,10,0.09,0,0.09,0.21,0.04,1
SKQ202010S,GAK7,B,2020-07-05T20:43:34,-148.6305,58.9722,239,12,50.96,9,0.07,0,0.07,0.17,0.02,1
SKQ202010S,GAK7,B,2020-07-05T20:40:59,-148.6305,58.9722,239,12,76.07,7,0.02,0,0.02,0.1,0.04,1
SKQ202010S,GAK8,B,2020-07-06T00:40:02,-148.4902,58.8085,290,14,3.11,17,1.9,0.02,1.92,0.47,0.01,1
SKQ202010S,GAK8,B,2020-07-06T00:37:50,-148.4902,58.8085,290,14,9.96,16,1.89,0.02,1.91,0.63,0.01,1
SKQ202010S,GAK8,B,2020-07-06T00:36:10,-148.4902,58.8085,290,14,14.51,15,1.77,0.02,1.79,0.74,0.01,1
SKQ202010S,GAK8,B,2020-07-06T00:33:12,-148.4902,58.8085,290,14,20.49,13,0.42,0.02,0.44,0.4,0.04,1
SKQ202010S,GAK8,B,2020-07-06T00:31:25,-148.4902,58.8085,290,14,30.31,12,0.21,0,0.22,0.26,0.02,1
SKQ202010S,GAK8,B,2020-07-06T00:29:35,-148.4902,58.8085,290,14,40.39,11,0.2,0.01,0.21,0.21,0.04,1
SKQ202010S,GAK8,B,2020-07-06T00:27:16,-148.4902,58.8085,290,14,50.72,9,0.14,0.01,0.14,0.13,0.04,1
SKQ202010S,GAK8,B,2020-07-06T00:24:59,-148.4902,58.8085,290,14,75.57,8,0.04,0,0.04,0.04,0.06,1
SKQ202010S,GAK9,B,2020-07-06T20:02:15,-148.3495,58.6805,276,18,3.06,20,0.75,0.01,0.76,0.26,0.01,1
SKQ202010S,GAK9,B,2020-07-06T20:00:14,-148.3495,58.6805,276,18,10.08,18,0.81,0.01,0.82,0.24,0.01,1
SKQ202010S,GAK9,B,2020-07-06T19:58:22,-148.3495,58.6805,276,18,20.19,17,1.21,0.01,1.23,0.41,0.01,1
SKQ202010S,GAK9,B,2020-07-06T19:56:36,-148.3495,58.6805,276,18,30.38,16,0.45,0.02,0.46,0.38,0.04,1
SKQ202010S,GAK9,B,2020-07-06T19:54:46,-148.3495,58.6805,276,18,40.12,15,0.31,0.01,0.32,0.19,0.03,1
SKQ202010S,GAK9,B,2020-07-06T19:52:40,-148.3495,58.6805,276,18,51.24,14,0.27,0.01,0.28,0.18,0.02,1
SKQ202010S,GAK9,B,2020-07-06T19:50:13,-148.3495,58.6805,276,18,76.3,12,0.08,0.01,0.08,0.05,0.06,1
SKQ202010S,GAK10,B,2020-07-06T23:26:57,-148.2133,58.5425,1440,19,3.64,23,0.83,0.12,0.95,0.28,0.13,1
SKQ202010S,GAK10,B,2020-07-06T23:23:37,-148.2133,58.5425,1440,19,10.14,21,0.73,0.11,0.84,0.31,0.13,1
SKQ202010S,GAK10,B,2020-07-06T23:21:49,-148.2133,58.5425,1440,19,20.35,20,0.32,0.08,0.4,0.15,0.2,1
SKQ202010S,GAK10,B,2020-07-06T23:20:05,-148.2133,58.5425,1440,19,30.58,19,0.2,0.02,0.22,0.1,0.09,1
SKQ202010S,GAK10,B,2020-07-06T23:18:27,-148.2133,58.5425,1440,19,40.32,18,0.31,0.02,0.33,0.22,0.05,1
SKQ202010S,GAK10,B,2020-07-06T23:16:30,-148.2133,58.5425,1440,19,50.64,16,0.23,0.01,0.24,0.12,0.04,1
SKQ202010S,GAK10,B,2020-07-06T23:14:18,-148.2133,58.5425,1440,19,75.63,15,0.14,0.01,0.15,0.06,0.07,1
SKQ202010S,GAK11,B,2020-07-07T03:19:41,-148.0725,58.3882,1412,20,3.27,23,0.22,0.03,0.25,0.05,0.12,1
SKQ202010S,GAK11,B,2020-07-07T03:17:56,-148.0725,58.3882,1412,20,9.84,22,0.17,0.02,0.2,0.03,0.12,1
SKQ202010S,GAK11,B,2020-07-07T03:16:14,-148.0725,58.3882,1412,20,20.33,21,0.17,0,0.18,0.06,0.02,1
SKQ202010S,GAK11,B,2020-07-07T03:14:30,-148.0725,58.3882,1412,20,30.29,20,0.19,0,0.2,0.1,0.02,1
SKQ202010S,GAK11,B,2020-07-07T03:10:44,-148.0725,58.3882,1412,20,40.14,17,0.24,0.01,0.24,0.1,0.02,1
SKQ202010S,GAK11,B,2020-07-07T03:09:04,-148.0725,58.3882,1412,20,50.64,16,0.23,0.01,0.24,0.11,0.03,1
SKQ202010S,GAK11,B,2020-07-07T03:06:47,-148.0725,58.3882,1412,20,75.79,15,0.1,0.01,0.11,0.07,0.06,1
SKQ202010S,GAK12,B,2020-07-07T06:55:32,-147.937,58.2443,2131,21,2.91,23,0.12,0.02,0.14,0.04,0.15,1
SKQ202010S,GAK12,B,2020-07-07T06:53:21,-147.937,58.2443,2131,21,10.03,21,0.13,0.02,0.15,0.04,0.12,1
SKQ202010S,GAK12,B,2020-07-07T06:51:32,-147.937,58.2443,2131,21,20.55,20,0.15,0.01,0.16,0.06,0.09,1
SKQ202010S,GAK12,B,2020-07-07T06:49:41,-147.937,58.2443,2131,21,29.89,19,0.18,0.01,0.19,0.06,0.04,1
SKQ202010S,GAK12,B,2020-07-07T06:47:52,-147.937,58.2443,2131,21,40.63,18,0.26,0.01,0.27,0.11,0.04,1
SKQ202010S,GAK12,B,2020-07-07T06:46:00,-147.937,58.2443,2131,21,50.86,17,0.21,0.01,0.22,0.15,0.05,1
SKQ202010S,GAK12,B,2020-07-07T06:43:32,-147.937,58.2443,2131,21,76.2,15,0.13,0.01,0.14,0.1,0.07,1
SKQ202010S,GAK15,B,2020-07-07T20:48:36,-147.5037,57.7917,4437,23,3.2,24,0.16,0.03,0.2,0.03,0.18,1
SKQ202010S,GAK15,B,2020-07-07T20:46:39,-147.5037,57.7917,4437,23,10.24,23,0.15,0.02,0.17,0.04,0.13,1
SKQ202010S,GAK15,B,2020-07-07T20:44:44,-147.5037,57.7917,4437,23,20.1,21,0.2,0.03,0.23,0.06,0.13,1
SKQ202010S,GAK15,B,2020-07-07T20:42:57,-147.5037,57.7917,4437,23,30.52,20,0.24,0.01,0.25,0.09,0.05,1
SKQ202010S,GAK15,B,2020-07-07T20:41:14,-147.5037,57.7917,4437,23,40.48,19,0.26,0.02,0.28,0.12,0.06,1
SKQ202010S,GAK15,B,2020-07-07T20:39:32,-147.5037,57.7917,4437,23,50.41,18,0.23,0.02,0.25,0.18,0.1,1
SKQ202010S,GAK15,B,2020-07-07T20:37:21,-147.5037,57.7917,4437,23,75.65,17,0.08,0.01,0.09,0.06,0.11,1
SKQ202010S,GAK14,B,2020-07-08T00:09:51,-147.6495,57.9432,3060,24,3.54,23,0.13,0.04,0.17,0.03,0.24,1
SKQ202010S,GAK14,B,2020-07-08T00:07:45,-147.6495,57.9432,3060,24,10.06,21,0.13,0.03,0.16,0.03,0.18,1
SKQ202010S,GAK14,B,2020-07-08T00:05:55,-147.6495,57.9432,3060,24,20.47,20,0.14,0.02,0.16,0.05,0.11,1
SKQ202010S,GAK14,B,2020-07-08T00:04:07,-147.6495,57.9432,3060,24,30.65,19,0.18,0.01,0.19,0.08,0.08,1
SKQ202010S,GAK14,B,2020-07-08T00:02:14,-147.6495,57.9432,3060,24,40.02,18,0.28,0.01,0.29,0.09,0.04,1
SKQ202010S,GAK14,B,2020-07-07T23:58:50,-147.6495,57.9432,3060,24,50.56,16,0.34,0.01,0.35,0.12,0.03,1
SKQ202010S,GAK14,B,2020-07-07T23:56:26,-147.6495,57.9432,3060,24,75.92,14,0.25,0.01,0.27,-0.05,0.05,1
SKQ202010S,GAK13,B,2020-07-08T03:42:40,-147.794,58.0977,2065,25,3.3,21,0.15,0.02,0.17,0.04,0.14,1
SKQ202010S,GAK13,B,2020-07-08T03:39:59,-147.794,58.0977,2065,25,10.18,20,0.19,0.02,0.21,0.06,0.11,1
SKQ202010S,GAK13,B,2020-07-08T03:38:07,-147.794,58.0977,2065,25,20.28,19,0.22,0.03,0.24,0.08,0.11,1
SKQ202010S,GAK13,B,2020-07-08T03:36:19,-147.794,58.0977,2065,25,30.08,18,0.15,0.01,0.16,0.14,0.08,1
SKQ202010S,GAK13,B,2020-07-08T03:34:33,-147.794,58.0977,2065,25,40.45,17,0.26,0.01,0.27,0.1,0.05,1
SKQ202010S,GAK13,B,2020-07-08T03:32:41,-147.794,58.0977,2065,25,50.44,15,0.32,0.02,0.34,0.16,0.05,1
SKQ202010S,GAK13,B,2020-07-08T03:30:29,-147.794,58.0977,2065,25,75.58,14,0.13,0.02,0.15,0.1,0.1,1
SKQ202010S,MID10,B,2020-07-08T20:55:24,-146.0005,58.9102,4445,27,4.55,18,0.54,0.04,0.58,0.14,0.07,1
SKQ202010S,MID10,B,2020-07-08T20:52:53,-146.0005,58.9102,4445,27,10.47,16,0.54,0.04,0.59,0.17,0.07,1
SKQ202010S,MID10,B,2020-07-08T20:51:23,-146.0005,58.9102,4445,27,19.74,15,0.56,0.03,0.59,0.34,0.05,1
SKQ202010S,MID10,B,2020-07-08T20:49:57,-146.0005,58.9102,4445,27,30.28,14,0.34,0.01,0.34,0.21,0.02,1
SKQ202010S,MID10,B,2020-07-08T20:48:31,-146.0005,58.9102,4445,27,39.62,13,0.15,0.01,0.15,0.12,0.03,1
SKQ202010S,MID10,B,2020-07-08T20:46:54,-146.0005,58.9102,4445,27,50.85,12,0.11,0,0.11,0.1,0.03,1
SKQ202010S,MID10,B,2020-07-08T20:44:49,-146.0005,58.9102,4445,27,76.26,11,0.02,0,0.03,0.03,0.15,1
SKQ202010S,MID9,B,2020-07-09T00:54:14,-146.1007,59.068,2936,29,2.99,18,0.48,0.02,0.5,0.09,0.04,1
SKQ202010S,MID9,B,2020-07-09T00:52:45,-146.1007,59.068,2936,29,10.42,17,0.47,0.02,0.49,0.11,0.05,1
SKQ202010S,MID9,B,2020-07-09T00:49:59,-146.1007,59.068,2936,29,20.11,15,0.92,0.03,0.95,0.41,0.03,1
SKQ202010S,MID9,B,2020-07-09T00:48:28,-146.1007,59.068,2936,29,30.49,14,0.62,0.01,0.63,0.33,0.01,1
SKQ202010S,MID9,B,2020-07-09T00:46:40,-146.1007,59.068,2936,29,40.49,13,0.44,0.01,0.45,0.23,0.01,1
SKQ202010S,MID9,B,2020-07-09T00:45:10,-146.1007,59.068,2936,29,50.79,12,0.07,0,0.07,0.06,0.04,1
SKQ202010S,MID9,B,2020-07-09T00:43:00,-146.1007,59.068,2936,29,75.74,11,0.02,0,0.02,0.03,0,1
SKQ202010S,MID8,B,2020-07-09T03:38:33,-146.2018,59.2258,628,30,3.56,17,0.56,0.02,0.58,0.15,0.04,1
SKQ202010S,MID8,B,2020-07-09T03:36:22,-146.2018,59.2258,628,30,9.74,16,0.56,0.02,0.58,0.19,0.04,1
SKQ202010S,MID8,B,2020-07-09T03:34:09,-146.2018,59.2258,628,30,20.35,15,0.95,0.03,0.97,0.44,0.03,1
SKQ202010S,MID8,B,2020-07-09T03:31:04,-146.2018,59.2258,628,30,30.24,13,0.4,0,0.4,0.18,0.01,1
SKQ202010S,MID8,B,2020-07-09T03:29:07,-146.2018,59.2258,628,30,40.33,12,0.13,0,0.13,0.08,0.03,1
SKQ202010S,MID8,B,2020-07-09T03:27:13,-146.2018,59.2258,628,30,50.28,11,0.05,0,0.05,0.04,0.08,1
SKQ202010S,MID8,B,2020-07-09T03:25:11,-146.2018,59.2258,628,30,75.37,10,0.04,0,0.04,0.03,0.06,1
SKQ202010S,MID7,B,2020-07-09T05:47:45,-146.2773,59.3837,74,31,3.25,7,0.88,0.65,1.53,0.45,0.42,1
SKQ202010S,MID7,B,2020-07-09T05:45:39,-146.2773,59.3837,74,31,10.03,6,0.87,0.76,1.62,0.44,0.47,1
SKQ202010S,MID7,B,2020-07-09T05:43:49,-146.2773,59.3837,74,31,20.28,5,0.83,1.07,1.9,0.56,0.56,1
SKQ202010S,MID7,B,2020-07-09T05:42:03,-146.2773,59.3837,74,31,30.74,4,0.74,1.3,2.04,0.62,0.64,1
SKQ202010S,MID7,B,2020-07-09T05:40:20,-146.2773,59.3837,74,31,40.48,3,0.61,0.93,1.54,0.51,0.6,1
SKQ202010S,MID7,B,2020-07-09T05:38:30,-146.2773,59.3837,74,31,50.24,2,0.58,0.69,1.27,0.45,0.54,1
SKQ202010S,MID6,B,2020-07-09T16:23:47,-146.2505,59.499,36,34,2.97,5,0.82,0.06,0.88,0.43,0.07,1
SKQ202010S,MID6,B,2020-07-09T16:21:38,-146.2505,59.499,36,34,10.03,4,0.55,0.52,1.07,0.5,0.49,1
SKQ202010S,MID6,B,2020-07-09T16:19:41,-146.2505,59.499,36,34,20.27,3,0.46,0.83,1.3,0.43,0.64,1
SKQ202010S,MID6,B,2020-07-09T16:17:51,-146.2505,59.499,36,34,29.34,2,0.35,0.54,0.89,0.41,0.6,1
SKQ202010S,MID5,B,2020-07-09T21:17:02,-146.0978,59.6503,94,37,3.77,13,0.69,0,0.69,0,0,1
SKQ202010S,MID5,B,2020-07-09T21:14:19,-146.0978,59.6503,94,37,9.72,7,1.08,0.01,1.09,0.36,0.01,1
SKQ202010S,MID5,B,2020-07-09T21:12:43,-146.0978,59.6503,94,37,20.51,6,0.99,0.01,1,0.44,0.01,1
SKQ202010S,MID5,B,2020-07-09T21:11:05,-146.0978,59.6503,94,37,30.51,5,0.32,0.01,0.32,0.22,0.03,1
SKQ202010S,MID5,B,2020-07-09T21:09:35,-146.0978,59.6503,94,37,40.8,4,0.28,0.01,0.29,0.21,0.04,1
SKQ202010S,MID5,B,2020-07-09T21:07:43,-146.0978,59.6503,94,37,50.23,3,0.08,0,0.09,0.12,0.03,1
SKQ202010S,MID5,B,2020-07-09T21:05:29,-146.0978,59.6503,94,37,75.61,2,0.06,0,0.06,0.1,0.04,1
SKQ202010S,MID4,B,2020-07-09T23:48:34,-145.9508,59.801,93,39,3.83,9,0.53,0.01,0.54,0.16,0.02,1
SKQ202010S,MID4,B,2020-07-09T23:46:31,-145.9508,59.801,93,39,10.22,8,0.66,0.01,0.67,0.21,0.02,1
SKQ202010S,MID4,B,2020-07-09T23:44:39,-145.9508,59.801,93,39,20.23,7,0.93,0.01,0.94,0.34,0.01,1
SKQ202010S,MID4,B,2020-07-09T23:42:44,-145.9508,59.801,93,39,30.08,6,0.5,0.01,0.51,0.37,0.02,1
SKQ202010S,MID4,B,2020-07-09T23:41:02,-145.9508,59.801,93,39,40.41,5,0.2,0.01,0.22,0.24,0.06,1
SKQ202010S,MID4,B,2020-07-09T23:39:32,-145.9508,59.801,93,39,50.3,4,0.1,0.01,0.11,0.17,0.13,1
SKQ202010S,MID4,B,2020-07-09T23:37:23,-145.9508,59.801,93,39,75.79,3,0.02,0.01,0.03,0.05,0.22,1
SKQ202010S,MID3,B,2020-07-10T03:03:46,-145.8025,59.9512,88,41,3.12,9,0.4,0.01,0.41,0.09,0.03,1
SKQ202010S,MID3,B,2020-07-10T03:01:59,-145.8025,59.9512,88,41,10.39,8,1.39,0.04,1.43,0.43,0.03,1
SKQ202010S,MID3,B,2020-07-10T02:58:59,-145.8025,59.9512,88,41,20.34,6,1.33,0.03,1.36,0.46,0.02,1
SKQ202010S,MID3,B,2020-07-10T02:57:18,-145.8025,59.9512,88,41,30.17,5,0.65,0.02,0.68,0.43,0.04,1
SKQ202010S,MID3,B,2020-07-10T02:55:39,-145.8025,59.9512,88,41,40.53,4,0.17,0.01,0.18,0.18,0.03,1
SKQ202010S,MID3,B,2020-07-10T02:54:03,-145.8025,59.9512,88,41,50.13,3,0.04,0.01,0.04,0.08,0.15,1
SKQ202010S,MID3,B,2020-07-10T02:52:04,-145.8025,59.9512,88,41,75.46,2,0.03,0.01,0.04,0.08,0.18,1
SKQ202010S,MID2,B,2020-07-10T19:15:57,-145.6497,60.0997,118,45,2.35,19,0.33,0.02,0.35,0.12,0.06,1
SKQ202010S,MID2,B,2020-07-10T19:10:57,-145.6497,60.0997,118,45,10.26,11,0.56,0.01,0.57,0.14,0.03,1
SKQ202010S,MID2,B,2020-07-10T19:08:56,-145.6497,60.0997,118,45,20.01,9,0.35,0.01,0.35,0.25,0.02,1
SKQ202010S,MID2,B,2020-07-10T19:07:01,-145.6497,60.0997,118,45,30.23,8,0.11,0.01,0.12,0.18,0.05,1
SKQ202010S,MID2,B,2020-07-10T19:05:16,-145.6497,60.0997,118,45,40.24,7,0.11,0,0.11,0.14,0.03,1
SKQ202010S,MID2,B,2020-07-10T19:03:32,-145.6497,60.0997,118,45,50.33,6,0.13,0.01,0.14,0.17,0.06,1
SKQ202010S,MID2,B,2020-07-10T19:01:09,-145.6497,60.0997,118,45,75.67,4,0.06,0.01,0.07,0.07,0.09,1
SKQ202010S,MID1,B,2020-07-10T21:22:19,-145.5005,60.2493,18,46,3.26,4,0.69,0.03,0.72,0.33,0.04,1
SKQ202010S,MID1,B,2020-07-10T21:20:37,-145.5005,60.2493,18,46,5.24,3,0.39,0.04,0.43,0.25,0.09,1
SKQ202010S,MID1,B,2020-07-10T21:18:44,-145.5005,60.2493,18,46,10.3,2,0.18,0.03,0.21,0.11,0.16,1
SKQ202010S,MID1,B,2020-07-10T21:15:34,-145.5005,60.2493,18,46,15.08,1,0.2,0.01,0.21,0.12,0.06,1
SKQ202010S,PL20,B,2020-07-11T23:48:49,-144.6452,60.0808,130,47,2.7,15,0.4,0.01,0.41,0.11,0.03,1
SKQ202010S,PL20,B,2020-07-11T23:44:16,-144.6452,60.0808,130,47,10.59,8,0.63,0.07,0.7,0.24,0.1,1
SKQ202010S,PL20,B,2020-07-11T23:42:38,-144.6452,60.0808,130,47,20.56,7,0.73,0.06,0.79,0.41,0.08,1
SKQ202010S,PL20,B,2020-07-11T23:40:29,-144.6452,60.0808,130,47,30.09,6,0.32,0.02,0.33,0.3,0.05,1
SKQ202010S,PL20,B,2020-07-11T23:38:39,-144.6452,60.0808,130,47,40.08,5,0.12,0.01,0.13,0.19,0.04,1
SKQ202010S,PL20,B,2020-07-11T23:36:59,-144.6452,60.0808,130,47,50.39,4,0.04,0.01,0.05,0.13,0.11,1
SKQ202010S,PL20,B,2020-07-11T23:34:46,-144.6452,60.0808,130,47,75.46,3,0.03,0.01,0.03,0.08,0.21,1
SKQ202010S,PL21,B,2020-07-12T20:10:44,-145.3227,60.1427,71,49,3.09,8,0.34,0.03,0.37,0.22,0.08,1
SKQ202010S,PL21,B,2020-07-12T20:09:01,-145.3227,60.1427,71,49,5.22,7,0.28,0.15,0.43,0.2,0.35,1
