Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-09-02T03:19:00Z,-149.2836,59.6485,214.13,13.1442,3.5908,30.1083,1494.889,11.141,12.9161,0.37,3.97,4.34
SKQ202010S,TSG,2020-09-02T03:20:00Z,-149.2817,59.6467,213.05,13.1674,3.5877,30.0618,1494.912,11.148,13.0251,0.38,3.97,4.26
SKQ202010S,TSG,2020-09-02T03:21:00Z,-149.2798,59.645,212.39,13.2603,3.5854,29.9668,1495.112,11.153,13.0529,0.37,3.94,4.12
SKQ202010S,TSG,2020-09-02T03:22:00Z,-149.278,59.6433,212.45,13.2987,3.5851,29.9341,1495.202,11.151,13.0647,0.38,3.99,4.15
SKQ202010S,TSG,2020-09-02T03:23:00Z,-149.2762,59.6416,212.58,13.3097,3.5828,29.9039,1495.204,11.15,13.0648,0.37,3.95,4.16
SKQ202010S,TSG,2020-09-02T03:24:00Z,-149.2744,59.64,212.51,13.3124,3.58,29.8758,1495.18,11.15,13.074,0.38,3.97,4.2
SKQ202010S,TSG,2020-09-02T03:25:00Z,-149.2725,59.6383,212.64,13.3203,3.5773,29.8447,1495.17,11.152,13.0714,0.37,3.97,4.2
SKQ202010S,TSG,2020-09-02T03:26:00Z,-149.2707,59.6366,211.99,13.32,3.5748,29.8221,1495.142,11.148,13.0547,0.37,3.97,4.2
SKQ202010S,TSG,2020-09-02T03:27:00Z,-149.2688,59.6349,211.58,13.3075,3.5732,29.8169,1495.094,11.145,13.0498,0.37,3.95,4.2
SKQ202010S,TSG,2020-09-02T03:28:00Z,-149.267,59.6332,211.81,13.2985,3.5718,29.811,1495.057,11.143,13.1215,0.37,3.95,4.19
SKQ202010S,TSG,2020-09-02T03:29:00Z,-149.2652,59.6316,211.57,13.36,3.5723,29.7677,1495.212,11.141,13.173,0.38,3.99,4.15
SKQ202010S,TSG,2020-09-02T03:30:00Z,-149.2634,59.6303,211.74,13.41,3.5733,29.7377,1495.344,11.14,13.1905,0.37,3.96,4.14
SKQ202010S,TSG,2020-09-02T03:31:00Z,-149.2618,59.6292,211.61,13.4322,3.5735,29.7221,1495.4,11.137,13.1953,0.38,3.97,4.12
SKQ202010S,TSG,2020-09-02T03:32:00Z,-149.2611,59.6282,211.15,13.4383,3.5739,29.7212,1495.419,11.133,13.2189,0.37,3.95,4.11
SKQ202010S,TSG,2020-09-02T03:33:00Z,-149.2612,59.6275,211.37,13.4601,3.5749,29.713,1495.482,11.129,13.2515,0.37,3.95,4.12
SKQ202010S,TSG,2020-09-02T03:34:00Z,-149.261,59.6271,211.16,13.4905,3.5759,29.6988,1495.567,11.125,13.2433,0.37,3.98,4.09
SKQ202010S,TSG,2020-09-02T03:35:00Z,-149.2607,59.6268,211.27,13.4888,3.5741,29.6836,1495.543,11.12,13.2483,0.37,3.94,4.05
SKQ202010S,TSG,2020-09-02T03:36:00Z,-149.2607,59.6266,211.63,13.4918,3.5744,29.6839,1495.554,11.118,13.2478,0.38,3.98,4.08
SKQ202010S,TSG,2020-09-02T03:37:00Z,-149.2607,59.6265,211.6,13.4959,3.5764,29.6993,1495.586,11.112,13.2615,0.38,4.02,4.03
SKQ202010S,TSG,2020-09-02T03:38:00Z,-149.2608,59.6264,211.66,13.5118,3.5775,29.6973,1495.636,11.106,13.254,0.38,4.01,4.0
SKQ202010S,TSG,2020-09-02T03:39:00Z,-149.2609,59.6263,211.65,13.5081,3.5769,29.6948,1495.621,11.101,13.2166,0.38,4.02,4.0
SKQ202010S,TSG,2020-09-02T03:40:00Z,-149.261,59.6262,211.57,13.4791,3.5792,29.7386,1495.576,11.096,13.2029,0.38,4.02,3.94
SKQ202010S,TSG,2020-09-02T03:41:00Z,-149.2612,59.6261,211.62,13.4601,3.58,29.76,1495.537,11.098,13.225,0.38,4.02,3.89
SKQ202010S,TSG,2020-09-02T03:42:00Z,-149.2614,59.626,211.51,13.4745,3.5792,29.7417,1495.564,11.097,13.2468,0.38,4.06,3.98
SKQ202010S,TSG,2020-09-02T03:43:00Z,-149.2616,59.6259,211.75,13.4962,3.5776,29.7102,1495.599,11.096,13.2663,0.38,4.03,4.02
SKQ202010S,TSG,2020-09-02T03:44:00Z,-149.2617,59.6258,211.66,13.5157,3.5789,29.7067,1495.66,11.094,13.2634,0.38,4.0,4.04
SKQ202010S,TSG,2020-09-02T03:45:00Z,-149.2618,59.6257,211.59,13.5124,3.5775,29.697,1495.638,11.092,13.2818,0.38,3.99,4.07
SKQ202010S,TSG,2020-09-02T03:46:00Z,-149.2619,59.6257,211.84,13.5236,3.5788,29.6998,1495.679,11.089,13.2886,0.38,3.98,4.12
SKQ202010S,TSG,2020-09-02T03:47:00Z,-149.262,59.6256,211.92,13.5321,3.5791,29.6957,1495.702,11.094,13.2934,0.37,3.96,4.1
SKQ202010S,TSG,2020-09-02T03:48:00Z,-149.2622,59.6255,211.67,13.5369,3.5789,29.6903,1495.712,11.101,13.2923,0.37,3.96,4.06
SKQ202010S,TSG,2020-09-02T03:49:00Z,-149.2622,59.6254,212.3,13.5366,3.5788,29.6897,1495.71,11.108,13.289,0.37,3.96,4.06
SKQ202010S,TSG,2020-09-02T03:50:00Z,-149.2623,59.6253,211.83,13.5342,3.5783,29.6869,1495.699,11.115,13.2756,0.38,3.97,4.08
SKQ202010S,TSG,2020-09-02T03:51:00Z,-149.2624,59.6252,211.96,13.5228,3.5769,29.683,1495.656,11.12,13.275,0.38,3.97,4.08
SKQ202010S,TSG,2020-09-02T03:52:00Z,-149.2625,59.6251,212.33,13.5203,3.5765,29.6816,1495.646,11.119,13.2687,0.37,3.97,4.03
SKQ202010S,TSG,2020-09-02T03:53:00Z,-149.2626,59.625,211.97,13.5153,3.5757,29.6781,1495.625,11.118,13.2589,0.37,3.97,4.03
SKQ202010S,TSG,2020-09-02T03:54:00Z,-149.2628,59.6249,212.05,13.5064,3.5744,29.6724,1495.589,11.117,13.2475,0.37,3.97,4.04
SKQ202010S,TSG,2020-09-02T03:55:00Z,-149.2628,59.6248,212.26,13.4957,3.5732,29.6697,1495.55,11.115,13.2392,0.38,3.96,4.02
SKQ202010S,TSG,2020-09-02T03:56:00Z,-149.2629,59.6248,212.76,13.4864,3.5727,29.6726,1495.522,11.114,13.25,0.37,3.96,4.01
SKQ202010S,TSG,2020-09-02T03:57:00Z,-149.263,59.6247,212.01,13.4948,3.5729,29.6677,1495.545,11.11,13.2395,0.38,3.98,4.03
SKQ202010S,TSG,2020-09-02T03:58:00Z,-149.2631,59.6246,212.28,13.4868,3.572,29.6658,1495.516,11.108,13.2337,0.38,4.0,4.01
SKQ202010S,TSG,2020-09-02T03:59:00Z,-149.2631,59.6244,212.25,13.4802,3.5718,29.6687,1495.497,11.107,13.2457,0.38,3.99,4.02
SKQ202010S,TSG,2020-09-02T04:00:00Z,-149.2632,59.6243,212.01,13.4899,3.5731,29.6735,1495.535,11.108,13.2533,0.38,3.98,4.05
SKQ202010S,TSG,2020-09-02T04:01:00Z,-149.2633,59.6243,212.57,13.497,3.5733,29.6697,1495.554,11.118,13.2567,0.37,3.97,4.05
SKQ202010S,TSG,2020-09-02T04:02:00Z,-149.2635,59.6243,212.18,13.5009,3.573,29.6643,1495.561,11.124,13.2541,0.37,3.98,4.03
SKQ202010S,TSG,2020-09-02T04:03:00Z,-149.2636,59.6242,212.29,13.499,3.5728,29.6636,1495.554,11.126,13.2535,0.38,3.99,3.99
SKQ202010S,TSG,2020-09-02T04:04:00Z,-149.2636,59.6241,212.46,13.498,3.5728,29.6645,1495.552,11.124,13.2529,0.37,3.95,4.0
SKQ202010S,TSG,2020-09-02T04:05:00Z,-149.2636,59.6239,212.33,13.4976,3.5727,29.6639,1495.55,11.118,13.2478,0.37,3.96,4.02
SKQ202010S,TSG,2020-09-02T04:06:00Z,-149.2637,59.6238,212.4,13.4936,3.5722,29.6625,1495.535,11.114,13.2413,0.37,3.96,4.05
SKQ202010S,TSG,2020-09-02T04:07:00Z,-149.2637,59.6237,212.2,13.4876,3.5718,29.6636,1495.516,11.114,13.2383,0.37,3.97,4.03
SKQ202010S,TSG,2020-09-02T04:08:00Z,-149.2634,59.6232,212.61,13.4838,3.572,29.668,1495.508,11.113,13.2452,0.37,3.98,4.04
SKQ202010S,TSG,2020-09-02T04:09:00Z,-149.2625,59.6222,213.12,13.4892,3.5728,29.6708,1495.53,11.11,13.2651,0.37,3.97,4.11
SKQ202010S,TSG,2020-09-02T04:10:00Z,-149.2609,59.6206,213.26,13.5064,3.5733,29.6628,1495.578,11.105,13.2855,0.38,3.99,4.19
SKQ202010S,TSG,2020-09-02T04:11:00Z,-149.2587,59.6188,213.73,13.5258,3.5728,29.6429,1495.619,11.107,13.3299,0.37,3.96,4.16
SKQ202010S,TSG,2020-09-02T04:12:00Z,-149.2562,59.6167,213.73,13.5647,3.5748,29.6314,1495.735,11.111,13.3968,0.37,3.96,4.15
SKQ202010S,TSG,2020-09-02T04:13:00Z,-149.2534,59.6144,213.83,13.6284,3.5762,29.5953,1495.905,11.114,13.3186,0.37,3.96,4.08
SKQ202010S,TSG,2020-09-02T04:14:00Z,-149.2505,59.6121,213.14,13.5707,3.5588,29.4794,1495.577,11.117,13.311,0.38,3.98,3.92
SKQ202010S,TSG,2020-09-02T04:15:00Z,-149.2477,59.6096,212.64,13.5555,3.5474,29.3868,1495.417,11.12,13.3559,0.38,4.01,3.9
SKQ202010S,TSG,2020-09-02T04:16:00Z,-149.245,59.607,212.67,13.5926,3.5431,29.3185,1495.461,11.121,13.4006,0.38,3.99,3.88
SKQ202010S,TSG,2020-09-02T04:17:00Z,-149.2422,59.6045,212.39,13.6332,3.5418,29.2749,1495.545,11.124,13.4031,0.37,3.95,3.86
SKQ202010S,TSG,2020-09-02T04:18:00Z,-149.2394,59.6019,212.8,13.6455,3.5398,29.2473,1495.553,11.126,13.2937,0.37,3.94,3.86
SKQ202010S,TSG,2020-09-02T04:19:00Z,-149.2367,59.5994,212.56,13.5505,3.5336,29.2638,1495.256,11.126,13.274,0.37,3.96,3.89
SKQ202010S,TSG,2020-09-02T04:20:00Z,-149.234,59.5968,212.36,13.5249,3.5344,29.2902,1495.201,11.125,13.1559,0.37,3.96,3.91
SKQ202010S,TSG,2020-09-02T04:21:00Z,-149.2311,59.5942,212.32,13.4233,3.5382,29.4031,1494.994,11.136,13.1964,0.37,3.93,3.95
SKQ202010S,TSG,2020-09-02T04:22:00Z,-149.2284,59.5917,212.5,13.4413,3.5334,29.3449,1494.987,11.145,13.3376,0.37,3.91,3.86
SKQ202010S,TSG,2020-09-02T04:23:00Z,-149.2256,59.5891,211.87,13.5602,3.5273,29.1982,1495.211,11.156,13.3872,0.37,3.93,3.76
SKQ202010S,TSG,2020-09-02T04:24:00Z,-149.2229,59.5866,212.03,13.6216,3.5242,29.1228,1495.327,11.168,13.4031,0.37,3.96,3.74
SKQ202010S,TSG,2020-09-02T04:25:00Z,-149.2201,59.5841,211.9,13.6374,3.521,29.0821,1495.332,11.181,13.4014,0.37,3.93,3.72
SKQ202010S,TSG,2020-09-02T04:26:00Z,-149.2173,59.5815,211.69,13.6422,3.5185,29.0548,1495.316,11.18,13.4051,0.38,3.97,3.73
SKQ202010S,TSG,2020-09-02T04:27:00Z,-149.2146,59.579,211.68,13.6417,3.5151,29.0245,1495.279,11.178,13.3906,0.37,3.94,3.7
SKQ202010S,TSG,2020-09-02T04:28:00Z,-149.2118,59.5764,211.35,13.6345,3.5114,28.9954,1495.221,11.175,13.4182,0.37,3.95,3.7
SKQ202010S,TSG,2020-09-02T04:29:00Z,-149.209,59.5739,211.64,13.6565,3.5096,28.9627,1495.256,11.17,13.4611,0.37,3.98,3.68
SKQ202010S,TSG,2020-09-02T04:30:00Z,-149.2062,59.5714,211.67,13.6908,3.5103,28.9432,1495.347,11.165,13.4731,0.37,3.93,3.62
SKQ202010S,TSG,2020-09-02T04:31:00Z,-149.2034,59.5688,211.47,13.7147,3.5107,28.9287,1495.409,11.164,13.3771,0.37,3.94,3.64
SKQ202010S,TSG,2020-09-02T04:32:00Z,-149.2006,59.5662,211.43,13.6282,3.5076,28.9662,1495.165,11.176,13.3629,0.37,3.95,3.69
SKQ202010S,TSG,2020-09-02T04:33:00Z,-149.1979,59.5637,211.44,13.6111,3.5092,28.9935,1495.14,11.183,13.3511,0.37,3.94,3.74
SKQ202010S,TSG,2020-09-02T04:34:00Z,-149.195,59.5612,211.4,13.5986,3.5079,28.9912,1495.096,11.187,13.2752,0.37,3.96,3.8
SKQ202010S,TSG,2020-09-02T04:35:00Z,-149.192,59.5589,211.24,13.5343,3.5086,29.0461,1494.946,11.186,13.2121,0.37,3.93,3.95
SKQ202010S,TSG,2020-09-02T04:36:00Z,-149.1897,59.5574,211.49,13.4717,3.5161,29.1623,1494.873,11.175,13.1436,0.37,3.96,4.1
SKQ202010S,TSG,2020-09-02T04:37:00Z,-149.1886,59.5562,211.09,13.4084,3.5244,29.2876,1494.809,11.173,13.1223,0.38,4.03,4.16
SKQ202010S,TSG,2020-09-02T04:38:00Z,-149.1879,59.5555,210.91,13.3856,3.5252,29.3127,1494.762,11.172,13.1805,0.38,4.04,4.11
SKQ202010S,TSG,2020-09-02T04:39:00Z,-149.1877,59.5552,211.03,13.4263,3.5158,29.1949,1494.76,11.172,13.1391,0.38,4.02,3.93
SKQ202010S,TSG,2020-09-02T04:40:00Z,-149.1877,59.5551,211.2,13.4048,3.5192,29.2424,1494.744,11.173,13.1333,0.38,4.01,4.02
SKQ202010S,TSG,2020-09-02T04:41:00Z,-149.1878,59.555,211.15,13.3853,3.5208,29.2721,1494.713,11.175,13.1224,0.38,4.03,4.02
SKQ202010S,TSG,2020-09-02T04:42:00Z,-149.1879,59.5549,211.31,13.3869,3.5288,29.3443,1494.804,11.183,13.0344,0.38,4.07,4.0
SKQ202010S,TSG,2020-09-02T04:43:00Z,-149.188,59.5548,211.33,13.3016,3.5581,29.6813,1494.915,11.189,13.0936,0.38,4.05,3.84
SKQ202010S,TSG,2020-09-02T04:44:00Z,-149.188,59.5547,211.22,13.3405,3.5554,29.6266,1494.981,11.193,13.2545,0.38,4.06,3.73
SKQ202010S,TSG,2020-09-02T04:45:00Z,-149.188,59.5547,211.25,13.4838,3.5255,29.2403,1495.005,11.195,12.9865,0.38,4.01,3.68
SKQ202010S,TSG,2020-09-02T04:46:00Z,-149.1881,59.5546,211.47,13.2778,3.5759,29.8657,1495.052,11.191,13.0181,0.38,3.99,3.72
SKQ202010S,TSG,2020-09-02T04:47:00Z,-149.1881,59.5545,211.25,13.2505,3.5632,29.7692,1494.847,11.197,13.2795,0.38,4.02,3.72
SKQ202010S,TSG,2020-09-02T04:48:00Z,-149.1881,59.5544,211.21,13.4938,3.5149,29.1345,1494.915,11.201,13.3518,0.38,4.0,3.65
SKQ202010S,TSG,2020-09-02T04:49:00Z,-149.1881,59.5543,211.21,13.5756,3.5032,28.965,1494.988,11.201,13.3647,0.38,4.0,3.62
SKQ202010S,TSG,2020-09-02T04:50:00Z,-149.188,59.5542,211.24,13.5969,3.5018,28.9363,1495.026,11.2,13.3839,0.38,4.01,3.61
SKQ202010S,TSG,2020-09-02T04:51:00Z,-149.1879,59.5542,211.27,13.6166,3.5015,28.9189,1495.071,11.198,13.3923,0.38,3.98,3.6
SKQ202010S,TSG,2020-09-02T04:52:00Z,-149.1879,59.5541,211.46,13.6277,3.5009,28.905,1495.092,11.192,13.355,0.38,3.99,3.59
SKQ202010S,TSG,2020-09-02T04:53:00Z,-149.1879,59.5542,211.49,13.5997,3.5048,28.9621,1495.065,11.186,13.2949,0.38,3.99,3.66
SKQ202010S,TSG,2020-09-02T04:54:00Z,-149.1879,59.5542,211.54,13.5413,3.5106,29.0597,1494.985,11.181,13.3157,0.38,4.01,3.71
SKQ202010S,TSG,2020-09-02T04:55:00Z,-149.188,59.5542,211.45,13.5597,3.5076,29.0178,1494.997,11.175,13.3549,0.38,4.01,3.66
SKQ202010S,TSG,2020-09-02T04:56:00Z,-149.188,59.5543,211.29,13.5929,3.5048,28.9669,1495.049,11.171,13.3409,0.38,4.0,3.61
SKQ202010S,TSG,2020-09-02T04:57:00Z,-149.1881,59.5544,211.49,13.582,3.5078,29.0024,1495.054,11.167,13.0978,0.38,3.97,3.61
SKQ202010S,TSG,2020-09-02T04:58:00Z,-149.1882,59.5544,211.45,13.3847,3.5513,29.5543,1495.043,11.165,12.9697,0.38,3.99,3.75
SKQ202010S,TSG,2020-09-02T04:59:00Z,-149.1883,59.5545,211.4,13.243,3.5711,29.8476,1494.914,11.163,13.2794,0.38,3.98,3.71
SKQ202010S,TSG,2020-09-02T05:00:00Z,-149.1883,59.5545,211.35,13.4913,3.5096,29.0884,1494.852,11.162,13.1169,0.38,4.0,3.57
SKQ202010S,TSG,2020-09-02T05:01:00Z,-149.1884,59.5546,211.3,13.3875,3.5511,29.5509,1495.049,11.165,13.0864,0.38,4.02,3.56
SKQ202010S,TSG,2020-09-02T05:02:00Z,-149.1883,59.5546,211.55,13.3294,3.554,29.622,1494.938,11.161,13.313,0.38,4.0,3.55
SKQ202010S,TSG,2020-09-02T05:03:00Z,-149.1883,59.5546,211.21,13.5329,3.515,29.1055,1495.011,11.16,13.3145,0.38,4.0,3.53
SKQ202010S,TSG,2020-09-02T05:04:00Z,-149.1883,59.5546,211.48,13.5516,3.5198,29.1356,1495.109,11.159,13.0342,0.38,3.98,3.53
SKQ202010S,TSG,2020-09-02T05:05:00Z,-149.1883,59.5545,211.39,13.321,3.5667,29.7466,1495.057,11.161,12.8696,0.38,3.99,3.53
SKQ202010S,TSG,2020-09-02T05:06:00Z,-149.1882,59.5545,211.57,13.148,3.5893,30.0919,1494.883,11.174,13.0947,0.38,3.98,3.55
SKQ202010S,TSG,2020-09-02T05:07:00Z,-149.1882,59.5544,211.35,13.3239,3.5507,29.5959,1494.888,11.177,13.2142,0.38,4.0,3.54
SKQ202010S,TSG,2020-09-02T05:08:00Z,-149.1882,59.5543,211.44,13.4433,3.5324,29.3349,1494.981,11.181,13.265,0.38,3.99,3.55
SKQ202010S,TSG,2020-09-02T05:09:00Z,-149.1882,59.5542,211.5,13.4918,3.5209,29.1913,1494.975,11.188,13.3778,0.38,4.0,3.56
SKQ202010S,TSG,2020-09-02T05:10:00Z,-149.1882,59.5541,211.44,13.5987,3.5091,29.0015,1495.108,11.196,13.3824,0.38,4.0,3.53
SKQ202010S,TSG,2020-09-02T05:11:00Z,-149.1882,59.554,211.46,13.6178,3.5062,28.9609,1495.124,11.199,13.3168,0.38,4.02,3.52
SKQ202010S,TSG,2020-09-02T05:12:00Z,-149.1882,59.5539,211.83,13.5659,3.5154,29.0845,1495.096,11.189,13.1896,0.38,3.97,3.61
SKQ202010S,TSG,2020-09-02T05:13:00Z,-149.1882,59.5538,211.96,13.4467,3.5328,29.3361,1494.994,11.183,13.2377,0.38,4.01,3.67
SKQ202010S,TSG,2020-09-02T05:14:00Z,-149.1882,59.5537,211.6,13.4827,3.5253,29.2387,1495.0,11.18,13.2719,0.38,4.0,3.64
SKQ202010S,TSG,2020-09-02T05:15:00Z,-149.1882,59.5536,211.69,13.5107,3.5181,29.1513,1494.991,11.181,13.1072,0.38,4.02,3.65
SKQ202010S,TSG,2020-09-02T05:16:00Z,-149.1883,59.5534,211.62,13.3813,3.5457,29.5048,1494.973,11.185,13.0093,0.38,4.01,3.98
SKQ202010S,TSG,2020-09-02T05:17:00Z,-149.1883,59.5533,211.88,13.277,3.5634,29.7501,1494.913,11.185,13.0242,0.38,3.99,4.02
SKQ202010S,TSG,2020-09-02T05:18:00Z,-149.1883,59.5533,211.68,13.2786,3.5596,29.7138,1494.876,11.187,12.9803,0.38,4.01,4.04
SKQ202010S,TSG,2020-09-02T05:19:00Z,-149.1883,59.5533,211.84,13.2429,3.5649,29.7903,1494.846,11.19,13.2224,0.38,4.02,3.97
SKQ202010S,TSG,2020-09-02T05:20:00Z,-149.1884,59.5533,211.71,13.4328,3.5272,29.2952,1494.899,11.194,13.37,0.38,4.02,3.71
SKQ202010S,TSG,2020-09-02T05:21:00Z,-149.1884,59.5533,211.85,13.5915,3.5109,29.0238,1495.11,11.207,13.2785,0.38,4.01,3.52
SKQ202010S,TSG,2020-09-02T05:22:00Z,-149.1885,59.5534,211.94,13.5319,3.5243,29.1923,1495.109,11.216,13.2295,0.38,3.97,3.71
SKQ202010S,TSG,2020-09-02T05:23:00Z,-149.1886,59.5535,211.9,13.468,3.5299,29.2924,1495.014,11.224,13.3879,0.38,3.98,3.75
SKQ202010S,TSG,2020-09-02T05:24:00Z,-149.1887,59.5536,211.83,13.6077,3.5228,29.121,1495.279,11.231,13.1335,0.38,3.99,3.6
SKQ202010S,TSG,2020-09-02T05:25:00Z,-149.1888,59.5537,211.88,13.4178,3.5495,29.5121,1495.104,11.237,13.1192,0.38,3.98,4.0
SKQ202010S,TSG,2020-09-02T05:26:00Z,-149.1889,59.5537,211.75,13.366,3.5459,29.5191,1494.939,11.239,13.0697,0.38,4.01,3.86
SKQ202010S,TSG,2020-09-02T05:27:00Z,-149.1889,59.5538,211.95,13.3327,3.5588,29.6635,1494.998,11.24,13.1796,0.38,3.97,3.74
SKQ202010S,TSG,2020-09-02T05:28:00Z,-149.189,59.5539,212.54,13.4102,3.5373,29.4052,1494.953,11.242,13.3016,0.38,4.02,3.64
SKQ202010S,TSG,2020-09-02T05:29:00Z,-149.189,59.554,212.43,13.5302,3.519,29.1446,1495.048,11.245,13.2758,0.38,3.98,3.52
SKQ202010S,TSG,2020-09-02T05:30:00Z,-149.189,59.5541,212.08,13.5191,3.5239,29.1987,1495.075,11.248,13.351,0.38,3.99,3.57
SKQ202010S,TSG,2020-09-02T05:31:00Z,-149.189,59.5542,211.82,13.5777,3.5136,29.0589,1495.106,11.255,13.3619,0.38,4.0,3.48
SKQ202010S,TSG,2020-09-02T05:32:00Z,-149.189,59.5543,211.81,13.5983,3.5132,29.0395,1495.152,11.271,13.3616,0.38,3.98,3.48
SKQ202010S,TSG,2020-09-02T05:33:00Z,-149.1889,59.5544,211.75,13.6005,3.5134,29.0401,1495.16,11.282,13.3514,0.37,3.97,3.47
SKQ202010S,TSG,2020-09-02T05:34:00Z,-149.1889,59.5545,211.72,13.5925,3.5131,29.043,1495.136,11.288,13.3356,0.38,3.99,3.47
SKQ202010S,TSG,2020-09-02T05:35:00Z,-149.1889,59.5546,211.84,13.5794,3.5127,29.0493,1495.1,11.289,13.3465,0.38,3.99,3.47
SKQ202010S,TSG,2020-09-02T05:36:00Z,-149.1889,59.5547,211.74,13.5869,3.5135,29.0509,1495.127,11.292,13.3368,0.38,4.0,3.49
SKQ202010S,TSG,2020-09-02T05:37:00Z,-149.1889,59.5548,211.85,13.5824,3.5141,29.0597,1495.123,11.294,13.3008,0.38,4.01,3.49
SKQ202010S,TSG,2020-09-02T05:38:00Z,-149.189,59.5549,211.72,13.5556,3.5151,29.0893,1495.068,11.295,13.3087,0.38,4.04,3.47
SKQ202010S,TSG,2020-09-02T05:39:00Z,-149.1891,59.5549,211.76,13.5602,3.5134,29.0701,1495.061,11.297,13.3071,0.38,4.04,3.45
SKQ202010S,TSG,2020-09-02T05:40:00Z,-149.1892,59.555,211.72,13.5588,3.514,29.0773,1495.064,11.298,13.2993,0.38,4.04,3.47
SKQ202010S,TSG,2020-09-02T05:41:00Z,-149.1894,59.5551,211.97,13.5524,3.5146,29.0875,1495.055,11.305,13.2996,0.38,4.06,3.48
SKQ202010S,TSG,2020-09-02T05:42:00Z,-149.1896,59.5551,211.79,13.5514,3.5141,29.0834,1495.047,11.316,13.3077,0.38,4.04,3.48
SKQ202010S,TSG,2020-09-02T05:43:00Z,-149.1899,59.5552,212.33,13.5582,3.5148,29.0846,1495.071,11.329,13.049,0.38,4.02,3.49
SKQ202010S,TSG,2020-09-02T05:44:00Z,-149.1901,59.5552,211.85,13.3625,3.561,29.6616,1495.095,11.342,12.9423,0.38,4.06,3.98
SKQ202010S,TSG,2020-09-02T05:45:00Z,-149.1902,59.5552,211.88,13.2148,3.5785,29.9391,1494.927,11.356,13.0138,0.38,4.02,4.07
SKQ202010S,TSG,2020-09-02T05:46:00Z,-149.1904,59.5552,211.98,13.2713,3.5617,29.7382,1494.88,11.362,12.9087,0.38,3.98,4.15
SKQ202010S,TSG,2020-09-02T05:47:00Z,-149.1905,59.5552,212.0,13.1809,3.5801,29.9801,1494.861,11.367,13.0553,0.38,4.01,4.12
SKQ202010S,TSG,2020-09-02T05:48:00Z,-149.1907,59.5552,212.38,13.2838,3.5499,29.6201,1494.782,11.372,13.2478,0.38,4.01,3.91
SKQ202010S,TSG,2020-09-02T05:49:00Z,-149.1908,59.5552,212.25,13.4688,3.5189,29.1904,1494.897,11.378,13.1378,0.38,3.99,3.57
SKQ202010S,TSG,2020-09-02T05:50:00Z,-149.191,59.5552,212.12,13.397,3.5393,29.4343,1494.943,11.384,13.1778,0.38,4.0,3.89
SKQ202010S,TSG,2020-09-02T05:51:00Z,-149.1911,59.5552,212.2,13.4126,3.5319,29.3533,1494.9,11.386,13.2119,0.38,4.0,3.73
SKQ202010S,TSG,2020-09-02T05:52:00Z,-149.1912,59.5552,212.35,13.451,3.5258,29.268,1494.928,11.396,13.1871,0.38,3.99,3.67
SKQ202010S,TSG,2020-09-02T05:53:00Z,-149.1913,59.5552,212.41,13.4323,3.53,29.3211,1494.928,11.405,13.2759,0.38,4.01,3.7
SKQ202010S,TSG,2020-09-02T05:54:00Z,-149.1915,59.5552,212.28,13.5059,3.5179,29.1531,1494.977,11.413,13.2775,0.38,4.0,3.53
SKQ202010S,TSG,2020-09-02T05:55:00Z,-149.1917,59.5551,212.43,13.5185,3.5161,29.1273,1494.989,11.42,13.2845,0.38,3.97,3.5
SKQ202010S,TSG,2020-09-02T05:56:00Z,-149.1919,59.5551,212.63,13.5233,3.5172,29.1339,1495.012,11.425,13.2374,0.37,3.98,3.51
SKQ202010S,TSG,2020-09-02T05:57:00Z,-149.1921,59.5551,212.62,13.4902,3.5255,29.2354,1495.021,11.44,12.9372,0.38,3.98,3.63
SKQ202010S,TSG,2020-09-02T05:58:00Z,-149.1923,59.5549,212.63,13.2376,3.5802,29.9373,1495.001,11.453,12.7402,0.38,3.99,3.76
SKQ202010S,TSG,2020-09-02T05:59:00Z,-149.1924,59.5545,212.9,13.0271,3.6122,30.4019,1494.842,11.464,12.9909,0.38,3.97,3.48
SKQ202010S,TSG,2020-09-02T06:00:00Z,-149.1923,59.554,212.98,13.2246,3.5636,29.7927,1494.787,11.474,12.9879,0.38,4.0,3.86
SKQ202010S,TSG,2020-09-02T06:01:00Z,-149.1917,59.5532,212.69,13.2344,3.5571,29.7248,1494.74,11.49,13.1167,0.37,3.97,4.0
SKQ202010S,TSG,2020-09-02T06:02:00Z,-149.1908,59.552,212.92,13.3449,3.5301,29.3887,1494.715,11.501,13.1075,0.38,3.98,3.78
SKQ202010S,TSG,2020-09-02T06:03:00Z,-149.1894,59.5507,213.19,13.3582,3.538,29.4521,1494.834,11.51,13.0142,0.38,4.0,3.95
SKQ202010S,TSG,2020-09-02T06:04:00Z,-149.1876,59.549,212.58,13.2672,3.5516,29.648,1494.76,11.516,13.1469,0.38,3.98,4.09
SKQ202010S,TSG,2020-09-02T06:05:00Z,-149.1857,59.5472,212.63,13.3754,3.5321,29.3842,1494.812,11.518,13.1152,0.38,4.0,3.81
