Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],<20_Phaeo_[ug/L],>20_Chl_A_[ug/L],>20_Phaeo_[ug/L],Total_Chl_A_[ug/L],Total_Phaeo_[ug/L],Fraction Chl >20,Data flag
SKQ202207S,GAK4,B,2022-05-04T16:56:45,-149.0488,59.4068,199,50,21.1,19,0.74,0.64,1.55,0.47,2.3,1.11,0.68,1
SKQ202207S,GAK4,B,2022-05-04T16:54:30,-149.0488,59.4068,199,50,29.4,16,0.6,0.45,1.47,0.44,2.06,0.89,0.71,1
SKQ202207S,GAK4,B,2022-05-04T16:52:19,-149.0488,59.4068,199,50,40.7,15,0.33,0.77,2.94,0.79,3.27,1.57,0.9,1
SKQ202207S,GAK4,B,2022-05-04T16:49:39,-149.0488,59.4068,199,50,51.3,12,0.38,0.8,2.58,1.19,2.95,1.99,0.87,1
SKQ202207S,GAK4,B,2022-05-04T16:47:02,-149.0488,59.4068,199,50,75.5,10,0.31,1.17,1.34,0.81,1.65,1.98,0.81,1
SKQ202207S,GAK4,B,2022-05-04T16:44:40,-149.0488,59.4068,199,50,100.9,9,0.25,0.86,0.79,0.55,1.04,1.41,0.76,1
SKQ202207S,GAK5,B,2022-05-04T22:05:18,-148.9102,59.2612,167,52,2.5,19,0.4,0.63,5.03,1.48,5.43,2.11,0.93,1
SKQ202207S,GAK5,B,2022-05-04T22:02:45,-148.9102,59.2612,167,52,9.8,16,0.36,0.52,5.06,1.63,5.42,2.15,0.93,1
SKQ202207S,GAK5,B,2022-05-04T22:00:25,-148.9102,59.2612,167,52,20.4,14,0.34,0.67,6.07,1.68,6.41,2.35,0.95,1
SKQ202207S,GAK5,B,2022-05-04T21:58:21,-148.9102,59.2612,167,52,29.9,13,0.48,0.59,6.6,1.41,7.07,2,0.93,1
SKQ202207S,GAK5,B,2022-05-04T21:56:21,-148.9102,59.2612,167,52,38.9,11,0.29,0.48,5.39,1.71,5.67,2.19,0.95,1
SKQ202207S,GAK5,B,2022-05-04T21:54:16,-148.9102,59.2612,167,52,50.7,10,0.38,0.73,4.96,1.29,5.34,2.02,0.93,1
SKQ202207S,GAK5,B,2022-05-04T21:51:21,-148.9102,59.2612,167,52,75.3,8,0.29,0.92,1.59,1.12,1.88,2.04,0.85,1
SKQ202207S,GAK6,B,2022-05-05T00:15:20,-148.7782,59.1195,150,53,3.0,22,0.52,0.42,6.11,1.28,6.62,1.7,0.92,1
SKQ202207S,GAK6,B,2022-05-05T00:13:06,-148.7782,59.1195,150,53,10.4,19,0.49,0.48,6.04,1.49,6.53,1.97,0.93,1
SKQ202207S,GAK6,B,2022-05-05T00:11:15,-148.7782,59.1195,150,53,20.5,16,0.5,0.52,5.39,1.6,5.88,2.12,0.92,1
SKQ202207S,GAK6,B,2022-05-05T00:08:41,-148.7782,59.1195,150,53,29.9,14,0.48,0.55,5.45,1.57,5.94,2.12,0.92,1
SKQ202207S,GAK6,B,2022-05-05T00:06:32,-148.7782,59.1195,150,53,40.7,11,0.39,0.6,3.4,1.32,3.78,1.92,0.9,1
SKQ202207S,GAK6,B,2022-05-05T00:04:31,-148.7782,59.1195,150,53,51.6,9,0.14,0.39,0.38,0.22,0.51,0.61,0.73,1
SKQ202207S,GAK6,B,2022-05-05T00:02:15,-148.7782,59.1195,150,53,76.4,7,0.08,0.32,0.15,0.09,0.23,0.41,0.64,1
SKQ202207S,GAK7,B,2022-05-05T02:26:41,-148.6305,58.9723,240,54,2.6,23,0.37,0.32,5.98,1.52,6.34,1.84,0.94,1
SKQ202207S,GAK7,B,2022-05-05T02:24:32,-148.6305,58.9723,240,54,10.6,20,0.31,0.34,6.33,1.2,6.64,1.54,0.95,1
SKQ202207S,GAK7,B,2022-05-05T02:22:31,-148.6305,58.9723,240,54,20.4,17,0.29,0.32,6.6,0.97,6.88,1.3,0.96,1
SKQ202207S,GAK7,B,2022-05-05T02:20:49,-148.6305,58.9723,240,54,29.7,16,0.27,0.44,6.14,1.39,6.41,1.83,0.96,1
SKQ202207S,GAK7,B,2022-05-05T02:18:18,-148.6305,58.9723,240,54,40.5,13,0.29,0.52,4.8,1.53,5.09,2.04,0.94,1
SKQ202207S,GAK7,B,2022-05-05T02:16:31,-148.6305,58.9723,240,54,49.9,12,0.3,0.58,5.03,1.23,5.33,1.81,0.94,1
SKQ202207S,GAK7,B,2022-05-05T02:13:18,-148.6305,58.9723,240,54,75.4,8,0.21,0.4,0.78,0.34,0.99,0.73,0.79,1
SKQ202207S,GAK7,B,2022-05-05T02:10:56,-148.6305,58.9723,240,54,101.0,7,0.14,0.3,0.2,0.16,0.34,0.46,0.59,1
SKQ202207S,GAK8,B,2022-05-05T16:51:42,-148.4898,58.809,290,55,3.5,17,0.76,0.68,4.31,1.39,5.07,2.07,0.85,1
SKQ202207S,GAK8,B,2022-05-05T16:48:29,-148.4898,58.809,290,55,10.2,14,0.81,0.42,4.73,1.3,5.55,1.72,0.85,1
SKQ202207S,GAK8,B,2022-05-05T16:46:16,-148.4898,58.809,290,55,20.2,13,0.43,0.51,5.19,0.95,5.63,1.46,0.92,1
SKQ202207S,GAK8,B,2022-05-05T16:44:15,-148.4898,58.809,290,55,29.7,12,0.26,0.47,1.67,0.49,1.93,0.96,0.86,1
SKQ202207S,GAK8,B,2022-05-05T16:42:07,-148.4898,58.809,290,55,41.1,10,0.13,0.37,0.28,0.21,0.4,0.58,0.69,1
SKQ202207S,GAK8,B,2022-05-05T16:40:22,-148.4898,58.809,290,55,51.6,9,0.12,0.39,0.2,0.14,0.32,0.54,0.62,1
SKQ202207S,GAK8,B,2022-05-05T16:37:53,-148.4898,58.809,290,55,75.5,8,0.1,0.45,0.19,0.2,0.29,0.65,0.64,1
SKQ202207S,GAK8,B,2022-05-05T16:35:31,-148.4898,58.809,290,55,100.7,7,0.12,0.43,0.18,0.14,0.3,0.58,0.6,1
SKQ202207S,GAK9,B,2022-05-05T21:38:36,-148.3532,58.6803,276,57,3.8,22,0.48,0.41,6.14,1.47,6.62,1.87,0.93,1
SKQ202207S,GAK9,B,2022-05-05T21:35:56,-148.3532,58.6803,276,57,10.5,19,0.55,0.4,6.04,1.53,6.59,1.93,0.92,1
SKQ202207S,GAK9,B,2022-05-05T21:33:00,-148.3532,58.6803,276,57,19.6,17,0.37,0.28,6.43,1.43,6.8,1.71,0.95,1
SKQ202207S,GAK9,B,2022-05-05T21:30:50,-148.3532,58.6803,276,57,30.3,16,0.43,0.28,5.78,1.17,6.21,1.45,0.93,1
SKQ202207S,GAK9,B,2022-05-05T21:28:53,-148.3532,58.6803,276,57,40.6,14,0.45,0.34,5.58,1.4,6.03,1.74,0.93,1
SKQ202207S,GAK9,B,2022-05-05T21:26:51,-148.3532,58.6803,276,57,51.0,13,0.16,0.18,1.34,0.28,1.5,0.46,0.89,1
SKQ202207S,GAK9,B,2022-05-05T21:24:22,-148.3532,58.6803,276,57,75.6,12,0.06,0.21,0.11,0.16,0.17,0.37,0.66,1
SKQ202207S,GAK10,B,2022-05-06T01:18:06,-148.203,58.5423,1491,58,2.6,20,0.34,0.2,2.1,0.49,2.44,0.69,0.86,1
SKQ202207S,GAK10,B,2022-05-06T01:16:17,-148.203,58.5423,1491,58,10.2,18,0.31,0.22,1.8,0.68,2.11,0.89,0.85,1
SKQ202207S,GAK10,B,2022-05-06T01:14:42,-148.203,58.5423,1491,58,19.9,17,0.33,0.22,1.75,0.49,2.09,0.71,0.84,1
SKQ202207S,GAK10,B,2022-05-06T01:13:01,-148.203,58.5423,1491,58,29.3,15,0.29,0.25,1.82,0.39,2.11,0.65,0.86,1
SKQ202207S,GAK10,B,2022-05-06T01:11:20,-148.203,58.5423,1491,58,39.8,14,0.31,0.23,1.26,0.45,1.57,0.68,0.8,1
SKQ202207S,GAK10,B,2022-05-06T01:09:29,-148.203,58.5423,1491,58,50.9,13,0.28,0.3,1.12,0.31,1.41,0.61,0.8,1
SKQ202207S,GAK10,B,2022-05-06T01:07:15,-148.203,58.5423,1491,58,76.1,12,0.1,0.32,0.13,0.12,0.24,0.44,0.57,1
SKQ202207S,GAK11,B,2022-05-06T03:42:44,-148.0768,58.3887,1408,59,2.3,19,0.32,0.14,0.15,0.04,0.47,0.18,0.31,1
SKQ202207S,GAK11,B,2022-05-06T03:40:04,-148.0768,58.3887,1408,59,10.0,16,0.32,0.12,0.15,0.05,0.48,0.16,0.32,1
SKQ202207S,GAK11,B,2022-05-06T03:38:17,-148.0768,58.3887,1408,59,20.6,15,0.28,0.15,0.18,0.05,0.46,0.2,0.39,1
SKQ202207S,GAK11,B,2022-05-06T03:36:45,-148.0768,58.3887,1408,59,30.1,14,0.25,0.12,0.24,0.08,0.49,0.2,0.49,1
SKQ202207S,GAK11,B,2022-05-06T03:34:58,-148.0768,58.3887,1408,59,40.7,12,0.24,0.12,0.18,0.08,0.41,0.19,0.43,1
SKQ202207S,GAK11,B,2022-05-06T03:33:18,-148.0768,58.3887,1408,59,50.4,11,0.16,0.12,0.09,0.04,0.26,0.17,0.36,1
SKQ202207S,GAK11,B,2022-05-06T03:31:03,-148.0768,58.3887,1408,59,75.8,10,0.03,0.05,0.02,0.02,0.05,0.08,0.34,1
SKQ202207S,GAK12,B,2022-05-06T06:04:54,-147.9352,58.2433,2162,60,2.1,18,0.78,0.34,6.6,1.67,7.38,2.01,0.89,1
SKQ202207S,GAK12,B,2022-05-06T06:02:39,-147.9352,58.2433,2162,60,10.2,16,0.45,0.32,4.34,1,4.79,1.32,0.91,1
SKQ202207S,GAK12,B,2022-05-06T06:00:41,-147.9352,58.2433,2162,60,20.8,15,0.22,0.31,3.17,0.78,3.38,1.09,0.94,1
SKQ202207S,GAK12,B,2022-05-06T05:58:58,-147.9352,58.2433,2162,60,30.4,14,0.18,0.25,2.62,0.66,2.8,0.91,0.94,1
SKQ202207S,GAK12,B,2022-05-06T05:57:09,-147.9352,58.2433,2162,60,41.0,13,0.18,0.35,2.01,0.61,2.19,0.95,0.92,1
SKQ202207S,GAK12,B,2022-05-06T05:55:24,-147.9352,58.2433,2162,60,49.9,11,0.15,0.26,1.49,0.35,1.64,0.61,0.91,1
SKQ202207S,GAK12,B,2022-05-06T05:53:16,-147.9352,58.2433,2162,60,75.5,10,0.07,0.27,0.11,0.12,0.18,0.4,0.61,1
SKQ202207S,GAK13,B,2022-05-06T20:50:58,-147.7955,58.1003,2062,62,2.5,21,0.21,0.13,5.32,1.52,5.53,1.65,0.96,1
SKQ202207S,GAK13,B,2022-05-06T20:48:28,-147.7955,58.1003,2062,62,10.2,18,0.27,0.21,5.42,1.02,5.69,1.22,0.95,1
SKQ202207S,GAK13,B,2022-05-06T20:46:22,-147.7955,58.1003,2062,62,20.2,16,0.29,0.3,3.98,0.92,4.28,1.22,0.93,1
SKQ202207S,GAK13,B,2022-05-06T20:44:30,-147.7955,58.1003,2062,62,30.6,15,0.24,0.32,0.8,0.3,1.04,0.62,0.77,1
SKQ202207S,GAK13,B,2022-05-06T20:42:35,-147.7955,58.1003,2062,62,40.1,14,0.23,0.22,0.22,0.22,0.45,0.45,0.49,1
SKQ202207S,GAK13,B,2022-05-06T20:40:29,-147.7955,58.1003,2062,62,50.9,13,0.2,0.16,0.13,0.1,0.33,0.26,0.39,1
SKQ202207S,GAK13,B,2022-05-06T20:37:46,-147.7955,58.1003,2062,62,75.7,11,0.14,0.16,0.09,0.05,0.23,0.21,0.39,1
SKQ202207S,GAK14,B,2022-05-06T23:37:07,-147.6555,57.9453,3006,63,2.9,18,0.16,0.07,0.07,0.02,0.24,0.09,0.32,1
SKQ202207S,GAK14,B,2022-05-06T23:34:49,-147.6555,57.9453,3006,63,10.5,16,0.15,0.08,0.06,0.02,0.22,0.1,0.29,1
SKQ202207S,GAK14,B,2022-05-06T23:32:30,-147.6555,57.9453,3006,63,19.8,14,0.31,0.13,0.05,0.02,0.36,0.15,0.14,1
SKQ202207S,GAK14,B,2022-05-06T23:29:43,-147.6555,57.9453,3006,63,30.8,13,0.19,0.11,0.06,0.03,0.26,0.14,0.25,1
SKQ202207S,GAK14,B,2022-05-06T23:27:36,-147.6555,57.9453,3006,63,41.0,12,0.16,0.09,0.06,0.03,0.22,0.11,0.28,1
SKQ202207S,GAK14,B,2022-05-06T23:25:30,-147.6555,57.9453,3006,63,50.7,11,0.2,0.11,0.05,0.02,0.25,0.13,0.21,1
SKQ202207S,GAK14,B,2022-05-06T23:22:57,-147.6555,57.9453,3006,63,76.0,10,0.17,0.13,0.06,0.03,0.22,0.15,0.26,1
SKQ202207S,GAK14,B,2022-05-06T23:20:27,-147.6555,57.9453,3006,63,101.2,9,0.08,0.11,0.02,0.02,0.1,0.13,0.2,1
SKQ202207S,GAK15,B,2022-05-07T02:42:49,-147.5048,57.7908,4433,64,2.0,24,0.33,0.24,3.89,0.91,4.22,1.14,0.92,1
SKQ202207S,GAK15,B,2022-05-07T02:41:07,-147.5048,57.7908,4433,64,10.4,22,0.21,0.19,2.81,0.58,3.02,0.77,0.93,1
SKQ202207S,GAK15,B,2022-05-07T02:39:13,-147.5048,57.7908,4433,64,20.0,19,0.15,0.14,1.51,0.37,1.66,0.5,0.91,1
SKQ202207S,GAK15,B,2022-05-07T02:37:25,-147.5048,57.7908,4433,64,30.1,17,0.17,0.15,1.22,0.37,1.39,0.52,0.88,1
SKQ202207S,GAK15,B,2022-05-07T02:35:24,-147.5048,57.7908,4433,64,40.4,14,0.14,0.26,0.82,0.31,0.97,0.57,0.85,1
SKQ202207S,GAK15,B,2022-05-07T02:33:30,-147.5048,57.7908,4433,64,50.4,12,0.22,0.3,0.47,0.19,0.68,0.49,0.68,1
SKQ202207S,GAK15,B,2022-05-07T02:30:41,-147.5048,57.7908,4433,64,75.7,10,0.07,0.35,0.05,0.19,0.12,0.54,0.41,1
