Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],<20_Phaeo_[ug/L],>20_Chl_A_[ug/L],>20_Phaeo_[ug/L],Total_Chl_A_[ug/L],Total_Phaeo_[ug/L],Fraction Chl >20,Data flag
SKQ202210S,GAK9,B,2022-07-19T21:47:34,-148.3512,58.6815,275,48,30.9,12,1.30,0.65,0.03,0.04,1.33,0.69,0.02,1
SKQ202210S,GAK9,B,2022-07-19T21:45:41,-148.3512,58.6815,275,48,40.0,10,0.93,0.54,0.02,0.03,0.95,0.58,0.02,1
SKQ202210S,GAK9,B,2022-07-19T21:43:51,-148.3512,58.6815,275,48,50.3,9,0.22,0.15,0.01,0.01,0.23,0.16,0.04,1
SKQ202210S,GAK9,B,2022-07-19T21:41:23,-148.3512,58.6815,275,48,74.7,8,0.05,0.06,0.01,0.02,0.06,0.08,0.22,1
SKQ202210S,GAK10,B,2022-07-20T00:38:42,-148.21,58.5422,1454,49,2.6,19,1.24,0.50,0.02,0.01,1.26,0.51,0.01,1
SKQ202210S,GAK10,B,2022-07-20T00:36:23,-148.21,58.5422,1454,49,10.3,18,1.81,0.58,0.02,0.02,1.83,0.60,0.01,1
SKQ202210S,GAK10,B,2022-07-20T00:34:12,-148.21,58.5422,1454,49,20.3,16,1.93,0.74,0.03,0.03,1.96,0.76,0.01,1
SKQ202210S,GAK10,B,2022-07-20T00:32:14,-148.21,58.5422,1454,49,30.2,14,0.70,0.39,0.01,0.02,0.71,0.41,0.02,1
SKQ202210S,GAK10,B,2022-07-20T00:30:34,-148.21,58.5422,1454,49,40.6,13,0.11,0.09,0.00,0.01,0.11,0.10,0.04,1
SKQ202210S,GAK10,B,2022-07-20T00:28:49,-148.21,58.5422,1454,49,50.2,12,0.09,0.07,0.01,0.01,0.11,0.08,0.10,1
SKQ202210S,GAK10,B,2022-07-20T00:26:12,-148.21,58.5422,1454,49,75.6,11,0.03,0.03,0.01,0.00,0.04,0.03,0.22,1
SKQ202210S,GAK11,B,2022-07-20T03:47:49,-148.0777,58.3902,1412,50,2.9,20,2.30,0.82,0.21,0.06,2.51,0.88,0.08,1
SKQ202210S,GAK11,B,2022-07-20T03:45:53,-148.0777,58.3902,1412,50,10.0,18,1.46,0.64,0.15,0.06,1.61,0.71,0.09,1
SKQ202210S,GAK11,B,2022-07-20T03:43:56,-148.0777,58.3902,1412,50,20.5,16,0.60,0.32,0.04,0.01,0.64,0.33,0.07,1
SKQ202210S,GAK11,B,2022-07-20T03:42:00,-148.0777,58.3902,1412,50,30.4,14,0.54,0.26,0.04,0.02,0.57,0.27,0.06,1
SKQ202210S,GAK11,B,2022-07-20T03:40:08,-148.0777,58.3902,1412,50,40.6,13,0.32,0.13,0.02,0.00,0.34,0.14,0.05,1
SKQ202210S,GAK11,B,2022-07-20T03:38:11,-148.0777,58.3902,1412,50,51.0,12,0.26,0.17,0.02,0.01,0.28,0.18,0.08,1
SKQ202210S,GAK11,B,2022-07-20T03:35:41,-148.0777,58.3902,1412,50,76.1,11,0.17,0.15,0.03,0.02,0.19,0.17,0.14,1
SKQ202210S,GAK12,B,2022-07-20T17:40:43,-147.9377,58.2445,2131,51,1.8,24,0.85,0.23,0.14,0.04,0.99,0.27,0.14,1
SKQ202210S,GAK12,B,2022-07-20T17:36:47,-147.9377,58.2445,2131,51,10.1,19,0.83,0.31,0.10,0.03,0.92,0.34,0.11,1
SKQ202210S,GAK12,B,2022-07-20T17:34:33,-147.9377,58.2445,2131,51,20.4,17,0.65,0.35,0.06,0.03,0.70,0.38,0.08,1
SKQ202210S,GAK12,B,2022-07-20T17:32:30,-147.9377,58.2445,2131,51,30.4,14,0.40,0.23,0.08,0.04,0.48,0.27,0.17,1
SKQ202210S,GAK12,B,2022-07-20T17:30:36,-147.9377,58.2445,2131,51,39.8,13,0.23,0.13,0.06,0.04,0.29,0.16,0.22,1
SKQ202210S,GAK12,B,2022-07-20T17:28:47,-147.9377,58.2445,2131,51,50.3,12,0.19,0.11,0.06,0.04,0.25,0.15,0.23,1
SKQ202210S,GAK12,B,2022-07-20T17:26:10,-147.9377,58.2445,2131,51,75.5,11,0.11,0.08,0.02,0.01,0.12,0.09,0.14,1
SKQ202210S,GAK13,B,2022-07-20T21:02:15,-147.795,58.0988,2063,52,2.0,19,0.57,0.23,0.03,0.00,0.61,0.23,0.06,1
SKQ202210S,GAK13,B,2022-07-20T21:00:15,-147.795,58.0988,2063,52,10.6,17,0.55,0.28,0.03,0.00,0.58,0.28,0.05,1
SKQ202210S,GAK13,B,2022-07-20T20:58:10,-147.795,58.0988,2063,52,19.8,15,0.50,0.20,0.03,0.01,0.53,0.20,0.05,1
SKQ202210S,GAK13,B,2022-07-20T20:56:26,-147.795,58.0988,2063,52,30.4,14,0.32,0.14,0.04,0.02,0.36,0.15,0.11,1
SKQ202210S,GAK13,B,2022-07-20T20:54:36,-147.795,58.0988,2063,52,40.5,13,0.23,0.11,0.03,0.01,0.27,0.12,0.13,1
SKQ202210S,GAK13,B,2022-07-20T20:52:18,-147.795,58.0988,2063,52,51.1,12,0.17,0.11,0.02,0.01,0.20,0.12,0.13,1
SKQ202210S,GAK13,B,2022-07-20T20:50:45,-147.795,58.0988,2063,52,75.4,11,0.13,0.09,0.02,0.01,0.15,0.10,0.13,1
SKQ202210S,GAK14,B,2022-07-21T01:00:15,-147.649,57.9435,3059,53,2.4,20,0.66,0.22,0.05,0.00,0.71,0.22,0.07,1
SKQ202210S,GAK14,B,2022-07-21T00:58:02,-147.649,57.9435,3059,53,10.3,18,0.62,0.28,0.04,0.01,0.66,0.29,0.06,1
SKQ202210S,GAK14,B,2022-07-21T00:56:03,-147.649,57.9435,3059,53,20.5,16,0.55,0.30,0.04,0.01,0.58,0.31,0.06,1
SKQ202210S,GAK14,B,2022-07-21T00:54:02,-147.649,57.9435,3059,53,30.2,14,0.44,0.14,0.03,0.00,0.47,0.14,0.07,1
SKQ202210S,GAK14,B,2022-07-21T00:52:09,-147.649,57.9435,3059,53,40.2,13,0.31,0.15,0.04,0.01,0.36,0.17,0.12,1
SKQ202210S,GAK14,B,2022-07-21T00:50:19,-147.649,57.9435,3059,53,50.7,12,0.22,0.09,0.04,0.02,0.26,0.11,0.14,1
SKQ202210S,GAK14,B,2022-07-21T00:47:53,-147.649,57.9435,3059,53,75.9,11,0.13,0.10,0.02,0.01,0.15,0.11,0.13,1
SKQ202210S,GAK15,B,2022-07-21T23:55:44,-147.4982,57.7923,4551,56,2.1,23,0.44,0.18,0.04,0.00,0.48,0.18,0.08,1
SKQ202210S,GAK15,B,2022-07-21T23:53:10,-147.4982,57.7923,4551,56,10.1,20,0.47,0.23,0.05,0.00,0.52,0.23,0.09,1
SKQ202210S,GAK15,B,2022-07-21T23:50:55,-147.4982,57.7923,4551,56,20.9,18,0.52,0.22,0.05,0.01,0.57,0.22,0.09,1
SKQ202210S,GAK15,B,2022-07-21T23:48:11,-147.4982,57.7923,4551,56,30.6,17,0.42,0.15,0.03,0.01,0.46,0.16,0.07,1
SKQ202210S,GAK15,B,2022-07-21T23:46:05,-147.4982,57.7923,4551,56,40.6,15,0.40,0.06,0.04,0.01,0.44,0.07,0.10,1
SKQ202210S,GAK15,B,2022-07-21T23:44:11,-147.4982,57.7923,4551,56,50.5,14,0.30,0.12,0.05,0.01,0.34,0.13,0.14,1
SKQ202210S,GAK15,B,2022-07-21T23:41:53,-147.4982,57.7923,4551,56,74.9,13,0.17,0.12,0.02,0.01,0.19,0.13,0.11,1
SKQ202210S,EABG3,B,2022-07-23T21:16:59,-149.725,59.9415,103,63,1.7,11,0.64,0.65,0.00,0.01,0.65,0.66,0.00,1
SKQ202210S,EABG3,B,2022-07-23T21:14:08,-149.725,59.9415,103,63,10.3,9,0.48,0.48,0.00,0.01,0.48,0.49,0.01,1
SKQ202210S,EABG3,B,2022-07-23T21:12:01,-149.725,59.9415,103,63,20.3,7,0.04,0.10,0.00,0.00,0.04,0.11,0.05,1
SKQ202210S,EABG3,B,2022-07-23T21:10:09,-149.725,59.9415,103,63,30.4,6,0.02,0.06,0.01,0.01,0.03,0.07,0.21,1
SKQ202210S,EABG3,B,2022-07-23T21:08:19,-149.725,59.9415,103,63,40.5,5,0.03,0.08,0.00,0.00,0.03,0.08,0.04,1
SKQ202210S,EABG3,B,2022-07-23T21:06:29,-149.725,59.9415,103,63,50.5,4,0.02,0.04,0.00,0.00,0.02,0.04,0.10,1
SKQ202210S,EABG3,B,2022-07-23T21:04:01,-149.725,59.9415,103,63,75.4,3,0.01,0.03,0.00,0.00,0.02,0.03,0.29,1
